year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2008,Louisiana,LA,7382,LA0570100,Abbeville,11636,5,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0
2008,Louisiana,LA,7361,LA0520600,Abita Springs,2417,7,"Cities under 2,500",0,0,0,0,1,1,0
2008,Louisiana,LA,7136,LA0010000,Acadia,31588,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,2,0,1,0
2008,Louisiana,LA,7402,LA0610300,Addis,3590,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7309,LA0400100,Alexandria,48393,4,"Cities from 25,000 thru 49,999",0,11,0,0,0,0,0
2008,Louisiana,LA,7142,LA0020000,Allen,15176,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7367,LA0530400,Amite,4322,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7162,LA0070100,Arcadia,2736,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2008,Louisiana,LA,7338,LA0490300,Arnaudville,1401,7,"Cities under 2,500",0,0,0,0,1,1,0
2008,Louisiana,LA,7146,LA0030000,Ascension,92114,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2008,Louisiana,LA,7150,LA0040000,Assumption,22410,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7152,LA0050000,Avoyelles,29267,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7203,LA0170100,Baker,13550,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2008,Louisiana,LA,7354,LA0510500,Baldwin,2607,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2008,Louisiana,LA,7315,LA0401000,Ball,3763,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2008,Louisiana,LA,7217,LA0200100,Basile,2390,7,"Cities under 2,500",1,12,1,12,0,1,1
2008,Louisiana,LA,7223,LA0210400,Baskin,176,7,"Cities under 2,500",0,0,0,0,1,1,0
2008,Louisiana,LA,7284,LA0340100,Bastrop,11776,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7204,LA0170200,Baton Rouge,226920,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2008,Louisiana,LA,7158,LA0060000,Beauregard,25394,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7379,LA0560200,Bernice,1635,7,"Cities under 2,500",1,12,1,12,0,1,1
2008,Louisiana,LA,7350,LA0510100,Berwick,4286,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7161,LA0070000,Bienville,14892,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7164,LA0070800,Bienville,247,7,"Cities under 2,500",0,0,0,0,1,1,0
2008,Louisiana,LA,7175,LA0090400,Blanchard,2590,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7392,LA0590100,Bogalusa,12607,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7285,LA0340300,Bonita,305,7,"Cities under 2,500",0,0,0,0,1,1,1
2008,Louisiana,LA,7165,LA0080000,Bossier,44102,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2008,Louisiana,LA,7166,LA0080100,Bossier City,62500,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2008,Louisiana,LA,7346,LA0500100,Breaux Bridge,8059,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7254,LA0280100,Broussard,7854,6,"Cities from 2,500 thru 9,999",0,11,0,0,0,0,0
2008,Louisiana,LA,7401,LA0610200,Brusly,2151,7,"Cities under 2,500",1,12,0,0,0,1,0
2008,Louisiana,LA,7153,LA0050100,Bunkie,4435,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7171,LA0090000,Caddo,48155,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2008,Louisiana,LA,7177,LA0100000,Calcasieu,82695,9B,"MSA counties from 25,000 thru 99,999",0,5,0,0,0,0,0
2008,Louisiana,LA,7186,LA0110000,Caldwell,10332,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2008,Louisiana,LA,7187,LA0120000,Cameron,7203,9D,"MSA counties under 10,000",1,12,1,12,0,1,1
2008,Louisiana,LA,7188,LA0130000,Catahoula,10015,8C,"Non-MSA counties from 10,000 thru 24,999",0,11,0,0,0,0,0
