arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
11267643,42218303,1,43528,2008-06-16 00:00:00,3,N,27,5,32,M,2,2,R,,,,,
11313139,42401203,1,08-008899,2008-09-21 00:00:00,3,N,27,5,21,M,2,3,R,,,,,
11278839,42269691,1,0108003981,2008-06-24 00:00:00,3,N,27,5,35,M,2,2,R,,,,,
11278834,42269636,1,0108003850,2008-04-07 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
11278768,42266740,1,0108002591,2008-03-24 00:00:00,3,N,27,5,46,M,2,2,R,,,,,
11278764,42266699,1,0108002473,2008-03-18 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
11278759,42266689,1,0108002442,2008-03-21 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
11278731,42264793,1,0108001722,2008-09-27 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
11278710,42262884,1,0108000940,2009-02-20 00:00:00,3,N,27,5,25,M,2,2,N,,,,,
11278705,42262839,1,0108000806,2008-05-03 00:00:00,3,N,27,5,34,M,2,2,R,,,,,
11277637,42254142,1,0108002717,2008-06-03 00:00:00,3,N,27,5,55,M,2,2,R,,,,,
11276608,42250197,1,0108000357,2008-01-21 00:00:00,3,N,27,5,47,M,2,2,R,,,,,
11275514,42245472,1,45839,2008-11-20 00:00:00,3,N,27,5,32,M,2,2,R,,,,,
11275509,42245445,1,504823,2008-11-19 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
11277627,42254101,1,0108002590,2008-05-23 00:00:00,3,N,27,5,45,M,2,2,R,,,,,
11276572,42248366,1,46617,2009-01-19 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
11276539,42247419,1,46195,2008-12-16 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
11275395,42242559,1,45498,2008-10-19 00:00:00,3,N,27,5,39,M,2,2,R,,,,,
11282142,42299642,1,0108016848,2009-01-05 00:00:00,3,N,27,5,17,M,2,2,N,R,,,,
11282140,42298811,1,0108016795,2009-01-14 00:00:00,3,N,27,5,27,F,2,2,R,,,,,
11282123,42298719,1,0108016542,2009-02-25 00:00:00,3,N,27,5,20,M,2,2,N,,,,,
11281050,42292988,1,0108014146,2009-04-06 00:00:00,3,N,27,5,26,M,2,2,N,,,,,
11282071,42296844,1,0108015806,2009-01-05 00:00:00,3,N,27,5,35,M,2,2,R,,,,,
11282052,42296745,1,0108015495,2008-12-15 00:00:00,3,N,27,5,22,M,2,2,N,,,,,
11282038,42295868,1,0108015309,2008-12-28 00:00:00,3,N,27,5,21,M,2,2,N,,,,,
11280982,42289070,1,0108012405,2009-01-07 00:00:00,3,N,27,5,27,M,2,2,R,,,,,
11280962,42287169,1,0108011650,2008-09-11 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
11279947,42282306,1,0108009466,2008-10-20 00:00:00,3,N,27,5,27,F,2,2,R,,,,,
11279937,42281302,1,0108008955,2008-10-06 00:00:00,3,N,27,5,36,M,2,2,N,,,,,
11279936,42281231,1,0108008780,2008-08-28 00:00:00,3,N,27,5,22,M,2,2,R,,,,,
11279925,42280374,1,0108008662,2008-09-24 00:00:00,3,N,27,5,24,F,2,2,R,,,,,
11279913,42280266,1,0108008384,2008-07-07 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
11279889,42277499,1,0108007486,2008-12-06 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
11280922,42284208,1,0108010251,2008-12-10 00:00:00,3,N,27,5,55,M,2,2,R,,,,,
11280901,42284129,1,0108010041,2009-09-09 00:00:00,3,N,27,5,25,M,2,2,N,,,,,
11280894,42283258,1,0108009879,2009-01-30 00:00:00,3,N,27,5,29,F,2,2,R,,,,,
