"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2018,31399867,1,31420931
2018,31399873,1,31420940
2018,31415643,1,31436860
2018,31420716,1,31441958
2018,31415691,1,31436905
2018,31420743,1,31432038
2018,31420770,1,31442029
2018,31415735,1,31442037
2018,31420832,1,31432103
2018,31415804,1,31437017
2018,31420865,1,31437026
2018,31421002,1,31442252
2018,31421010,1,31432298
2018,31426217,1,31437439
2018,31421183,1,31442436
2018,31421248,1,31442501
2018,31421276,1,31432600
2018,31416312,1,31442529
2018,31426417,1,31442594
2018,31426553,1,31437764
2018,31416532,1,31437775
2018,31416535,1,31437777
2018,31416534,1,31437776
2018,31416636,1,31432959
2018,31416674,1,31433004
2018,31421816,1,31443003
2018,31416789,1,31443008
2018,31422003,1,31443191
2018,30792981,1,30806310
2018,30797267,1,30803634
2018,30797270,1,30803642
2018,30793026,1,30799568
2018,30800162,1,30803649
2018,30797339,1,30803701
2018,30800223,1,30806437
2018,30793095,1,30806438
2018,30793151,1,30799694
2018,34338359,1,34338975
2018,34338358,1,34343496
2018,30791717,1,30802292
2018,30795952,1,30802296
2018,34338388,1,34339000
2018,34338415,1,34339024
2018,34341996,1,34339037
2018,30798905,1,30805145
2018,34341997,1,34343573
2018,34338465,1,34343627
2018,34338462,1,34339073
2018,34338464,1,34339074
2018,30796239,1,30802593
2018,34344768,1,34343685
2018,30792015,7,30805294
2018,30796315,1,30798608
2018,30792121,1,30802730
2018,30796375,1,30798651
2018,30796389,1,30802742
2018,30796435,1,30802784
2018,30799236,1,30805466
2018,30796456,1,30805484
2018,30792258,1,30805570
2018,30799446,1,30805657
2018,30792383,1,30798931
2018,30792445,1,30805755
2018,30799542,1,30803071
2018,30796730,1,30799000
2018,30799587,1,30805813
2018,30792508,1,30799051
2018,30799802,1,30806005
2018,30799811,1,30806014
2018,30792701,1,30799231
2018,30796973,1,30799253
2018,30799846,1,30799259
2018,30792732,1,30799265
2018,30799852,1,30803370
2018,30799851,1,30799273
2018,30792743,1,30806060
2018,30792783,1,30799314
2018,30792801,1,30799332
2018,30797068,1,30803441
2018,30799935,1,30806150
2018,30797090,1,30803459
2018,30799961,1,30806177
2018,30792850,1,30806179
2018,30797099,1,30806191
2018,30797124,1,30803500
2018,30800098,1,30806309
2018,30792990,1,30799526
2018,30792989,1,30799525
2018,30800110,1,30806321
2018,30797275,1,30803648
2018,30800203,1,30806416
2018,30793078,1,30799621
2018,30793137,1,30806476
2018,34344921,1,34347865
2018,30793211,1,30806540
2018,30797484,1,30803817
2018,30797524,1,30803848
2018,30793320,1,30806689
2018,30800470,1,30806700
2018,30800513,1,30806745
2018,30800550,1,30806792
2018,30793401,1,30806790
2018,30797716,1,30804025
2018,30797719,1,30804031
2018,30800615,1,30806854
2018,30800630,1,30804092
2018,30800661,1,30806895
2018,30797802,1,30804126
2018,30793480,2,30810049
2018,30797875,1,30804197
2018,30793585,1,30804265
2018,30797990,1,30807118
2018,30793626,1,30804305
2018,30800913,1,30804319
2018,30798016,1,30807158
2018,30800944,1,30807183
2018,30798053,1,30804363
2018,30798067,1,30807214
2018,30798085,1,30810298
2018,30803733,1,30810302
2018,30801050,22,30807295
2018,30801088,1,30807340
2018,30803807,1,30810380
2018,30803835,1,30807408
2018,30801164,1,30807422
2018,34345183,1,34339523
2018,30801187,1,30807453
2018,30803865,1,30810434
2018,30798270,1,30804562
2018,34342453,1,34344071
2018,30798496,1,30804776
2018,34345171,1,34348073
2018,30801491,1,30807761
2018,30798515,1,30807785
2018,30801644,1,30807908
2018,30801674,1,30807947
2018,30801824,1,30808092
2018,34342511,1,34348105
2018,30801971,1,30808235
2018,30804689,1,30811290
