"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,108317574,4
2018,108317645,5
2018,108319325,5
2018,108321602,4
2018,108321625,5
2018,108322405,5
2018,108322645,5
2018,108322914,4
2018,108322915,5
2018,108323064,4
2018,108323297,5
2018,108324280,5
2018,108324665,4
2018,108324661,5
2018,108324943,4
2018,108324967,5
2018,108325317,4
2018,108325769,5
2018,108326197,5
2018,108326375,5
2018,108326761,4
2018,108326837,5
2018,108326838,5
2018,108326831,5
2018,108327069,4
2018,108327104,4
2018,111784450,4
2018,111780767,4
2018,111780771,4
2018,111775129,4
2018,111780828,5
2018,111784530,4
2018,111780862,4
2018,111775200,4
2018,111781045,4
2018,111775329,5
2018,111784873,5
2018,111784912,4
2018,111786239,4
2018,111784973,5
2018,111785040,5
2018,111786365,5
2018,111785073,5
2018,111785083,5
2018,111786422,5
2018,111786445,5
2018,111775500,5
2018,111775545,4
2018,111785289,4
2018,111785316,5
2018,111775641,5
2018,111785391,4
2018,111775663,5
2018,111775667,4
2018,111786884,4
2018,111775673,4
2018,105460417,5
2018,111785501,5
2018,105461158,4
2018,105461166,4
2018,105461155,4
2018,105461787,4
2018,105462760,4
2018,111775718,4
2018,105466824,4
2018,111775731,5
2018,105471683,5
2018,105471678,4
2018,105471727,5
2018,105472013,5
2018,105472298,4
2018,105474174,5
2018,105474494,5
2018,105474885,5
2018,111787085,5
2018,111787115,5
2018,105478364,5
2018,105478359,5
2018,105479579,4
2018,105479646,4
2018,105479913,4
2018,105480280,5
2018,105480262,4
2018,105480274,5
2018,111787331,4
2018,105481710,4
2018,111775871,5
2018,105481964,4
2018,105482674,5
2018,105485275,4
2018,105485280,5
2018,105485526,4
2018,105485578,5
2018,105485570,5
2018,111775884,3
2018,105486132,4
2018,105487333,5
2018,111775922,5
2018,105493186,4
2018,105495771,4
2018,111785896,5
2018,105495908,4
2018,111775983,4
2018,105497730,5
2018,105498304,5
2018,111787526,4
2018,105500534,4
2018,105501152,4
2018,105502032,4
2018,111776031,5
2018,111787615,5
2018,105503410,4
2018,105503538,5
2018,111776048,5
2018,105506466,4
2018,105506946,5
2018,105506939,5
2018,111776066,4
2018,105513709,5
2018,105514196,4
2018,111786042,5
2018,105519531,4
2018,105519536,5
2018,105521254,5
2018,111787696,5
2018,105523721,5
2018,105524589,5
2018,105524587,5
2018,105525101,4
2018,105526256,5
2018,105526978,5
2018,105526990,4
2018,105529810,5
2018,105530201,5
2018,105530617,5
2018,105531085,4
2018,111786051,4
2018,105533840,4
2018,111787724,4
2018,111787734,5
2018,111787732,5
2018,105552301,3
2018,111787755,5
2018,105553099,5
2018,105553139,5
2018,105553388,5
2018,105553522,5
2018,105553752,5
2018,111791135,5
2018,105554880,5
2018,105555108,6
2018,105556022,5
2018,105556188,5
2018,105556575,4
2018,105557249,4
2018,105557727,5
2018,105557770,4
2018,105558198,4
2018,105558985,4
2018,105559353,5
2018,105561156,4
2018,105561374,4
2018,105562033,5
2018,111788168,5
2018,105566009,4
2018,105566015,4
2018,105566788,4
2018,105566869,5
2018,105566933,4
2018,105567008,5
2018,111788247,5
2018,111788383,4
2018,111788422,5
2018,111796930,5
2018,111791669,4
2018,105211115,5
2018,105211282,4
2018,105211305,4
2018,105211293,4
2018,105211299,5
2018,105211959,5
2018,105212057,5
2018,105212703,3
2018,105212943,5
2018,105213197,4
2018,105213540,5
2018,105214141,4
2018,105214440,4
2018,105214524,3
2018,105214591,4
2018,105214946,5
2018,105214965,6
2018,105215081,5
2018,105215208,5
2018,105215807,5
2018,105216146,5
2018,105216481,5
2018,105216541,5
2018,105216559,7
2018,105217644,5
2018,105217762,5
2018,105218167,6
2018,105218627,5
2018,105218623,5
2018,105219102,5
2018,105219754,5
2018,105220909,4
2018,105224408,4
2018,105224594,4
2018,105224645,5
2018,105224901,5
2018,105224938,5
2018,107875665,5
2018,107875669,5
2018,107875932,5
2018,107876139,5
2018,105170332,5
2018,107876206,5
2018,107876212,5
2018,107876315,4
2018,105170718,4
2018,105170857,4
2018,105171116,4
2018,105172510,5
2018,107876529,4
2018,105173751,4
2018,105175392,5
2018,105175556,5
2018,105175674,5
2018,105175852,5
2018,105175850,4
2018,105176864,4
2018,105177590,4
2018,105178338,4
2018,105179028,4
2018,105179737,5
2018,105179732,5
2018,105179729,5
2018,105179735,5
2018,107876740,5
2018,105181623,5
2018,105182078,4
2018,107876822,5
2018,107876938,4
2018,105186973,4
2018,105187056,4
2018,105187162,5
2018,105187528,5
2018,105187724,4
2018,107876939,4
2018,107877148,4
2018,105188091,7
2018,105188477,4
2018,105189430,5
2018,105189434,5
2018,107877309,5
2018,107877341,5
2018,105190220,5
2018,105190316,5
2018,107877407,5
2018,107877462,5
2018,107877463,5
2018,105192191,5
2018,105192274,5
2018,107877575,5
2018,107877829,5
2018,107877835,4
2018,105194314,5
2018,105195448,4
2018,107877906,5
2018,107878009,4
2018,105197100,5
2018,105198724,4
2018,107878193,5
2018,107878209,5
2018,105202339,5
2018,105202382,4
2018,105202571,4
2018,105202870,4
2018,105202992,5
2018,107878399,5
2018,107878473,5
2018,105106008,4
2018,105108571,4
2018,105108945,5
2018,105109012,4
2018,105110820,4
2018,105113264,4
2018,105115168,4
2018,105115529,4
2018,105115795,5
2018,105115992,5
2018,105118345,5
2018,105118350,5
2018,105118348,5
2018,105118351,5
2018,105122393,5
2018,111686554,5
2018,111686606,5
2018,111686942,5
2018,111678737,5
2018,111686962,5
2018,111678789,4
2018,111679057,5
2018,111687224,5
2018,111687809,5
2018,111687960,8
2018,107856097,5
2018,107856343,5
2018,107856885,4
2018,107857177,5
2018,107857487,4
2018,107857484,4
2018,107857774,4
2018,107857573,5
2018,107857652,4
2018,107858355,4
2018,107858691,5
2018,107858683,5
2018,107858690,5
2018,107858675,5
2018,107858686,5
2018,107858932,4
2018,107858953,4
2018,107859586,6
2018,107859839,5
2018,107859859,5
2018,107859934,3
2018,107860047,4
2018,107860092,5
2018,107860382,5
2018,107860940,4
2018,107861297,5
2018,107861243,4
2018,107861273,5
2018,107861308,5
2018,107861426,2
2018,107861409,4
2018,107861441,4
2018,107861444,5
2018,107861533,5
2018,111469204,5
2018,111469267,5
2018,111480403,4
2018,111481304,5
2018,111485480,5
2018,111485499,4
2018,111481400,4
2018,111469489,4
2018,111485719,4
2018,111485727,4
2018,111481608,5
2018,111485847,5
2018,111481678,5
2018,111469588,4
2018,111485956,4
2018,111481881,5
2018,111469659,5
2018,111486343,5
2018,111469802,5
2018,111486450,5
2018,111469866,5
2018,111469887,4
2018,111482375,8
2018,111469950,5
2018,111469948,5
2018,111486942,5
2018,111469992,5
2018,111482612,5
2018,111482630,4
2018,111487262,4
2018,111482804,5
2018,111487277,5
2018,111470145,5
2018,111483128,5
2018,111487547,4
2018,111487583,4
2018,111470385,5
2018,111470403,4
2018,111487678,5
2018,111470435,5
2018,111490460,5
2018,111487848,4
2018,111487902,5
2018,111483502,3
2018,111490553,4
2018,111487994,4
2018,111488083,4
2018,111490660,6
2018,111483706,5
2018,111483737,4
2018,111490767,5
2018,111488550,5
2018,111484108,5
2018,111484164,4
2018,111488687,5
2018,105108841,5
2018,105108894,5
2018,105108927,5
2018,105108937,4
2018,105108941,5
2018,111491004,4
2018,111484603,5
2018,111489259,5
2018,105110785,5
2018,105110856,5
2018,111491118,5
2018,111491158,4
2018,111484671,4
2018,111491191,4
2018,105114537,5
2018,111491202,4
2018,105115035,4
2018,105115180,4
2018,111489355,5
2018,105115635,4
2018,105115688,5
2018,111489491,5
2018,111489489,5
2018,111485000,5
2018,111485025,4
2018,111491410,5
2018,105118075,4
2018,105118682,4
2018,105119021,5
2018,111489635,3
2018,111489654,4
2018,111489675,4
2018,111489714,4
2018,105120866,5
2018,105120853,5
2018,111489832,5
2018,111485264,5
2018,111491558,5
2018,111485361,4
2018,105122373,4
2018,105122377,5
2018,105122372,5
2018,105122591,4
2018,105122585,4
2018,111490004,5
2018,105209093,5
2018,105209215,4
2018,105209611,4
2018,105210393,5
2018,105210809,4
2018,105210842,5
2018,105211066,5
2018,105211436,4
2018,105211777,4
2018,105212201,3
2018,105212675,5
2018,105212681,5
2018,105212674,5
2018,105212683,5
2018,105212916,5
2018,105212961,4
2018,105213038,4
2018,105213235,4
2018,105213252,5
2018,105213315,4
2018,105213715,5
2018,105213808,5
2018,105214040,4
2018,105214190,4
2018,105214256,4
2018,105214929,4
2018,105215424,3
2018,105215701,4
2018,105216732,5
2018,105216791,5
2018,105216795,5
2018,105216798,5
2018,105216970,5
2018,105220289,4
2018,105220549,4
2018,105220886,5
2018,105220899,4
2018,105221374,5
2018,105222674,4
2018,105222772,5
2018,105222794,4
2018,105224983,4
2018,105226753,5
2018,105150516,4
2018,105154016,5
2018,105154010,5
2018,105154115,5
2018,105154483,4
2018,105154886,5
2018,105157888,5
2018,105159748,5
2018,105159806,4
2018,105159822,4
2018,105159879,4
2018,105160042,4
2018,105160857,5
2018,105160880,5
2018,105161051,4
2018,105163449,5
2018,105164497,5
2018,105165659,5
2018,105166864,5
2018,105166867,4
2018,105167621,2
2018,105168829,4
2018,105169503,4
2018,105105744,5
2018,105106232,5
2018,108596390,4
2018,105108954,5
2018,105109093,5
2018,108596391,4
2018,108596425,4
2018,108596506,5
2018,108596573,5
2018,108596572,5
2018,108596571,5
2018,108596583,5
2018,108596598,5
2018,105115097,5
2018,105115094,5
2018,108596601,5
2018,105115673,5
2018,105115678,4
2018,105115944,5
2018,108596607,5
2018,108596608,5
2018,108596611,5
2018,108596614,5
2018,105117963,5
2018,105118749,4
2018,108596674,5
2018,105122593,5
2018,105122597,5
2018,108596694,5
2018,108596696,5
2018,105125465,5
2018,105126377,5
2018,105126815,5
2018,108596705,5
2018,108596885,4
2018,105133652,5
2018,108597016,5
2018,105135603,8
2018,105143259,5
2018,105143466,5
2018,108597042,5
2018,105144294,5
2018,105144488,5
2018,108597048,4
2018,108597058,4
2018,108597108,4
2018,108597109,4
2018,105145049,4
2018,108597121,5
2018,108597215,4
2018,105146584,5
2018,105146926,6
2018,105147136,5
2018,105147241,5
2018,105147408,5
2018,105147406,4
2018,105147524,5
2018,105147536,5
2018,105147860,4
2018,105148105,5
2018,105148387,5
2018,105148383,5
2018,105148700,5
2018,108597220,4
2018,105149133,5
2018,105149191,5
2018,105149601,5
2018,108597221,5
2018,108597231,4
2018,108597230,4
2018,105150608,5
2018,108597309,5
2018,108597348,5
2018,108597350,5
2018,105152174,5
2018,105153681,4
2018,105153809,4
2018,105154002,5
2018,105154594,5
2018,108597418,4
2018,105154801,4
2018,108597466,5
2018,108597467,4
2018,108597518,5
2018,108597600,4
2018,105159672,5
2018,105159739,5
2018,105159976,5
2018,105160111,5
2018,105160363,4
2018,105160468,4
2018,105160520,4
2018,105160739,4
2018,105160790,5
2018,105160821,4
2018,105160959,5
2018,105160994,5
2018,105161705,4
2018,105161761,4
2018,105161788,4
2018,108597666,4
2018,108597677,4
2018,108597685,4
2018,108597688,4
2018,105164208,4
2018,105164288,5
2018,105164368,5
2018,105164666,5
2018,105165564,5
2018,105165676,4
2018,108597699,4
2018,105166792,5
2018,108597698,4
2018,108597700,4
2018,105167580,4
2018,105167583,4
2018,105167587,5
2018,105167648,5
2018,105167740,4
2018,108597718,5
2018,105169045,8
2018,108597721,5
2018,105169163,5
2018,105170578,4
2018,108597757,5
2018,105170760,4
2018,105171175,4
2018,105171223,5
2018,105172491,4
2018,108597759,5
2018,105173257,4
2018,108597777,5
2018,105173637,5
2018,105174728,6
2018,108597791,5
2018,108597790,5
2018,105175760,4
2018,108597789,4
2018,108597858,5
2018,108597930,5
2018,108597945,4
2018,105176616,4
2018,105176874,5
2018,108597967,5
2018,105181585,5
2018,108598056,5
2018,108598090,6
2018,108598146,5
2018,105187265,4
2018,105187280,4
2018,105187306,5
2018,105187334,4
2018,105187443,4
2018,105187650,5
2018,108598156,4
2018,105188082,5
2018,105188080,4
2018,105188474,5
2018,105188471,5
2018,108598155,5
2018,105188949,5
2018,105189302,2
2018,105189544,5
2018,105190236,4
2018,105190379,4
2018,108598165,5
2018,105190803,4
2018,105191926,4
2018,105191967,4
2018,105192001,5
2018,105192525,5
2018,105193368,5
2018,105193421,5
2018,105193484,5
2018,108598272,5
2018,108598287,4
2018,108598314,5
2018,105194850,4
2018,105194882,5
2018,105195114,4
2018,105195117,5
2018,105195131,4
2018,108598323,5
2018,105195438,4
2018,105195674,5
2018,108598393,5
2018,105196598,5
2018,105197074,5
2018,105197309,5
2018,105197443,3
2018,105197463,4
2018,105197563,4
2018,105197659,4
2018,105197692,4
2018,108598406,4
2018,108598408,4
2018,105202611,4
2018,105202996,5
2018,105139797,5
2018,105140221,4
2018,105140431,5
2018,105140555,4
2018,105144219,5
2018,105211047,4
2018,105211440,4
2018,105211726,5
2018,105211776,4
2018,105211906,5
2018,105212738,4
2018,105212881,4
2018,105213241,5
2018,105213463,5
2018,105213855,5
2018,105213889,5
2018,105213930,5
2018,105214064,5
2018,105214060,5
2018,105214091,4
2018,105214488,5
2018,105215050,5
2018,105215046,5
2018,105215075,4
2018,105215682,5
2018,105215758,5
2018,105216550,5
2018,105216903,5
2018,105217160,5
2018,105217162,5
2018,105217235,4
2018,105218491,5
2018,105220344,4
2018,105220376,4
2018,105220402,4
2018,105220573,5
2018,105221453,5
2018,105223148,4
2018,105225675,5
2018,105226712,5
2018,105459194,5
2018,105460401,4
2018,105460886,5
2018,105463603,4
2018,105463721,4
2018,105464047,5
2018,105465022,4
2018,105465207,4
2018,105108865,4
2018,105109115,5
2018,105110183,4
2018,105201178,5
2018,105202461,5
2018,105202458,5
2018,105465301,4
2018,105465542,5
2018,105466551,5
2018,108333271,4
2018,105472032,4
2018,108333458,3
2018,105472310,5
2018,105472303,5
2018,105472794,5
2018,105473011,5
2018,105474092,5
2018,105474169,5
2018,108333571,5
2018,108333599,4
2018,105475181,5
2018,105475178,5
2018,105475550,4
2018,105478803,5
2018,105479676,6
2018,105479816,4
2018,105479832,5
2018,105479928,5
2018,105479942,5
2018,105479943,5
2018,105480051,5
2018,105480162,4
2018,105480534,4
2018,105481062,4
2018,108333637,5
2018,105481592,4
2018,108333680,4
2018,105483226,4
2018,108333904,4
2018,108333975,4
2018,105484971,4
2018,105485118,4
2018,108334706,5
2018,105488859,5
2018,108334782,4
2018,105489169,5
2018,105489409,5
2018,105490026,5
2018,105490024,5
2018,108334781,4
2018,108335031,5
2018,105491531,5
2018,105492143,4
2018,105492369,5
2018,105493268,3
2018,105494347,4
2018,105501144,4
2018,108336255,5
2018,105502718,4
2018,108336320,5
2018,105503735,5
2018,105503748,4
2018,105504856,5
2018,105513233,4
2018,105515312,4
2018,105515440,4
2018,108336570,4
2018,105516666,4
2018,108336744,5
2018,105517779,5
2018,105519598,5
2018,105519603,5
2018,105519785,5
2018,105519787,5
2018,105519791,5
2018,105519966,5
2018,105520291,5
2018,105520750,5
2018,108337011,4
2018,108337642,4
2018,105522018,5
2018,105523013,5
2018,105524474,4
2018,105524593,5
2018,105524794,5
2018,105525362,4
2018,108337911,5
2018,105526446,4
2018,108337954,5
2018,105527640,5
2018,108337951,4
2018,105528995,4
2018,108338104,5
2018,105530796,5
2018,105531010,5
2018,105531008,5
2018,105532097,4
2018,105533714,5
2018,105552547,4
2018,105552874,6
2018,105553144,5
2018,108338430,4
2018,105553763,5
2018,105554734,5
2018,105554786,5
2018,105556144,4
2018,105556279,5
2018,105556664,5
2018,105557470,5
2018,105557660,5
2018,108339161,5
2018,105558861,4
2018,105558972,5
2018,108339326,4
2018,108339355,5
2018,105559291,4
2018,105559774,4
2018,105559857,4
2018,105559849,4
2018,108339503,4
2018,105561409,4
2018,105561887,5
2018,105562467,4
2018,105563638,5
2018,105564037,4
2018,105565585,4
2018,105566236,5
2018,105566873,4
2018,108341190,6
2018,105568127,4
2018,105568131,4
2018,105568123,4
2018,108341288,5
2018,105568367,4
2018,108341430,5
2018,108341666,4
2018,108341768,5
2018,108341857,4
2018,108341882,5
2018,108341944,4
2018,108341973,4
2018,108344998,5
2018,108345210,2
2018,108345618,1
2018,108345683,5
2018,108345815,6
2018,108345944,4
2018,108346009,5
2018,108346023,5
2018,108346024,4
2018,108346074,5
2018,108346106,5
2018,108346111,5
2018,108346147,4
2018,108346158,5
2018,108346159,5
2018,108346165,5
2018,108346216,4
2018,108346375,4
2018,105133793,5
2018,105134246,4
2018,105136482,5
2018,105140842,5
2018,105143474,5
2018,105144899,5
2018,105145709,5
2018,105145711,5
2018,105147103,5
2018,105147217,4
2018,105147258,4
2018,105147505,5
2018,105147527,4
2018,105147679,5
2018,105147788,4
2018,105147840,4
2018,105149003,5
2018,105149501,5
2018,105150410,4
2018,105150528,5
2018,105150630,5
2018,105151028,5
2018,105151034,5
2018,105151986,5
2018,105153766,5
2018,105153796,5
2018,105154093,4
2018,105154278,4
2018,105154423,4
2018,105155178,5
2018,105159662,4
2018,105159789,5
2018,105159800,5
2018,108601973,4
2018,108601975,4
2018,108601995,4
2018,108601996,4
2018,108602008,4
2018,108602025,5
2018,108602088,4
2018,108602090,4
2018,108602093,5
2018,108602095,4
2018,108602097,4
2018,108602194,4
2018,108602195,5
2018,108602240,5
2018,108602261,4
2018,108602348,5
2018,108602375,5
2018,108602442,4
2018,108602455,5
2018,108602502,4
2018,108602516,4
2018,108602573,5
2018,108602630,4
2018,108602680,5
2018,108602771,5
2018,108602770,4
2018,108602795,5
2018,108602830,4
2018,108602835,4
2018,108602877,5
2018,108602911,5
2018,108602913,4
2018,108602920,4
2018,108602925,5
2018,108602927,4
2018,108602926,5
2018,108602928,4
2018,108602980,4
2018,108603000,4
2018,108603125,4
2018,108603132,5
2018,108603136,4
2018,108603137,4
2018,108603149,5
2018,108603159,5
2018,108603160,5
2018,108603174,3
2018,108603177,4
2018,108603217,5
2018,108603255,5
2018,108603253,5
2018,108603258,5
2018,108603272,4
2018,108603288,5
2018,108603294,4
2018,108603296,5
2018,108603328,5
2018,108603336,5
2018,108603365,5
2018,108603433,4
2018,108603473,5
2018,108603540,5
2018,108603566,8
2018,108603589,5
2018,108603591,4
2018,108603598,4
2018,108603600,4
2018,108603601,4
2018,108603616,5
2018,108603640,4
2018,108603643,5
2018,108603647,5
2018,108603666,5
2018,108603774,4
2018,108603791,5
2018,108603797,4
2018,108603802,6
2018,108603830,5
2018,108603895,5
2018,108603915,5
2018,108603930,5
2018,105105313,5
2018,105105383,4
2018,105220204,5
2018,105220903,5
2018,105223251,5
2018,105223270,5
2018,105224697,5
2018,105226671,5
2018,107832033,5
2018,107833516,4
2018,107833710,5
2018,107833808,4
2018,107834087,5
2018,107834172,5
2018,107834236,5
2018,105221340,4
2018,105223069,5
2018,105223112,4
2018,105224602,5
2018,108332079,5
2018,108332087,4
2018,108332316,5
