offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
45717939,41862169,7,C,18,,,
45717940,41862169,5,C,18,,,
45708983,41862170,51,C,1,,,
45708757,41862171,5,C,18,,,
45707547,41862172,7,C,18,,,
45707548,41862172,5,C,18,,,
45704081,41862173,7,C,18,,,
45704082,41862173,5,C,18,,,
45707549,41862174,21,C,18,,,
45700004,41862175,5,C,18,,,
45717941,41862176,7,C,18,,,
45717942,41862176,5,C,18,,,
45704141,41862177,5,C,18,,,
45700005,41862178,44,C,1,,,
45708984,41862179,40,C,1,,,
45704142,41862180,5,C,18,,,
45708985,41862181,51,C,13,,,
45704083,41862182,21,C,18,,,
45700006,41862183,45,C,1,,,
45708986,41862184,40,C,1,,,
45708758,41862185,5,C,18,,,
45708988,41862186,5,C,18,,,
45708987,41862186,7,C,18,,,
45708759,41862187,51,C,1,,,
45717943,41862188,5,C,18,,,
45717944,41862189,45,C,1,,,
45708739,41862040,14,C,18,,,
45708740,41862040,5,C,18,,,
45704117,41862041,18,A,1,,,
45704118,41862042,51,C,13,,,
45717158,41862043,28,C,18,,,
45717159,41862044,51,C,1,,,
45708741,41862045,40,C,1,,,
45707519,41862046,39,C,1,,,
45708960,41862047,5,C,1,,,
45708961,41862048,44,C,11,,,
45703353,41861184,5,C,18,,,
45707508,41861185,7,C,18,,,
45707509,41861185,5,C,18,,,
45707510,41861186,40,C,1,,,
45703354,41861187,5,C,18,,,
45707511,41861188,5,C,25,,,
45717147,41861189,45,C,1,,,
45704041,41861190,51,C,13,,,
45704042,41861190,5,C,13,,,
45717148,41861191,16,C,1,,,
45692911,41861192,45,C,1,,,
45707512,41861193,39,C,1,,,
45704043,41861194,51,C,13,,,
45708952,41861195,18,C,1,,,
45707513,41861196,5,C,18,,,
45692912,41861197,45,C,13,,,
45698049,41861198,51,C,1,,,
45704044,41861199,51,C,1,,,
45707514,41861200,5,C,18,,,
45717149,41861201,5,C,25,,,
45717150,41861202,14,C,18,,,
45717151,41861202,21,A,18,,,
45717152,41861202,5,C,18,,,
45708953,41861203,21,C,18,,,
45708954,41861204,51,C,1,,,
45698050,41861205,44,C,1,,,
45692913,41861206,40,C,13,,,
45704045,41861207,18,C,18,,,
45698051,41861208,5,C,18,,,
45707515,41861209,51,C,1,,,
45707516,41861210,16,C,1,,,
45698052,41861211,40,C,1,,,
45704046,41861212,5,C,1,,,
45717153,41861213,7,C,18,,,
45717154,41861213,5,C,18,,,
45698053,41861214,14,C,18,,,
45698054,41861214,5,C,18,,,
45708732,41861215,21,C,18,,,
45703355,41861216,40,C,1,,,
45703356,41861216,5,C,1,,,
45717155,41861217,5,C,18,,,
45704047,41861218,18,A,1,,,
45708955,41861219,45,C,1,,,
45708733,41861220,45,C,1,,,
45704048,41861221,18,C,1,,,
45717156,41861222,40,C,1,,,
45717157,41861223,40,C,1,,,
45708734,41861224,21,C,18,,,
45707517,41861225,18,C,1,,,
45708956,41861226,21,A,18,,,
45708957,41861226,5,C,18,,,
45704049,41861227,5,C,18,,,
45707518,41861228,21,C,18,,,
45708735,41861229,21,A,18,,,
45708736,41861229,5,C,18,,,
45692914,41861230,5,C,18,,,
45708737,41861231,21,A,18,,,
45708738,41861231,5,C,18,,,
45708958,41861232,7,C,18,,,
45708959,41861232,5,C,18,,,
45704050,41861233,14,C,18,,,
