year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2002,Idaho,ID,4547,ID0060100,Aberdeen,1907,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4530,ID0010000,Ada,72112,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2002,Idaho,ID,4535,ID0020000,Adams,3603,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4640,ID0390100,American Falls,4261,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4563,ID0100100,Ammon,6412,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2002,Idaho,ID,4569,ID0120100,Arco,1063,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4537,ID0030000,Bannock,14948,9C,"MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4542,ID0040000,Bear Lake,3759,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4555,ID0070400,Bellevue,1945,7,"Cities under 2,500",0,0,0,0,0,0,0
2002,Idaho,ID,4544,ID0050000,Benewah,6757,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4546,ID0060000,Bingham,26600,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2002,Idaho,ID,4548,ID0060200,Blackfoot,10798,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4551,ID0070000,Blaine,6721,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4556,ID0080000,Boise,6439,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4531,ID0010100,Boise,192561,2,"Cities from 100,000 thru 249,000",1,12,1,12,0,1,1
2002,Idaho,ID,4558,ID0090000,Bonner,30432,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2002,Idaho,ID,4567,ID0110100,Bonners Ferry,2607,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4562,ID0100000,Bonneville,32950,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2002,Idaho,ID,4566,ID0110000,Boundary,7624,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4650,ID0420100,Buhl,4130,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4580,ID0160100,Burley,9656,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2002,Idaho,ID,4568,ID0120000,Butte,3005,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4572,ID0140100,Caldwell,26913,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2002,Idaho,ID,4570,ID0130000,Camas,1027,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4571,ID0140000,Canyon,52211,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2002,Idaho,ID,4576,ID0150000,Caribou,4065,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4656,ID0430200,Cascade,1034,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4579,ID0160000,Cassia,22197,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4586,ID0190200,Challis,0,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4587,ID0190300,Challis,942,7,"Cities under 2,500",0,9,0,9,0,0,0
2002,Idaho,ID,4538,ID0030100,Chubbuck,10054,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4581,ID0170000,Clark,1059,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4582,ID0180000,Clearwater,5890,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4609,ID0280100,Coeur d'Alene,35772,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2002,Idaho,ID,4602,ID0250100,Cottonwood,978,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4536,ID0020100,Council,846,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4585,ID0190000,Custer,3558,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4648,ID0410100,Driggs,1140,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4588,ID0200000,Elmore,18644,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4596,ID0230100,Emmett,5690,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4653,ID0420400,Filer,1679,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4549,ID0060300,Firth,422,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4591,ID0210000,Franklin,6890,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4593,ID0220000,Fremont,8786,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4636,ID0380100,Fruitland,3943,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4532,ID0010200,Garden City,11012,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4595,ID0230000,Gem,10044,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4589,ID0200100,Glenns Ferry,1670,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4597,ID0240000,Gooding,8060,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Idaho,ID,4598,ID0240100,Gooding,3508,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4578,ID0150200,Grace,1026,7,"Cities under 2,500",0,0,0,0,1,1,1
2002,Idaho,ID,4603,ID0250200,Grangeville,3345,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4600,ID0240300,Hagerman,680,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4554,ID0070300,Hailey,6426,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4627,ID0340200,Heyburn,3005,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4634,ID0370100,Homedale,2620,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Idaho,ID,4601,ID0250000,Idaho,11753,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Idaho,ID,4557,ID0080100,Idaho City,474,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Idaho,ID,4564,ID0100200,Idaho Falls,52580,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2002,Idaho,ID,4668,IDISP0000,Idaho State Police,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,1
