offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
2794053,2655488,45,C,18,,,
2794052,2655487,49,C,18,0,F,
2794050,2655486,49,A,20,0,F,
2794051,2655486,5,C,20,,,
2794048,2655485,45,C,20,,,
2794049,2655485,5,C,20,,,
2794047,2655484,39,C,20,,,
2794046,2655483,5,C,20,,,
2794045,2655482,16,C,3,,,
2794044,2655481,45,C,5,,,
2794043,2655480,21,C,18,,,
2794042,2655479,39,C,13,,,
2794056,2655491,27,C,20,,,
2794055,2655490,45,C,10,,,
2794054,2655489,5,C,20,,,
2794062,2655496,51,C,20,,,
2794063,2655496,5,C,20,,,
2794060,2655495,45,C,10,,,
2794061,2655495,5,C,10,,,
2794059,2655494,45,C,20,,,
2794058,2655493,51,C,18,,,
2794057,2655492,51,C,20,,,
2794080,2655511,47,C,18,,,
2794081,2655511,5,C,16,,,
2794064,2655497,5,C,25,,,
2794073,2655505,45,C,20,,,
2794069,2655501,49,C,24,0,F,
2794067,2655500,49,C,20,0,N,
2794068,2655500,45,C,20,,,
2794066,2655499,45,C,20,,,
2794065,2655498,5,C,20,,,
2794082,2655512,14,C,20,,,
2794078,2655510,49,C,20,0,F,
2794079,2655510,5,C,20,,,
2794077,2655509,45,C,19,,,
2794076,2655508,45,C,13,,,
2794075,2655507,51,C,13,,,
2794074,2655506,51,C,20,,,
2794072,2655504,5,C,20,,,
2794071,2655503,5,C,13,,,
2794070,2655502,21,C,24,,,
2794092,2655522,14,C,25,,,
2794091,2655521,45,C,10,,,
2794090,2655520,21,C,18,,,
2794087,2655517,47,C,19,,,
2794086,2655516,5,C,3,,,
2794085,2655515,5,C,10,,,
2794084,2655514,49,C,20,0,N,
2794083,2655513,5,C,13,,,
2794096,2655526,5,C,20,,,
2794095,2655525,5,C,20,,,
2794094,2655524,47,C,20,,,
2794093,2655523,21,C,20,,,
2794089,2655519,47,C,20,,,
2794088,2655518,51,C,10,,,
2794037,2655474,16,C,13,,,
2794040,2655477,16,C,15,,,
2794039,2655476,16,C,13,,,
2794041,2655478,16,C,13,,,
2794038,2655475,16,C,13,,,
2794115,2655543,5,C,20,,,
2794114,2655542,11,C,12,,,
2794112,2655541,47,C,12,,,
2794113,2655541,5,C,13,,,
2794111,2655540,5,C,20,,,
2794109,2655539,16,C,13,,,
2794110,2655539,35,C,13,,,
2794108,2655538,39,C,13,,,
2794107,2655537,5,C,19,,,
2794106,2655536,11,C,12,,,
2794105,2655535,5,C,20,,,
2794104,2655534,47,C,7,,,
2794103,2655533,47,C,20,,,
2794102,2655532,5,C,25,,,
2794101,2655531,11,C,2,,,
2794100,2655530,47,C,25,,,
2794099,2655529,47,C,12,,,
2794098,2655528,39,C,20,,,
2794097,2655527,39,C,20,,,
2794130,2655558,14,C,13,,,
2794129,2655557,5,C,20,,,
2794128,2655556,23,C,12,,,
2794127,2655555,5,C,20,,,
2794126,2655554,11,C,12,,,
2794125,2655553,51,C,13,,,
2794124,2655552,5,C,18,,,
2794123,2655551,5,C,18,,,
2794122,2655550,47,C,24,,,
2794121,2655549,21,C,20,,,
2794120,2655548,35,C,13,,,
2794119,2655547,45,C,20,,,
2794118,2655546,35,C,13,,,
2794117,2655545,4,C,20,,,
2794116,2655544,47,C,8,,,
2789227,2650988,44,C,20,,,
2789080,2650855,45,C,20,,,
2789026,2650804,47,C,5,,,
2788969,2650752,45,C,20,,,
2788951,2650735,51,C,20,,,
2788950,2650734,39,C,20,,,
2788948,2650733,14,C,18,,,
2788949,2650733,5,C,18,,,
2788946,2650732,14,C,20,,,
2788947,2650732,5,C,20,,,
2788945,2650731,47,C,20,,,
2788944,2650730,47,C,5,,,
2788943,2650729,5,C,20,,,
