suspect_using_id,offense_id
4,2794053
4,2794052
4,2794050
4,2794051
4,2794048
4,2794049
4,2794047
4,2794046
4,2794045
4,2794044
4,2794043
1,2794042
3,2794056
4,2794055
4,2794054
4,2794062
4,2794063
4,2794060
4,2794061
4,2794059
4,2794058
4,2794057
4,2794080
4,2794081
4,2794064
4,2794073
4,2794069
4,2794067
4,2794068
4,2794066
4,2794065
4,2794082
4,2794078
4,2794079
4,2794077
4,2794076
4,2794075
4,2794074
4,2794072
4,2794071
4,2794070
4,2794092
4,2794091
4,2794090
4,2794087
4,2794086
4,2794085
4,2794084
4,2794083
4,2794096
4,2794095
4,2794094
4,2794093
4,2794089
4,2794088
3,2794037
1,2794040
3,2794040
3,2794039
3,2794041
3,2794038
4,2794115
4,2794114
4,2794112
4,2794113
4,2794111
4,2794109
4,2794110
4,2794108
4,2794107
4,2794106
4,2794105
4,2794104
4,2794103
4,2794102
4,2794101
4,2794100
4,2794099
4,2794098
4,2794097
4,2794130
4,2794129
4,2794128
4,2794127
4,2794126
4,2794125
4,2794124
4,2794123
4,2794122
4,2794121
4,2794120
4,2794119
4,2794118
4,2794117
4,2794116
4,2789227
4,2789080
4,2789026
4,2788969
4,2788951
4,2788950
4,2788948
4,2788949
4,2788946
4,2788947
4,2788945
4,2788944
4,2788943
4,2788939
4,2788940
4,2788941
4,2788990
4,2788977
4,2788975
4,2788974
4,2788973
4,2788972
4,2788970
4,2788968
4,2788967
4,2788966
4,2788965
4,2788964
4,2788963
4,2788962
4,2788961
4,2788960
4,2788959
4,2788958
4,2788957
4,2788956
4,2788955
4,2788954
4,2788952
4,2788953
4,2788942
4,2788936
4,2788932
4,2788996
4,2788991
4,2788988
4,2788989
4,2788987
4,2788986
4,2788985
4,2788984
4,2788982
4,2788983
4,2788981
4,2788980
4,2788979
4,2788978
4,2788976
4,2788971
4,2789017
4,2789012
4,2789011
4,2789004
4,2789005
4,2789003
4,2789002
4,2789001
4,2789000
4,2788999
4,2788998
4,2788997
4,2788995
4,2788994
4,2788993
4,2788992
4,2789178
4,2789071
4,2789033
4,2789032
4,2789031
4,2789030
4,2789029
4,2789028
4,2789027
4,2789025
4,2789024
4,2789023
4,2789022
4,2789021
4,2789018
4,2789019
4,2789020
4,2789016
4,2789015
4,2789014
4,2789013
4,2789010
4,2789009
4,2789008
4,2789007
4,2789006
3,2788933
4,2789094
4,2789058
4,2789053
4,2789052
4,2789050
4,2789051
4,2789049
4,2789048
4,2789047
4,2789046
4,2789045
4,2789044
4,2789043
4,2789042
4,2789041
4,2789040
4,2789039
4,2789038
4,2789037
4,2789036
4,2789035
4,2789034
3,2788937
4,2789164
4,2789161
4,2789153
4,2789111
4,2789091
4,2789076
4,2789075
4,2789074
4,2789072
4,2789073
4,2789070
4,2789069
4,2789068
4,2789067
4,2789066
4,2789065
4,2789064
4,2789063
4,2789062
4,2789060
4,2789061
4,2789059
4,2789057
4,2789056
4,2789055
4,2789054
4,2788935
3,2788934
4,2789101
4,2789100
4,2789099
4,2789098
4,2789097
4,2789096
4,2789095
4,2789093
4,2789092
4,2789090
4,2789089
4,2789088
4,2789087
4,2789086
4,2789085
4,2789084
4,2789083
4,2789081
4,2789082
4,2789079
4,2789078
4,2789077
4,2789224
4,2789192
4,2789193
4,2789182
4,2789150
4,2789149
4,2789147
4,2789144
4,2789145
4,2789143
4,2789142
4,2789141
4,2789140
4,2789139
4,2789138
4,2789137
4,2789136
4,2789134
4,2789135
4,2789133
4,2789132
4,2789131
4,2789130
4,2789129
4,2789128
4,2789126
4,2789127
4,2789125
4,2789124
4,2789123
4,2789122
4,2789121
4,2789120
4,2789119
4,2789118
4,2789117
4,2789116
4,2789115
4,2789114
4,2789113
4,2789112
4,2789110
4,2789108
4,2789109
4,2789107
4,2789106
4,2789105
4,2789104
4,2789103
4,2789102
4,2789186
4,2789185
4,2789179
4,2789177
4,2789176
4,2789175
4,2789173
4,2789174
4,2789171
4,2789172
4,2789170
4,2789169
4,2789168
4,2789167
4,2789166
4,2789165
4,2789162
4,2789163
4,2789159
4,2789160
4,2789158
4,2789157
4,2789156
4,2789155
4,2789154
4,2789152
4,2789151
4,2789148
4,2789146
3,2788938
4,2789209
4,2789208
4,2789207
4,2789206
4,2789205
4,2789202
4,2789203
4,2789204
4,2789200
4,2789201
4,2789198
4,2789199
4,2789197
4,2789196
4,2789195
4,2789194
4,2789191
4,2789190
4,2789189
4,2789188
4,2789187
4,2789184
4,2789183
4,2789181
4,2789180
4,2789226
4,2789225
4,2789223
4,2789222
4,2789221
4,2789220
4,2789219
4,2789218
4,2789217
4,2789216
4,2789215
4,2789214
4,2789213
4,2789212
4,2789211
4,2789210
4,2789820
4,2789269
4,2789267
4,2789268
4,2789266
4,2789265
4,2789264
4,2789263
4,2789262
4,2789261
4,2789260
4,2789259
4,2789258
4,2789257
4,2789256
4,2789255
4,2789254
4,2789253
4,2789252
4,2789251
4,2789250
4,2789249
4,2789248
4,2789247
4,2789246
4,2789245
4,2789244
4,2789243
4,2789242
4,2789241
4,2789240
4,2789239
4,2789238
4,2789237
4,2789236
4,2789235
4,2789233
4,2789234
4,2789232
4,2789231
4,2789230
4,2789725
4,2789358
4,2789315
4,2789311
4,2789308
4,2789307
4,2789306
4,2789305
4,2789304
4,2789303
4,2789302
4,2789300
4,2789301
4,2789299
4,2789298
4,2789297
4,2789296
4,2789295
4,2789294
4,2789293
4,2789292
4,2789291
4,2789290
4,2789289
4,2789287
4,2789288
4,2789286
4,2789285
4,2789284
4,2789283
4,2789282
4,2789281
4,2789280
4,2789279
4,2789277
4,2789276
4,2789275
4,2789274
4,2789272
4,2789273
4,2789271
4,2789270
4,2789459
4,2789460
4,2789362
4,2789360
4,2789361
4,2789359
4,2789357
4,2789355
4,2789356
4,2789354
4,2789353
4,2789351
4,2789352
4,2789350
4,2789349
4,2789346
4,2789347
4,2789345
4,2789344
4,2789343
4,2789342
4,2789340
4,2789341
4,2789338
4,2789339
4,2789337
4,2789336
4,2789335
4,2789334
4,2789333
4,2789332
4,2789331
4,2789329
4,2789330
4,2789328
4,2789327
4,2789326
4,2789325
4,2789324
4,2789323
4,2789322
4,2789321
4,2789320
4,2789319
4,2789318
4,2789317
4,2789316
4,2789314
4,2789313
4,2789312
4,2789310
4,2789309
4,2789278
3,2789560
4,2789533
4,2789420
4,2789419
4,2789418
4,2789417
4,2789416
4,2789415
4,2789414
4,2789413
4,2789412
4,2789410
4,2789411
4,2789408
4,2789409
4,2789407
4,2789406
4,2789404
4,2789405
4,2789402
4,2789403
4,2789400
4,2789401
4,2789399
4,2789398
4,2789397
4,2789396
4,2789395
4,2789394
4,2789393
4,2789392
4,2789391
4,2789389
4,2789390
4,2789388
4,2789387
4,2789386
4,2789385
4,2789383
4,2789384
4,2789382
4,2789381
4,2789380
4,2789379
4,2789378
4,2789377
4,2789376
4,2789374
4,2789375
4,2789373
4,2789372
4,2789371
4,2789370
4,2789369
4,2789368
4,2789367
4,2789366
4,2789365
4,2789364
4,2789363
4,2789348
4,2789482
4,2789480
4,2789481
4,2789479
4,2789478
4,2789477
4,2789476
4,2789475
4,2789474
4,2789473
4,2789472
4,2789471
4,2789469
4,2789470
4,2789468
4,2789465
4,2789466
4,2789467
4,2789464
4,2789463
4,2789462
4,2789461
4,2789457
4,2789458
4,2789455
4,2789456
4,2789453
4,2789454
4,2789452
4,2789451
4,2789450
4,2789449
4,2789448
4,2789447
4,2789446
4,2789445
4,2789441
4,2789442
4,2789443
4,2789444
4,2789440
4,2789439
4,2789438
4,2789437
4,2789436
4,2789435
4,2789434
4,2789433
4,2789432
4,2789431
4,2789430
4,2789428
4,2789429
4,2789427
4,2789426
4,2789425
4,2789424
4,2789422
4,2789423
4,2789421
3,2789228
4,2789591
4,2789549
4,2789530
4,2789531
4,2789529
4,2789528
4,2789527
4,2789526
4,2789525
4,2789524
4,2789522
4,2789523
4,2789521
4,2789520
4,2789518
4,2789519
4,2789517
4,2789516
4,2789515
4,2789514
4,2789513
4,2789512
4,2789511
4,2789510
4,2789509
4,2789507
4,2789508
4,2789505
4,2789506
4,2789504
4,2789503
4,2789502
4,2789501
4,2789500
4,2789498
4,2789499
4,2789497
4,2789495
4,2789496
4,2789494
4,2789493
4,2789492
4,2789491
4,2789490
4,2789489
4,2789488
4,2789487
4,2789486
4,2789485
4,2789484
4,2789483
4,2789229
4,2789593
4,2789592
4,2789590
4,2789589
4,2789588
4,2789587
4,2789586
4,2789585
4,2789584
4,2789583
4,2789581
4,2789582
4,2789579
4,2789580
4,2789578
4,2789577
4,2789576
4,2789575
4,2789574
4,2789573
4,2789572
4,2789571
4,2789570
4,2789569
4,2789568
4,2789567
4,2789566
4,2789565
4,2789563
4,2789564
3,2789562
4,2789561
4,2789559
4,2789558
4,2789557
4,2789556
4,2789555
4,2789554
4,2789553
4,2789552
4,2789551
4,2789550
4,2789548
4,2789547
4,2789546
4,2789544
4,2789545
4,2789542
4,2789543
4,2789540
4,2789541
4,2789539
4,2789538
4,2789537
4,2789536
4,2789535
4,2789534
4,2789532
4,2789693
4,2789650
4,2789649
4,2789643
4,2789642
4,2789641
4,2789640
4,2789639
4,2789638
4,2789637
4,2789636
4,2789635
1,2789634
3,2789634
4,2789632
4,2789633
4,2789631
4,2789630
4,2789629
4,2789628
4,2789627
4,2789626
4,2789625
4,2789624
4,2789623
4,2789622
4,2789621
4,2789620
4,2789619
4,2789618
4,2789617
4,2789616
4,2789615
4,2789614
4,2789613
4,2789612
4,2789611
4,2789610
4,2789609
4,2789608
4,2789607
4,2789606
4,2789605
4,2789604
4,2789603
4,2789601
4,2789602
4,2789600
4,2789599
4,2789598
4,2789597
4,2789596
4,2789594
4,2789595
4,2789823
4,2789699
4,2789698
4,2789695
4,2789690
4,2789689
4,2789688
3,2789687
4,2789686
4,2789685
4,2789684
4,2789682
4,2789681
4,2789680
4,2789678
4,2789679
4,2789677
4,2789676
3,2789675
4,2789673
4,2789674
4,2789672
4,2789671
4,2789670
4,2789669
4,2789668
4,2789667
4,2789666
4,2789665
4,2789664
4,2789663
4,2789662
4,2789661
4,2789660
4,2789657
4,2789658
4,2789659
4,2789656
4,2789655
4,2789654
4,2789653
4,2789652
4,2789651
4,2789648
4,2789646
4,2789647
4,2789645
4,2789644
4,2789743
4,2789744
4,2789742
4,2789741
4,2789740
4,2789739
4,2789738
4,2789737
4,2789736
4,2789734
4,2789735
4,2789733
4,2789732
4,2789731
4,2789730
4,2789729
4,2789728
4,2789727
1,2789726
4,2789723
4,2789724
4,2789722
4,2789721
4,2789720
4,2789719
4,2789718
4,2789717
4,2789716
4,2789715
4,2789714
4,2789713
4,2789712
4,2789711
1,2789710
2,2789709
4,2789708
4,2789707
4,2789706
4,2789705
4,2789704
4,2789703
4,2789702
4,2789701
4,2789700
4,2789696
4,2789697
4,2789694
4,2789692
4,2789691
4,2789781
4,2789780
4,2789778
4,2789779
4,2789777
4,2789776
4,2789775
4,2789773
4,2789774
4,2789772
4,2789771
4,2789770
4,2789769
