property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2921128,38,650,,2921349
2921127,1,1000,,2921348
2921125,68,,,2921346
2921126,16,50,,2921347
2921122,16,50,,2921343
2921123,37,100,,2921344
2921124,22,0,,2921345
2921121,29,200,,2921342
2921120,10,0,,2921341
2921119,18,1800,,2921340
2921118,3,2000,,2921339
2921131,63,1,,2921352
2921129,30,250,,2921350
2921130,63,1,,2921351
2921135,2,900,,2921356
2921133,38,1500,,2921354
2921134,12,975,,2921355
2921132,21,1,,2921353
2921151,39,250,,2921372
2921152,38,300,1994-06-01 00:00:00,2921373
2921153,38,300,,2921610
2921136,63,1,,2921357
2921146,63,50,,2921367
2921141,12,1,,2921362
2921139,13,200,,2921360
2921140,63,20,,2921361
2921138,20,50,,2921359
2921137,35,1,,2921358
2921154,63,10,,2921611
2921149,30,20,,2921370
2921150,16,450,,2921371
2921148,12,180,,2921369
2921147,63,100,,2921368
2921145,38,130,,2921366
2921144,63,55,,2921365
2921142,3,10000,1994-05-03 00:00:00,2921363
2921143,3,10000,,2921364
2921164,63,100,,2921621
2921163,18,500,,2921620
2921162,24,300,,2921619
2921159,63,1410,,2921616
2921158,38,1254,,2921615
2921157,63,40,,2921614
2921156,68,,,2921613
2921155,63,20,,2921612
2921168,3,1,,2921625
2921167,63,100,,2921624
2921166,63,650,,2921623
2921165,24,3500,,2921622
2921160,63,450,1994-07-01 00:00:00,2921617
2921161,63,450,,2921618
2921113,10,0,,2921334
2921116,10,0,,2921337
2921115,10,0,,2921336
2921117,10,0,,2921338
2921114,10,0,,2921335
2921185,3,160,,2921642
2921184,20,267,,2921641
2921181,3,10,,2921638
2921182,8,1,1994-02-01 00:00:00,2921639
2921183,8,2,,2921640
2921180,29,50,,2921637
2921179,8,25,,2921636
2921178,29,4,,2921635
2921177,20,198,,2921634
2921176,38,35,,2921633
2921175,8,1,,2921632
2921174,20,20,,2921631
2921173,3,150,,2921630
2921172,20,20,,2921629
2921171,36,360,,2921628
2921169,2,6,1994-01-07 00:00:00,2921626
2921170,2,6,,2921627
2921203,63,12,,2921660
2921202,63,100,,2921659
2921200,8,20,1994-03-24 00:00:00,2921657
2921201,8,20,,2921658
2921199,3,200,,2921656
2921198,21,75,,2921655
2921197,3,50,,2921654
2921196,3,10,,2921653
2921195,20,100,,2921652
2921193,3,5000,1994-03-09 00:00:00,2921650
2921194,3,5000,,2921651
2921192,11,5,,2921649
2921191,36,195,,2921648
2921190,11,4,,2921647
2921186,26,40,1994-03-03 00:00:00,2921643
2921187,63,17,1994-03-03 00:00:00,2921644
2921188,26,40,,2921645
2921189,63,17,,2921646
2916102,21,1,,2916298
2916054,63,1220,1994-05-20 00:00:00,2916013
2916055,63,1220,,2916014
2916005,63,1700,,2915730
2915975,3,6400,,2915700
2915976,3,1600,,2915701
2915973,3,120,,2915698
2915974,63,18,,2915699
2915972,36,370,,2915697
2915971,36,845,,2915696
2915970,29,50,,2915695
2915960,3,2000,1994-01-01 00:00:00,2915685
2915961,9,0,1994-01-01 00:00:00,2915686
2915962,19,20,1994-01-01 00:00:00,2915687
2915963,20,80,1994-01-01 00:00:00,2915688
2915964,25,30,1994-01-01 00:00:00,2915689
2915965,3,2000,,2915690
2915966,9,0,,2915691
2915967,19,20,,2915692
2915968,20,80,,2915693
2915969,25,30,,2915694
2916024,16,800,,2915983
2916025,26,150,,2915984
2916013,38,50,,2915972
2916011,19,380,,2915970
2916010,63,3500,,2915735
2916009,13,225,,2915734
2916008,63,250,,2915733
2916006,18,2200,,2915731
2916004,20,13,,2915729
2916002,19,64,1994-02-21 00:00:00,2915727
2916003,19,73,,2915728
2915989,13,850,1994-02-21 00:00:00,2915714
2915990,17,350,1994-02-21 00:00:00,2915715
2915991,21,30,1994-02-21 00:00:00,2915716
2915992,26,15,1994-02-23 00:00:00,2915717
2915993,27,12,1994-02-21 00:00:00,2915718
2915994,63,334,1994-02-21 00:00:00,2915719
2915995,13,850,,2915720
2915996,17,350,,2915721
2915997,20,54,,2915722
2915998,21,30,,2915723
2915999,26,15,,2915724
2916000,27,12,,2915725
2916001,63,334,,2915726
2915988,3,300,,2915713
2915987,38,160,,2915712
2915986,8,340,,2915711
2915985,15,23000,,2915710
2915984,29,100,,2915709
2915982,63,70,1994-02-14 00:00:00,2915707
2915983,63,70,,2915708
2915981,29,10,,2915706
2915980,17,450,,2915705
2915979,63,1949,,2915704
2915977,63,100,,2915702
2915978,63,20,,2915703
2916028,36,335,,2915987
2916022,68,,,2915981
2916023,35,150,,2915982
2916021,3,300,,2915980
2916020,63,60,,2915979
2916019,3,600,,2915978
2916018,20,100,,2915977
2916016,63,10,1994-03-17 00:00:00,2915975
2916017,63,10,,2915976
2916015,63,40,,2915974
2916014,63,21,,2915973
2916012,29,200,,2915971
2916007,3,200,,2915732
2916047,13,250,1994-04-22 00:00:00,2916006
2916048,13,250,,2916007
2916042,27,245,,2916001
2916041,29,2800,,2916000
2916035,24,3000,,2915994
2916034,26,300,,2915993
2916033,12,320,,2915992
2916032,18,1837,,2915991
2916030,21,65,1994-04-17 00:00:00,2915989
2916031,21,65,,2915990
2916029,63,269,,2915988
2916027,3,400,,2915986
2916026,63,150,,2915985
2916221,21,1003,,2916657
2916093,16,1450,1994-08-31 00:00:00,2916289
2916094,16,2150,,2916290
2916060,36,350,,2916019
2916059,63,307,,2916018
2916058,3,700,,2916017
2916057,68,,,2916016
2916056,3,468,,2916015
2916053,63,1000,,2916012
2916052,63,100,,2916011
2916051,63,50,,2916010
2916049,3,5000,1994-05-15 00:00:00,2916008
2916050,3,5000,,2916009
2916046,20,110,,2916005
2916045,63,150,,2916004
2916044,35,175,,2916003
2916043,37,1285,,2916002
2916040,24,100,,2915999
2916038,38,190,,2915997
2916039,63,220,,2915998
2916037,38,50,,2915996
2916036,10,0,,2915995
2915956,10,0,,2915681
2916119,39,400,,2916315
2916120,63,62,,2916316
2916078,36,1000,1994-07-06 00:00:00,2916037
2916079,36,2000,,2916038
2916073,3,1,1994-06-25 00:00:00,2916032
2916074,3,5000,,2916033
2916072,36,1665,,2916031
2916071,20,300,,2916030
2916070,12,330,,2916029
2916069,20,140,,2916028
2916068,25,100,,2916027
2916067,3,100,,2916026
2916066,3,400,,2916025
2916065,26,700,,2916024
2916064,38,226,,2916023
2916063,27,240,,2916022
2916062,38,50,,2916021
2916061,36,4560,,2916020
2915959,10,0,,2915684
2916202,38,1500,,2916638
2916199,16,715,,2916635
2916192,63,125,,2916628
2916139,6,800,,2916335
2916140,17,115,,2916336
2916141,63,154,,2916337
2916115,16,250,1994-08-24 00:00:00,2916311
2916116,16,250,,2916312
2916098,38,150,,2916294
2916097,63,260,,2916293
2916095,68,,,2916291
2916096,16,300,,2916292
2916092,12,20,,2916288
2916091,38,300,,2916287
2916090,10,0,,2916286
