suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,2863950,1,11,82641
5,2863962,1,11,82642
5,2861416,7.075,1,82644
5,2861435,0.05,3,82645
5,2861436,0.075,3,82646
5,2861437,15,1,82647
5,2861438,1,1,82648
12,2861439,1,11,82649
12,2861440,0.005,1,82650
5,2861452,0.005,1,82651
5,2861470,2.027,4,82652
5,2862677,1,11,82653
5,2862685,1,11,82654
5,2862689,1,11,82655
5,2862699,1,11,82656
5,2862700,1,11,82657
5,2862704,1,11,82658
5,2862710,0.013,3,82659
5,2862711,0.025,4,82660
17,2862712,1,11,82661
5,2862713,0.075,3,82662
5,2862714,1,3,82663
5,2862715,0.056,3,82664
5,2862716,1,11,82665
5,2862717,0.006,3,82666
5,2862718,1,3,82667
5,2862719,1,11,82668
5,2862720,1,11,82669
2,2862721,1,11,82670
5,2862722,100,1,82671
5,2863998,1,11,82672
5,2861483,3,1,82675
5,2861486,9,1,82676
5,2861487,0.002,1,82677
5,2862723,5,1,82678
5,2862724,0.013,1,82679
5,2862725,3,1,82680
5,2862726,3,1,82681
5,2862727,0.013,3,82682
5,2862728,0.012,3,82683
5,2862729,0.006,3,82684
5,2862730,2,3,82685
5,2862770,1,11,82686
5,2862780,1,11,82687
5,2862783,1,11,82688
17,2862785,1,11,82689
5,2862794,1,11,82690
5,2864050,1,11,82691
12,2864057,1,11,82692
5,2864074,1,9,82693
5,2864092,1,11,82694
5,2864098,1,11,82695
5,2864107,1,11,82696
5,2861576,14.005,1,82698
5,2861590,28,10,82699
5,2861624,12,10,82700
5,2862803,1,11,82701
5,2862825,1,11,82702
5,2864148,1,11,82703
5,2864158,1,11,82704
5,2864171,1,11,82705
5,2864175,1,11,82706
5,2861706,1,1,82708
5,2862891,1,11,82709
4,2862894,1,11,82710
5,2862911,1,11,82711
5,2862921,1,11,82712
5,2864204,1,11,82713
5,2864255,1,11,82714
5,2864273,1,11,82715
5,2864279,1,11,82716
5,2861750,0.001,1,82723
5,2862955,1,11,82724
5,2862973,1,11,82725
5,2862991,1,11,82726
5,2864294,1,11,82727
5,2864295,1,11,82728
5,2864299,1,11,82729
5,2864311,1,11,82730
5,2864315,1,11,82731
5,2864328,1,11,82732
5,2864329,1,11,82733
5,2864336,1,11,82734
5,2864339,1,11,82735
5,2864355,1,11,82736
5,2861800,7,1,82793
5,2861810,1.004,1,82794
5,2861817,4,1,82795
5,2861851,3.005,3,82796
5,2863061,1,11,82797
5,2863083,1,11,82798
15,2863085,1,11,82799
5,2863100,1,11,82800
5,2863118,1,11,82821
16,2863129,1,11,82822
5,2863188,1,11,82823
5,2863200,1,11,82827
5,2863213,1,11,82828
2,2863216,1,11,82829
11,2863217,1,11,82830
5,2863227,1,11,82831
5,2863259,1,11,82832
2,2863262,1,11,82833
5,2862051,1,11,82844
5,2863290,1,11,82845
5,2863309,1,11,82846
5,2863311,1,11,82847
5,2863326,1,11,82848
11,2863341,1,11,82849
5,2862143,1,11,82855
5,2863356,1,11,82856
5,2863357,1,11,82857
5,2863374,1,11,82858
5,2863390,1,11,82859
5,2863406,1,11,82860
5,2863412,1,11,82861
5,2863427,1,11,82862
5,2863428,1,11,82870
5,2863440,58,1,82871
5,2863441,0.075,3,82872
5,2863442,0.05,3,82873
5,2863443,20,1,82874
5,2863444,0.006,3,82875
12,2863497,1,11,82876
5,2862320,56,1,82881
5,2862323,1,11,82882
5,2862324,1,11,82883
5,2862339,1,11,82884
5,2863520,1,11,82885
5,2863542,1,11,82886
5,2862346,1,11,82903
5,2862404,1,11,82904
16,2863591,1,11,82905
5,2863610,1,11,82906
5,2863621,1,11,82907
5,2863622,1,11,82908
5,2863624,1,11,82909
5,2863629,1,11,82910
5,2863630,1,11,82911
5,2863638,1,11,82912
5,2863655,1,11,82913
5,2863658,1,9,82914
5,2866002,1,11,82915
5,2866015,1,11,82916
5,2866020,1,11,82917
1,2866021,1,11,82918
17,2866022,1,11,82919
5,2867272,1,11,82920
5,2868494,1,11,82921
16,2868525,1,11,82922
12,2868533,1,11,82923
5,2864890,1,11,82924
5,2866074,1,11,82925
5,2866077,1,11,82926
1,2866094,1,11,82927
1,2866117,1,11,82928
5,2866120,1,11,82929
17,3000491,1,11,87249
5,3000493,8.8,1,87250
5,3000497,0.4,1,87251
17,3000509,1,11,87252
5,3001791,1,1,87253
2,2998078,1,3,87254
5,2999286,1,11,87255
5,3000555,5.7,1,87256
5,3000596,4.9,1,87257
17,3000599,1,11,87258
12,3001891,0.55,1,87259
5,3001895,1.4,1,87260
17,3000650,1,11,87261
5,3000659,6,1,87262
5,3000664,8.5,1,87263
5,3000670,0.1,1,87264
17,3000679,0,1,87265
5,3001935,0.1,1,87266
5,3001947,0.2,1,87267
17,3000711,1,11,87268
5,3000718,7.2,1,87269
5,3000725,3.2,1,87270
5,3002038,34.2,1,87271
17,3000770,1,11,87272
17,3000776,1,11,87273
17,3000785,1,11,87274
5,3000797,0.3,1,87275
17,3000798,1,11,87276
5,3000811,5.3,1,87277
5,3000815,0.3,1,87278
5,3000826,1,11,87279
5,3000827,1,11,87280
5,3002080,15.6,1,87281
2,3002099,5.97,1,87282
12,3002115,0.01,1,87283
2,2998344,1,11,87284
5,2999646,1,11,87285
5,3000840,1,11,87286
5,3000841,1,11,87287
5,3000842,1,11,87288
5,3000843,1,11,87289
5,3000844,1,11,87290
5,3000845,1,11,87291
5,3000846,1,11,87292
5,3000847,1,11,87293
5,3000856,0.5,1,87294
5,2992289,1,11,87295
5,2992299,1,11,87296
5,2992300,1,11,87297
5,2992323,1,11,87298
5,2992333,1,11,87299
5,2999735,1,11,87300
17,3000979,2.3,1,87301
5,2998522,0.5,3,87302
5,2999763,0.25,3,87303
5,2999776,1,3,87304
5,2999792,1,11,87305
12,2999816,0.5,1,87306
5,2999817,0.1,3,87307
5,2999819,1,3,87308
2,3001002,29.1,1,87309
2,3001015,4.6,1,87310
17,2999825,1,11,87311
5,2999840,10,1,87312
5,2999841,20,1,87313
5,2999852,1,3,87314
5,2999863,0.1,3,87315
5,2999892,1,11,87316
5,2999896,1,11,87317
5,2999898,1,11,87318
1,3001114,3,1,87319
2,3001139,5.5,1,87320
5,2998690,1,11,87321
5,2999976,1,11,87322
17,3001153,0.2,1,87323
5,3001171,3.7,1,87324
5,2998748,1,11,87325
5,2998750,1,11,87326
5,2998765,1,11,87327
5,3001263,2.8,1,87328
12,2997538,1,11,87329
5,3000077,64.006,1,87330
1,3001301,0.2,1,87331
5,3001303,6.3,1,87332
5,3000217,2.005,4,87333
1,3001407,0.6,1,87334
5,3001434,1.2,1,87335
5,3003770,33.8,1,87336
5,3004976,1,1,87337
2,3004999,0.01,1,87338
5,3002593,4.4,1,87339
1,3003809,0.36,1,87340
5,3005039,0.3,1,87341
5,3005050,0.1,1,87342
2,3005053,0.31,1,87343
5,3005061,0.1,1,87344
2,3006235,1,1,87345
2,3006240,0.03,1,87346
5,3006276,1,1,87347
5,3006281,2.7,1,87348
17,3003912,10.9,1,87349
1,3003920,19.51,1,87350
1,3005106,1.3,1,87351
5,3005148,2.5,1,87352
5,3006314,20.6,1,87353
2,3006359,0.2,1,87354
1,3002744,0.3,1,87355
5,3003953,0.1,1,87356
5,3003965,0.5,1,87357
5,3005171,0.1,1,87358
5,3005213,40.4,1,87359
5,3005215,0.2,1,87360
5,3005225,2,1,87361
12,3002872,0.28,1,87362
1,3004041,0.04,1,87363
5,3004083,0.1,1,87364
5,3002910,2.3,1,87365
5,3004132,52.5,1,87366
5,3005322,405,1,87367
12,3005337,6.5,1,87368
5,3005343,4,1,87369
12,3005347,0.6,1,87370
5,3005349,0.5,1,87371
1,3005351,6.9,1,87372
5,3005353,0.1,1,87373
12,3005357,2,1,87374
5,3006525,3.9,1,87375
5,3006533,0.2,1,87376
5,3002997,2.1,1,87377
12,3004176,1,1,87378
5,3005460,0.1,1,87379
5,3006600,8.3,1,87380
17,3006634,172.6,1,87381
5,3003100,20.7,1,87382
5,3004259,114,1,87383
1,3004319,0.29,1,87384
17,3005473,1,1,87385
5,3005511,0.4,1,87386
5,3006715,0.2,1,87387
5,3003128,0.2,1,87388
17,3003137,3.8,1,87389
5,3003177,6.7,1,87390
5,3005565,1.3,1,87391
1,3006778,3.47,1,87392
1,3006793,1.04,1,87393
1,3006797,0.04,1,87394
17,3003210,3.9,1,87395
5,3003225,3.5,1,87396
2,3004437,2.7,1,87397
5,3005679,1.9,1,87398
17,3003272,1,1,87399
17,3003297,20.48,1,87400
5,3004496,1.8,1,87401
5,3004504,0.6,1,87402
5,3004511,0.9,1,87403
5,3004532,8.59,1,87404
5,3004546,0.3,1,87405
5,3005747,4.3,1,87406
5,3005751,8,1,87407
5,3002233,0.1,1,87408
5,3002267,1.2,1,87409
5,3003364,2.1,1,87410
17,3004557,2.7,1,87411
5,3004562,122.2,1,87412
1,3002319,4,1,87413
1,3002321,12,1,87414
5,3002345,52.2,1,87415
5,3003430,18.2,1,87416
5,3004643,0.7,1,87417
2,3002375,6.8,1,87418
8,3002424,1,1,87419
12,3003539,0.48,1,87420
5,3004777,1.6,1,87421
1,3005931,1.3,1,87422
5,3005970,1,1,87423
12,3002451,8,1,87424
5,3002458,0.1,1,87425
1,3003592,1,1,87426
5,3003621,0.9,1,87427
12,3004779,10,9,87428
5,3004810,0.8,1,87429
17,3004831,24.2,1,87430
1,3004837,1,1,87431
5,3004841,1.3,1,87432
5,3006034,0.4,1,87433
5,3006063,2,1,87434
1,3002517,0.03,1,87435
5,3002557,0.4,1,87436
5,3002559,0.1,1,87437
1,3002566,0.01,1,87438
5,3003652,12.6,1,87439
5,3003676,0.9,1,87440
17,3004909,3.8,1,87441
1,3006130,1.28,1,87442
5,3011032,128.3,1,87443
17,3011037,2,1,87444
17,3008649,4.1,1,87445
5,3009789,0.9,1,87446
17,3011076,3.6,1,87447
12,3011084,0.01,1,87448
5,3011090,1,1,87449
5,3007512,1.7,1,87450
1,3008697,0.25,1,87451
