"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,8,105888094,10.5,9,9528039
2016,4,105887574,1,11,9532428
2016,18,105887574,,,9525469
2016,5,105887574,1,11,9525468
2016,16,105899828,1,9,9535812
2016,12,105899828,1,1,9528137
2016,8,105900394,5,9,9536001
2016,2,106316862,0.5,1,9633237
2016,12,105873377,12,1,9522998
2016,17,105880686,19,9,9523511
2016,5,105880686,0.05,1,9526849
2016,16,105868355,2,9,9526900
2016,5,105868355,0.2,3,9526899
2016,17,105900436,0.1,1,9536014
2016,2,105900436,3,1,9536013
2016,17,97798196,8,9,8175201
2016,5,90481432,1,11,7022589
2016,5,91234714,1,11,7013838
2016,1,91073318,1,11,7027441
2016,16,90007474,1,11,7000840
2016,5,90022148,1,11,7000922
2016,5,90022087,1,11,7000940
2016,4,91244322,1,11,7005331
2016,16,91683651,1,11,7032099
2016,12,93516732,1,11,7032145
2016,4,93076444,1,11,7009999
2016,5,89414508,1,11,7019043
2016,12,91857388,1,11,7019081
2016,5,93671185,1,11,7019108
2016,17,92467631,1,11,7032492
2016,5,90616175,0,,7041703
2016,12,91854592,1,11,7005987
2016,5,93077245,1,11,7014658
2016,4,91853936,1,11,7014722
2016,12,91857066,1,11,7014763
2016,12,90005299,1,11,7019183
2016,1,93687882,1,11,7019247
2016,16,89411940,1,11,7028521
2016,5,90022084,1,11,7028538
2016,4,90633394,1,11,7028574
2016,4,93076207,1,11,7024189
2016,5,93076432,1,11,7024254
2016,12,90004317,1,11,7028818
2016,12,90008245,1,11,7033733
2016,8,90022234,1,11,7033787
2016,12,91845339,1,11,7033795
2016,5,90619564,1,11,7002214
2016,12,90624303,1,11,7002330
2016,5,91835660,1,11,7024518
2016,4,91837753,1,11,7024530
2016,5,91839719,1,11,7024543
2016,4,89396511,1,11,7034124
2016,2,92312738,1,11,7007545
2016,5,89394554,502,10,7038707
2016,5,89395875,3,10,7038713
2016,5,91226737,3178,10,7043632
2016,12,89414335,1,11,6999150
2016,4,89411933,1,11,6999242
2016,12,93688805,1,11,7012909
2016,5,100344163,1,11,8541485
2016,12,100344163,1,11,8541486
2016,8,91227622,1,11,7004335
2016,7,101045865,12,9,8651928
2016,4,100352162,1,11,8542577
2016,8,100352162,14,9,8542576
2016,12,96041354,6,1,7920469
2016,1,96049433,0.5,1,7922072
2016,12,96060114,1,11,7923858
2016,8,96020582,5,9,7916699
2016,8,96020582,1,1,7916700
2016,12,95439522,14,1,7828511
2016,12,95433813,0.01,1,7826971
2016,8,96374573,22,9,7966760
2016,12,96365204,1,11,7965512
2016,16,95435687,34,9,7827518
2016,8,96804908,10,5,8028942
2016,8,96041854,2.5,9,7920589
2016,5,96054315,2,1,7922932
2016,4,93686107,0.1,1,7372855
2016,4,93070877,0.6,1,7372919
2016,5,92464466,0.5,1,7372959
2016,17,93680511,1.7,1,7372999
2016,5,90626901,2.9,1,7373012
2016,5,93071910,2.3,1,7373019
2016,4,93684277,2,1,7373024
2016,5,91241576,1.3,1,7373030
2016,5,90632642,63.3,1,7373047
2016,5,91240787,1.2,1,7373197
2016,5,90023486,0.1,1,7373217
2016,12,93077760,2.06,1,7373218
2016,11,91239925,2.5,1,7373338
2016,5,93689463,1,1,7373384
2016,5,93071222,1.8,1,7373420
2016,12,89402863,0.01,1,7373482
2016,5,91245789,4,1,7373547
2016,5,90016934,0.8,1,7360735
2016,12,89395097,28,1,7190274
2016,4,90637182,0.4,1,7370557
2016,12,92467376,0.01,1,7370699
2016,5,92466477,3,1,7370818
2016,4,91683615,1,1,7362438
2016,12,93058551,3,1,7371163
2016,12,91836292,1,1,7371166
2016,5,93671184,8,1,7371173
2016,5,93684820,0.3,1,7358249
2016,5,89397366,0.1,1,7371256
2016,5,93673265,16,1,7371333
2016,12,90020711,0.8,1,7332821
2016,12,90022664,0.8,1,7332834
2016,12,93072149,9.2,1,7332963
2016,12,89412829,0.27,1,7332983
2016,12,90026825,4,1,7333068
2016,11,89409961,6.9,1,7333239
2016,5,105877901,1,2,9531572
2016,5,90616221,4.5,1,7371780
2016,12,89397842,0.25,1,7371793
2016,5,93670987,2,1,7372008
2016,5,93078321,0.4,1,7333334
2016,16,89414313,5,1,7333573
2016,12,90025275,0.03,1,7333581
2016,5,89411255,13.8,1,7333645
2016,12,91857093,0.2,1,7333660
2016,5,89408360,1.2,1,7333712
2016,5,92460613,432.38,1,7333817
2016,12,90020081,0.9,1,7372344
2016,4,92456315,6.22,1,7372374
2016,5,90627374,2.1,1,7372384
2016,12,89403218,1,1,7372541
2016,5,91847224,12,1,7372548
2016,5,90015461,5.1,1,7372550
2016,5,90631646,3.8,1,7333902
2016,12,93077380,0.8,1,7372680
2016,5,93063807,11.1,1,7372692
2016,5,91845346,5.5,1,7372708
2016,5,93067683,0.01,1,7372709
2016,5,91232801,15.6,1,7372785
2016,12,91844361,1,1,7372795
2016,11,90016979,5.7,1,7207801
2016,5,90616022,0.6,1,7221191
2016,5,90024218,1,1,7207969
2016,4,89405904,1.8,1,7190553
2016,5,89406129,29.3,1,7190557
2016,5,89405752,9.5,1,7190571
2016,5,89403761,5.1,1,7190610
2016,4,89406521,0.01,1,7190625
2016,2,89404908,1.2,1,7190653
2016,5,89404550,8.7,1,7190662
2016,5,89407499,3.7,1,7190718
2016,5,89408522,3.5,1,7190791
2016,5,90006976,5,1,7208243
2016,12,90007781,4,1,7208258
2016,12,90013360,6,1,7208320
2016,1,90013370,0.5,1,7208323
2016,7,90013376,0.1,1,7208325
2016,4,90015646,1.4,1,7208339
2016,5,90015926,1.5,1,7208357
2016,4,90636900,82,1,7221667
2016,5,90632288,1.4,1,7221687
2016,5,90630438,1.7,1,7221756
2016,1,90620271,1,1,7221844
2016,1,91683619,0.01,1,7252553
2016,5,89409093,23.5,1,7190812
2016,12,89402945,1,1,7190830
2016,4,89409223,7,1,7190832
2016,11,90015080,3.4,1,7208566
2016,5,90015158,18.9,1,7208571
2016,5,90012221,1.4,1,7208594
2016,4,90015567,29.4,1,7208639
2016,2,90629336,3.1,1,7221873
2016,4,90619331,0.3,1,7221910
2016,4,90006194,0.25,1,7208782
2016,8,90006264,1.3,1,7208787
2016,8,105879222,452,9,9523196
2016,4,105879222,8.7,1,9526680
2016,17,105879222,2,9,9523197
2016,5,91235677,0.4,1,7239813
2016,12,89871534,0.5,1,7204618
2016,5,91238284,8.3,1,7240103
2016,8,96058995,2,9,7923554
2016,15,96058995,5,9,7923553
2016,4,91227785,1,1,7240356
2016,5,91248690,1.6,1,7244879
2016,2,91712362,3.4,1,7257843
2016,5,91229199,2.8,1,7240645
2016,4,91229298,0.25,1,7240655
2016,5,91237966,1.3,1,7240721
2016,1,91226831,6,1,7240744
2016,5,97799262,1,3,8175363
2016,12,97799262,1,1,8175364
2016,8,102084772,1,1,8816504
2016,16,95844938,56.5,1,7889164
2016,8,95861984,40,9,7891458
2016,4,95419424,0.1,1,7824698
2016,12,95805310,1,11,7884605
2016,12,106302139,0.01,9,9637182
2016,12,94971959,3.4,1,7761749
2016,5,94971959,3,1,7761751
2016,12,94971959,27.5,5,7761750
2016,5,98298393,1,1,8251152
2016,1,94545230,0.8,1,7692375
2016,17,97317207,0.5,1,8104893
2016,12,97317207,3,9,8104895
2016,12,89414036,0.25,1,7192309
2016,5,89416659,1.8,1,7192353
2016,12,94532270,0.01,1,7689988
2016,5,91238124,1.3,1,7240798
2016,4,91230194,1,1,7240854
2016,5,91248826,148.5,1,7245292
2016,5,91243375,3.8,1,7245455
2016,5,91847687,1.3,1,7254099
2016,4,91854687,2,1,7254110
2016,5,91843120,1.1,1,7254180
2016,5,97823956,1,11,8179338
2016,5,91243262,7,1,7245481
2016,4,91242032,1.5,1,7245533
2016,12,91244852,0.3,1,7245644
2016,12,91845678,4,1,7254363
2016,5,91845705,17.1,1,7254368
2016,5,91848378,5.2,1,7254380
2016,5,91845804,3.5,1,7254449
2016,5,91851411,1.1,1,7254476
2016,5,91850583,3.8,1,7254513
2016,12,91846628,1.7,1,7254620
2016,5,91848852,1.9,1,7254624
2016,5,91858499,2.9,1,7254780
2016,5,89415752,3,1,7193036
2016,5,90005774,4,1,7206383
2016,5,91852401,5,1,7254842
2016,5,91847232,1.2,1,7254875
2016,11,91847316,7.7,1,7254954
2016,5,91847393,2.8,1,7254957
2016,4,91835876,1,1,7254974
2016,5,91840552,2,1,7254999
2016,16,97796854,6,9,8174915
2016,6,97796854,1,9,8174913
2016,12,96752166,0.01,1,8019124
2016,12,89861750,2.6,1,7203133
2016,8,89861838,0.9,1,7203139
2016,5,89861943,4.1,1,7203151
2016,5,93069589,1.5,1,7295548
2016,5,93069646,23.5,1,7295604
2016,4,93691527,0.4,1,7313027
2016,12,93690581,1,1,7313063
2016,5,96752760,1,11,8019254
2016,11,93074519,1.3,1,7295765
2016,5,93068850,1,1,7295838
2016,5,93080346,7.8,1,7295900
2016,12,92459420,913.94,1,7273818
2016,5,92459598,23.7,1,7273901
2016,8,92460599,0.01,1,7273923
2016,4,92448270,0.2,1,7273972
2016,14,92469278,4,9,7176659
2016,16,92466286,62.5,9,7176696
2016,8,89399348,7.9,1,7189925
2016,5,91082904,1.68,3,7159103
2016,16,93690750,4,9,7163557
2016,8,93690849,1,9,7163617
2016,5,92453978,1,1,7274056
2016,12,93669614,0.1,1,7296496
2016,16,93690019,0.5,9,7163678
2016,8,93691035,1,9,7163722
2016,1,91843993,1,1,7261131
2016,5,91836612,3169.5,1,7261272
2016,12,92455514,0.5,1,7274382
2016,17,92455528,13.5,1,7274383
2016,5,93077564,44,1,7287846
2016,8,93077579,1.8,1,7287847
2016,5,93066353,8.3,1,7287928
2016,11,93681978,1.7,1,7296731
2016,12,89415448,4.4,3,7163809
2016,5,93061273,0.08,3,7176986
2016,5,91839251,5.9,1,7261469
2016,12,91837425,15,1,7261657
2016,16,93058328,19,9,7159673
2016,8,91857493,3.5,9,7164038
2016,8,91228947,8,9,7177294
2016,8,90024804,1,9,7133043
2016,4,91239459,15,9,7173251
2016,17,91246393,2,9,7133358
2016,5,93682233,5.6,1,7296850
2016,5,92321981,16.5,1,7274948
2016,8,93066766,0.25,1,7288468
2016,5,93079101,3,1,7288494
2016,12,93067954,0.6,1,7288565
2016,15,92467733,33,9,7133535
2016,8,90003774,1,9,7133658
2016,12,93669425,0.1,1,7297240
2016,5,93058967,4,3,7133709
2016,8,89396617,15,9,7133723
2016,5,93061929,0.25,3,7133727
2016,8,91839876,2,9,7133829
2016,17,93058326,56,9,7133836
2016,4,93682330,2.8,1,7297673
2016,5,92456908,4.7,1,7324122
2016,12,89402913,0.01,1,7324192
2016,12,92456000,0.5,1,7271514
2016,8,90623411,6,9,7143032
2016,17,91240180,5,9,7160626
2016,8,90634067,2,9,7160645
2016,16,90625120,2,9,7160763
2016,17,90631060,3,9,7160892
2016,15,93076837,3,9,7120896
2016,8,90012320,2,9,7134005
2016,8,91840295,10,9,7134036
2016,12,89398933,0.1,9,7134174
2016,8,90626279,0.5,9,7134246
2016,16,90023790,3,9,7147658
2016,16,93079999,41.5,9,7147661
2016,8,92467788,2,9,7147662
2016,8,91854743,4,9,7147762
2016,16,90618717,0.1,1,7324339
2016,1,93670487,2,1,7324420
2016,5,93679816,7,1,7324459
2016,12,92461723,29.4,1,7271589
2016,5,92468213,10,1,7271792
2016,17,93691143,8,9,7147928
2016,17,92469423,9,9,7147994
2016,8,91225774,4,9,7161214
2016,5,90627221,18,1,7324551
2016,12,92447696,0.01,1,7324586
2016,12,90624483,1,1,7324634
2016,5,93681927,4.5,1,7324749
2016,12,92468384,1.3,1,7271855
2016,5,92450496,1,1,7271996
2016,5,92462653,3,1,7272021
2016,5,93077509,10,1,7289861
2016,1,93673743,1,1,7298500
2016,12,93545521,1,1,7302882
2016,5,93545593,62.2,1,7302887
2016,5,93689108,9,1,7316045
2016,5,93061048,4.8,1,7324849
2016,5,89400631,81.8,1,7324872
2016,12,93670887,0.2,1,7324928
2016,12,93061131,0.7,1,7324935
2016,12,90622928,1.7,1,7324977
2016,5,91234693,13,1,7324987
2016,17,93670214,4.5,9,7161482
