property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
97203795,10,,,93393798
97575182,13,22000,,93869432
97203824,9,0,,93392639
91191948,21,8083,,87281127
96444490,10,,,92395580
96444490,11,1,,92395579
91185275,12,400,,87254268
91192540,67,1,,87291413
91190575,6,300,,87243320
91190576,26,250,,87243321
91190577,38,100,,87243322
91190570,20,3827,,87243315
91183537,24,1,,87246257
91192537,57,250,,87291410
97203825,63,12363,,93392641
91190564,2,28,2015-01-08 00:00:00,87243309
91190565,2,28,,87243310
91184412,9,0,,87258730
91184413,21,1,,87258731
91184414,51,0,,87258732
91192535,20,574,,87290318
91190566,10,0,,87243311
91190568,67,1,,87243313
91190569,47,0,,87243314
91196597,10,0,,87280201
91190572,35,1,2015-05-28 00:00:00,87243317
91190573,35,1,,87243318
91191940,10,0,,87281121
91191941,11,50,,87281122
91192538,10,0,,87291411
91191938,10,0,,87281119
91191939,11,2,,87281120
91183539,16,2000,,87246259
91189458,63,1,,87244378
91189459,63,3000,,87244379
97571162,20,50100,,93866006
91185282,65,5000,,87254275
103766903,10,,,101877804
91192543,51,0,2015-12-09 00:00:00,87291416
91192544,51,0,,87291417
91189465,37,35000,,87244385
97203829,20,8000,,93392647
103768157,10,,,101877788
103768159,10,,,101877792
97204590,20,1078,,93392640
96445288,10,,,92395556
91184423,37,10000,2015-02-02 00:00:00,87259779
91184424,37,10000,,87259780
103766894,10,,,101877791
96445258,10,,,92396183
96444458,10,,,92395534
96444462,10,,,92395539
91183544,20,51600,,87246263
91192555,13,275,,87291427
91192556,17,150,,87291428
91192976,63,1109,,87297143
91190582,10,0,,87243327
97572268,10,,,93867133
97572269,16,10,,93867134
91196606,10,0,,87280210
91191951,10,0,,87282217
91196601,36,100,2015-07-29 00:00:00,87280205
91196602,20,20,,87280206
91196603,26,350,,87280207
91196604,36,129,,87280208
91196605,66,40,,87280209
97572255,6,100,,93867118
91189469,21,500,2015-04-21 00:00:00,87244389
91192553,54,299,,87291426
97203865,10,,,93393889
91183557,10,0,,87246275
91183558,11,3,,87246276
91191954,10,0,,87282219
91191955,11,1,,87282220
91183559,20,125,,87246277
96444466,3,2500,,92395543
96444465,3,2500,2015-05-09 00:00:00,92395542
97571890,63,61,,93866644
97572337,10,,,93867208
91192983,36,200,,87297149
91192984,63,1000,,87297150
97572352,10,,,93866580
97572352,11,1,,93866579
91192557,10,0,,87291429
91192558,10,0,,87291430
91192559,11,1,,87291431
91192560,9,0,,87291432
91192561,20,150,,87291433
91192562,26,264,2015-01-18 00:00:00,87291434
91192563,63,24,2015-01-18 00:00:00,87291435
91192564,66,19,2015-01-18 00:00:00,87291436
91192565,26,264,,87291437
91192566,63,24,,87291438
91192567,66,39,,87291439
91196607,36,550,,87280211
91196608,43,300,,87280212
96445292,9,0,,92396227
97571889,11,1,,93866643
91191303,3,3000,2015-06-11 00:00:00,87290191
91191304,3,3000,,87290192
91191305,52,0,,87290193
97204786,63,1,,93394092
96445308,63,300,,92396251
91183548,10,0,,87246266
91183549,11,2,,87246267
91196610,20,52751,,87280214
91192985,11,3,,87297151
91192570,51,0,,87291442
91189474,10,0,,87244394
91189475,11,2,,87244395
91189476,20,1400,,87244396
91183552,63,1,,87246270
97571848,10,,,93866583
97571848,11,1,,93866582
97571831,11,5,,93866566
97571821,11,1,,93866558
97571821,10,,,93866560
97571902,20,924,,93866667
97204837,6,600,2015-10-21 00:00:00,93394141
97204838,66,10,,93394146
97204838,61,500,,93394143
97204838,36,200,,93394144
97204838,6,700,,93394142
97204838,43,60,,93394145
97204079,11,1,,93392901
97204079,10,,,93392902
91196623,36,100,,87280227
91195532,63,2000,,87281304
91195533,63,2000,,87281305
91195534,20,170,,87281306
91195535,26,300,,87281307
91193001,20,661,,87280006
91190599,20,365,,87243343
97204069,38,100,,93392893
97204846,47,0,,93394155
97571839,11,10,,93867211
91192569,42,750,,87291441
103766908,15,700,,101877816
91191959,10,0,,87282223
91191318,20,471,,87290205
91191960,10,0,,87282224
91196624,10,0,,87280228
91191319,20,120,,87290206
91193002,47,0,,87280007
91193003,47,0,2015-12-03 00:00:00,87280008
91193004,8,13105,,87280009
91193005,47,0,,87280010
91193006,50,47812,,87280011
91193007,63,527,,87280012
91189491,20,50,,87244410
91189492,63,1,,87244411
91193008,11,100,,87280013
91196628,36,800,,87280231
91189487,26,75,,87244406
91190594,10,0,,87243339
96445299,10,1,,92396234
91190591,24,3500,2015-07-27 00:00:00,87243336
91190592,24,7000,,87243337
91196619,16,27,,87280223
91196620,26,150,,87280224
91196621,63,5,,87280225
91190593,47,0,,87243338
91196622,20,726,,87280226
97204796,10,,,93392845
97204796,11,1,,93392844
91191306,20,671,,87290194
96445311,43,65,,92396255
96445311,26,200,,92396254
96444486,7,380,,92395572
97571884,51,0,2015-04-29 00:00:00,93866637
97571884,25,1,2015-04-29 00:00:00,93866636
97571885,25,1,,93867262
97571885,51,0,,93867263
97203967,9,0,,93392782
97203966,11,1,,93394044
97203966,10,,,93394046
91192989,11,1,,87279996
91192990,63,4,,87279997
91192987,6,1,,87297153
91192988,10,0,,87297154
91196616,19,21,2015-04-30 00:00:00,87280220
91196617,19,21,,87280221
96445259,24,10000,2015-04-21 00:00:00,92396184
96445261,24,10000,,92396189
97571882,11,10,,93866632
97571882,10,,,93866634
97203965,10,,,93394043
97203972,21,292,,93392789
