weapon_id,offense_id,nibrs_weapon_id
12,85778864,17163537
3,99777968,20074472
20,85773371,17160109
19,85823830,17169240
12,99776947,20073872
3,99778151,20074496
12,99777910,20074458
12,85774794,17161083
20,85779068,17164267
20,99776424,20073783
19,99777983,20074474
12,99776803,20073851
18,100101967,20140060
19,99779146,20073908
20,99779290,20073936
12,99778594,20074568
20,99779446,20073961
12,99779207,20074556
3,99779397,20074593
19,99776739,20073841
19,99779132,20073907
20,99778086,20073861
20,99778691,20074587
3,91629611,18375122
20,99778698,20074589
12,91631170,18375585
18,91632186,18375240
19,85815224,17170384
12,85804167,17170494
20,85786869,17165163
12,85786871,17165164
12,85805553,17171333
19,85774147,17162717
12,85815182,17170179
12,85804610,17171763
19,85789613,17166927
12,85783166,17163617
12,99779241,20073923
12,99779240,20073922
19,99779345,20074583
12,85815179,17170178
20,85815222,17170383
12,85803948,17173038
12,85805529,17171135
20,85791148,17164478
12,85778988,17163793
12,85803989,17173277
12,85803949,17173039
19,85773368,17160107
12,85778901,17163544
19,85804591,17171757
19,85804062,17173485
18,85807012,17172418
12,85807018,17172419
18,85801114,17171495
20,85795966,17172718
12,85787355,17166887
12,85774230,17162947
12,85778943,17163787
12,99778172,20074501
20,99779181,20073913
3,100101061,20140056
20,99776728,20073838
3,99779188,20073915
3,99777384,20073387
12,92087141,18470917
12,99778592,20074567
12,99779340,20073943
3,99776367,20073774
19,85803334,17171104
3,85804723,17172182
20,85798221,17172759
12,85812118,17167570
19,85803888,17172828
12,85761152,17160194
19,85804692,17171978
19,85804695,17171979
20,85805383,17170726
12,99778492,20074546
12,85803889,17173022
12,85797087,17172740
20,85807936,17171814
19,85801095,17171283
12,85809621,17173543
12,85803925,17173031
12,85783933,17166579
12,85779360,17165286
12,85778944,17163788
3,91630696,18375529
19,99776528,20073417
12,99779120,20074537
5,99776933,20073870
12,99778632,20074575
11,99778632,20074574
12,85791884,17163183
12,85795704,17171883
12,85795703,17171882
12,85765384,17159558
3,100946687,20311604
20,99779202,20073916
19,85791659,17166439
12,85797624,17170848
19,99776590,20073811
20,99778453,20074539
12,85812117,17167569
20,85803352,17171304
12,85788275,17166141
18,85790539,17166425
12,85823046,17170257
3,99776385,20073777
3,99779128,20073906
4,85814478,17167981
18,85817604,17167424
12,85817604,18089415
17,85816026,17169340
12,85814401,17167788
12,92075053,18469074
12,91628442,18374963
12,85764480,17160226
3,85797082,17172739
19,85762197,17159972
6,85759913,17159743
20,85767725,17159607
12,85760307,17161117
16,91627097,18374217
19,85797872,17171693
20,85773111,17162933
12,85773116,17162934
20,85803118,17170489
20,85796570,17171032
12,85798216,17172757
12,85761992,17163027
12,91627886,18375001
18,91627886,18375000
12,91628387,18374263
19,91628808,18374332
4,92085682,18470864
5,92085682,18470865
19,92083733,18470709
12,85765119,17162363
12,85770210,17160541
20,91629157,18375038
12,91633202,18375791
12,85762020,17159521
12,85811225,17168176
12,85803999,17173282
12,85814480,17167982
12,85815456,17167606
12,85812057,17167357
12,85814456,17167977
20,85797905,17171699
19,85803330,17171103
12,85797089,17172741
12,85797878,17171694
12,85798218,17172758
19,92076040,18469730
12,92087520,18470952
20,85803957,17173040
20,85803227,17170900
12,85799080,17171916
11,92087123,18471631
20,92086294,18471641
19,85779352,17165285
12,85779151,17164544
19,85797868,17171690
20,85779008,17164017
18,85779010,17164018
12,85796572,17171033
12,90688919,18176122
12,85786831,17164923
19,85783161,17163615
12,85815196,17170180
12,85801072,17171280
12,85804028,17173478
12,85797888,17171697
19,85807029,17172421
12,85779394,17165295
12,85803377,17171308
19,85787365,17166891
18,85779385,17165291
18,85803944,17173037
12,85772528,17160811
12,85783958,17166584
19,85792472,17165249
12,85796528,17171022
12,85804634,17171765
12,85804068,17173486
12,85797641,17171037
12,85804580,17171549
12,85783139,17163610
11,85771711,17162017
12,85781809,17166287
19,85767947,17160501
20,85774176,17162722
12,85774177,17162723
12,85778960,17163789
12,85779011,17164019
12,85778038,17164532
12,85778161,17164789
12,85791889,17163184
12,85779325,17165075
21,85779035,17164022
12,85774204,17162944
12,85798175,17172534
12,85796534,17171024
11,85800187,17171925
12,85762832,17162121
12,85779106,17164269
2,85786901,17165166
12,85791130,17164476
18,85790506,17166179
12,85790506,18089389
12,85797375,17173610
4,85797629,17170851
12,85797628,17170850
12,85791671,17166440
12,85791052,17164194
12,85801043,17171272
12,85803885,17172826
19,85799009,17171708
19,85804716,17171985
19,85797638,17171036
20,85788216,17165893
19,85797870,17171691
12,85791082,17164198
12,85791083,17164199
12,85788269,17166139
3,91630038,18375207
12,85791053,17164195
12,85815443,17167605
3,85778850,17163264
3,85784038,17166843
19,85787359,17166889
12,85779049,17164025
12,85765136,17162367
20,91634431,18375422
12,85804877,17172591
18,85778861,17163535
12,85779389,17165293
19,85809559,17173348
19,85807893,17171586
12,85805399,17170727
12,85809597,17173540
12,85778831,17163260
17,85778831,18089327
3,91628058,18374344
3,91629941,18375189
16,91632303,18375640
19,91634136,18375384
12,90688979,18176135
18,90687847,18176535
12,91632185,18375239
12,92508996,18553840
12,91626089,18374908
12,91627675,18374291
12,91627174,18374225
3,91628122,18374224
19,91628105,18374221
12,85765125,17162366
18,85764323,17159806
12,90688252,18176521
20,91628838,18375013
12,91628415,18374268
3,99777366,20073764
20,91627425,18374957
17,85759151,17161100
2,85759151,18107007
10,85759151,18089279
17,85759672,17162769
12,85761389,17161124
3,85761350,17160884
12,91630240,18374422
20,85759109,17160848
12,85761968,17163023
3,91629977,18375193
12,91633128,18375766
18,90688752,18176095
19,91634130,18375382
12,90689376,18176641
18,91629948,18375190
3,90687594,18176491
20,90688336,18176023
12,90689190,18176609
12,92080807,18470205
12,92080810,18470206
12,92076447,18469792
12,91633022,18375361
19,91633127,18375765
19,92073332,18467439
12,92081366,18470473
19,92086553,18471669
12,91627007,18374202
9,91627007,18374201
19,92074315,18468913
12,92080581,18470168
3,92087219,18470927
20,91627482,18374962
12,90690216,18176197
18,92073773,18469522
12,92075566,18469653
12,90691409,18176848
19,92072873,18469457
12,92079015,18470055
12,91631423,18375645
12,92078580,18469274
12,92080449,18470138
12,90688031,18176577
12,92077688,18469182
12,92074265,18468903
19,92085289,18471535
20,92073338,18467441
19,91630024,18375204
12,91629881,18375180
12,91632811,18375332
3,91627926,18375005
9,91630299,18374442
19,91629599,18375497
10,91632007,18375353
20,90688088,18176590
12,90690744,18176818
12,92078531,18469981
12,90689881,18176745
12,92080631,18470179
12,91630162,18374405
12,90689383,18176099
12,92082840,18470392
12,91627781,18374993
19,91632294,18375265
12,90686716,18175922
10,90686732,18175425
12,92079176,18469272
20,91627504,18374965
12,92074590,18468982
20,92076370,18469777
20,92072805,18467437
19,85805436,17170914
18,85797397,17173615
12,90687035,18175988
12,92082851,18470394
20,92084266,18471482
12,85805504,17171128
3,90687991,18176570
20,90688769,18176100
20,92082222,18470278
12,85812105,17167566
12,90689869,18176743
3,90689869,18176742
3,91629482,18374445
12,90689782,18176719
19,91632163,18375232
12,91630092,18375220
12,92073390,18467451
3,92085450,18470831
3,92085448,18470830
3,92085444,18471553
12,91630400,18375466
12,90689494,18176658
12,91631813,18375322
12,90691687,18176890
12,85790499,17166178
10,85803207,17170894
12,85803207,18089541
12,91629229,18375047
9,90689945,18176761
12,85788244,17166136
12,85779308,17165071
19,91629741,18375162
12,85809565,17173350
12,85809576,17173352
12,85765390,17159560
