offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
88283117,78305989,0,,,,,,,,
88283114,78305987,0,,,,,,,,
94582934,83897825,1,5,44,M,1,,,44,0
88283113,78305986,0,,,,,,,,
88283112,78305985,0,,,,,,,,
95042916,84295051,2,5,59,M,1,,,59,0
95042914,84295051,1,5,58,M,1,,,58,0
102838449,91061034,1,5,25,M,1,,,25,0
94582990,83896827,0,,,,,,,,
88283223,78306078,1,5,15,M,1,,,,
88283229,78306081,1,5,36,F,1,,,,
88283230,78306081,2,5,44,M,1,,,,
93630233,83079045,2,5,39,M,1,,,39,0
93630230,83079045,1,5,46,F,1,,,46,0
88283189,78306051,0,,,,,,,,
95039926,84292605,3,5,16,M,2,,,16,0
95039923,84292605,1,5,16,M,2,,,16,0
95040433,84292605,2,5,16,M,1,2,,16,0
88283208,78306064,0,,,,,,,,
88283211,78306066,0,,,,,,,,
88283152,78306021,0,,,,,,,,
88283147,78306017,1,5,35,M,1,,,,
88283148,78306018,1,5,44,M,1,,,,
88283150,78306020,1,5,43,M,1,,,,
88283151,78306020,2,5,42,F,1,,,,
94583669,83896828,0,,,,,,,,
88283120,78305992,1,5,19,M,1,,,,
88283122,78305994,1,4,,U,0,,,,
88283123,78305995,0,,,,,,,,
88283125,78305997,1,5,41,M,1,,,,
88283137,78306009,1,5,32,M,1,,,,
88283139,78306011,1,5,39,F,1,,,,
102838473,91061064,1,5,59,M,1,,,59,0
88283153,78306022,1,5,61,M,1,,,,
93631049,83078400,1,4,,F,1,,,,
93631051,83078400,2,4,,M,0,,,,
94583672,83896830,1,5,53,M,1,2,,53,0
88283234,78306085,1,5,25,M,1,,,,
88283238,78306087,1,5,45,M,1,,,,
88283170,78306037,1,5,32,M,1,,,,
88283176,78306041,1,5,40,F,2,,,,
102839450,91060191,1,5,37,M,1,,,37,0
102838505,91060191,3,5,32,M,1,,,32,0
102839452,91060191,2,5,27,F,1,,,27,0
