agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
6039,IN375SP00,IN375SP00,State Police: Starke County,State Police: Starke County,4,State Police,,,,,19,IN,883,Starke,18149,A,24151,IN375SP00,State Police: Steuben County,IN,1964,,2016,2014,,0,8D,"Non-MSA counties under 10,000",L,N,N,10,10,9,,,,2016,1,0,46204,41.283282,-86.647599
5987,IN323SP00,IN323SP00,State Police: Fountain County,State Police: Fountain County,4,State Police,,,,,19,IN,831,Fountain,18045,A,24418,IN323SP00,State Police: Fountain County,IN,1964,,2016,2014,,0,8D,"Non-MSA counties under 10,000",L,N,N,10,10,9,,,,2016,1,0,46204,40.121237,-87.234872
5963,IN0920100,IN0920100,Columbia City Police Department,Columbia City,1,City,,,3075,Columbia City,19,IN,900,Whitley,18183,A,24394,IN0920100,Columbia City,IN,1960,,2016,,,8843,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,17,1,46725,41.136426,-85.501892
5874,IN0580000,IN0580000,Ohio County Sheriff's Office,Ohio,2,County,,,,,19,IN,866,Ohio,18115,A,24128,IN0580000,Ohio,IN,1960,,2016,,,6013,9D,"MSA counties under 10,000",L,Y,N,0,0,0,,,,2011,9,0,47040,38.940527,-84.964299
5825,IN0451700,IN0451700,New Chicago Police Department,New Chicago,1,City,,,3118,Hobart,19,IN,853,Lake,18089,A,24312,IN0451700,New Chicago,IN,1993,,2016,,,1983,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2012,3,0,46342,41.472239,-87.374337
6019,IN355SP00,IN355SP00,State Police: Morgan County,State Police: Morgan County,4,State Police,,,,,19,IN,863,Morgan,18109,A,24450,IN355SP00,State Police: Morgan County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,1,0,46204,39.482646,-86.447457
6007,IN343SP00,IN343SP00,State Police: Kosciusko County,State Police: Kosciusko County,4,State Police,,,,,19,IN,851,Kosciusko,18085,A,24438,IN343SP00,State Police: Kosciusko County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,46204,41.244293,-85.861575
5782,IN0360000,IN0360000,Jackson County Sheriff's Office,Jackson,2,County,,,,,19,IN,844,Jackson,18071,A,24269,IN0360000,Jackson,IN,1960,,2016,,,21653,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,10,,,,2015,16,46,47220,38.911957,-86.042516
5916,IN0720000,IN0720000,Scott County Sheriff's Office,Scott,2,County,,,,,19,IN,879,Scott,18143,A,24346,IN0720000,Scott,IN,1960,,2016,,,12812,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,11,0,6,,,,2015,13,2,47170,38.679431,-85.751898
5742,IN0220200,IN0220200,Indiana University: Southeast,Indiana University: Southeast,3,University or College,,272,,,19,IN,830,Floyd,18043,A,24229,IN0220200,Indiana University: New Albany,IN,1973,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,10,2,47150,38.317936,-85.911474
5956,IN0890200,IN0890200,Cambridge City Police Department,Cambridge City,1,City,,,3065,Cambridge City,19,IN,897,Wayne,18177,A,24387,IN0890200,Cambridge City,IN,1960,,2016,,,1793,7,"Cities under 2,500",L,N,N,0,0,0,,,,2004,5,0,47327,39.863091,-85.006735
5952,IN0880000,IN0880000,Washington County Sheriff's Office,Washington,2,County,,,,,19,IN,896,Washington,18175,A,24383,IN0880000,Washington,IN,1960,,2016,,,21541,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,0,0,0,,,,2012,12,20,47167,38.600613,-86.104751
6054,IN390SP00,IN390SP00,State Police: Wells County,State Police: Wells County,4,State Police,,,,,19,IN,898,Wells,18179,A,24166,IN390SP00,State Police: Wells County,IN,1964,,2016,2014,,0,9D,"MSA counties under 10,000",L,Y,N,10,10,8,,,,2016,1,0,46204,40.735273,-85.212974
6009,IN345SP00,IN345SP00,State Police: Lake County,State Police: Lake County,4,State Police,,,,,19,IN,853,Lake,18089,A,24440,IN345SP00,State Police: Lake County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,1,0,46204,41.472239,-87.374337
6027,IN363SP00,IN363SP00,State Police: Pike County,State Police: Pike County,4,State Police,,,,,19,IN,871,Pike,18125,A,24458,IN363SP00,State Police: Pike County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,38.397898,-87.232532
5938,IN0820000,IN0820000,Vanderburgh County Sheriff's Office,Vanderburgh,2,County,,,,,19,IN,890,Vanderburgh,18163,A,24369,IN0820000,Vanderburgh,IN,1960,,2016,,,62014,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,8,,,,2014,108,140,47711,38.02007,-87.586166
5981,IN317SP00,IN317SP00,State Police: De Kalb County,State Police: De Kalb County,4,State Police,,,,,19,IN,825,Dekalb,18033,A,24412,IN317SP00,State Police: De Kalb County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,46204,41.401189,-85.000185
6000,IN336SP00,IN336SP00,State Police: Jackson County,State Police: Jackson County,4,State Police,,,,,19,IN,844,Jackson,18071,A,24431,IN336SP00,State Police: Jackson County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,38.911957,-86.042516
5739,IN0210100,IN0210100,Connersville Police Department,Connersville,1,City,,,3077,Connersville,19,IN,829,Fayette,18041,A,24226,IN0210100,Connersville,IN,1960,,2016,,,12912,5,"Cities from 10,000 thru 24,999",L,N,N,0,0,2,,,,2011,27,1,47331,39.639655,-85.185032
23147,IN0790500,IN0790500,Dayton Police Department,Dayton,1,City,,,3085,Dayton,19,IN,887,Tippecanoe,18157,A,24364,IN0790500,Dayton,IN,2012,,2016,,,1584,7,"Cities under 2,500",L,Y,N,0,0,0,,,,,,,47941,40.38926,-86.893943
5769,IN0310100,IN0310100,Corydon Police Department,Corydon,1,City,,,3078,Corydon,19,IN,839,Harrison,18061,A,24256,IN0310100,Corydon,IN,1960,,2016,,,3123,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,6,,,,2012,7,0,47112,38.18644,-86.103681
5819,IN0451100,IN0451100,Whiting Police Department,Whiting,1,City,,,3209,Whiting,19,IN,853,Lake,18089,A,24306,IN0451100,Whiting,IN,1960,,2016,,,4822,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,18,2,46394,41.472239,-87.374337
5890,IN0640400,IN0640400,Burns Harbor Police Department,Burns Harbor,1,City,,,3071,Chesterton,19,IN,872,Porter,18127,A,24320,IN0640400,Burns Harbor,IN,1980,,2016,,,1696,7,"Cities under 2,500",L,Y,N,0,0,6,,,,2011,4,1,46304,41.50992,-87.071309
5922,IN0750000,IN0750000,Starke County Sheriff's Office,Starke,2,County,,,,,19,IN,883,Starke,18149,A,24352,IN0750000,Starke,IN,1960,,2016,,,17633,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,9,,,,2015,11,17,46534,41.283282,-86.647599
5701,IN0070000,IN0070000,Brown County Sheriff's Office,Brown,2,County,,,,,19,IN,815,Brown,18013,A,24188,IN0070000,Brown,IN,1960,,2016,,,14890,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,14,26,47448,39.192585,-86.23941
5909,IN0710100,IN0710100,Mishawaka Police Department,Mishawaka,1,City,,,3147,Mishawaka,19,IN,882,St Joseph,18141,A,24339,IN0710100,Mishawaka,IN,1960,,2016,,,48164,4,"Cities from 25,000 thru 49,999",L,N,Y,12,0,10,,,,2016,107,14,46544,41.617699,-86.288159
5859,IN0520100,IN0520100,Peru Police Department,Peru,1,City,,,3167,Peru,19,IN,860,Miami,18103,A,24113,IN0520100,Peru,IN,1960,,2016,,,11006,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,9,,,,2015,24,2,46970,40.772881,-86.044258
5732,IN0190100,IN0190100,Huntingburg Police Department,Huntingburg,1,City,,,3119,Huntingburg,19,IN,827,Dubois,18037,A,24219,IN0190100,Huntingburg,IN,1960,,2016,,,6039,6,"Cities from 2,500 thru 9,999",L,N,N,7,0,7,,,,2015,12,1,47512,38.373344,-86.873385
6031,IN367SP00,IN367SP00,State Police: Putnam County,State Police: Putnam County,4,State Police,,,,,19,IN,875,Putnam,18133,A,24143,IN367SP00,State Police: Putnam County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,1,0,46204,39.665544,-86.853325
5893,IN0641100,IN0641100,Kouts Police Department,Kouts,1,City,,,3129,Kouts,19,IN,872,Porter,18127,A,24323,IN0641100,Kouts,IN,1979,,2016,,,1966,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2007,5,0,46347,41.50992,-87.071309
5728,IN0180000,IN0180000,Delaware County Sheriff's Office,Delaware,2,County,,,,,19,IN,826,Delaware,18035,A,24215,IN0180000,Delaware,IN,1960,,2016,,,46620,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2015,41,67,47305,40.227166,-85.398856
5858,IN0520000,IN0520000,Miami County Sheriff's Office,Miami,2,County,,,,,19,IN,860,Miami,18103,A,24112,IN0520000,Miami,IN,1960,,2016,,,24714,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,8,,,,2015,16,35,46970,40.772881,-86.044258
5794,IN0410000,IN0410000,Johnson County Sheriff's Office,Johnson,2,County,,,,,19,IN,849,Johnson,18081,A,24281,IN0410000,Johnson,IN,1960,,2016,2013,,51288,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,11,0,8,,,,2015,115,15,46131,39.495986,-86.0946
5696,IN0050100,IN0050100,Hartford City Police Department,Hartford City,1,City,,,3115,Hartford City,19,IN,813,Blackford,18009,A,24183,IN0050100,Hartford City,IN,1960,,2016,,,5999,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2015,10,1,47348,40.472672,-85.32373
5741,IN0220100,IN0220100,New Albany Police Department,New Albany,1,City,,,3155,New Albany,19,IN,830,Floyd,18043,A,24228,IN0220100,New Albany,IN,1960,,2016,,,36649,4,"Cities from 25,000 thru 49,999",L,Y,N,8,0,9,,,,2014,64,5,47150,38.317936,-85.911474
5695,IN0050000,IN0050000,Blackford County Sheriff's Office,Blackford,2,County,,,,,19,IN,813,Blackford,18009,A,24182,IN0050000,Blackford,IN,1960,,2016,,,6163,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,9,21,47348,40.472672,-85.32373
5863,IN0530300,IN0530300,Ellettsville Police Department,Ellettsville,1,City,,,3093,Ellettsville,19,IN,861,Monroe,18105,A,24117,IN0530300,Ellettsville,IN,2009,,2016,,,6536,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,7,,,,2015,11,0,47429,39.160751,-86.523325
5691,IN0030000,IN0030000,Bartholomew County Sheriff's Office,Bartholomew,2,County,,,,,19,IN,811,Bartholomew,18005,A,24178,IN0030000,Bartholomew,IN,1960,,2016,,,33993,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2013,40,54,47201,39.205843,-85.897999
5906,IN0700000,IN0700000,Rush County Sheriff's Office,Rush,2,County,,,,,19,IN,878,Rush,18139,A,24336,IN0700000,Rush,IN,1960,,2016,,,10647,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,2,,,,2015,12,17,46173,39.622356,-85.466417
5870,IN0570000,IN0570000,Noble County Sheriff's Office,Noble,2,County,,,,,19,IN,865,Noble,18113,A,24124,IN0570000,Noble,IN,1960,,2016,,,30997,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,9,,,,2015,47,20,46701,41.400565,-85.417697
6055,IN391SP00,IN391SP00,State Police: White County,State Police: White County,4,State Police,,,,,19,IN,899,White,18181,A,24167,IN391SP00,State Police: White County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,40.75095,-86.864293
5724,IN0170000,IN0170000,De Kalb County Sheriff's Office,De Kalb,2,County,,,,,19,IN,825,Dekalb,18033,A,24211,IN0170000,De Kalb Co So Auburn,IN,1960,,2016,,,20965,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,2,,,,2012,20,36,46706,41.401189,-85.000185
6005,IN341SP00,IN341SP00,State Police: Johnson County,State Police: Johnson County,4,State Police,,,,,19,IN,849,Johnson,18081,A,24436,IN341SP00,State Police: Johnson County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,1,0,46204,39.495986,-86.0946
5774,IN0321100,IN0321100,Avon Police Department,Avon,1,City,,,3050,Avon,19,IN,840,Hendricks,18063,A,24261,IN0321100,Avon,IN,2007,,2016,,,16610,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,8,,,,2016,23,2,46123,39.768749,-86.510286
6044,IN380SP00,IN380SP00,State Police: Tipton County,State Police: Tipton County,4,State Police,,,,,19,IN,888,Tipton,18159,A,24156,IN380SP00,State Police: Tipton County,IN,1964,,2016,2014,,0,8D,"Non-MSA counties under 10,000",L,N,N,11,11,8,,,,2016,1,0,46204,40.310229,-86.056207
5911,IN0710300,IN0710300,Walkerton Police Department,Walkerton,1,City,,,3200,Walkerton,19,IN,882,St Joseph,18141,A,24341,IN0710300,Walkerton,IN,2002,,2016,,,2285,7,"Cities under 2,500",L,Y,N,8,0,9,,,,2016,6,4,46574,41.617699,-86.288159
5829,IN0460200,IN0460200,Michigan City Police Department,Michigan City,1,City,,,3146,Michigan City,19,IN,854,Laporte,18091,A,24316,IN0460200,Michigan City,IN,1960,,2016,,,31497,4,"Cities from 25,000 thru 49,999",L,N,Y,12,0,9,,,,2014,88,9,46360,41.549013,-86.744739
5926,IN0760100,IN0760100,Angola Police Department,Angola,1,City,,,3045,Angola,19,IN,884,Steuben,18151,A,24356,IN0760100,Angola,IN,1960,,2016,,,8631,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,9,,,,2015,17,4,46703,41.643437,-85.002467
6038,IN374SP00,IN374SP00,State Police: Spencer County,State Police: Spencer County,4,State Police,,,,,19,IN,881,Spencer,18147,A,24150,IN374SP00,State Police: Spencer County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,38.009789,-87.010645
5834,IN0460700,IN0460700,Westville Police Department,Westville,1,City,,,3207,Westville,19,IN,854,Laporte,18091,A,24087,IN0460700,Westville,IN,1971,2007,2016,2014,,0,7,"Cities under 2,500",L,Y,N,0,0,0,5833,IN0460600,Westville,2006,3,0,46391,41.549013,-86.744739
5781,IN0350100,IN0350100,Huntington Police Department,Huntington,1,City,,,3120,Huntington,19,IN,843,Huntington,18069,A,24268,IN0350100,Huntington,IN,1960,,2016,,,17120,5,"Cities from 10,000 thru 24,999",L,N,N,0,0,7,,,,2012,30,2,46750,40.826394,-85.478597
5727,IN0170400,IN0170400,Waterloo Police Department,Waterloo,1,City,,,3203,Waterloo,19,IN,825,Dekalb,18033,A,24214,IN0170400,Waterloo,IN,1997,,2016,2013,,2243,7,"Cities under 2,500",L,N,N,8,0,9,,,,2015,5,0,46793,41.401189,-85.000185
5768,IN0310000,IN0310000,Harrison County Sheriff's Office,Harrison,2,County,,,,,19,IN,839,Harrison,18061,A,24255,IN0310000,Harrison,IN,1960,,2016,,,36131,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,0,0,8,,,,2013,21,3,47112,38.18644,-86.103681
5871,IN0570100,IN0570100,Kendallville Police Department,Kendallville,1,City,,,3125,Kendallville,19,IN,865,Noble,18113,A,24125,IN0570100,Kendallville,IN,1960,,2016,,,9918,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,6,,,,2016,19,5,46755,41.400565,-85.417697
5730,IN0180500,IN0180500,Ball State University,Ball State University,3,University or College,,42,,,19,IN,826,Delaware,18035,A,24217,IN0180500,Ball State University,IN,1990,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2015,32,21,47406,40.227166,-85.398856
5805,IN0430100,IN0430100,Warsaw Police Department,Warsaw,1,City,,,3201,Warsaw,19,IN,851,Kosciusko,18085,A,24292,IN0430100,Warsaw,IN,1960,,2016,,,14461,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,10,,,,2016,37,6,46581,41.244293,-85.861575
5795,IN0410100,IN0410100,Edinburgh Police Department,Edinburgh,1,City,,,3091,Edinburgh,19,IN,849,Johnson,18081,A,24282,IN0410100,Edinburgh,IN,1960,,2016,2013,,4547,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,4,,,,2016,12,1,46124,39.495986,-86.0946
5777,IN0340000,IN0340000,Howard County Sheriff's Office,Howard,2,County,,,,,19,IN,842,Howard,18067,A,24264,IN0340000,Howard,IN,1960,,2016,,,24744,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,34,99,46901,40.483537,-86.114118
5970,IN306SP00,IN306SP00,State Police: Boone County,State Police: Boone County,4,State Police,,,,,19,IN,814,Boone,18011,A,24401,IN306SP00,State Police: Boone County,IN,1964,,2016,2014,,0,9D,"MSA counties under 10,000",L,Y,N,10,10,8,,,,2016,1,0,46204,40.050892,-86.469014
5954,IN0890000,IN0890000,Wayne County Sheriff's Office,Wayne,2,County,,,,,19,IN,897,Wayne,18177,A,24385,IN0890000,Wayne,IN,1960,,2016,,,27759,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2011,68,45,47374,39.863091,-85.006735
6033,IN369SP00,IN369SP00,State Police: Ripley County,State Police: Ripley County,4,State Police,,,,,19,IN,877,Ripley,18137,A,24145,IN369SP00,State Police: Ripley County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,39.10023,-85.260541
5990,IN326SP00,IN326SP00,State Police: Gibson County,State Police: Gibson County,4,State Police,,,,,19,IN,834,Gibson,18051,A,24421,IN326SP00,State Police: Gibson County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,38.317413,-87.580566
5837,IN0470100,IN0470100,Bedford Police Department,Bedford,1,City,,,3053,Bedford,19,IN,855,Lawrence,18093,A,24090,IN0470100,Bedford,IN,1960,,2016,,,13341,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,10,,,,2015,31,9,47421,38.839815,-86.48782
6047,IN383SP00,IN383SP00,State Police: Vermillion County,State Police: Vermillion County,4,State Police,,,,,19,IN,891,Vermillion,18165,A,24159,IN383SP00,State Police: Vermillion County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,1,0,46204,39.854045,-87.462071
6043,IN379SP00,IN379SP00,State Police: Tippecanoe County,State Police: Tippecanoe County,4,State Police,,,,,19,IN,887,Tippecanoe,18157,A,24155,IN379SP00,State Police: Tippecanoe County,IN,1964,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,1,0,46204,40.38926,-86.893943
5744,IN0230000,IN0230000,Fountain County Sheriff's Office,Fountain,2,County,,,,,19,IN,831,Fountain,18045,A,24231,IN0230000,Fountain Co So Covington,IN,1960,,2016,,,10833,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,1,,,,2012,8,12,47932,40.121237,-87.234872
5848,IN0490400,IN0490400,Indiana University: Indianapolis,Indiana University: Indianapolis,3,University or College,,271,,,19,IN,857,Marion,18097,A,24101,IN0490400,Indiana University: Indianapolis,IN,1973,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2012,44,14,46202,39.782976,-86.135794
5790,IN0390000,IN0390000,Jefferson County Sheriff's Office,Jefferson,2,County,,,,,19,IN,847,Jefferson,18077,A,24277,IN0390000,Jefferson,IN,1960,,2016,,,20446,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,0,,,,2012,17,23,47250,38.783604,-85.44009
5917,IN0720100,IN0720100,Scottsburg Police Department,Scottsburg,1,City,,,3184,Scottsburg,19,IN,879,Scott,18143,A,24347,IN0720100,Scottsburg,IN,1960,,2016,,,6634,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,14,0,47170,38.679431,-85.751898
5925,IN0760000,IN0760000,Steuben County Sheriff's Office,Steuben,2,County,,,,,19,IN,884,Steuben,18151,A,24355,IN0760000,Steuben,IN,1960,,2016,,,25694,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,21,33,46703,41.643437,-85.002467
5865,IN0540100,IN0540100,Crawfordsville Police Department,Crawfordsville,1,City,,,3080,Crawfordsville,19,IN,862,Montgomery,18107,A,24119,IN0540100,Crawfordsville,IN,1960,,2016,2013,,16007,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,10,,,,2015,33,5,47933,40.040296,-86.892715
5738,IN0210000,IN0210000,Fayette County Sheriff's Office,Fayette,2,County,,,,,19,IN,829,Fayette,18041,A,24225,IN0210000,Fayette,IN,1960,,2016,,,10326,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,2,,,,2011,11,24,47331,39.639655,-85.185032
5978,IN314SP00,IN314SP00,State Police: Daviess County,State Police: Daviess County,4,State Police,,,,,19,IN,822,Daviess,18027,A,24409,IN314SP00,State Police: Daviess County,IN,1964,,2016,2014,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,46204,38.694546,-87.072759
5710,IN0100400,IN0100400,Sellersburg Police Department,Sellersburg,1,City,,,3185,Sellersburg,19,IN,818,Clark,18019,A,24197,IN0100400,Sellersburg,IN,1960,,2016,,,8122,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,16,2,47172,38.476217,-85.711122
5708,IN0100200,IN0100200,Clarksville Police Department,Clarksville,1,City,,,3073,Clarksville,19,IN,818,Clark,18019,A,24195,IN0100200,Clarksville,IN,1960,,2016,,,21911,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2012,41,9,47129,38.476217,-85.711122
5936,IN0800100,IN0800100,Tipton Police Department,Tipton,1,City,,,3194,Tipton,19,IN,888,Tipton,18159,A,24367,IN0800100,Tipton,IN,1960,,2016,,,5151,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2015,12,3,46072,40.310229,-86.056207
6025,IN361SP00,IN361SP00,State Police: Parke County,State Police: Parke County,4,State Police,,,,,19,IN,869,Parke,18121,A,24456,IN361SP00,State Police: Parke County,IN,1964,,2016,2014,,0,8D,"Non-MSA counties under 10,000",L,N,N,11,11,8,,,,2016,1,0,46204,39.77425,-87.19695
5950,IN0870000,IN0870000,Warrick County Sheriff's Office,Warrick,2,County,,,,,19,IN,895,Warrick,18173,A,24381,IN0870000,Warrick,IN,1960,,2016,,,55287,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,10,0,9,,,,2016,39,39,47601,38.097764,-87.272023
5930,IN0790000,IN0790000,Tippecanoe County Sheriff's Office,Tippecanoe,2,County,,,,,19,IN,887,Tippecanoe,18157,A,24360,IN0790000,Tippecanoe,IN,1960,,2016,,,79422,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2014,50,86,47904,40.38926,-86.893943
