victim_id,injury_id
90602257,4
91538778,5
92410221,5
91538891,5
91540663,5
90603993,5
91534969,5
91534968,6
91535699,5
91534897,5
91534899,5
91534641,5
91534642,5
91535420,5
91535229,5
91535936,5
91539644,5
91539639,5
91540573,4
85332959,4
85330808,5
85330809,5
85310325,5
85317923,5
85327656,6
85327657,6
85334008,5
85334007,5
85333946,5
85330805,4
85330837,4
85330841,5
85330840,5
85317930,5
90603741,4
85327653,5
85335058,5
85331775,4
85317925,5
90602187,4
85332853,4
85332854,4
91537719,5
85332995,5
85335042,4
85316807,5
91537569,4
85332989,5
85335040,4
85335041,4
85330806,4
85330807,4
85331817,5
91540659,5
90603148,5
90603508,4
90602584,5
91987667,5
91982462,4
91981068,5
90605780,4
91979269,5
91539558,4
91539559,4
91539635,5
91977584,4
91980136,5
91980135,5
91985455,5
91535246,5
90604200,5
91985920,5
91984906,5
91984907,5
91985533,5
91985532,5
91986578,1
91986578,4
91992258,5
91534598,4
91979966,4
90603304,4
91983057,4
91983059,4
91980660,4
91990362,4
91990363,4
91980487,4
91537632,5
91538361,5
91539369,4
91982381,5
91979204,5
91537778,5
91537779,5
91537253,5
91539500,4
90605432,5
91538904,4
91984453,5
90604266,5
91985506,4
91985322,4
91536648,5
90603759,5
91988626,5
91535510,4
91538879,4
90601741,4
90601586,3
90601586,8
91983506,4
91988635,4
91977642,4
91537870,4
90603855,2
90603855,4
91990030,4
91539244,5
91540244,5
90606025,5
90604255,4
90604150,5
91539720,5
90604334,3
91538611,5
91990498,5
91538144,5
90605791,5
85308331,4
85319037,5
85319038,5
85304017,5
91535112,5
91535862,5
85331861,5
85331860,4
85304006,5
91536611,4
90604402,5
91985598,5
91536903,5
85318905,4
91539515,5
91984710,4
91537437,5
85308334,4
85329636,4
85329637,5
91539085,5
91537127,6
91537791,4
90605870,5
91536668,4
91984386,4
85318918,5
85318922,4
85319039,5
85298696,5
85318906,5
85318907,4
85318931,4
90601912,5
91990193,4
91536401,5
91536806,5
85329624,5
85328568,5
91980657,5
90602280,5
91540543,5
91991856,4
91535637,8
91537190,5
91538732,5
91985518,5
91535014,5
91977425,5
90603918,4
91992031,5
91986017,4
90600629,4
90600626,4
91536665,5
90603504,5
91540496,4
91980635,5
91987652,5
90601923,4
90601924,4
92934619,5
90602339,5
91989208,5
91989214,5
91989228,5
91989223,5
91990196,5
91989204,5
91990191,5
91989230,5
91990187,5
91983583,5
91987775,4
92934568,5
92934527,5
85310401,5
85311367,5
92934673,4
85317985,4
85311519,5
85312428,4
85310391,5
85333915,4
85335017,5
85312425,4
85316892,5
