arrestee_id,weapon_id,nibrs_arrestee_weapon_id
24408148,1,24428337
24408147,1,24428720
24407677,1,24427854
24407675,1,24427853
24408622,1,24427855
22432133,1,22447082
26625757,1,26647747
22432139,1,22447088
26625750,1,26647742
22432164,1,22447309
22432135,1,22447084
26625748,1,26647739
22433093,1,22446857
24407665,1,24427189
24407610,7,24427188
24407669,1,24427847
24407668,1,24427846
24407670,1,24427848
24270125,1,24290403
24270124,1,24290402
26955895,1,26978568
22433116,1,22446880
22433119,1,22446883
23978981,1,23997270
24408666,1,24427245
22433100,1,22446864
22433101,1,22446865
22433102,1,22446866
22433120,1,22446884
22433121,1,22446885
24271113,1,24289453
24271114,1,24289454
22433105,1,22446869
22433108,1,22446872
22433110,1,22446874
24407709,1,24427888
24408656,1,24427235
24407697,1,24427877
24271132,1,24289470
24408659,1,24427238
22433135,1,22446899
22433136,1,22446900
22433137,1,22446901
22433138,1,22446902
22433142,1,22447101
22433125,1,22446889
22433126,1,22446890
24271091,1,24289431
22433115,1,22446879
22433114,1,22446878
23978972,1,23998146
24270163,1,24290444
22433139,3,22446903
22433145,1,22447104
24408679,1,24427257
22433127,1,22446891
22433130,1,22446894
22433149,1,22447108
22433160,1,22447119
22433161,1,22447120
22433162,1,22447121
23979046,1,23997341
22433158,1,22447117
24408714,1,24427293
24408711,1,24427290
22433176,1,22447135
22433177,1,22447136
22433178,1,22447137
22433179,1,22447138
22433180,1,22447139
22433181,1,22447140
22433182,1,22447141
22433183,1,22447142
22433185,1,22447144
26624982,1,26648709
23978158,3,23998199
22433150,1,22447109
22433151,1,22447110
24535211,3,24555231
24408713,3,24427292
22433155,1,22447114
24407770,1,24427948
24407769,1,24427946
22433188,1,22447147
24407806,1,24427983
24271138,1,24289475
24408759,1,24427986
24408761,1,24427339
23979050,1,23997345
22433163,1,22447122
23978188,1,23998229
23979052,1,23998230
26624983,1,26647764
24695285,1,24715494
26625771,1,26647765
22433170,1,22447129
22433171,1,22447130
22433172,1,22447131
22433174,1,22447133
24408745,1,24427325
22433168,1,22447127
22433169,1,22447128
24271108,1,24290460
24271123,1,24289463
24271124,1,24290473
24270206,1,24289474
24271136,1,24290489
24271137,1,24290490
