agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
6030,78305989,6797649,15ISPC009173,,,2015-09-25 00:00:00,,10,6,,0,C,2015_09_IN366SP00_15ISPC009173_INC,,,
6030,78305987,6815314,15ISPC003194,,,2015-04-07 00:00:00,,8,6,,0,C,2015_04_IN366SP00_15ISPC003194_INC,,,
6030,83897825,6847484,15ISPC009947,,2017-11-06 00:00:00,2015-10-20 00:00:00,,17,6,,0,C,2015_10_IN366SP00_15ISPC009947_INC,F,,3511820
6030,78305986,6839438,15ISPC002963,,,2015-03-31 00:00:00,,16,6,,0,C,2015_03_IN366SP00_15ISPC002963_INC,,,
6030,78305985,6831721,15ISPC001126,,,2015-02-05 00:00:00,,8,6,,0,C,2015_02_IN366SP00_15ISPC001126_INC,,,
6030,84295051,6944057,15ISPC007602,N,2017-11-06 00:00:00,2015-08-19 00:00:00,,15,6,,0,C,2015_08_IN366SP00_15ISPC007602_INC,F,,4427336
6030,91061034,6964405,15ISPC000042,,2017-11-07 00:00:00,2015-01-02 00:00:00,,10,6,,0,C,2015_01_IN366SP00_15ISPC000042_INC,F,,18291456
6031,83896827,6799454,15ISPC010077,N,2017-11-06 00:00:00,2015-10-25 00:00:00,,16,6,,0,C,2015_10_IN367SP00_15ISPC010077_INC,F,,3513240
6031,78306078,6799454,15ISPC009360,,,2015-10-01 00:00:00,,8,6,,0,C,2015_10_IN367SP00_15ISPC009360_INC,,,
6031,78306081,6799454,15ISPC010244,N,,2015-10-29 00:00:00,,20,6,,0,C,2015_10_IN367SP00_15ISPC010244_INC,,,
6031,83079045,6884218,15ISPC005433,,2017-11-06 00:00:00,2015-06-18 00:00:00,,17,6,,0,C,2015_06_IN367SP00_15ISPC005433_INC,F,,1298492
6031,78306051,6884218,15ISPC005847,N,,2015-06-30 00:00:00,,16,6,,0,C,2015_06_IN367SP00_15ISPC005847_INC,,,
6031,84292605,6884218,15ISPC005997,,2017-11-06 00:00:00,2015-06-19 00:00:00,,8,6,,0,C,2015_06_IN367SP00_15ISPC005997_INC,F,,4420823
6031,78306064,6908271,15ISPC007383,N,,2015-08-10 00:00:00,,12,6,,0,C,2015_08_IN367SP00_15ISPC007383_INC,,,
6031,78306066,6908271,15ISPC007831,N,,2015-08-22 00:00:00,,12,6,,0,C,2015_08_IN367SP00_15ISPC007831_INC,,,
6031,78306021,6907636,15ISPC002960,N,,2015-03-31 00:00:00,,13,6,,0,C,2015_03_IN367SP00_15ISPC002960_INC,,,
6031,78306017,6907636,15ISPC002249,,,2015-03-11 00:00:00,,21,6,,0,C,2015_03_IN367SP00_15ISPC002249_INC,,,
6031,78306018,6907636,15ISPC002526,,,2015-03-19 00:00:00,,11,6,,0,C,2015_03_IN367SP00_15ISPC002526_INC,,,
6031,78306020,6907636,15ISPC002872,N,,2015-03-29 00:00:00,,15,6,,0,C,2015_03_IN367SP00_15ISPC002872_INC,,,
6031,83896828,6907636,15ISPC005307,N,2017-11-06 00:00:00,2015-03-14 00:00:00,,12,6,,0,C,2015_03_IN367SP00_15ISPC005307_INC,F,,3513236
6031,78305992,6909882,15ISPC000174,,,2015-01-08 00:00:00,,0,6,,0,C,2015_01_IN367SP00_15ISPC000174_INC,,,
6031,78305994,6909882,15ISPC000494,N,,2015-01-18 00:00:00,,14,6,,0,C,2015_01_IN367SP00_15ISPC000494_INC,,,
6031,78305995,6909882,15ISPC000519,N,,2015-01-19 00:00:00,,9,6,,0,C,2015_01_IN367SP00_15ISPC000519_INC,,,
6031,78305997,6909882,15ISPC000846,,,2015-01-28 00:00:00,,10,6,,0,C,2015_01_IN367SP00_15ISPC000846_INC,,,
6031,78306009,6909882,15ISPC001676,N,,2015-01-15 00:00:00,,0,6,,0,C,2015_01_IN367SP00_15ISPC001676_INC,,,
6031,78306011,6909882,15ISPC001720,N,,2015-01-14 00:00:00,,12,6,,0,C,2015_01_IN367SP00_15ISPC001720_INC,,,
6031,91061064,6909882,15ISPC000898,,2017-11-07 00:00:00,2015-01-29 00:00:00,,14,6,,0,C,2015_01_IN367SP00_15ISPC000898_INC,F,,18291505
6031,78306022,6922979,15ISPC003097,,,2015-04-04 00:00:00,,16,6,,0,C,2015_04_IN367SP00_15ISPC003097_INC,,,
6031,83078400,6922979,15ISPC003732,N,2017-11-06 00:00:00,2015-04-19 00:00:00,,17,6,,0,C,2015_04_IN367SP00_15ISPC003732_INC,F,,1298425
6031,83896830,6922979,15ISPC003142,,2017-11-06 00:00:00,2015-04-06 00:00:00,,12,6,,0,C,2015_04_IN367SP00_15ISPC003142_INC,F,,3513242
6031,78306085,7016951,15ISPC010787,,,2015-11-17 00:00:00,,15,6,,0,C,2015_11_IN367SP00_15ISPC010787_INC,,,
