victim_id,circumstances_id,justifiable_force_id
85300856,17,
85334007,10,
85334008,10,
85335042,1,
85332853,1,
85332854,1,
85330837,1,
85323205,1,
85323210,1,
85323334,1,
85322203,1,
85320150,1,
85322300,6,
85337219,1,
85336141,1,
85336142,1,
85336149,1,
85314712,1,
85328613,10,
85328634,1,
85328637,1,
85328638,1,
85309230,1,
85314679,9,
85313658,1,
85324297,1,
85309323,9,
85328717,1,
85328718,1,
85299813,6,
85299815,6,
85307136,1,
92410221,1,
91534968,10,
85313564,1,
85328604,10,
85314696,1,
85329673,1,
85299806,1,
90603516,6,
91537145,1,
90602187,10,
91991172,17,
91991964,17,
91991171,17,
85333950,9,
85333983,1,
85333982,1,
91538869,9,
91540361,1,
91539558,6,
91539559,6,
91986578,10,
91985533,9,
91985532,9,
91982462,1,
91537304,1,
90602905,9,
91987169,3,
91537448,1,
91537447,1,
91989384,1,
91984503,1,
91539500,1,
90601586,1,
91983506,1,
91538904,1,
91980487,1,
85302870,6,
85327522,1,
91984533,1,
91988635,10,
91990498,8,
90604255,1,
91991529,9,
91991957,1,
91991153,1,
90602056,1,
90602949,1,
90604334,1,
91990030,1,
91539515,6,
91984386,9,
91984710,6,
91537127,1,
91537791,1,
85313568,1,
85312459,6,
85309321,17,
92934737,1,
91537798,9,
90604188,6,
91977422,10,
91991856,1,
90602049,6,
90602048,6,
91990536,10,
85337265,1,
85337266,1,
91536592,1,
85329628,1,
85327634,1,
85298707,1,
85322225,1,
85322226,1,
91537126,1,
91985748,10,
91984560,1,
91536671,1,
91986560,1,
85315774,9,
85315689,1,
85338213,1,
85320122,1,
85303018,6,
91980084,6,
91983065,6,
91991496,1,
85339310,10,
85339364,1,
85338239,6,
99983943,1,
99669082,1,
99669597,1,
91986623,6,
90604702,1,
85338360,1,
85307223,6,
85307224,6,
85307276,1,
85306210,6,
85307122,9,
85305047,1,
91980731,1,
91539537,9,
85328633,9,
85327541,6,
85327577,1,
85338242,1,
85318953,1,
85327630,1,
85325408,6,
85326608,6,
85303990,10,
85335026,1,
85335027,1,
85323266,1,
85323267,1,
85323326,1,
85324409,1,
85301930,10,
85299839,9,
85299842,1,
85300726,1,
85300727,1,
85339294,6,
85321230,10,
85321231,10,
85321233,1,
85329775,10,
85336227,1,
85311480,6,
85308324,9,
92411790,1,
91986228,10,
85323306,6,
85323307,6,
85337131,1,
85335085,10,
85328554,6,
85328696,1,
85313506,1,
85314595,6,
85308255,1,
85308254,1,
85302988,1,
85302989,6,
85312436,1,
85312438,6,
85298761,1,
85298762,1,
85298763,1,
85307243,6,
85299783,9,
85300793,9,
85298735,1,
85299728,1,
85306221,1,
91538609,1,
91538698,1,
91538697,1,
85331810,10,
85310314,1,
85340348,1,
85338229,10,
85324357,1,
85325476,6,
85325504,1,
85324461,1,
85323379,17,
85315830,1,
85312545,1,
85313655,1,
85313656,1,
85320079,1,
85311470,1,
85329735,9,
85334021,1,
85334022,1,
85335000,1,
85335001,1,
85335002,1,
85335003,1,
85312425,1,
85318990,1,
85323347,1,
85323359,1,
85323365,1,
90603358,1,
91539662,8,
91539664,8,
91534961,9,
91534960,8,
85339372,1,
85339371,1,
85337192,10,
91535986,10,
85310447,1,
85309354,9,
85340332,1,
90604660,9,
91983351,1,
91987119,9,
91991177,10,
91537197,1,
91980162,2,
91980161,2,
99670656,1,
99668518,9,
99668473,6,
99670899,6,
99669643,10,
99669642,10,
99669640,1,
99670836,1,
99670840,1,
99670955,9,
99669931,6,
85308331,6,
85308334,6,
85299738,1,
85299785,1,
85333944,1,
85322207,1,
85303959,1,
85303960,1,
85339265,1,
85328592,6,
85328669,1,
85328669,6,
85308308,1,
85308309,1,
85308311,9,
85307258,6,
85308194,1,
85308195,1,
85318931,1,
85304017,1,
85329636,1,
