suspect_using_id,offense_id
4,85801076
4,85799027
4,91631251
4,85804745
4,85803916
4,92086845
4,99779114
4,91632181
4,85803215
4,85803936
3,90689828
3,90689830
4,85803206
4,92084079
4,92084419
4,85801083
4,85797403
4,85797396
4,85797905
4,85804128
4,85801079
4,91632183
1,85797391
4,85797897
4,85801077
3,85797392
2,85797394
4,85797395
4,99779146
1,85797397
4,90690202
4,91632185
3,85805501
1,85805504
4,85797400
3,85803926
3,85803927
4,99778492
3,85801080
3,85803923
3,85803924
4,85804131
1,85803925
4,85799037
4,85799038
2,92084260
4,90690216
4,85804136
4,85803934
4,85799051
4,85803214
4,99779155
4,85801086
4,85801087
4,85801088
4,99779154
4,85799046
4,85803207
4,91632191
4,99779139
4,99779143
4,91632182
4,90689869
3,90690197
4,85797901
4,85797902
3,99778467
3,90690161
3,90689779
3,90689786
2,85804137
4,85803218
4,85804139
4,85801096
4,85801098
4,85803220
3,85807005
2,85801097
3,92084397
3,92084396
4,85805507
3,85803940
4,85801095
4,85805506
4,92084379
4,99779128
4,85803217
4,85799053
4,85801094
4,91632232
1,100949466
3,85804151
3,85804152
3,85803945
3,85803946
4,85804153
4,85799069
4,90689792
4,92085235
3,92085170
4,85803225
4,85803226
4,92084494
3,92085183
3,92085184
4,91632551
3,85801099
4,85801100
4,85801101
4,85801102
4,85801103
4,85805508
4,85803222
4,85803223
4,90690200
1,90689822
4,92085234
4,85807010
4,85804154
4,85804155
4,85803947
4,85807012
4,85803948
4,85803949
1,91631547
1,91631549
2,91631518
4,90689832
4,85804142
3,85804143
3,85804144
4,85803944
2,85805511
4,85803228
4,85801106
3,85799059
3,85799060
4,85799061
4,85804147
1,92085186
3,92085186
1,92085187
3,92085187
3,92085172
3,92085161
3,92084486
2,92085262
4,91631584
3,91632492
3,91632493
1,85807020
4,85805521
4,85801119
4,85801120
4,85801874
4,85801875
4,85803241
4,85807024
4,85803958
4,91632482
4,91631599
4,91631597
3,92085177
4,85799056
4,85801105
4,85803943
4,85803227
4,99779160
4,91631423
3,85803954
4,85804165
3,85803955
3,85805522
4,85804166
4,85803242
2,85803243
4,85803244
4,85804167
4,85799078
2,85799079
4,85803245
4,85804516
4,85805528
4,85805529
4,91632447
2,85803951
4,85799073
1,85807017
3,85807017
3,85804157
4,85803950
4,85803238
4,91632429
4,90690206
4,85807015
4,85805517
4,85807016
4,85805518
3,91631536
3,91632431
4,85804156
4,90690219
4,90689819
4,92085230
4,92085176
1,91632370
3,91631468
3,91631466
3,91631467
4,85805513
4,85803231
4,85803232
1,85805515
4,90690162
3,92085225
3,92085227
3,91631465
4,90689782
4,91631478
4,85799080
4,85805523
4,85803246
4,85803247
4,85803957
4,85799081
3,85803249
4,85805526
4,91632501
4,92084608
4,92085289
4,91631625
4,91632524
4,85807027
4,85803251
4,85804518
4,85804519
4,85804520
4,85804521
4,91631640
1,92085250
3,92085250
4,92085270
1,85807018
4,85801114
4,85807019
4,85801115
3,85804161
4,85801117
2,85803239
2,85803240
2,85807021
2,85807022
3,91632465
3,91632303
2,85807029
1,92084096
4,90689034
4,91632293
4,91632304
4,85804170
4,92084099
4,91631412
4,85805530
1,85803962
4,91631530
3,85804525
3,85804526
3,85805532
3,85804175
3,85804176
4,85803964
4,92085375
3,91631447
4,90690405
3,85805537
2,85804002
3,85804185
3,85804186
3,85804004
3,85807035
3,85799093
3,85799094
3,85804005
3,85805538
3,85805539
4,92085395
4,90690416
4,90689967
3,90689970
3,85805534
3,85804184
4,92085386
4,92085383
4,85804193
4,92085373
4,92085376
3,91632349
3,91632347
4,90689934
3,91632365
4,92085491
3,93034205
1,93034205
2,91632539
2,85799103
4,85804191
4,85807045
4,85807046
4,85804192
4,85805548
3,85804194
3,85804012
3,85804541
3,85805549
3,85805550
4,85805551
4,85805552
3,99779222
4,99778539
3,99778536
4,92084775
4,90690362
4,85804177
3,85804527
3,85804528
4,85804178
4,85799088
3,85804180
1,85807032
3,85807032
3,85805533
4,92085379
4,92507645
4,92507646
4,92085385
1,92084689
3,92084689
3,85807033
3,85807034
4,85803257
4,85804530
4,85803258
2,85804183
4,91632339
3,90689951
1,90689951
3,90689964
4,92507642
4,85804524
3,92085418
3,92085416
3,85807031
3,85804174
3,85799086
2,85804016
4,85805553
4,85799109
1,85808706
1,85799110
3,92085544
3,92085543
1,91631619
1,91631618
4,91632520
2,91631612
1,91632519
1,91632518
4,92084827
4,92085559
4,91631632
4,91632523
3,92084742
3,92085454
4,90689980
4,99778532
4,85807037
4,85805540
3,90689982
3,91632410
3,91631509
3,92085512
3,92085509
4,91632480
4,91632481
3,99779221
3,99779220
4,85807049
4,85807050
3,85804197
3,85804198
3,85799107
3,85799108
3,91632478
4,93034209
3,99779225
1,99779225
3,99779224
1,99779224
4,91631514
4,85799097
4,85805545
3,85799098
3,85799099
1,85799101
1,85807042
3,85807042
3,85804010
4,85804537
3,85799102
1,85807043
3,85807043
1,85807044
3,85807044
2,85805547
3,85803971
4,85807047
3,91631519
4,92084766
4,92085492
4,92084773
4,85807038
3,85805543
3,85799096
4,85803970
1,85807041
3,85807041
4,91632419
4,92085473
4,91631531
4,91631528
4,92085427
4,91632674
4,85803995
4,85808717
4,85804551
4,85804019
4,85804207
4,99778556
3,91631569
3,91631570
3,91631571
4,99778591
4,99779258
4,91631626
3,91631624
3,91631622
4,92085336
4,92085327
4,85804208
4,85808712
3,85803980
4,90690397
4,99778575
3,99779243
3,99779242
3,91631623
1,91631623
4,90689945
4,92084662
4,85804026
4,85804028
4,85803991
4,91631572
3,100948914
4,99779241
4,99779240
4,85805568
4,85815177
4,92085442
4,92085448
4,92085450
4,92085444
4,85804213
4,85804037
4,85804214
4,85804215
4,85808715
4,85803986
4,93033371
4,93034197
4,92085387
4,92085384
2,85803988
4,85803989
4,85805567
4,85805569
3,91632618
3,92085422
3,92085421
4,92084685
3,91632436
3,91631543
3,91632404
3,91632405
4,85805557
4,85808709
4,85805559
4,90690038
4,91632409
3,91631505
4,85804206
4,85808711
4,85804025
4,85804564
3,91632472
3,85807064
3,85807065
4,85807066
4,85804566
4,99778571
4,99778566
4,90690489
4,91632515
4,92085337
3,91632572
4,91632560
4,91632559
4,90690462
4,90690497
4,90690461
4,91631631
4,85804567
3,99778555
4,90690412
4,92085344
3,91632570
4,91632562
4,91632563
4,90690016
4,92085325
4,90689929
4,92084646
3,91632393
3,91632392
4,90690479
4,92084655
3,91632403
3,91631504
4,85804546
4,85807058
4,85804547
3,85804200
4,99779235
4,99778557
3,91632348
4,100949681
3,85804221
4,91632338
4,85815178
4,91632333
4,85808721
4,85804045
4,85808718
2,85815179
2,85815180
4,85815182
4,91632342
4,90689797
4,90689796
4,85804568
4,85808720
4,91632341
4,91632353
4,91632345
4,91632343
4,91632351
4,85803999
3,85804576
4,85808730
3,92085432
4,91632386
4,91632400
4,85804571
4,85804572
4,85804223
4,91631596
4,90690309
4,85804227
4,100948876
4,100948875
4,91632452
4,91631562
3,91631496
3,99778538
4,85804225
4,85804054
4,85804575
1,85804226
4,91632458
4,91632459
3,85808724
4,85804570
4,91631593
4,85804746
3,92084726
4,92085426
4,85804577
3,85804229
3,85804230
4,99779217
4,91631601
4,91632466
4,85804058
4,85808731
1,85808732
2,91632475
2,91632476
2,91631580
3,90690335
3,90689917
3,93034199
4,90689842
2,85804062
3,85804062
3,91631483
3,90690253
1,91632451
4,90689922
4,85804573
4,90689907
4,90689906
4,91632396
4,91631499
3,91632383
3,91631488
4,85807073
2,85804222
3,85815184
3,85815185
4,90689881
4,85804064
4,92085572
4,92084833
3,92085581
4,91631420
3,99779226
3,85808734
4,85804750
4,85804063
4,85804580
4,85807078
4,85807081
4,85804583
3,85815192
4,85807082
4,90690168
3,85808733
4,85804749
4,85815191
4,85804748
4,91631414
3,85804067
4,85807083
3,85804584
3,90690026
3,90690027
4,85804073
4,85804591
4,85804074
3,85807088
3,85804592
3,85804066
3,85815193
4,85815194
3,90690081
1,93033380
4,85804240
4,85804241
4,85809501
4,85815202
1,85809502
3,91632427
3,99779269
2,99779269
3,99779268
2,99779268
3,92084979
4,85807084
1,85804068
4,92084921
3,92509036
4,92509034
4,92084924
4,92084928
3,92085684
3,92085685
3,93033378
4,85804069
4,85808738
4,85813608
1,85808739
3,85807089
4,85804237
4,85804078
1,99778592
4,92084967
4,92084968
3,99779261
3,92084978
3,92084977
3,85804594
3,85815200
4,85807090
4,85815201
4,85804595
3,85813613
4,85815203
3,85804075
4,85804076
4,92509037
4,92084969
3,91631544
3,93034220
3,93034219
4,99778594
3,92085681
3,92085679
4,85815196
1,85813609
3,93034214
4,90690515
4,85804077
4,92085674
3,92085683
1,92085683
3,92085682
1,92085682
3,92085678
3,92084932
4,92087989
4,85809513
4,85809515
4,85805004
4,85815216
3,85809517
4,85809518
4,100950689
3,91631539
3,85815209
1,85815210
3,85804596
3,85804082
4,85804597
4,85804608
4,85815217
3,85815218
3,85807100
4,85815213
4,85805001
4,85815214
4,85809511
4,85804087
4,85805002
4,90690030
4,85815219
4,85811228
4,91631538
4,99779324
4,85813625
4,90690005
4,85804602
4,85804085
4,85809509
4,85815212
3,85814384
4,85809510
4,85809516
2,100951416
4,100951417
4,91631527
3,85804242
4,85813619
4,85809503
3,85804080
3,85804081
4,85809522
4,85811225
3,99779321
3,99779322
4,85805003
4,85804604
4,85809512
4,85807098
4,85807099
4,85804605
4,92086930
4,91632435
4,91632434
4,91632432
4,99779319
4,90690028
3,85807095
4,85804090
1,85807097
3,85807097
4,85805000
3,85807092
3,85813621
3,85813622
3,85813623
3,85804600
4,85804601
4,85809506
4,85809508
4,90690011
4,85807103
3,85807104
3,85804096
4,85804616
4,85807863
4,85807105
4,85809529
4,90690570
4,85815222
4,85804610
4,91631628
4,92085768
4,92085767
4,85809530
4,85809531
4,92085769
3,92085766
4,90691107
3,85807864
3,85807865
4,92085787
4,92084999
3,91631685
4,85815224
3,92085781
3,92085782
3,85815229
3,85811239
3,85811240
4,85804620
3,90691352
3,90691351
3,91631745
4,85815237
4,85809542
3,85815238
4,85814404
4,85814405
4,85804106
3,85809544
2,85804117
3,92086157
1,92086157
4,91631946
4,91631949
2,92085995
4,92085981
3,92086153
3,92085996
4,99778650
4,92085998
4,92085999
3,92085941
4,92085964
4,91631822
4,91632777
4,91631866
3,91631890
4,90691415
4,91631880
3,91631888
4,85814402
2,85805377
3,85804104
4,85807879
4,85809540
4,91631905
4,91631904
4,91632789
4,92086143
4,92086144
1,90691409
4,90691407
4,92085967
4,85815248
4,85809550
4,85809557
3,92086065
4,91632059
4,92086041
3,92086064
1,91633052
3,92086062
4,91633022
1,99779314
3,92086053
3,92086192
4,92087253
3,91632084
4,91632986
4,85811254
4,85809549
1,85805383
3,85812008
4,85805384
4,85804119
4,91632058
4,92086043
3,92086186
4,99778633
4,99778632
3,92086032
3,92086030
3,92086437
3,85807886
4,85805391
4,85809555
4,85812013
3,85805395
3,92087280
3,92086363
4,92087108
1,91633142
4,92087144
3,91633075
4,91633143
4,99779345
3,91633062
4,92086100
4,92086101
3,92086230
3,92086231
3,92086098
3,85811238
3,85804618
4,85815228
3,85814388
4,85804619
4,91631750
3,99778619
4,90690818
3,90691332
3,90691330
4,91633092
4,85814401
1,85804102
4,85811244
4,85811245
4,85809556
3,85807880
3,85807881
4,85811253
4,85815244
4,85805381
4,85809547
3,85809548
4,93034234
4,99778623
3,91632009
4,91632937
3,91632933
3,91631992
3,91631959
3,91632876
3,91631974
3,91631972
4,85814396
4,85807874
3,85807875
3,85807876
4,85804100
4,85811243
4,85814398
4,92085932
4,100950536
4,91631803
4,92086106
4,85809537
2,85809543
2,90691376
2,90690879
3,99779308
3,99779307
4,91632698
3,91632691
3,92085940
3,92085942
3,85804617
3,85809534
2,85804098
1,90690794
3,90690794
3,85814387
3,85811237
4,91631824
4,91632701
4,90690796
3,92085915
3,91632623
3,99779293
3,99779294
3,92085931
4,92085102
4,90691327
3,85814417
2,85805396
3,85815250
3,85815251
1,85804121
3,85804122
3,85804872
3,85804873
3,85804874
4,85814418
4,85814419
2,92085045
3,85805397
3,85815252
3,85815249
3,85809558
3,85814420
4,85809559
4,85805399
4,85804875
4,85816003
4,85807892
4,90691176
4,85816005
4,85805402
4,92086107
4,92085104
3,85812014
3,85814421
4,92085947
4,92085945
4,92085905
4,100950672
4,100950670
4,85814422
3,100951466
1,85807893
4,85812015
4,85804877
4,85809562
4,91631850
3,92086028
3,92086185
4,99779391
3,91631855
4,85812029
2,85809567
4,99778704
4,99778711
4,85812024
4,85812025
4,85816006
4,85805405
4,85809560
4,85814423
3,99778676
3,99778673
4,91631761
3,91631769
4,85805404
4,99778658
3,91631800
1,91631800
4,91631772
3,91632677
3,99778656
4,90691356
4,90691355
4,90691338
4,90691340
4,99778796
4,85805421
2,91632829
3,91632828
4,99778788
3,99779460
4,99779470
4,99779467
4,92086042
4,85805411
2,85805413
3,85814427
3,85807894
3,91631817
3,99778675
4,99779340
4,91632683
4,91632682
4,99779339
4,92086080
4,85816008
4,85812032
3,99779388
3,99779384
3,99778726
3,99778725
4,99779380
4,99779382
3,99778667
3,99778666
4,91632703
4,91632702
4,85804883
4,91632751
3,99778668
3,99779347
4,85815435
3,92086188
3,91631884
3,99779444
4,99778749
4,99779446
3,99779390
3,99778748
3,99779428
3,99779454
3,99779455
3,99779425
3,91632790
4,85816007
1,85812028
4,85809565
4,85805416
4,85809566
4,99778717
4,99778714
4,92086187
4,85812040
1,85809580
3,85807905
4,85812042
4,85812043
4,92087121
4,85809576
4,99779290
4,92087123
3,85812035
