"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7550807,842,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AZ0071100_NIBRS",28257417,0
2017,7573841,842,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AZ0071100_NIBRS",28257425,0
2017,7588909,842,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AZ0071100_NIBRS",28794507,0
2017,7605223,842,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AZ0071100_NIBRS",28257429,0
2017,7630069,842,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AZ0071100_NIBRS",28257473,0
2017,7657635,842,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AZ0071100_NIBRS",28803761,0
2017,7713603,842,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AZ0071100_NIBRS",28255469,0
2017,7740057,842,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AZ0071100_NIBRS",28255507,0
2017,7740058,842,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AZ0071100_NIBRS",28257609,0
2017,7776915,842,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AZ0071100_NIBRS",28794532,0
2017,7830390,842,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AZ0071100_NIBRS",28255594,0
2017,7830392,842,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AZ0071100_NIBRS",28803787,0
2017,7550764,912,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AZ0140000_NIBRS",24338990,0
2017,7573704,912,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AZ0140000_NIBRS",15417634,0
2017,7588729,912,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AZ0140000_NIBRS",24339063,0
2017,7605222,912,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AZ0140000_NIBRS",15417746,0
2017,7630057,912,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AZ0140000_NIBRS",24339094,0
2017,7657615,912,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AZ0140000_NIBRS",24341776,0
2017,7713591,912,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AZ0140000_NIBRS",26227892,0
2017,7739986,912,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AZ0140000_NIBRS",28255381,0
