"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,99305485,4
2017,99306592,5
2017,101243409,5
2017,101243377,5
2017,101243431,4
2017,98811279,5
2017,101245730,5
2017,99306254,4
2017,99306416,5
2017,100668322,5
2017,103717872,5
2017,98170181,1
2017,98170181,4
2017,102620402,5
2017,102620539,5
2017,102622314,4
2017,103727509,4
2017,103714359,5
2017,103719533,5
2017,103729131,5
2017,102623625,4
2017,102623193,3
2017,102625584,5
2017,102623499,5
2017,98170254,6
2017,97707332,5
2017,102095983,5
2017,97706208,4
2017,98468827,4
2017,98468840,4
2017,99305484,4
2017,99305493,5
2017,98169429,4
2017,97706127,4
2017,98470426,4
2017,98470531,5
2017,98470930,2
2017,98470930,3
2017,98169326,4
2017,98469576,4
2017,98470679,5
2017,98168732,5
2017,102621861,5
2017,102623953,5
2017,102621614,5
2017,102625280,4
2017,102623277,4
2017,102621815,5
2017,102622947,5
2017,103725252,4
2017,101711709,4
2017,101714816,5
2017,101716049,5
2017,102622983,4
2017,103718209,4
2017,101711114,4
2017,102620302,4
2017,101714150,5
2017,102620278,5
2017,102620472,4
2017,102623054,1
2017,103722137,4
2017,103722302,5
2017,103726914,4
2017,103727741,4
2017,102620362,5
2017,102622473,4
2017,102620988,4
2017,103715035,5
2017,103712637,5
2017,103714985,4
2017,103715059,6
2017,103720512,5
2017,101714489,5
2017,101712511,5
2017,102621709,5
2017,103718275,5
2017,101713660,4
2017,101715017,5
2017,101715428,5
2017,103712171,5
2017,103715313,5
2017,103717008,4
2017,103719980,4
2017,103718581,4
2017,102620935,5
2017,102622636,4
2017,98168500,5
2017,98469212,5
2017,98469393,4
2017,102620257,5
2017,102621932,4
2017,102623457,1
2017,101243387,5
2017,99306300,5
2017,104547011,6
2017,101245544,5
2017,98810898,5
2017,99852735,5
2017,98811095,5
2017,99305418,5
2017,98811907,5
2017,98811476,5
2017,98811374,4
2017,103718276,4
2017,101244610,4
2017,99852155,4
2017,99852350,5
2017,98168544,5
2017,98169149,6
2017,97706261,5
2017,102620316,5
2017,102623105,4
2017,102625277,5
2017,102625877,5
2017,103727520,4
2017,101714733,4
2017,103715017,3
2017,101712645,5
2017,101712793,5
2017,103727149,4
2017,103715087,5
2017,102096019,5
2017,98810778,5
2017,98169645,5
2017,97706854,5
2017,98469367,3
2017,98470862,5
2017,99853230,5
2017,97705537,5
2017,98469146,8
2017,97706147,4
2017,98468664,5
2017,98168605,4
2017,99853459,4
2017,102620298,5
2017,102622349,4
2017,103722597,1
2017,103723056,4
2017,102623861,5
2017,110242280,5
2017,102623621,4
2017,103712561,5
2017,103715476,5
2017,102620768,5
2017,101713748,4
2017,101715485,4
2017,101712796,4
2017,103712106,5
2017,103715344,5
2017,103712084,5
2017,103715601,4
2017,103716148,4
2017,103724324,5
2017,102623380,4
2017,103714158,4
2017,103714287,5
2017,102621151,5
2017,102622713,4
2017,101714011,4
2017,102621330,5
2017,102623874,5
2017,103723866,4
2017,101710880,5
2017,102625267,5
2017,102620273,5
2017,102621181,6
2017,103718029,4
2017,103720164,4
2017,103722553,3
2017,103722969,4
2017,103718155,5
2017,102624424,4
2017,103717435,5
2017,101715134,4
2017,98168594,4
2017,98468685,4
2017,98469287,5
2017,102624321,5
2017,102625079,5
2017,102625199,4
2017,99306070,5
2017,98810999,5
2017,98811794,4
2017,101243341,4
2017,99853726,5
2017,98169363,4
2017,98170882,5
2017,109117694,4
2017,101244781,4
2017,101243480,5
2017,98810842,5
2017,101245237,5
2017,110242302,4
2017,98168767,4
2017,97706145,5
2017,98168488,5
2017,102621187,5
2017,102623398,5
2017,103712478,4
2017,103716759,4
2017,101713781,4
2017,101710689,5
2017,103723031,5
2017,103728197,5
2017,103714672,4
2017,103725990,4
2017,102624776,5
2017,102625318,4
2017,102620810,5
2017,102623351,5
2017,97705658,5
2017,98470796,4
2017,98469292,1
2017,98468754,5
