"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,107763101,95487330,0,,,"",,,,
2017,107767238,95491062,1,5,43,"M",1,,43,0
2017,107767279,95491092,1,5,17,"M",1,,17,0
2017,107767679,95491440,2,5,28,"M",1,,28,0
2017,107767678,95491440,1,5,35,"F",1,,35,0
2017,107767838,95491574,0,,,"",,,,
2017,107767894,95491618,0,,,"",,,,
2017,107767343,95491175,1,5,28,"M",1,,28,0
2017,107767353,95491175,4,5,20,"M",1,,20,0
2017,107767358,95491175,5,5,29,"M",1,,29,0
2017,107767347,95491175,2,5,20,"F",1,,20,0
2017,107767754,95491499,0,,,"",,,,
2017,107767787,95491525,1,5,31,"F",1,,31,0
2017,107767318,95491169,1,5,20,"M",2,,20,0
2017,107767506,95491300,1,5,35,"F",1,,35,0
2017,107767507,95491300,2,5,35,"M",1,,35,0
2017,107767520,95491379,1,5,18,"F",1,,18,0
2017,107767676,95491443,1,5,30,"M",1,,30,0
2017,107767707,95491470,1,5,21,"F",1,,21,0
2017,107767950,95491689,1,5,44,"F",1,,44,0
2017,107767257,95491067,1,5,41,"M",1,,41,0
2017,107767276,95491089,0,,,"",,,,
2017,107767267,95491099,2,5,30,"F",1,,30,0
2017,109061518,96612101,1,5,36,"F",1,2,36,0
2017,106919849,94753241,0,,,"",,,,
2017,106920036,94753397,0,,,"",,,,
2017,106920067,94753429,0,,,"",,,,
2017,106920090,94753461,1,5,34,"M",1,2,34,0
2017,106920175,94753515,0,,,"",,,,
2017,106919817,94753240,2,5,32,"M",1,2,32,0
2017,106919956,94753339,1,5,25,"M",0,3,20,30
2017,106919961,94753339,2,5,30,"F",0,3,30,0
2017,106919992,94753370,1,4,,"M",1,3,,
2017,106920177,94753525,2,5,28,"F",1,3,28,0
2017,106920171,94753525,1,5,33,"M",1,1,33,0
2017,106920240,94753573,1,5,62,"M",1,2,62,0
2017,106920364,94753676,0,,,"",,,,
2017,106920386,94753697,1,5,53,"M",1,2,53,0
2017,106920465,94753749,1,5,19,"M",1,3,19,0
2017,106920749,94754003,0,,,"",,,,
2017,106920778,94754038,1,5,32,"F",1,,32,0
2017,106920832,94754069,0,,,"",,,,
2017,106920805,94754086,1,5,44,"F",1,,44,0
2017,106920811,94754127,0,,,"",,,,
2017,106921113,94754319,0,,,"",,,,
2017,106921230,94754426,0,,,"",,,,
2017,106921254,94754444,0,,,"",,,,
2017,106921337,94754526,1,5,41,"M",1,,41,0
2017,106921510,94754673,0,,,"",,,,
2017,106921554,94754717,1,5,57,"F",1,,57,0
2017,106921826,94754953,0,,,"",,,,
2017,106921915,94755027,1,5,57,"M",1,,57,0
2017,106921950,94755053,1,5,19,"M",1,,19,0
2017,106922005,94755109,1,5,17,"M",1,,17,0
2017,106922073,94755152,0,,,"",,,,
2017,106922118,94755205,0,,,"",,,,
2017,106922633,94755680,1,5,39,"F",1,,39,0
2017,106922696,94755715,1,5,19,"M",2,,19,0
2017,106922781,94755786,0,,,"",,,,
2017,106922862,94755859,1,5,28,"M",1,,28,0
2017,106923047,94756017,1,5,33,"F",1,,33,0
2017,106923087,94756053,1,5,21,"M",1,,21,0
2017,106923156,94756106,0,,,"",,,,
2017,106923234,94756174,1,5,34,"M",2,,34,0
2017,106923271,94756198,1,5,62,"M",1,,62,0
2017,106923379,94756287,1,5,15,"F",1,,15,0
2017,106923641,94756506,1,5,34,"M",1,,34,0
2017,106923682,94756530,1,4,,"M",1,,,
2017,106923770,94756629,0,,,"",,,,
2017,106923948,94756770,1,5,30,"M",1,,30,0
