"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,105285618,118993041
2017,105286269,118993702
2017,105286305,118993736
2017,105286363,118993794
2017,105286570,118993993
2017,105286733,118994153
2017,105286977,118994391
2017,105287098,118994518
2017,105287185,118994606
2017,105287236,118994656
2017,105287262,118994670
2017,105287276,118994690
2017,105287465,118994884
2017,105287539,118994967
2017,105287861,118995263
2017,105287859,118995267
2017,105287883,118995289
2017,105287912,118995317
2017,105287972,118995373
2017,105287968,118995374
2017,105291905,118999468
2017,105292146,118999711
2017,105294878,119002559
2017,105294983,119002668
2017,105295025,119002713
2017,105295025,119002702
2017,105295329,119002997
2017,105295326,119002997
2017,105295329,119002994
2017,105295326,119002994
2017,105295422,119003100
2017,105295430,119003102
2017,105295441,119003099
2017,105295441,119003109
2017,105295548,119003224
2017,105295613,119003275
2017,105295662,119003331
2017,105295667,119003331
2017,105295759,119003414
2017,105295753,119003414
2017,105295859,119003539
2017,105295908,119003586
2017,105296145,119003808
2017,105296235,119003897
2017,105296513,119004150
2017,105296513,119004157
2017,105296707,119004349
2017,105296847,119004494
2017,105296998,119004625
2017,105296998,119004629
2017,105297007,119004643
2017,105299877,119007519
2017,105299896,119007535
2017,105299889,119007535
2017,105299889,119007532
2017,105300345,119007983
2017,105300345,119007985
2017,105302154,119009881
2017,105302191,119009923
2017,105302350,119010038
2017,105302353,119010038
2017,105302382,119010060
2017,105303911,119011597
2017,105303933,119011616
2017,105303933,119011611
2017,105303980,119011670
2017,105303995,119011686
2017,105303995,119011687
2017,105304056,119011752
2017,105304089,119011777
2017,105304257,119011949
2017,105304301,119011984
2017,105304301,119011991
2017,105304332,119012024
2017,105304435,119012132
2017,105305234,119012947
2017,105306984,119014725
2017,105307039,119014769
2017,105307093,119014833
2017,105307127,119014858
2017,105307421,119015189
2017,105307432,119015199
2017,104006521,117700357
2017,104006521,117700358
2017,104006679,117700532
2017,104006774,117700631
2017,104006867,117700727
2017,104006912,117700768
2017,104006927,117700793
2017,104007044,117700903
2017,104007048,117700903
2017,104007081,117700952
2017,104007337,117701231
2017,104007511,117701424
2017,104007585,117701517
2017,104007778,117701690
2017,104008047,117701935
2017,104008170,117702038
2017,104008304,117702171
2017,104008374,117702227
2017,104008474,117702337
2017,104008652,117702528
2017,104009046,117702945
2017,104009115,117703020
2017,104009253,117703161
2017,104009324,117703234
2017,104009429,117703323
2017,104009537,117703458
2017,104009633,117703559
2017,104009960,117703881
2017,104009959,117703881
2017,104009998,117703906
2017,104010118,117704040
2017,104010261,117704160
2017,104010263,117704160
2017,104010307,117704210
2017,104010307,117704216
2017,104010341,117704243
2017,104010334,117704243
2017,104010394,117704297
2017,104010421,117704330
2017,104010514,117704422
2017,104010565,117704481
2017,104011423,117705394
2017,104013091,117707096
2017,104013091,117707101
2017,104013259,117707289
2017,104013259,117707287
2017,104013428,117707443
2017,104013433,117707439
2017,104013422,117707439
2017,104013418,117707449
2017,104013433,117707449
2017,104013421,117707449
2017,104013418,117707439
2017,104013422,117707449
2017,104013421,117707439
2017,104013654,117707679
2017,104013654,117707683
2017,104013737,117707775
2017,104013831,117707865
2017,104013889,117707918
2017,104013997,117708025
2017,104014089,117708113
2017,104014221,117708268
2017,104014226,117708268
2017,104014310,117708343
2017,104014310,117708346
2017,104014365,117708409
2017,104014459,117708518
2017,104014511,117708562
2017,104014511,117708565
2017,104014575,117708630
2017,104014575,117708618
2017,104014665,117708708
2017,104014663,117708712
2017,104014789,117708841
2017,104014810,117708842
2017,104014851,117708902
2017,104014899,117708961
2017,104014946,117709007
2017,104014949,117709007
2017,104015103,117709143
2017,104015145,117709189
2017,104015193,117709227
2017,104015203,117709227
2017,104015282,117709326
2017,104015359,117709392
2017,104015460,117709494
2017,104015508,117709534
2017,104015613,117709634
2017,104015933,117709945
2017,104015988,117710000
2017,104016031,117710050
2017,104016104,117710135
2017,104016211,117710244
2017,104016314,117710343
2017,104016407,117710454
2017,104016875,117710923
2017,104017135,117711179
2017,104017274,117711329
2017,104017377,117711416
2017,104017410,117711474
2017,104017447,117711502
2017,104017447,117711509
2017,104017593,117711671
2017,104017858,117711924
2017,104017918,117711988
2017,104018118,117712202
2017,104018570,117712655
2017,104018690,117712779
2017,104018829,117712912
2017,104018835,117712912
2017,104018897,117712960
2017,104018933,117713002
2017,104019002,117713064
2017,104019143,117713193
2017,104019143,117713191
2017,104019143,117713189
2017,104019266,117713327
2017,104019343,117713406
2017,104019436,117713497
2017,104019463,117713543
2017,104019606,117713681
2017,104019851,117713932
2017,104019983,117714073
2017,104020686,117714761
2017,104020740,117714802
2017,104021152,117715190
2017,104021152,117715187
2017,104021632,117715727
2017,104021632,117715726
2017,104021878,117715979
2017,104022765,117716864
2017,104022956,117717062
2017,104023048,117717154
2017,104023077,117717184
2017,104023192,117717297
2017,104023232,117717336
2017,104023693,117717775
2017,104023845,117717925
2017,104023901,117717980
2017,104023939,117718017
2017,104023939,117718016
2017,104023992,117718070
2017,104024118,117718193
2017,104024108,117718193
2017,104024174,117718245
2017,104024225,117718295
2017,104024225,117718287
2017,104024352,117718416
2017,104024346,117718416
2017,104024356,117718416
2017,104024522,117718599
2017,104024609,117718691
2017,104024642,117718725
2017,104024720,117718800
2017,104024725,117718796
2017,104024763,117718849
2017,104025106,117719207
2017,104025259,117719365
2017,104025375,117719469
2017,104025404,117719506
2017,104025449,117719561
2017,104025508,117719612
2017,104025594,117719702
2017,104025636,117719753
2017,104025691,117719808
2017,104025743,117719849
2017,104025875,117719972
2017,104025913,117720016
2017,104026015,117720125
2017,104026179,117720297
2017,104026306,117720412
2017,104026324,117720412
2017,104026611,117720692
2017,104026658,117720721
2017,104026709,117720771
2017,104026942,117720986
2017,104027057,117721108
2017,104027057,117721112
2017,104027129,117721190
2017,104027148,117721203
2017,104027250,117721315
2017,104027282,117721339
2017,104027282,117721335
2017,104027479,117721536
2017,104027646,117721718
2017,104027691,117721747
2017,104027691,117721749
2017,104027906,117721989
2017,104027906,117721987
2017,104028044,117722137
2017,104028119,117722214
2017,104028398,117722521
2017,104028426,117722541
