"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,90910074,1,
2016,98596021,9,
2016,90961773,10,
2016,90961779,1,
2016,90967340,1,
2016,90945820,9,
2016,90937934,9,
2016,90938378,1,
2016,90945570,1,
2016,90949823,1,
2016,90947717,1,
2016,90953279,10,
2016,90930770,9,
2016,90931585,9,
2016,90930100,1,
2016,90964209,10,
2016,90966267,10,
2016,90935862,1,
2016,90935871,10,
2016,90962913,1,
2016,90876544,1,
2016,90946095,1,
2016,90934903,1,
2016,98598455,9,
2016,90878798,9,
2016,90876460,9,
2016,90872556,2,
2016,90945812,1,
2016,90936660,1,
2016,90912095,9,
2016,90935576,1,
2016,98577551,9,
2016,98577551,1,
2016,90906576,1,
2016,90963869,1,
2016,90953365,9,
2016,90961581,1,
2016,90904218,1,
2016,90955404,9,
2016,90930017,9,
2016,98606144,10,
2016,90897089,1,
2016,90963112,1,
2016,90961637,1,
2016,90907746,1,
2016,90962456,10,
2016,90966425,9,
2016,90966432,10,
2016,90959420,9,
2016,90950692,1,
2016,90930065,6,
2016,90909069,9,
2016,90935314,1,
2016,90903564,9,
2016,90969204,1,
2016,90948381,9,
2016,90937669,1,
2016,90940846,1,
2016,90930920,1,
2016,90962107,1,
2016,90948749,10,
2016,90965762,6,
2016,90934499,1,
2016,90940396,1,
2016,90943567,9,
2016,90955098,1,
2016,90973627,1,
2016,90974745,6,
2016,90883465,1,
2016,90873186,2,
2016,90876550,6,
2016,90897734,1,
2016,90949727,1,
2016,90931411,1,
2016,90948039,1,
2016,90897580,6,
2016,90963412,10,
2016,90963768,9,
2016,90967013,6,
2016,90974034,1,
2016,90930720,9,
2016,90911492,2,
2016,90906081,1,
2016,90907969,1,
2016,90962251,2,
2016,90964681,1,
2016,90874084,9,
2016,90906213,1,
2016,90936498,10,
2016,90933063,1,
2016,90935382,1,
2016,90935436,9,
2016,98526535,8,
2016,98533285,9,
2016,90906072,2,
2016,90956294,10,
2016,97092483,1,
2016,90906895,1,
2016,90976932,1,
2016,90948635,1,
2016,90976948,1,
2016,90954568,1,
2016,90953325,9,
2016,98579650,10,
2016,97803200,9,
2016,98566357,1,
2016,90936777,1,
2016,90906606,1,
2016,90963532,1,
2016,90949197,1,
2016,90948733,1,
2016,90948221,1,
2016,90952251,1,
2016,90955025,1,
2016,90930944,1,
2016,90974077,1,
2016,90945948,1,
2016,90960515,1,
2016,90961301,6,
2016,90930359,9,
2016,98581539,6,
2016,90936015,1,
2016,90931841,1,
2016,90875677,1,
