"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2016,12,109523462,18812989
2016,12,109523463,18812990
2016,12,109523479,18812991
2016,12,109523480,18812992
2016,12,109523495,18812993
2016,12,109523497,18812994
2016,12,109523500,18812995
2016,12,109523508,18812996
2016,12,109523512,18812997
2016,12,109523532,18813094
2016,12,109241991,18780028
2016,12,109241993,18780029
2016,12,109241995,18780030
2016,12,109242011,18780031
2016,12,109242020,18780032
2016,12,109242026,18780033
2016,12,109242027,18780034
2016,12,109242051,18780035
2016,12,109242054,18780036
2016,12,109243121,18780038
2016,12,109243133,18780039
2016,12,109243154,18780040
2016,12,109243155,18780041
2016,12,109243156,18780042
2016,12,109243165,18780043
2016,12,109242057,18780187
2016,12,109242058,18780188
2016,12,109242066,18780189
2016,12,109242067,18780190
2016,12,109242074,18780191
2016,12,109242094,18780193
2016,12,109243182,18780195
2016,12,109243187,18780196
2016,22,109243198,18780197
2016,12,112250181,19803208
2016,12,112249705,19803134
2016,12,112249904,19803165
2016,10,112250181,19803209
2016,12,109242392,18780695
2016,12,109242393,18780696
2016,12,109242396,18780697
2016,12,109242401,18780698
2016,12,109242404,18780699
2016,12,109242405,18780700
2016,12,109242433,18780829
2016,12,109242436,18780830
2016,12,109242437,18780831
2016,12,109242440,18780832
2016,12,109242443,18780833
2016,12,109242444,18780834
2016,12,109242445,18780835
2016,12,109242476,18780836
2016,12,109148125,18760027
2016,12,109149216,18760028
2016,12,109149218,18760029
2016,12,109149278,18760030
2016,12,109148172,18760126
2016,12,109148211,18760129
2016,12,109148217,18760130
2016,12,109148229,18760131
2016,12,109149300,18760132
2016,12,109149304,18760133
2016,12,109149321,18760134
2016,12,109149334,18760135
2016,12,109149336,18760136
2016,12,109522838,18797585
2016,12,109522842,18797586
2016,12,109522845,18797587
2016,12,109522852,18797588
2016,12,109522857,18797589
2016,12,109522889,18797590
2016,12,109522913,18797682
2016,12,109522918,18797683
2016,12,109522929,18797685
2016,12,109522930,18797686
2016,12,109521861,18797773
2016,12,109521870,18797774
2016,12,109521873,18797775
2016,12,109521895,18797776
2016,12,109521901,18797777
2016,12,109521911,18797778
2016,12,109521939,18797871
2016,12,109521951,18797872
2016,12,109521972,18797873
2016,12,109521973,18797874
2016,12,109521989,18797876
2016,12,109801977,18831064
2016,12,109801981,18831065
2016,12,109801983,18831066
2016,12,109801990,18831067
2016,12,109801995,18831068
2016,12,109802002,18831069
2016,12,109802007,18831070
2016,12,109802011,18831071
2016,12,109802018,18831073
2016,12,109803095,18831075
2016,12,109803110,18831076
2016,12,109803113,18831077
2016,12,109803119,18831078
2016,12,109803146,18831079
2016,12,109803148,18831080
2016,12,109803160,18831081
2016,12,109148241,18760244
2016,12,109148242,18760245
2016,12,109148243,18760246
2016,12,109148254,18760247
2016,12,109148263,18760248
2016,12,109148269,18760249
2016,12,109149355,18760250
2016,12,109149370,18760251
2016,12,109149385,18760252
2016,12,109149416,18760253
2016,12,109148304,18760363
2016,12,109148315,18760364
2016,12,109148324,18760365
2016,12,109148354,18760367
2016,12,109149465,18760368
2016,12,109149482,18760369
2016,12,109148377,18760456
2016,12,109148405,18760457
2016,12,109148409,18760458
2016,12,109148411,18760459
2016,12,109148422,18760460
2016,12,109148441,18760462
2016,12,109149545,18760466
2016,12,109149548,18760467
2016,12,109522023,18797981
2016,12,109522036,18797983
2016,12,109522044,18797984
2016,12,109522047,18797985
2016,12,109522054,18797986
2016,12,109522066,18798094
2016,12,109522075,18798095
2016,12,109522080,18798096
2016,12,109522152,18798211
2016,12,109522153,18798212
2016,12,109522158,18798213
2016,12,109522169,18798214
2016,12,115772082,20552098
2016,20,115772106,20552103
2016,20,115772802,20552233
2016,12,115773370,20552322
2016,12,115776004,20552818
2016,12,112185020,19791282
2016,12,112185233,19791335
2016,3,112185408,19791377
2016,12,112185498,19791398
2016,10,112185633,19791430
2016,20,112186607,19791657
2016,12,112187456,19791852
2016,12,112188257,19792010
2016,12,109802047,18831220
2016,12,109802056,18831221
2016,12,109802072,18831222
2016,12,109802073,18831223
2016,12,109802107,18831224
2016,12,112188899,19792156
2016,12,112189277,19792240
2016,12,112189812,19792368
2016,12,112189942,19792402
2016,12,112192220,19792868
2016,12,112192311,19792894
2016,12,112192427,19792921
2016,12,112192438,19792922
2016,12,112192574,19792954
2016,6,112192726,19793015
2016,12,112192844,19793044
2016,12,112192871,19793050
2016,12,112192903,19793056
2016,12,109802115,18831339
2016,12,109802143,18831340
2016,12,109802154,18831341
2016,12,109802167,18831342
2016,12,109802177,18831343
2016,12,109802181,18831344
2016,12,109802182,18831345
2016,12,109803268,18831346
2016,3,112193254,19793139
2016,3,112193258,19793142
2016,12,112193664,19793242
2016,12,112195439,19793588
2016,18,112195483,19793598
2016,18,112195485,19793600
2016,12,112196352,19793734
2016,12,109802187,18831447
2016,12,109802209,18831448
2016,12,109802214,18831449
2016,12,109802221,18831450
2016,12,109802223,18831451
2016,12,112196551,19793783
2016,12,109803311,18831453
2016,12,109803320,18831454
2016,12,109803332,18831455
2016,12,109803344,18831456
2016,12,112197726,19793972
2016,12,109148465,18760599
2016,12,109148470,18760600
2016,12,109148495,18760601
2016,12,109148510,18760602
2016,12,109149570,18760603
2016,12,109148512,18760718
2016,12,109522224,18798316
2016,12,109522235,18798317
2016,12,109522257,18798320
2016,12,109522272,18798456
2016,12,109522303,18798457
2016,12,109522312,18798458
2016,12,109522334,18798459
2016,12,109522347,18798581
2016,12,109522371,18798582
2016,12,109522385,18798583
2016,12,109148800,18761179
2016,12,109148802,18761180
2016,12,109148804,18761181
2016,12,109148805,18761182
2016,12,109148813,18761183
2016,12,109148820,18761184
2016,12,109148825,18761185
2016,12,109148831,18761186
2016,12,109148839,18761187
2016,12,109148844,18761188
2016,12,109148852,18761190
2016,12,109148853,18761191
2016,12,109428457,18793326
2016,12,109428467,18793327
2016,12,109428482,18793328
2016,12,109428498,18793329
2016,12,109428499,18793330
2016,12,109428514,18793331
2016,12,109429599,18793332
2016,12,109429622,18793333
2016,12,109429636,18793334
2016,12,109522411,18798709
2016,12,109522432,18798711
2016,12,109522436,18798712
2016,12,109522438,18798713
2016,12,109522442,18798714
2016,12,109522455,18798715
2016,12,109522460,18798716
2016,12,109615191,18821069
2016,12,109615194,18821070
2016,12,109615207,18821071
2016,12,109615213,18821072
2016,12,109615220,18821073
2016,12,109615234,18821074
2016,12,109616313,18821075
2016,12,109616336,18821076
2016,12,109616347,18821077
2016,12,109616351,18821078
2016,12,109802516,18831981
2016,12,109802522,18831982
2016,12,109802527,18831983
2016,12,109802531,18831984
2016,12,109802547,18832088
2016,12,109802553,18832089
2016,12,109802554,18832090
2016,12,109802556,18832091
2016,12,109802599,18832093
2016,12,109148869,18761299
2016,12,109148871,18761300
2016,12,109148888,18761301
2016,12,109148896,18761302
2016,12,109148899,18761303
2016,12,109148915,18761304
2016,12,109148918,18761305
2016,12,109148929,18761307
2016,12,109148930,18761308
2016,12,109147840,18761441
2016,12,109147855,18761443
2016,12,109148948,18761446
2016,12,109148964,18761447
2016,12,109148965,18761448
2016,12,109148977,18761449
2016,12,109148986,18761450
2016,12,109148988,18761451
2016,12,109147899,18761570
2016,12,109147923,18761571
2016,12,109147928,18761572
2016,12,109147945,18761573
2016,12,109147946,18761574
2016,22,109147950,18761575
2016,12,109149007,18761576
2016,12,109149046,18761578
2016,12,109149050,18761579
2016,12,109149053,18761580
2016,12,109149059,18761581
2016,12,109334912,18782409
2016,12,109334921,18782410
2016,12,109334928,18782411
2016,12,109334932,18782412
2016,12,109334955,18782413
2016,12,109334962,18782414
2016,12,109334965,18782415
2016,12,109334969,18782416
2016,12,109334970,18782417
2016,12,109334972,18782418
2016,12,109334975,18782419
2016,12,109334976,18782420
2016,12,109336035,18782421
2016,12,109336044,18782422
2016,12,109336052,18782423
2016,12,109336068,18782424
2016,12,109336071,18782425
2016,12,109336091,18782427
2016,12,109334985,18782561
2016,12,109334991,18782562
2016,12,109334999,18782563
2016,12,109335005,18782564
2016,12,109335007,18782565
2016,12,109335008,18782566
2016,12,109335009,18782567
2016,12,109335011,18782568
2016,12,109335028,18782569
2016,12,109335045,18782570
2016,12,109336118,18782571
2016,12,109336152,18782574
2016,12,109336153,18782575
2016,12,109335051,18782688
2016,12,109335053,18782689
2016,12,109335083,18782691
2016,12,109335088,18782692
2016,12,109335111,18782693
2016,12,109336198,18782695
2016,12,112216351,19797539
2016,2,112216456,19797562
2016,10,112217144,19797693
2016,12,112217144,19797691
2016,12,112217301,19797731
2016,12,109428545,18793442
2016,12,109428556,18793444
2016,12,109428570,18793445
2016,12,109428573,18793446
2016,12,109429642,18793447
2016,12,109429646,18793448
2016,12,109429650,18793449
2016,12,109429656,18793450
2016,12,109429674,18793451
2016,12,109429677,18793452
2016,12,112217304,19797732
2016,12,112219424,19798087
2016,12,112220829,19798327
2016,9,112220961,19798349
2016,9,112221421,19798411
2016,12,112223906,19798891
2016,12,112224200,19798950
2016,20,112224668,19799050
2016,2,112225386,19799182
2016,3,112225384,19799181
2016,12,112225568,19799212
2016,2,112225660,19799232
2016,12,112225670,19799234
2016,19,112226409,19799351
2016,12,109428595,18793549
2016,12,109428600,18793550
2016,12,109428620,18793551
2016,12,109428625,18793552
2016,12,109428627,18793553
2016,18,112226428,19799354
2016,12,109428639,18793555
2016,12,109429708,18793556
2016,12,112227043,19799448
2016,18,112227667,19799563
2016,5,112227739,19799579
2016,12,112227804,19799589
2016,12,112228060,19799625
2016,12,112229190,19799836
2016,12,112229192,19799837
2016,12,112230432,19800084
2016,12,112231637,19800281
2016,9,112231886,19800320
2016,12,112232090,19800357
2016,12,112232294,19800397
2016,12,112232343,19800402
2016,12,109428682,18793679
2016,18,112232401,19800410
2016,12,112232463,19800420
2016,12,112233217,19800568
2016,12,112233773,19800693
2016,12,112233797,19800703
2016,18,112233981,19800742
2016,10,112233988,19800745
2016,18,112233988,19800746
2016,12,112234338,19800805
2016,12,109522730,18799182
2016,12,109522731,18799183
2016,12,109522740,18799185
2016,12,109522746,18799186
2016,12,109522748,18799187
2016,12,109522766,18799292
2016,12,109522814,18799293
2016,12,109522826,18799294
2016,12,109522827,18799295
2016,12,109522828,18799296
2016,12,109615257,18821206
2016,12,109615260,18821207
2016,12,109615263,18821208
2016,12,109615276,18821209
2016,12,109615280,18821210
2016,12,109615302,18821212
2016,12,109616384,18821213
2016,12,109708714,18826889
2016,12,109708727,18826890
2016,12,109708741,18826891
2016,12,109708742,18826892
2016,12,109708744,18826893
2016,12,109708758,18826895
2016,12,109708770,18826896
2016,12,109709824,18826897
2016,12,109709826,18826898
2016,12,109709845,18826899
2016,12,109709875,18826901
2016,12,109802611,18832200
2016,12,109802617,18832201
2016,12,109802654,18832202
2016,12,109802658,18832203
2016,12,109802671,18832204
2016,12,109802675,18832205
2016,12,109801581,18832332
2016,12,109801583,18832333
2016,12,109801597,18832334
2016,12,109801604,18832335
2016,12,109801612,18832337
2016,12,109802686,18832338
2016,12,109802691,18832339
2016,12,109802716,18832341
2016,12,109802720,18832342
2016,12,109801663,18832483
2016,12,109801697,18832484
2016,12,109802757,18832485
2016,12,109802786,18832486
2016,12,109802796,18832487
2016,12,109147959,18761679
2016,12,109147969,18761682
2016,12,109147970,18761683
