victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
1459689,1419274,1,1,,,,,,,,,,,,,
1459683,1419271,1,4,,,,5,40,F,1,2,R,,,,
1459684,1419271,2,4,,,,5,40,M,1,2,R,,,,
1459685,1419271,3,1,,,,,,,,,,,,,
1459680,1419269,1,4,,,,5,23,F,1,2,R,,,,
1459681,1419269,2,4,,,,5,48,F,1,2,R,,,,
1459678,1419268,1,4,,,,5,34,F,1,2,R,,,,
1459679,1419268,2,1,,,,,,,,,,,,,
1459676,1419267,1,4,,,,5,37,F,1,2,R,,,,
1459677,1419267,2,4,,,,5,19,M,1,2,R,,,,
1459675,1419266,1,4,,,,5,42,M,1,2,R,,,,
1459693,1419278,1,4,,,,5,16,M,1,2,R,,,,
1459692,1419277,1,4,,,,5,30,F,1,2,R,,,,
1459691,1419276,1,4,,,,5,37,M,1,2,R,,,,
1459690,1419275,1,4,,,,5,52,M,1,2,R,,,,
1459687,1419273,1,4,,,,5,48,F,1,2,R,,,,
1459688,1419273,2,4,,,,5,23,F,1,2,R,,,,
1459686,1419272,1,4,,,,5,62,M,1,2,R,,,,
1459682,1419270,1,1,,,,,,,,,,,,,
1459697,1419282,1,4,,,,5,32,M,1,2,R,,,,
1459698,1419282,2,1,,,,,,,,,,,,,
1459696,1419281,1,4,,,,5,82,M,1,2,R,,,,
1459695,1419280,1,4,,,,5,33,M,1,2,R,,,,
1459694,1419279,1,1,,,,,,,,,,,,,
1459719,1419296,1,4,,,,5,51,M,1,2,R,,,,
1459708,1419288,1,4,,,,5,43,F,1,2,R,,,,
1459704,1419286,1,4,,,,5,32,M,1,2,N,,,,
1459705,1419286,2,1,,,,,,,,,,,,,
1459702,1419285,1,4,,,,5,40,M,1,2,R,,,,
1459703,1419285,2,3,,,,,,,,,,,,,
1459701,1419284,1,4,,,,5,35,F,1,2,R,,,,
1459699,1419283,1,4,,,,5,32,M,1,2,N,,,,
1459700,1419283,2,1,,,,,,,,,,,,,
1459775,1419338,1,4,,,,5,38,F,1,2,R,,,,
1459712,1419291,1,4,,,,5,14,M,1,2,R,,,,
1459711,1419290,1,4,,,,5,14,M,1,2,R,,,,
1459709,1419289,1,4,,,,5,55,M,1,2,R,,,,
1459710,1419289,2,1,,,,,,,,,,,,,
1459732,1419306,1,4,,,,5,16,F,1,2,R,,,,
1459731,1419305,1,4,,,,5,78,F,1,2,R,,,,
1459730,1419304,1,4,,,,5,12,M,1,2,R,,,,
1459728,1419303,1,4,,,,5,60,F,1,2,R,,,,
1459729,1419303,2,4,,,,5,61,M,1,2,R,,,,
1459726,1419302,1,4,,,,5,37,M,1,2,R,,,,
1459727,1419302,2,1,,,,,,,,,,,,,
1459725,1419301,1,4,,,,5,21,M,1,2,R,,,,
1459724,1419300,1,4,,,,5,35,M,1,1,R,,,,
1459722,1419299,1,4,,,,5,50,M,1,2,R,,,,
1459723,1419299,2,1,,,,,,,,,,,,,
1459721,1419298,1,4,,,,5,21,F,1,2,R,,,,
1459720,1419297,1,4,,,,5,35,M,1,2,R,,,,
1459718,1419295,1,4,,,,5,60,F,1,2,R,,,,
1459716,1419294,1,4,,,,5,54,M,1,2,R,,,,
1459717,1419294,2,1,,,,,,,,,,,,,
1459714,1419293,1,4,,,,5,44,F,1,2,R,,,,
1459715,1419293,2,1,,,,,,,,,,,,,
1459739,1419312,1,4,,,,5,39,M,1,2,R,,,,
1459736,1419310,1,4,,,,5,32,M,1,2,R,,,,
1459737,1419310,2,1,,,,,,,,,,,,,
1459735,1419309,1,4,,,,5,34,F,1,2,R,,,,
1459734,1419308,1,4,,,,5,26,M,1,2,R,,,,
1459733,1419307,1,1,,,,,,,,,,,,,
1459713,1419292,1,4,,,,5,79,M,1,2,R,,,,
1459742,1419315,1,4,,,,5,48,F,1,2,R,,,,
1459743,1419315,2,3,,,,,,,,,,,,,
1459741,1419314,1,4,,,,5,49,F,1,2,R,,,,
1459740,1419313,1,4,,,,5,47,F,1,2,R,,,,
1459738,1419311,1,4,,,,5,18,F,1,2,R,,,,
1459774,1419337,1,4,,,,5,72,M,1,2,R,,,,
1459768,1419332,1,4,,,,5,50,M,1,2,R,,,,
1459765,1419329,1,4,,,,5,42,M,1,2,R,,,,
1459762,1419327,1,4,,,,5,48,M,1,2,R,,,,
1459763,1419327,2,4,,,,5,48,M,1,2,R,,,,
1459760,1419326,1,4,,,,5,48,M,1,2,R,,,,
1459761,1419326,2,4,,,,5,48,M,1,2,R,,,,
1459759,1419325,1,4,,,,5,34,M,1,2,R,,,,
1459758,1419324,1,4,,,,5,76,M,1,2,R,,,,
1459754,1419323,1,4,,,,5,40,M,1,2,R,,,,
1459756,1419323,3,4,,,,5,40,M,1,2,R,,,,
1459755,1419323,2,1,,,,,,,,,,,,,
1459757,1419323,4,1,,,,,,,,,,,,,
1459752,1419322,1,4,,,,5,50,M,1,2,R,,,,
1459753,1419322,2,1,,,,,,,,,,,,,
1459751,1419321,2,1,,,,,,,,,,,,,
1459750,1419321,1,4,,,,5,40,M,1,2,R,,,,
1459749,1419320,1,4,,,,5,15,M,1,2,R,,,,
1459747,1419319,1,1,,,,,,,,,,,,,
1459748,1419319,2,4,,,,5,40,M,1,2,R,,,,
1459746,1419318,1,4,,,,5,18,M,1,2,R,,,,
1459745,1419317,1,4,,,,5,12,M,1,2,R,,,,
1459744,1419316,1,4,,,,5,12,M,1,2,R,,,,
1459773,1419336,1,4,,,,5,13,M,1,2,R,,,,
1459772,1419335,2,1,,,,,,,,,,,,,
