year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2006,Illinois,IL,5150,IL0480100,Abingdon,3397,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,4675,IL0010000,Adams,26148,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2006,Illinois,IL,4951,IL0220100,Addison,37009,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2006,Illinois,IL,5604,IL0980100,Albany,909,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4746,IL0140600,Albers,999,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4991,IL0240100,Albion,1902,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5356,IL0660100,Aledo,3554,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,4680,IL0020000,Alexander,5615,8D,"Non-MSA counties under 10,000",0,0,0,0,0,0,0
2006,Illinois,IL,5587,IL0940100,Alexis,827,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5241,IL0560100,Algonquin,29178,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2006,Illinois,IL,5456,IL0820100,Alorton,2634,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,4757,IL0160100,Alsip,19175,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,4994,IL0250100,Altamont,2271,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5305,IL0600100,Alton,29591,4,"Cities from 25,000 thru 49,999",0,0,0,0,0,0,0
2006,Illinois,IL,5220,IL0520200,Amboy,2584,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5439,IL0810100,Andalusia,1065,7,"Cities under 2,500",0,0,0,0,1,1,0
2006,Illinois,IL,5562,IL0910100,Anna,5097,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5060,IL0370200,Annawan,924,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5158,IL0490100,Antioch,12419,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5101,IL0430700,Apple River,375,7,"Cities under 2,500",0,0,0,0,1,0,0
2006,Illinois,IL,4944,IL0210100,Arcola,2676,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5287,IL0580600,Argenta,857,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4758,IL0160200,Arlington Heights,75021,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2006,Illinois,IL,4945,IL0210200,Arthur,2192,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4708,IL0090100,Ashland,1383,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5592,IL0950400,Ashley,584,7,"Cities under 2,500",0,0,0,0,1,1,0
2006,Illinois,IL,4732,IL0110500,Assumption,1238,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5019,IL0290100,Astoria,1166,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5353,IL0650200,Athens,1810,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5061,IL0370300,Atkinson,980,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5229,IL0540100,Atlanta,1680,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4946,IL0210300,Atwood,1257,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5494,IL0840300,Auburn,4297,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5054,IL0341000,Augusta,628,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5106,IL0450100,Aurora,169085,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2006,Illinois,IL,4747,IL0140700,Aviston,1548,7,"Cities under 2,500",1,12,0,0,0,1,0
2006,Illinois,IL,5024,IL0290600,Avon,886,7,"Cities under 2,500",0,0,0,0,1,0,0
2006,Illinois,IL,5184,IL0492700,Bannockburn,1618,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4759,IL0160300,Barrington,17616,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,4760,IL0160400,Barrington Hills,4281,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2006,Illinois,IL,5417,IL0750100,Barry,1337,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4761,IL0160500,Bartlett,38686,4,"Cities from 25,000 thru 49,999",0,0,0,0,0,0,0
2006,Illinois,IL,5392,IL0720100,Bartonville,6179,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5107,IL0450200,Batavia,27318,4,"Cities from 25,000 thru 49,999",0,0,0,0,0,0,0
2006,Illinois,IL,4709,IL0090200,Beardstown,5908,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,4741,IL0140100,Beckemeyer,1077,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4762,IL0160600,Bedford Park,549,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5616,IL0990100,Beecher,2784,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5567,IL0920100,Belgium,475,7,"Cities under 2,500",1,12,0,0,0,1,0
2006,Illinois,IL,5457,IL0820200,Belleville,41364,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2006,Illinois,IL,5393,IL0720200,Bellevue,1818,7,"Cities under 2,500",0,0,0,0,1,1,0
2006,Illinois,IL,4763,IL0160700,Bellwood,19622,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2006,Illinois,IL,4686,IL0040100,Belvidere,24725,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2006,Illinois,IL,5413,IL0740100,Bement,1748,7,"Cities under 2,500",0,0,0,0,1,0,0
2006,Illinois,IL,5293,IL0590100,Benld,1499,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4952,IL0220200,Bensenville,20624,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5009,IL0280100,Benton,6967,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,4764,IL0160800,Berkeley,5033,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2006,Illinois,IL,4765,IL0160900,Berwyn,51685,3,"Cities from 50,000 thru 99,000",0,0,0,0,0,0,0
2006,Illinois,IL,5306,IL0600200,Bethalto,9712,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5450,IL0811300,Black Hawk College: Moline,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4953,IL0220300,Bloomingdale,22042,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5268,IL0570100,Bloomington,70124,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2006,Illinois,IL,4766,IL0161000,Blue Island,22910,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2006,Illinois,IL,5282,IL0580100,Blue Mound,1062,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5617,IL0990200,Bolingbrook,68732,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2006,Illinois,IL,4682,IL0030000,Bond,11019,9C,"MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2006,Illinois,IL,4685,IL0040000,Boone,25912,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2006,Illinois,IL,5136,IL0460300,Bourbonnais,16966,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5536,IL0880300,Bradford,769,7,"Cities under 2,500",0,0,0,0,1,0,0
2006,Illinois,IL,5134,IL0460100,Bradley,13886,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5618,IL0990300,Braidwood,6354,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2006,Illinois,IL,4742,IL0140200,Breese,4225,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2006,Illinois,IL,5214,IL0510100,Bridgeport,2160,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4767,IL0161100,Bridgeview,15013,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5294,IL0590200,Brighton,2336,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4768,IL0161200,Broadview,7898,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2006,Illinois,IL,4769,IL0161300,Brookfield,18561,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2006,Illinois,IL,5472,IL0821900,Brooklyn,646,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4687,IL0050000,Brown,4850,8D,"Non-MSA counties under 10,000",0,0,0,0,0,0,0
2006,Illinois,IL,5016,IL0281000,Buckner,497,7,"Cities under 2,500",0,0,0,0,1,0,0
2006,Illinois,IL,4690,IL0060100,Buda,584,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4770,IL0161400,Buffalo Grove,43347,4,"Cities from 25,000 thru 49,999",0,6,0,0,0,0,0
2006,Illinois,IL,5263,IL0562500,Bull Valley,775,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,5295,IL0590300,Bunker Hill,1805,7,"Cities under 2,500",0,0,0,0,0,0,0
2006,Illinois,IL,4894,IL0168C00,Burbank,27783,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2006,Illinois,IL,4689,IL0060000,Bureau,18496,8C,"Non-MSA counties from 10,000 thru 24,999",0,0,0,0,0,0,0
