victim_id,offender_id,relationship_id,nibrs_victim_offender_id
36334490,37839852,1,10691997
36335443,37839918,13,11336452
36342017,37848732,12,11331609
36386252,37893892,15,11359552
36312199,37816611,18,10744532
36324862,37829394,16,11326411
36324903,37830944,3,11022980
36322800,37827566,6,11326425
36322801,37827566,4,11326424
36322806,37827571,3,10697793
36322812,37827579,24,10854600
36322813,37827580,24,11326423
36322816,37827583,24,10697792
36322817,37827584,5,10697791
36323806,37829204,1,10709797
36323810,37829208,24,10709796
36323814,37829212,3,11336528
36323816,37829214,1,10709795
36323817,37829214,1,10709794
36323818,37829214,24,10709793
36323823,37829218,17,11336527
36323824,37829219,21,11336526
36323825,37829220,18,10709792
36323830,37829228,24,10709791
36323830,37829229,24,11737282
36323837,37829236,3,10709790
36323838,37829237,24,10709789
36323840,37829239,18,11476456
36318513,37823698,2,10685727
36318514,37823699,3,11033656
36318514,37823700,1,11577320
36318514,37823701,18,11867671
36318515,37823699,1,11033655
36318515,37823700,1,11577321
36318515,37823701,18,11867670
36318517,37823703,18,10685726
36318517,37823704,18,11711484
36318517,37823706,18,11887096
36318517,37823705,18,11838529
36318518,37823703,18,10685725
36318518,37823704,18,11711485
36318518,37823706,18,11887095
36318518,37823705,18,11838528
36318523,37823710,24,11472389
36318524,37823711,15,10685724
36318524,37823712,15,11646768
36318527,37823715,1,11033654
36318527,37823716,18,11680786
36318527,37823718,1,11898386
36318527,37823717,18,11867669
36318528,37823715,1,11033653
36318528,37823716,24,11737480
36318528,37823718,1,11898385
36318528,37823717,24,11867668
36318549,37823741,24,10738621
36318549,37823742,24,11754195
36318549,37823743,24,11842034
36318550,37823744,21,10738620
36326947,37831224,19,11341251
36326948,37831224,15,11341250
36326950,37831224,15,11341248
36326949,37831224,15,11341249
36312265,37816672,18,11088045
36312266,37816672,18,11088044
36312271,37816676,24,10744508
36312271,37816677,24,11753888
36312272,37816678,1,10518773
36312273,37816679,3,11340782
36313154,37816681,3,11340781
36313155,37816682,21,10744507
36313157,37816684,1,10518772
36313158,37816685,3,10744506
36313159,37816686,3,10744505
