victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
51092260,47234966,1,4,,,,5,21,F,1,2,R,,,,
51092266,47234972,1,4,,,,5,28,F,1,3,R,,,,
51091070,47233880,1,4,,,,5,24,F,2,2,R,,,,
51091071,47233881,1,4,,,,5,20,F,2,2,R,,,,
51091072,47233881,2,4,,,,5,21,M,2,2,R,,,,
51091073,47233882,1,4,,,,5,24,F,2,2,R,,,,
51091074,47233883,1,1,,,,,,,,,,,,,
51091075,47233884,1,4,,,,5,33,M,1,2,N,,,,
51091076,47233885,1,8,,,,,,,,,,,,,
51091077,47233886,1,1,,,,,,,,,,,,,
51091078,47233887,1,8,,,,,,,,,,,,,
51091079,47233888,2,4,,,,5,30,F,2,2,R,,,,
51091080,47233889,1,4,,,,5,20,F,2,2,R,,,,
51091081,47233890,1,4,,,,5,27,M,1,2,R,,,,
51091082,47233891,1,4,,,,5,19,F,1,2,R,,,,
51091083,47233892,1,4,,,,5,38,F,2,2,R,,,,
51091084,47233893,1,1,,,,,,,,,,,,,
51091085,47233894,1,4,,,,5,28,M,2,2,R,,,,
51091086,47233895,1,1,,,,,,,,,,,,,
51091087,47233896,1,1,,,,,,,,,,,,,
51091088,47233897,1,4,,,,5,35,F,2,2,R,,,,
51091089,47233898,1,4,,,,5,24,F,1,1,R,,,,
51091090,47233899,1,8,,,,,,,,,,,,,
51091091,47233900,1,4,,,,5,21,M,2,2,R,,,,
51091092,47233901,1,8,,,,,,,,,,,,,
51091093,47233902,1,4,,,,5,48,M,1,2,N,,,,
51091094,47233903,1,1,,,,,,,,,,,,,
51091095,47233904,1,4,,,,5,44,F,1,2,N,,,,
51091096,47233905,1,4,,,,5,28,M,1,2,R,,,,
51091097,47233906,1,4,,,,5,23,M,2,2,R,,,,
51091098,47233907,1,8,,,,,,,,,,,,,
51091099,47233908,1,4,,,,5,36,M,1,2,N,,,,
51091100,47233909,1,4,,,,5,28,M,1,2,R,,,,
51091101,47233910,1,4,,,,5,48,F,1,2,U,,,,
51091102,47233911,1,4,,,,5,61,M,1,2,U,,,,
51091103,47233912,1,4,,,,5,56,F,1,2,R,,,,
51091104,47233913,1,4,,,,5,71,F,2,2,U,,,,
51091105,47233914,1,4,,,,5,28,F,1,2,U,,,,
51091106,47233915,1,4,,,,5,17,M,1,2,N,,,,
51091107,47233916,1,4,,,,5,12,F,1,2,R,,,,
51091108,47233917,1,4,,,,5,70,M,1,2,R,,,,
51091109,47233918,1,3,,,,,,,,,,,,,
51091110,47233919,1,8,,,,,,,,,,,,,
51091111,47233921,1,4,,,,5,76,M,1,2,R,,,,
51091112,47233922,1,1,,,,,,,,,,,,,
51091113,47233923,1,4,,,,5,55,M,1,2,R,,,,
51091114,47233924,1,4,,,,5,41,F,1,1,U,,,,
51091115,47233925,1,4,,,,5,18,M,1,2,R,,,,
51091116,47233926,1,1,,,,,,,,,,,,,
51091117,47233927,1,4,,,,5,30,F,1,2,R,,,,
51091118,47233928,1,8,,,,,,,,,,,,,
51091119,47233929,1,1,,,,,,,,,,,,,
51091120,47233930,1,4,,,,5,16,M,1,2,U,,,,
51091121,47233931,1,4,,,,5,26,M,1,2,N,,,,
51091122,47233932,1,4,,,,5,27,F,1,2,R,,,,
51091123,47233933,1,1,,,,,,,,,,,,,
51091124,47233934,1,8,,,,,,,,,,,,,
51091125,47233935,1,4,,,,5,22,M,1,1,R,,,,
51091126,47233936,1,4,,,,5,16,F,1,2,R,,,,
51091127,47233937,1,4,,,,5,52,M,2,2,R,,,,
51091128,47233938,1,4,,,,5,28,F,2,2,N,,,,
51091129,47233939,1,4,,,,5,29,F,2,2,R,,,,
51091130,47233940,1,3,,,,,,,,,,,,,
51091131,47233941,1,4,,,,5,68,M,1,2,R,,,,
51091132,47233942,1,4,,,,5,29,M,1,1,R,,,,
51091133,47233943,1,4,,,,5,21,M,1,2,N,,,,
51091134,47233944,1,8,,,,,,,,,,,,,
51091135,47233945,1,4,,,,5,14,M,2,2,R,,,,
51091136,47233946,1,8,,,,,,,,,,,,,
51091137,47233947,1,8,,,,,,,,,,,,,
51091138,47233948,1,4,,,,5,15,F,1,2,R,,,,
51091139,47233949,1,4,,,,5,22,M,2,2,R,,,,
51091140,47233950,1,4,,,,5,21,F,2,2,N,,,,
51091141,47233951,1,4,,,,5,41,M,1,2,N,,,,
51091142,47233952,1,4,,,,5,52,F,2,2,R,,,,
51091143,47233953,1,4,,,,5,16,F,2,2,R,,,,
51091144,47233953,2,4,,,,5,14,M,2,2,R,,,,
51091145,47233954,1,4,,,,5,23,F,1,1,R,,,,
51091146,47233955,1,4,,,,5,21,F,1,2,R,,,,
51091147,47233956,1,4,,,,5,23,M,1,2,R,,,,
51091148,47233957,1,4,,,,5,22,M,2,2,N,,,,
51091149,47233958,1,4,,,,5,26,M,2,2,N,,,,
51091150,47233958,2,1,,,,,,,,,,,,,
51091151,47233959,1,1,,,,,,,,,,,,,
51091152,47233960,1,4,,,,5,40,M,1,1,R,,,,
51091153,47233961,1,8,,,,,,,,,,,,,
51091154,47233962,1,8,,,,,,,,,,,,,
51091155,47233963,1,8,,,,,,,,,,,,,
51091156,47233964,1,4,,,,5,47,M,1,2,R,,,,
51091157,47233965,1,4,,,,5,31,M,1,2,R,,,,
51091158,47233966,1,4,,,,5,29,M,1,2,R,,,,
51091159,47233967,1,4,,,,5,24,F,1,2,R,,,,
51091160,47233968,1,4,,,,5,22,F,2,2,R,,,,
51091161,47233969,1,4,,,,5,28,F,2,2,R,,,,
51091162,47233970,1,4,,,,5,33,F,1,1,R,,,,
51091163,47233971,1,4,,,,5,37,F,1,1,R,,,,
51091164,47233972,1,4,,,,5,48,M,1,2,R,,,,
51091165,47233973,1,8,,,,,,,,,,,,,
51091166,47233974,1,8,,,,,,,,,,,,,
51091167,47233975,1,8,,,,,,,,,,,,,
51091168,47233976,1,1,,,,,,,,,,,,,
51091169,47233977,1,8,,,,,,,,,,,,,
51091170,47233978,1,8,,,,,,,,,,,,,
51091171,47233979,1,4,,,,5,21,F,2,2,N,,,,
51091172,47233980,1,4,,,,5,45,F,1,2,R,,,,
51091173,47233981,1,4,,,,5,19,M,1,1,R,,,,
51091174,47233982,1,1,,,,,,,,,,,,,
51091175,47233983,1,4,,,,5,21,F,1,2,N,,,,
51091176,47233984,1,1,,,,,,,,,,,,,
51091177,47233985,1,4,,,,5,10,M,1,2,N,,,,
