victim_id,injury_id
51091070,4
51091071,4
51091072,4
51091073,5
51091080,5
51091089,5
51091103,5
51091106,6
51091114,5
51091117,5
51091126,5
51091135,4
51091138,4
51091143,4
51091144,4
51091149,5
51091156,4
51091162,5
51091163,4
51091171,4
51091178,4
51091179,5
51091189,5
51091191,5
51091198,4
51091199,4
51091210,5
51091052,5
51091065,5
51091067,5
51091069,5
51091212,5
51091213,5
51091214,5
51092125,5
51092126,5
51092151,5
51092152,2
51092153,5
51092156,5
51092157,5
51092160,4
51092194,4
51092208,5
51092212,5
51092222,5
51092241,5
55253834,5
55253838,5
55253844,5
55253846,5
55253847,5
55253848,5
55253849,5
55253852,4
55253858,5
55253859,3
55253867,5
55253874,4
55253876,5
55253877,5
55254771,6
55254775,5
55254777,4
55254780,4
51092259,5
51092262,5
51092270,4
51092273,5
51093357,3
51093359,5
51093365,5
51093366,4
51093372,5
51094261,4
51094268,4
51094279,5
51094285,4
51094290,3
51094298,4
51094302,5
51094306,4
51094307,5
51094310,5
51094312,4
51094313,5
51094324,5
51094327,4
51094330,4
51094333,4
51094354,4
51094370,4
51092281,4
51092283,4
51092289,5
51092292,5
51092300,5
51093195,5
51093207,5
51093226,5
51093256,5
51093272,4
51093283,4
51093294,5
51093297,4
51093304,5
51093305,5
51093314,5
51093315,5
51093334,4
51092229,4
51092230,4
51092232,4
51092233,4
51094439,4
51095327,5
51095353,5
51095362,4
51095368,5
51095377,4
51095385,5
51095386,4
51095393,4
51095399,4
51095406,5
51095416,5
51095419,5
51095425,5
51095429,5
51095439,4
51094344,5
51094349,4
51094351,5
51094358,4
51094359,4
51094380,4
51094384,5
51094387,4
51095458,5
51095461,5
51095473,4
51095477,5
51095479,4
51095492,5
51095495,5
51095498,4
51095501,5
51096404,5
51096408,5
51096410,5
51096411,5
51096429,4
51096432,5
51096434,5
51096452,5
51096467,4
51096470,4
51096475,4
51096485,5
51096486,5
51094411,5
51094428,5
51094436,4
51096505,5
51096512,4
51096516,5
51096523,4
51096531,4
51096538,5
51096540,5
51096543,5
51096549,4
51096576,5
51096579,5
51096583,4
51097478,3
51097479,4
51097480,5
51097492,4
51097493,4
51097497,5
51097499,5
51097529,4
51097533,4
51097539,4
51096496,4
52840709,4
52840710,5
52840712,5
52840676,5
52840678,5
52840699,4
52840720,4
52840726,5
52840728,5
52840741,4
52840746,4
52840751,5
52840750,5
52840763,5
52840774,5
52840780,4
52840781,4
52840608,5
52840620,4
52840623,4
52840635,4
52840657,4
52840659,4
52843870,4
52840782,4
52840783,4
52841683,5
52841684,5
52841694,4
52841695,4
52841696,3
52841717,5
52841719,4
52841727,5
52841728,5
52843859,5
52842811,4
52842813,5
52842821,4
52842823,5
52842849,5
52842861,4
52842868,5
52843832,5
52843847,4
52843855,5
52841748,5
52841752,4
52841762,4
52841765,5
52841766,5
52841769,5
52841781,5
52841786,4
52841788,5
52841793,5
52841794,4
52841795,5
52841796,4
52841797,4
52841802,4
52841803,4
52841807,5
52841810,4
52841836,5
52841840,5
52841847,5
52841850,4
52841851,3
52841857,5
52841859,5
52842747,7
52842748,4
52842878,5
52842879,4
52842880,4
52842891,5
52842893,5
52842894,5
52842907,4
52842921,4
52842924,5
52843825,5
52843826,5
52843827,5
52841811,4
52841814,5
52841816,5
