suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,56064892,1.5,1,3673307
5,56054320,7,1,3673331
5,56064929,1.1,1,3673388
17,56064937,0,,3673389
2,56064938,48.5,1,3673390
5,56064939,2.2,1,3673391
5,56070155,0.001,1,3673406
5,56070184,1,1,3673407
5,56070205,1.9,1,3673408
5,56054349,21.4,1,3673436
12,56054350,5,1,3673437
5,56054363,0.07,3,3673438
5,56065000,0.8,1,3673486
5,56065001,2.7,1,3673487
5,56070231,5.7,1,3673494
5,56070238,0.7,1,3673495
16,56070273,1,9,3673496
17,56070276,0,,3673497
5,56070277,1.3,1,3673498
5,56070280,0.4,1,3673499
5,56146824,3,1,3677735
5,56146827,2.2,1,3677736
5,56146836,0.3,3,3677737
5,56146838,0.7,1,3677738
5,56146847,109.3,1,3677739
17,56134866,0,,3677759
17,56134913,0,,3677760
5,56134938,0.21,3,3677761
5,56140757,2.2,1,3677778
5,56140761,3.5,1,3677779
17,56140768,0,,3677780
5,56140781,0.7,1,3677781
5,56140786,2.6,1,3677782
5,56140787,0.3,1,3677783
5,56140789,3.6,1,3677784
17,56140809,0,,3677785
5,56146855,1,1,3677809
5,56146872,1,9,3677810
17,56134953,0,,3677841
17,56134959,0,,3677842
17,56134977,0,,3677843
17,56140882,0,,3677859
17,56140884,0,,3677860
5,56143331,0.9,1,3677872
5,56143332,5.1,1,3677873
5,56143334,1,9,3677874
5,56143336,0.4,1,3677875
17,56135020,0,,3677921
17,56135025,0,,3677922
17,56135054,0,,3677923
17,56142175,0,,3677951
17,56145849,0,,3677962
17,56145858,0,,3677963
17,56133877,0,,3677986
17,56133888,0,,3677987
17,56135108,0,,3677993
17,56135118,0,,3677994
17,56135138,0,,3677995
12,55804534,0.5,1,3660933
5,55804536,10.5,1,3660934
12,55804537,0.4,1,3660935
5,55804538,0.2,1,3660936
5,55804544,25.9,1,3660937
12,55804552,0.2,1,3660938
5,55804558,0.5,1,3660939
5,55804568,0.5,3,3660940
5,55815504,0.6,1,3660986
5,55815523,0.1,3,3660987
5,55815525,1.5,1,3660988
16,55815530,17,9,3660989
5,55816747,1.2,1,3660991
5,55816748,0.3,1,3660992
5,55804582,0.5,3,3661029
5,55804586,0.5,3,3661030
5,55858583,3.56,1,3664951
5,55858584,0,,3664952
5,55858602,5.73,1,3664953
5,55858605,3.51,1,3664954
5,55864694,0.77,1,3664974
5,55864715,0.01,3,3664975
17,55868377,6.39,1,3664997
5,55875645,0.73,1,3665016
5,55875652,0.01,3,3665017
5,55858648,11.45,1,3665023
5,55862314,3.83,1,3665036
5,55862316,23.69,1,3665037
2,55862323,0.06,1,3665038
