weapon_id,offense_id,nibrs_weapon_id
12,3766673,824472
12,3766666,824471
12,3766660,824470
12,3766614,824419
12,3766748,824525
12,3766723,824478
12,3766720,824477
12,3766719,824476
12,3766699,824475
12,3766696,824474
12,3766693,824473
10,3766869,823640
20,3766865,823639
18,3766863,823638
12,3766836,823592
12,3766829,823591
12,3766828,823590
9,3766797,823589
12,3766790,824529
12,3766781,824528
12,3766759,824527
22,3766757,824526
12,3766948,823690
12,3766944,823689
12,3766926,823644
12,3766910,823643
14,3766901,823642
20,3766878,823641
22,3766978,823693
12,3766973,823692
12,3766965,823691
18,3767040,823764
18,3767014,823763
12,3767012,823762
9,3767057,823765
12,3767089,823813
12,3767128,823816
12,3767124,823815
12,3767122,823814
22,3767193,823873
22,3767164,823872
12,3767222,823929
12,3767210,823928
12,3767356,824063
12,3767353,824062
9,3767345,824061
12,3767320,824007
12,3767312,824006
12,3767308,824005
12,3767302,824004
18,3767300,824003
12,3767260,823933
12,3767243,823932
12,3767242,823931
12,3767228,823930
3,3767470,824123
13,3767413,824067
12,3767410,824066
12,3767383,824065
12,3767364,824064
9,3767524,824173
12,3767517,824172
3,3767506,824171
12,3767492,824170
12,3767489,824169
20,3767485,824168
12,3767565,824235
10,3767563,824234
12,3767562,824233
12,3767561,824232
12,3767556,824231
18,3767549,824175
12,3767542,824174
12,3767588,824240
12,3767587,824239
9,3767581,824238
3,3767579,824237
12,3767573,824236
12,3768033,823657
20,3767624,824302
9,3767616,824249
20,3767615,824248
12,3767612,824247
20,3767611,824246
6,3767609,824245
12,3767606,824244
20,3767605,824243
6,3767603,824242
20,3767600,824241
20,3767761,824420
20,3767661,824305
20,3767658,824304
20,3767646,824303
9,3767695,824368
20,3767689,824310
20,3767681,824309
9,3767679,824308
12,3767677,824307
12,3767676,824306
12,3767754,824375
20,3767753,824374
3,3767749,824373
14,3767724,824372
14,3767723,824371
12,3767718,824370
14,3767716,824369
20,3767784,824423
14,3767778,824422
14,3767767,824421
12,3767756,824376
9,3767840,824482
12,3767839,824481
20,3767832,824480
9,3767830,824479
20,3767826,824426
9,3767821,824425
12,3767818,824424
9,3767985,823648
20,3767896,824492
14,3767893,824491
9,3767891,824490
9,3767890,824489
3,3767881,824488
12,3767860,824487
18,3767856,824486
12,3767855,824485
12,3767853,824484
12,3767843,824483
11,3767934,823598
14,3767927,823597
20,3767917,823596
20,3767915,823595
12,3767912,823594
20,3767908,823593
18,3767950,823599
18,3767996,823650
12,3767995,823649
12,3767978,823647
9,3767971,823646
12,3767970,823645
20,3767963,823600
20,3768026,823656
20,3768025,823655
12,3768021,823654
20,3768014,823653
9,3768006,823652
14,3768004,823651
12,3768255,824070
12,3768254,824069
3,3768252,824068
9,3768239,823830
12,3768233,823829
12,3768231,823828
12,3768230,823827
19,3768222,823826
18,3768217,823825
12,3768214,823824
12,3768207,823823
12,3768205,823822
12,3768197,823821
12,3768195,823820
12,3768190,823819
10,3768183,823817
12,3768184,823818
12,3768164,823781
19,3768163,823780
12,3768156,823779
12,3768148,823778
12,3768135,823777
20,3768133,823776
20,3768131,823775
20,3768129,823774
2,3768127,823773
9,3768126,823772
12,3768121,823771
3,3768120,823770
12,3768113,823769
12,3768110,823768
12,3768107,823767
12,3768106,823766
12,3768102,823707
12,3768100,823706
12,3768095,823705
12,3768092,823704
12,3768089,823703
12,3768087,823702
12,3768085,823701
12,3768074,823700
3,3768060,823699
12,3768058,823698
3,3768043,823697
12,3768041,823696
3,3768038,823695
2,3768035,823694
12,3768034,823658
12,3768305,824078
