victim_id,offender_id,relationship_id,nibrs_victim_offender_id
3702761,4027972,24,995484
3702755,4027966,18,1002896
3702750,4027961,1,1022953
3702710,4027921,1,1022954
3702829,4028040,24,1123113
3702813,4028024,9,1022907
3702807,4028018,9,1022908
3702803,4028014,1,1123114
3702783,4027994,24,1002276
3702781,4027992,1,1022909
3702778,4027989,1,1022910
3702934,4028148,1,1021489
3702932,4028146,24,1021490
3702909,4028122,3,1021491
3702902,4028115,1,1021492
3702872,4028087,1,1022905
3702868,4028083,9,995365
3702861,4028076,1,1022906
3702840,4028051,21,1027917
3703016,4028227,1,1121617
3703012,4028223,24,1021448
3702994,4028205,1,1121647
3702979,4028190,1,1027915
3702948,4028159,9,1121648
3702943,4028156,24,1121649
3703033,4028244,24,1121616
3703121,4028333,24,1021403
3703188,4028399,21,1121577
3703185,4028396,3,1021401
3703183,4028394,3,1021402
3703285,4028498,1,1020097
3703273,4028486,3,1121549
3703414,4028627,1,983680
3703411,4028624,16,1020063
3703381,4028591,6,1001575
3703373,4028583,3,1020064
3703369,4028579,1,1120009
3703363,4028573,17,1022207
3703323,4028534,1,993804
3703305,4028519,1,1121548
3703304,4028518,16,1027909
3703523,4028733,1,1027921
3703519,4028729,24,1027302
3703513,4028726,1,1027922
3703467,4028680,1,1027303
3703441,4028653,24,1020062
3703422,4028635,24,990383
3703568,4028778,16,983684
3703563,4028773,3,1027920
3703538,4028748,3,1027301
3703611,4028821,1,1102595
3703611,4028822,1,1179233
3703609,4028819,24,1102596
3703608,4028818,1,1102597
3703607,4028817,21,1102598
3703602,4028811,24,1102599
3703595,4028805,21,1102600
3703592,4028802,18,1129238
3703588,4028798,3,1102601
3703634,4028846,16,1102592
3703633,4028845,1,1102593
3703619,4028830,1,1027265
3703618,4028829,3,1102594
3704078,4029319,1,1099492
3703670,4028884,18,1102550
3703661,4028875,1,1102587
3703658,4028872,21,1006941
3703657,4028871,1,1102588
3703652,4028865,16,1102589
3703651,4028864,1,1027264
3703649,4028861,14,1006942
3703649,4028862,16,1179232
3703646,4028858,1,1102590
3703641,4028853,1,1102591
3703806,4029031,3,1025818
3703714,4028931,19,1102545
3703707,4028924,21,1102546
3703704,4028921,16,1023645
3703701,4028918,26,1102547
3703692,4028907,1,1102548
3703692,4028908,1,1179230
3703692,4028909,1,1192911
3703688,4028903,1,1102549
3703680,4028894,18,1129234
3703752,4028972,7,1102540
3703735,4028955,1,1102541
3703727,4028945,1,1027228
3703725,4028943,9,1102542
3703723,4028941,9,1102543
3703722,4028940,22,1102544
3703799,4029024,21,1101065
3703798,4029023,18,1101066
3703767,4028988,7,1101067
3703763,4028984,24,1102539
3703829,4029058,21,1101061
3703819,4029048,26,1101062
3703818,4029047,3,1025817
3703807,4029032,15,1101063
3703801,4029026,21,1101064
3703885,4029119,18,1101021
3703877,4029111,17,1101022
3703875,4029108,21,1025786
3703874,4029107,9,1101023
3703871,4029104,5,1101024
3703863,4029096,1,1101058
3703851,4029084,1,1101059
3703846,4029078,3,1025816
3703845,4029077,3,1101060
3704030,4029270,14,1099535
3703941,4029177,6,1101013
3703935,4029171,16,1101014
3703905,4029139,19,1101015
3703901,4029135,9,1101016
3703900,4029134,9,1101017
3703898,4029132,21,1101018
3703896,4029130,1,1101019
3703888,4029122,21,1101020
3703979,4029218,24,1099541
3703962,4029200,21,1101010
3703960,4029198,9,1005986
3703959,4029197,3,1101011
3703957,4029195,1,1101012
3703953,4029191,3,1005987
3703995,4029234,1,1099540
3704041,4029281,16,1025726
3704040,4029280,16,1025727
3704023,4029262,16,1099536
3704016,4029255,1,1099537
3704015,4029254,1,1099538
3704008,4029247,1,1099539
3704071,4029312,3,1099531
3704070,4029311,21,1005983
3704068,4029309,6,1099532
3704066,4029307,15,1099533
3704059,4029300,15,1099534
3704283,4029527,6,1123244
3704282,4029525,24,1024344
3704282,4029526,24,1180928
3704280,4029523,1,970488
3704275,4029518,1,1024345
3704269,4029512,16,1123245
3704263,4029506,19,1024346
3704261,4029504,24,1129222
3704260,4029503,6,1024347
3704243,4029488,3,1024348
3704238,4029483,26,1123246
3704236,4029481,3,1024349
3704225,4029470,21,1099445
3704222,4029467,3,1099446
3704216,4029460,13,1024350
3704216,4029461,13,1166580
3704215,4029460,19,1024351
3704215,4029461,13,1166581
3704214,4029459,21,1024352
3704197,4029442,20,1099447
3704190,4029436,1,1099448
3704182,4029428,1,1024353
3704179,4029425,1,1099482
3704178,4029424,1,1004509
3704177,4029423,9,1024390
3704169,4029415,1,1024391
3704167,4029413,18,1024392
3704163,4029408,9,1099483
3704162,4029407,17,1024393
3704161,4029406,24,970491
3704156,4029400,14,1004510
3704150,4029393,21,970492
3704148,4029391,21,1099484
3704146,4029389,20,1099485
3704145,4029388,16,1099486
3704141,4029384,19,1024394
3704135,4029378,16,1099487
3704132,4029375,3,1024395
3704129,4029372,3,1024396
3704127,4029370,21,1024397
3704122,4029365,7,1099488
3704116,4029359,17,1024398
3704111,4029353,1,1024399
3704104,4029346,21,1024400
3704101,4029343,19,1024401
3704088,4029330,24,1099489
3704086,4029327,1,1099490
3704083,4029324,1,1024402
3704079,4029320,3,1099491
3704330,4029571,1,1022987
3704321,4029563,6,1022988
3704320,4029562,18,1123191
3704310,4029554,14,1123192
3704306,4029550,3,1123193
3704304,4029548,24,1022989
3704302,4029546,3,1022990
3704298,4029541,1,1022991
3704298,4029542,1,1166386
3704398,4029643,9,970482
3704396,4029641,1,1022979
3704393,4029634,3,1022980
3704375,4029617,3,1022981
3704374,4029616,26,1123185
3704370,4029612,3,1022982
3704369,4029611,9,1123186
3704367,4029609,9,970483
3704357,4029599,1,1123187
3704356,4029598,18,1022983
3704354,4029595,9,1022984
3704354,4029596,9,1166385
3704352,4029593,1,1123188
3704344,4029586,24,1022985
3704341,4029583,24,1023610
3704338,4029579,3,1123189
3704337,4029578,24,1123190
3704333,4029574,3,1022986
3704652,4029895,24,1021475
3704651,4029894,21,1021476
3704643,4029887,19,1021477
3704641,4029885,24,1021478
3704638,4029882,3,1021479
3704634,4029878,9,1021480
3704631,4029877,24,1021483
3704632,4029877,24,1021482
3704633,4029877,24,1021481
3704630,4029876,18,1021484
3704628,4029874,1,1023596
3704627,4029873,9,1021485
3704625,4029871,16,1021486
3704623,4029869,3,1023597
3704618,4029863,24,1021488
3704618,4029864,24,1166147
3704618,4029865,24,1190017
3704619,4029863,24,1021487
3704619,4029864,24,1166146
3704619,4029865,24,1190016
3704614,4029859,16,1003783
3704612,4029857,16,1022893
3704609,4029854,16,1022894
3704606,4029851,24,1022895
3704600,4029845,24,1027916
3704594,4029839,3,1022896
3704589,4029834,24,1013459
3704586,4029831,1,1022897
3704582,4029827,3,1022898
3704575,4029820,16,1022899
3704570,4029815,21,1121669
3704562,4029803,24,1002274
3704562,4029804,24,1162993
3704562,4029806,24,1195464
3704562,4029807,24,1197743
3704562,4029805,24,1189043
3704559,4029800,3,1022900
3704554,4029795,1,1022901
3704553,4029794,16,1002275
3704551,4029792,21,1022902
3704546,4029787,3,1123111
3704543,4029784,1,1022903
3704531,4029772,1,1123112
3704515,4029757,24,1129219
3704512,4029754,3,1022904
3704507,4029749,1,1123144
3704505,4029748,21,1123146
3704506,4029748,5,1123145
3704499,4029742,1,1123147
3704497,4029740,3,995483
3704495,4029738,2,1005008
3704492,4029736,16,1022937
3704489,4029733,24,1022938
3704487,4029732,14,1123149
3704488,4029732,14,1123148
3704470,4029715,24,1022939
3704462,4029706,21,1022940
3704461,4029705,1,1123150
3704449,4029694,1,1022941
3704447,4029694,3,1022943
3704448,4029694,15,1022942
3704444,4029691,1,1022944
3704436,4029683,3,1022945
3704435,4029682,1,1022946
3704434,4029681,6,1022947
3704419,4029665,1,1022948
3704415,4029660,18,1022949
3704407,4029652,3,1022951
3704406,4029651,1,1022952
3705249,4030497,1,1027290
3705035,4030279,16,1020084
3705030,4030274,9,993803
3705029,4030273,3,1120056
3705023,4030267,1,1120057
3705020,4030264,24,1129206
3705013,4030257,1,1020086
3705012,4030254,5,1020087
3705012,4030255,24,1165889
3705012,4030256,24,1189893
3705011,4030253,1,1020088
3705009,4030251,24,1020089
3705001,4030243,18,1001583
3705000,4030242,3,1020090
3704997,4030239,3,1020091
3704988,4030230,3,1121543
3704986,4030228,17,1020092
3704982,4030224,1,1121544
3704981,4030223,26,1020093
3704976,4030218,24,1020094
3704973,4030216,24,1121545
3704970,4030213,3,1121546
3704966,4030209,18,1020095
3704964,4030207,1,1020096
3704953,4030196,1,1121547
3704940,4030183,24,1023586
3704938,4030181,21,1020119
3704932,4030175,1,1020120
3704930,4030172,16,1020121
3704930,4030173,16,1161503
3704929,4030170,24,1020122
3704929,4030171,24,1165890
3704927,4030168,24,1121571
3704922,4030161,1,993805
3704922,4030162,1,1165891
