victim_id,offense_id
3702770,3766684
3702769,3766682
3702769,3766683
3702768,3766681
3702767,3766680
3702766,3766678
3702766,3766679
3702765,3766677
3702764,3766676
3702763,3766675
3702762,3766674
3702761,3766673
3702760,3766672
3702759,3766671
3702758,3766670
3702757,3766668
3702757,3766669
3702756,3766667
3702755,3766666
3702754,3766665
3702753,3766664
3702752,3766663
3702751,3766662
3702750,3766660
3702750,3766661
3702749,3766658
3702749,3766659
3702748,3766657
3702747,3766656
3702746,3766654
3702746,3766655
3702745,3766652
3702745,3766653
3702744,3766651
3702743,3766650
3702742,3766649
3702741,3766648
3702740,3766647
3702739,3766645
3702739,3766646
3702738,3766644
3702737,3766643
3702736,3766642
3702734,3766640
3702733,3766639
3702732,3766638
3702731,3766637
3702730,3766636
3702729,3766634
3702729,3766635
3702728,3766633
3702727,3766631
3702727,3766632
3702726,3766630
3702725,3766629
3702724,3766628
3702723,3766627
3702722,3766626
3702721,3766625
3702720,3766624
3702719,3766623
3702718,3766622
3702717,3766621
3702716,3766620
3702715,3766619
3702714,3766618
3702713,3766617
3702712,3766616
3702711,3766615
3702710,3766614
3702709,3766612
3702709,3766613
3702708,3766611
3702707,3766610
3702706,3766609
3702705,3766607
3702705,3766608
3702704,3766606
3702703,3766605
3702702,3766604
3702701,3766603
3702873,3766798
3702850,3766770
3702832,3766751
3702831,3766750
3702830,3766749
3702829,3766748
3702828,3766747
3702827,3766746
3702826,3766745
3702825,3766744
3702824,3766742
3702824,3766743
3702823,3766740
3702823,3766741
3702821,3766738
3702820,3766737
3702819,3766736
3702818,3766735
3702817,3766734
3702816,3766733
3702815,3766732
3702814,3766731
3702813,3766730
3702812,3766729
3702811,3766727
3702811,3766728
3702810,3766726
3702809,3766725
3702808,3766724
3702807,3766723
3702806,3766722
3702805,3766721
3702804,3766720
3702803,3766719
3702802,3766718
3702801,3766717
3702800,3766716
3702799,3766715
3702798,3766714
3702797,3766713
3702796,3766712
3702795,3766711
3702794,3766710
3702793,3766709
3702792,3766708
3702791,3766707
3702790,3766706
3702789,3766705
3702788,3766704
3702787,3766703
3702786,3766702
3702785,3766701
3702784,3766700
3702783,3766699
3702782,3766697
3702782,3766698
3702781,3766696
3702780,3766695
3702779,3766694
3702778,3766693
3702777,3766692
3702776,3766691
3702775,3766690
3702774,3766689
3702773,3766687
3702773,3766688
3702772,3766686
3702771,3766685
3702971,3766902
3702951,3766882
3702941,3766872
3702941,3766873
3702940,3766870
3702940,3766871
3702938,3766869
3702939,3766869
3702937,3766868
3702936,3766867
3702935,3766866
3702934,3766865
3702933,3766864
3702932,3766863
3702931,3766862
3702930,3766859
3702930,3766860
3702930,3766861
3702929,3766858
3702928,3766857
3702927,3766856
3702926,3766855
3702925,3766854
3702924,3766853
3702923,3766852
3702922,3766851
3702921,3766850
3702920,3766849
3702919,3766848
3702918,3766847
3702917,3766846
3702916,3766844
3702916,3766845
3702915,3766843
3702914,3766842
3702913,3766841
3702912,3766840
3702911,3766839
3702910,3766837
3702910,3766838
3702909,3766836
3702908,3766835
3702907,3766834
3702906,3766833
3702905,3766832
3702904,3766831
3702903,3766830
3702902,3766829
3702901,3766828
3702900,3766827
3702899,3766826
3702898,3766825
3702897,3766823
3702897,3766824
3702896,3766822
3702895,3766821
3702894,3766820
3702893,3766819
3702890,3766818
3702891,3766818
3702892,3766818
3702889,3766817
3702888,3766816
3702887,3766815
3702886,3766814
3702885,3766813
3702884,3766811
3702884,3766812
3702883,3766809
3702883,3766810
3702882,3766808
3702881,3766807
3702880,3766806
3702879,3766805
3702878,3766803
3702878,3766804
3702877,3766802
3702876,3766801
3702875,3766800
3702874,3766799
3702872,3766797
3702871,3766795
3702871,3766796
3702870,3766794
3702869,3766793
3702868,3766790
3702868,3766791
3702868,3766792
3702867,3766789
3702866,3766788
3702865,3766787
3702864,3766786
3702863,3766785
3702862,3766784
3702861,3766781
3702861,3766782
3702861,3766783
3702860,3766780
3702859,3766779
3702858,3766778
3702857,3766777
