property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
3948717,3554250,4,,,
3948715,3554249,4,,,
3948716,3554249,7,,,
3948713,3554248,7,,,
3948714,3554248,7,,,
3948712,3554247,1,,,
3948708,3554246,4,,,
3948709,3554246,7,,,
3948710,3554246,7,,,
3948711,3554246,7,,,
3948707,3554245,4,,,
3948706,3554244,6,,,
3948705,3554243,7,0,,
3948704,3554242,4,,,
3948702,3554240,5,,,
3948703,3554240,7,,,
3948701,3554239,7,,,
3948700,3554238,7,,,
3948698,3554237,4,,,
3948699,3554237,7,,,
3948697,3554236,4,,,
3948696,3554234,4,,,
3948695,3554233,7,,,
3948694,3554232,6,,,
3948693,3554231,7,,,
3948691,3554230,5,,,
3948692,3554230,7,,,
3948688,3554229,4,,,
3948689,3554229,7,,,
3948690,3554229,7,,,
3948687,3554228,7,,,
3948686,3554227,7,0,,
3948684,3554226,4,,,
3948685,3554226,7,,,
3948682,3554225,4,,,
3948683,3554225,7,,,
3948681,3554224,4,,,
3948679,3554223,7,,,
3948680,3554223,7,,,
3948678,3554222,7,,,
3948677,3554221,7,,,
3948676,3554220,2,,,
3948673,3554219,4,,,
3948674,3554219,7,,,
3948675,3554219,7,,,
3948672,3554218,6,,,
3948670,3554217,7,,,
3948671,3554217,7,,,
3948669,3554216,7,,,
3948667,3554214,7,,,
3948666,3554213,4,,,
3948665,3554212,4,,,
3948664,3554211,4,,,
3948663,3554210,7,,,
3948661,3554209,4,,,
3948662,3554209,7,,,
3948660,3554208,4,,,
3948658,3554207,4,,,
3948659,3554207,7,,,
3948657,3554206,4,,,
3948656,3554205,4,,,
3948655,3554204,4,,,
3948654,3554203,7,,,
3948653,3554202,6,,,
3948651,3554201,5,,,
3948652,3554201,7,,,
3948650,3554200,7,,,
3948649,3554199,7,,,
3948648,3554198,7,1,,
3948647,3554197,6,,,
3948646,3554196,7,,,
3948645,3554195,7,,,
3948644,3554194,7,,,
3948643,3554193,7,,,
3948641,3554192,7,,,
3948642,3554192,7,,,
3948640,3554191,7,,,
3948638,3554189,1,,,
3948639,3554189,4,,,
3948636,3554188,7,,,
3948637,3554188,7,,,
3948635,3554187,4,,,
3948634,3554186,4,,,
3948632,3554185,6,,,
3948633,3554185,6,,,
3948631,3554184,7,,,
3948630,3554183,4,,,
3948629,3554182,1,,,
3948627,3554181,5,,,
3948628,3554181,7,,,
3948865,3554353,7,,,
3948828,3554330,7,,,
3948802,3554312,7,,,
3948801,3554311,7,,,
3948800,3554310,4,,,
3948799,3554308,4,,,
3948798,3554307,6,,,
3948797,3554306,5,,0,
3948796,3554305,7,,,
3948794,3554304,4,,,
3948795,3554304,7,,,
3948792,3554303,4,,,
3948793,3554303,7,,,
3948790,3554301,4,,,
3948789,3554300,7,,,
3948788,3554299,7,0,,
3948785,3554298,5,,,
3948786,3554298,7,,,
3948787,3554298,7,,,
3948784,3554297,2,,,
3948783,3554296,7,,,
3948782,3554295,7,,,
3948781,3554294,7,,,
3948779,3554292,7,,,
3948780,3554292,7,,,
3948777,3554291,4,,,
3948778,3554291,7,0,,
3948776,3554290,7,0,,
3948775,3554289,7,0,,
3948772,3554288,5,,,
3948773,3554288,7,,,
3948774,3554288,7,,,
3948771,3554286,4,,,
3948770,3554285,4,,,
3948768,3554282,7,,,
3948769,3554282,7,,,
3948767,3554281,7,,,
