"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,106968024,25,25,,114871852
2018,106968024,20,150,,114871851
2018,106968024,3,1,,114861653
2018,106968024,63,45,,114861655
2018,106973226,63,50,,114871861
2018,106973239,20,1901,,114871876
2018,106968058,63,100,,114861687
2018,106977757,63,500,,114861700
2018,106977781,23,1,,114873221
2018,106973286,63,0,,114871911
2018,106973312,63,1,,114871937
2018,106977846,21,1,,114873280
2018,106968131,19,326,,114871954
2018,106977885,63,400,,114861803
2018,106973359,63,708,,114861853
2018,106973366,10,,,114872018
2018,106977981,8,6,18-SEP-18,114877055
2018,106968237,8,6,,114861908
2018,106973400,10,,,114877064
2018,106968260,37,1,,114877074
2018,106968263,21,325,,114873436
2018,106968268,8,33,,114861944
2018,106968267,8,33,17-AUG-18,114873439
2018,106978018,63,4,,114873452
2018,106978022,63,19,27-AUG-18,114861952
2018,106973420,63,19,,114861953
2018,106968288,63,2,07-AUG-18,114877110
2018,106978047,26,80,,114873483
2018,106978047,19,500,,114873482
2018,106973432,63,81,,114877109
2018,106978047,63,203,,114873484
2018,106978053,36,500,,114873494
2018,106968302,63,50,,114861988
2018,106968302,12,3200,,114861987
2018,106973460,63,200,,114862007
2018,106973459,63,200,16-SEP-18,114862006
2018,106978106,10,200,,114873550
2018,106973475,11,1,,114862032
2018,106973479,63,59,,114873563
2018,106978168,38,1,,114877196
2018,106968382,15,4000,,114873630
2018,106968396,10,,,114877234
2018,106978218,63,48,,114877246
2018,106973564,36,770,,114873679
2018,106968420,36,128,27-SEP-18,114877272
2018,106968440,63,104,,114873704
2018,106968440,9,0,,114873703
2018,106973581,27,1000,,114877298
2018,106973581,6,400,,114877296
2018,106973581,17,500,,114877297
2018,106978277,63,3000,,114882167
2018,106978281,63,0,,114877306
2018,106968470,63,100,,114873740
2018,106973622,63,1200,,114873754
2018,106973629,11,1,,114877356
2018,106973629,10,,,114877355
2018,106973638,8,513,,114877375
2018,106973640,3,10000,,114882221
2018,106973649,63,500,,114873787
2018,106968532,63,380,,114873801
2018,106968532,13,500,,114882246
2018,106968548,25,30,,114882261
2018,106968554,63,1,,114873829
2018,106968563,20,20,,114873845
2018,106968563,63,0,,114882282
2018,106968588,20,220,,114873878
2018,106978426,20,1300,,114873882
2018,106973713,63,489,,114877455
2018,106973713,13,120,,114877454
2018,106973726,20,1,,114877468
2018,106973740,63,649,,114877482
2018,106978487,36,600,,114882375
2018,106978508,37,1,21-APR-18,114882398
2018,106973764,37,1,,114882400
2018,106978517,13,1,,114877519
2018,106978532,63,41,,114874003
2018,106973785,23,200,,114877532
2018,106973785,30,500,,114882430
2018,106973786,20,200,,114877533
2018,106973814,38,200,,114874058
2018,106978586,63,2,,114874067
2018,106978586,38,200,,114874066
2018,106973820,10,,,114874082
2018,106978623,20,9480,,114882504
2018,106973838,63,26,,114882521
2018,106973837,63,26,29-JUL-18,114882520
2018,106978672,63,200,,114877613
2018,106978678,63,100,,114882559
2018,106968815,63,2,,114882588
2018,106968815,13,440,,114882587
2018,106978704,63,2,16-MAY-18,114874197
2018,106973896,10,,,114877658
2018,106978719,10,,,114874213
2018,106968858,13,300,,114882648
2018,106968868,63,160,,114882664
2018,106973951,63,2,,114877740
2018,106968914,9,0,,114874370
2018,106968914,63,2,,114882709
2018,106978833,10,,,114874388
2018,106973217,63,25,,114873160
2018,106973225,63,2,,114871857
2018,106977736,20,80,,114861667
2018,106968045,29,50,,114873176
2018,106977743,63,100,,114871882
2018,106977770,19,235,,114871899
2018,106968089,19,74,,114861723
2018,106968106,19,21,,114861740
2018,106968138,63,2450,,114861776
2018,106977948,10,,,114872025
2018,106977957,6,6,,114872036
2018,106977989,10,1,,114873420
2018,106978017,63,1,,114877089
2018,106973419,38,20,,114861949
2018,106968287,10,,,114861972
2018,106973447,29,200,,114877129
2018,106968324,11,1,,114862019
2018,106968324,10,,,114877149
2018,106978128,63,200,,114862044
2018,106973486,63,200,13-AUG-18,114873575
2018,106968392,38,1,,114882098
2018,106978203,63,900,,114882101
2018,106978203,24,100,,114877230
2018,106978224,20,50,,114877252
2018,106968408,63,50,,114882117
2018,106968448,63,1,,114873709
2018,106978291,10,,,114873736
2018,106978291,11,2,,114877321
