"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,104883568,92976891,1,5,14,"F",2,2,14,0
2017,104883594,92976946,2,5,25,"M",1,2,25,0
2017,104883593,92976946,1,5,25,"M",1,2,25,0
2017,104883861,92977132,1,5,30,"M",2,2,30,0
2017,104883911,92977175,1,5,35,"M",2,2,30,40
2017,104883945,92977207,1,5,31,"F",2,2,31,0
2017,104884041,92977292,1,4,,"U",0,3,,
2017,103818988,92055474,1,5,20,"M",2,2,20,0
2017,103819044,92055508,1,5,49,"M",2,2,49,0
2017,103819168,92055590,1,5,33,"M",1,1,33,0
2017,103819170,92055590,2,5,34,"F",1,1,34,0
2017,103819353,92055728,2,4,,"M",2,2,,
2017,103819350,92055728,1,5,17,"F",2,2,17,0
2017,103819373,92055740,1,5,26,"M",1,2,26,0
2017,103819904,92056203,0,,,"",,,,
2017,103819918,92056212,1,5,28,"M",1,2,28,0
2017,103822453,92058271,1,5,30,"M",2,2,30,0
2017,103822611,92058367,1,5,25,"M",2,2,25,0
2017,103822615,92058367,2,5,25,"M",2,2,25,0
2017,103822666,92058417,0,,,"",,,,
2017,103822729,92058470,1,5,25,"M",1,2,20,30
2017,103822793,92058530,0,,,"",,,,
2017,103822830,92058560,1,5,29,"F",1,2,29,0
2017,103822895,92058620,1,4,,"U",0,3,,
2017,103822971,92058679,1,5,49,"M",1,2,49,0
2017,103823013,92058716,1,5,26,"M",1,2,26,0
2017,103823060,92058752,1,5,39,"F",2,2,39,0
2017,103823064,92058760,2,5,30,"F",2,2,30,0
2017,103823056,92058760,1,5,40,"F",2,2,40,0
2017,103823241,92058894,1,5,26,"F",2,2,26,0
2017,103823261,92058916,1,5,17,"M",2,2,17,0
2017,103823267,92058916,2,5,15,"M",2,2,15,0
2017,103823269,92058916,3,5,12,"M",2,2,12,0
2017,103823549,92059147,1,5,18,"M",2,2,18,0
2017,103823629,92059224,2,5,35,"M",2,2,35,0
2017,103823634,92059224,3,5,32,"M",2,2,32,0
2017,103823627,92059224,1,4,,"U",0,3,,
2017,103823668,92059243,2,5,22,"F",2,2,20,25
2017,103823665,92059243,1,5,30,"F",2,2,30,0
2017,103823719,92059290,0,,,"",,,,
2017,103823767,92059316,0,,,"",,,,
2017,103823987,92059481,1,5,43,"M",2,2,43,0
2017,103824021,92059513,1,5,54,"M",1,2,54,0
2017,103824028,92059540,1,4,,"U",0,3,,
2017,103824140,92059610,1,5,31,"M",2,2,31,0
2017,103824171,92059639,1,5,31,"M",1,2,31,0
2017,104878718,92972997,1,5,32,"M",2,2,32,0
2017,104879435,92973553,1,5,31,"M",1,2,31,0
2017,104879654,92973724,1,5,23,"M",1,1,23,0
2017,104879796,92973835,1,5,31,"F",2,2,31,0
2017,104879939,92973916,1,5,31,"M",2,2,31,0
2017,104879966,92973944,1,5,22,"M",2,2,22,0
2017,104880158,92974080,2,5,23,"M",2,3,23,0
2017,104880153,92974080,1,4,,"M",2,3,,
2017,104880347,92974224,1,5,39,"M",1,2,39,0
2017,104880452,92974329,1,5,16,"M",2,2,16,0
2017,104880456,92974329,3,5,16,"M",2,2,16,0
2017,104880453,92974329,2,5,16,"M",2,2,16,0
2017,104880687,92974489,0,,,"",,,,
2017,104880761,92974556,0,,,"",,,,
2017,104880829,92974611,1,5,37,"F",1,2,37,0
2017,104880859,92974636,1,4,,"U",0,3,,
2017,104881045,92974790,1,5,45,"M",1,2,45,0
2017,104881259,92974985,1,5,23,"M",1,1,23,0
2017,104881361,92975058,0,,,"",,,,
2017,104881421,92975111,1,5,25,"M",1,1,25,0
2017,104881627,92975259,2,5,13,"M",2,2,13,0
2017,104881628,92975259,3,5,16,"M",2,2,16,0
2017,104881626,92975259,1,5,19,"M",2,2,19,0
2017,104881630,92975264,1,5,37,"F",2,2,35,40
2017,104881659,92975300,1,5,48,"M",1,2,48,0
2017,104881693,92975326,1,5,32,"M",2,2,32,0
2017,104881712,92975349,1,4,,"U",0,3,,
2017,104881786,92975412,2,5,42,"M",1,2,40,45
2017,104881789,92975412,3,5,37,"M",1,2,35,40
2017,104881783,92975412,1,5,60,"M",1,2,58,62
2017,104881831,92975447,0,,,"",,,,
2017,104882212,92975794,1,5,40,"F",1,2,40,0
2017,104882282,92975848,0,,,"",,,,
2017,104882319,92975898,1,5,29,"M",2,2,29,0
2017,104882343,92975907,1,5,21,"M",2,2,21,0
2017,104882357,92975923,1,5,34,"M",1,2,34,0
2017,104882410,92975970,1,5,25,"M",2,2,20,30
2017,104882456,92976005,1,5,20,"M",2,2,20,0
2017,104882513,92976061,1,4,,"F",2,3,,
2017,104882555,92976092,1,5,30,"M",2,2,30,0
2017,104882640,92976166,1,4,,"U",0,3,,
2017,104882739,92976237,1,4,,"U",0,3,,
2017,104882774,92976262,1,4,,"U",0,3,,
2017,104882824,92976293,0,,,"",,,,
2017,104882892,92976344,1,5,24,"M",1,2,24,0
2017,104882948,92976387,1,5,25,"F",2,3,25,0
2017,104883027,92976454,1,5,21,"F",2,2,21,0
2017,104883051,92976481,0,,,"",,,,
2017,104883115,92976546,1,4,,"M",2,2,,
2017,104883118,92976546,2,4,,"M",2,2,,
2017,104883124,92976546,4,4,,"M",1,1,,
2017,104883121,92976546,3,4,,"M",2,2,,
2017,104883234,92976637,0,,,"",,,,
2017,104883305,92976686,3,5,20,"M",2,2,20,0
2017,104883303,92976686,2,5,20,"M",1,2,20,0
2017,104883299,92976686,1,5,20,"F",2,2,20,0
2017,104883344,92976716,1,5,46,"M",1,2,46,0
2017,104883366,92976740,1,5,47,"M",1,2,47,0
2017,104883402,92976767,2,4,,"U",0,3,,
2017,104883408,92976767,3,4,,"U",0,3,,
2017,104883400,92976767,1,5,30,"M",0,2,30,0
2017,104883446,92976808,1,5,26,"M",2,2,26,0
2017,104883503,92976845,1,5,42,"M",2,2,42,0
2017,104883520,92976853,1,4,,"U",0,3,,
2017,104883530,92976865,0,,,"",,,,
2017,104883539,92976880,0,,,"",,,,
2017,104883636,92976959,0,,,"",,,,
2017,104883789,92977085,0,,,"",,,,
2017,104883887,92977155,0,,,"",,,,
2017,104883891,92977160,1,5,55,"M",2,2,50,60
2017,104883939,92977200,1,5,34,"F",2,3,34,0
2017,103819062,92055522,1,5,38,"F",1,1,38,0
2017,103819089,92055552,4,5,17,"M",2,2,17,0
2017,103819084,92055552,1,5,15,"F",2,2,15,0
2017,103819096,92055552,6,5,13,"F",2,2,13,0
2017,103819086,92055552,2,5,13,"F",2,2,13,0
2017,103819087,92055552,3,5,17,"M",2,2,17,0
2017,103819091,92055552,5,5,14,"F",2,2,14,0
2017,103819386,92055749,1,5,40,"M",1,2,40,0
2017,103819419,92055792,2,5,29,"M",2,2,29,0
2017,103819417,92055792,1,5,26,"M",2,2,26,0
2017,103819421,92055792,3,5,29,"M",2,2,29,0
2017,103820635,92056863,1,5,13,"F",1,3,13,0
2017,103820637,92056863,2,5,7,"M",1,2,7,0
2017,103820679,92056907,1,5,17,"M",2,2,17,0
2017,103820687,92056907,2,5,17,"U",1,2,17,0
2017,103822343,92058179,1,5,21,"M",2,2,21,0
2017,103822371,92058202,1,5,29,"M",1,1,29,0
2017,103822417,92058242,1,5,27,"F",2,2,27,0
2017,103822492,92058306,1,5,37,"F",2,2,37,0
2017,103822636,92058391,1,4,,"U",0,3,,
2017,103822643,92058395,1,5,17,"M",2,2,17,0
2017,103822681,92058427,1,4,,"U",0,3,,
2017,103822702,92058447,0,,,"",,,,
2017,103822762,92058501,1,5,15,"M",2,3,15,0
2017,103822771,92058511,1,5,41,"F",2,2,41,0
2017,103822856,92058582,1,5,57,"F",1,2,57,0
2017,103822901,92058619,1,5,56,"M",2,2,56,0
