victim_id,circumstances_id,justifiable_force_id
40347272,1,
40347274,1,
40355897,1,
40355916,2,
40355954,1,
40355957,1,
40353644,10,
40353645,10,
40353796,10,
40353797,10,
40353798,10,
40353799,10,
40354892,1,
40355800,10,
40355812,1,
40355825,1,
40355847,6,
40355864,1,
40350464,6,
40350476,1,
40350477,1,
40350522,8,
40351621,10,
40352553,10,
40352554,10,
40352578,10,
40352579,10,
40361297,10,
40361306,1,
40361355,9,
40361357,9,
40362295,1,
40362311,1,
40362327,1,
40362347,10,
40362369,1,
40362381,10,
40362384,1,
40362385,1,
40362433,10,
40362435,9,
40360127,9,
40360128,9,
40360146,9,
40360147,9,
40362445,9,
40360178,10,
40360184,2,
40360185,2,
40360186,2,
40360187,2,
40360188,1,
40360190,1,
40360204,10,
40360238,9,
40360260,1,
40361200,1,
40361216,1,
40361218,1,
40361224,2,
40361258,1,
40361282,2,
40361289,1,
40359055,1,
40359056,1,
40359107,1,
40359141,9,
40359142,1,
40359169,9,
40356892,1,
40356903,1,
40356958,1,
40356977,1,
40357017,10,
40357030,1,
40357059,1,
40357974,1,
40357975,1,
40357976,1,
40357992,1,
40358002,1,
40358132,1,
40367754,2,
40367755,2,
40367756,2,
40367790,1,
40367810,10,
40367814,1,
40367860,9,
40367861,9,
40367866,1,
40368813,1,
40368831,1,
40368851,9,
40368860,10,
40368910,1,
40368923,9,
40368929,1,
40368944,10,
40368954,1,
40368961,2,
40368972,1,
40366629,1,
40366647,9,
40366724,9,
40366764,1,
40366779,1,
40364544,1,
40575751,10,
40575752,10,
40575760,1,
40575762,1,
40575763,1,
40575765,1,
40575767,1,
40575771,1,
40575776,10,
40577570,1,
40577572,1,
40577579,1,
40577599,10,
40577606,1,
40577638,1,
40577640,6,
40577643,10,
40577644,10,
40577671,10,
40577677,1,
40577680,1,
40577692,1,
40577723,9,
40577724,9,
40364631,1,
40365538,1,
40365541,1,
40365615,9,
40365680,10,
40365683,1,
40365684,1,
40365705,9,
40365708,2,
40363419,1,
40363420,10,
40363450,10,
40363466,1,
40363500,1,
40363552,1,
40364456,1,
40364457,1,
40375411,1,
40375422,10,
40375446,1,
40373185,1,
40373190,9,
40373208,4,
40373209,4,
40373222,1,
40373234,1,
40373277,1,
40374324,1,
40374342,1,
40374365,10,
40374371,1,
40374378,1,
40374417,1,
40375360,10,
40375380,1,
40375381,1,
40369944,4,
40369945,4,
