property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
52226245,42502824,7,,,
52249197,42501861,6,,,
52250045,42500892,7,,,
52252737,42500911,5,,,
52252738,42500911,7,,,
52249200,42501879,4,,,
52250074,42501890,6,,,
52250075,42501890,6,,,
52225400,42501891,7,,,
52252766,42501906,7,,,
52249205,42501916,6,,,
52249206,42501916,6,,,
52248738,42501927,4,,,
52258949,42502859,6,,,
52253364,42502864,6,,,
52253365,42502864,6,,,
52248759,42502870,7,,,
52250928,42502871,6,,,
52248760,42502872,7,,,
52226259,42502900,7,,,
52226260,42502900,7,,,
52226261,42502900,7,,,
52226262,42502900,7,,,
52226263,42502900,7,,,
52226264,42502900,7,,,
52253373,42502925,7,,,
52253374,42502926,5,,,
52253375,42502926,7,,,
52226271,42502937,4,,,
52249244,42502942,7,,,
52225342,42499933,4,,,
52250021,42499945,7,,,
52258047,42499949,7,,,
52250028,42499964,7,1,,
52258056,42499978,7,,,
52253342,42501937,7,,,
52250086,42501946,3,,,
52250087,42501946,3,,,
52250090,42501955,7,,,
52225412,42501961,7,,,
52250093,42501980,6,,,
52249215,42501981,4,,,
52258939,42501988,7,,,
52258940,42501988,7,,,
52258941,42501988,7,,,
52250097,42502000,7,,,
52248752,42502001,7,,,
52225319,42498985,4,,,
52253259,42498990,4,,,
52225327,42499009,7,,,
52225328,42499009,7,,,
52251871,42499017,7,,,
52243015,42498030,4,,,
52226274,42503794,6,,,
52226275,42503794,6,,,
52250950,42503798,7,,,
52250951,42503799,7,,,
52250952,42503799,7,,,
52249255,42503806,6,,,
52258970,42503823,4,,,
52248278,42499041,7,,,
52248279,42499041,7,0,,
52248793,42503851,4,,,
52248796,42503856,6,,,
52258908,42501036,7,0,,
52249192,42501040,4,,,
52253325,42501047,6,,,
52249152,42500056,7,,,
52253378,42502944,6,,,
52249247,42502955,7,,,
52250949,42502982,4,,,
52258963,42502983,1,,,
52225301,42498045,7,,,
52251838,42498046,5,,,
52251839,42498046,5,,,
52251840,42498046,7,,,
52251841,42498046,7,,,
52246196,42498098,7,,,
52249128,42499083,7,,,
52243039,42499091,1,,,
52226290,42503874,4,,,
52258978,42503900,7,,,
52258979,42503900,7,,,
52250969,42503909,1,,,
52250970,42503909,3,,,
52250971,42503909,7,,,
52246200,42498130,7,,,
52246203,42498141,7,,,
52246204,42498141,7,,,
52246205,42498141,7,0,,
52251816,42497117,7,,,
52246168,42497136,4,,,
52243007,42497145,4,,,
52225283,42497153,4,,,
52225395,42501856,4,,,
52250070,42501858,4,,,
52252762,42501863,7,,,
52258909,42501864,4,,,
52225397,42501865,4,,,
52250071,42501867,7,,,
52258911,42501870,7,,,
52252764,42501874,7,,,
52258912,42501875,4,,,
52249199,42501876,4,,,
52253328,42501878,7,,,
52258915,42501881,4,,,
52258916,42501882,7,,,
52249201,42501884,7,,,
52250072,42501886,1,,,
52248732,42501887,7,,,
52250073,42501889,7,,,
52250076,42501892,4,,,
52250077,42501892,7,,,
52250078,42501892,7,,,
52248733,42501895,7,,,
52252765,42501898,4,,,
52258043,42499920,7,,,
52243043,42499930,1,,,
52249141,42499944,6,,,
52247869,42500940,7,,,
52247870,42500940,7,,,
52247871,42500940,7,,,
52250060,42500945,4,,,
52253319,42500955,4,,,
52252748,42500992,4,,,
52246211,42498976,4,,,
52243035,42499030,6,,,
52243036,42499030,6,,,
52255074,42497990,1,,,
52255077,42498008,6,,,
52225287,42498014,5,,,
52225288,42498014,5,,,
52225289,42498014,7,,,
52225290,42498014,7,,,
52252403,42498019,4,,,
52252720,42500026,4,,,
52249151,42500037,6,,,
52253303,42500049,6,,,
52243055,42500055,6,,,
52249187,42501009,1,,,
52248726,42501013,4,,,
52249191,42501024,7,,,
52225392,42501028,1,,,
52252754,42501029,7,,,
52252755,42501029,7,,,
52252756,42501029,7,,,
52252757,42501030,4,,,
52248727,42501031,7,0,,
52248728,42501032,4,,,
52252758,42501035,4,,,
52253324,42501038,4,,,
52252760,42501043,5,,,
52252761,42501043,7,,,
52250042,42500059,1,,,
52225371,42500079,6,,,
52251821,42497144,5,,,
52251822,42497144,7,,,
52243008,42497152,6,,,
52243009,42497162,6,,,
52243010,42497162,6,,,
52249218,42502823,7,,,
52249219,42502823,7,,,
52252775,42502825,7,,,
52226246,42502828,4,,,
52252776,42502830,4,,,
52252777,42502831,7,,,
52258946,42502832,7,,,
52250102,42502835,4,,,
52225393,42501855,6,,,
52225394,42501855,6,,,
52253326,42501857,5,,,
52253327,42501857,7,,,
52225396,42501859,6,,,
52248729,42501862,6,,,
52248730,42501862,6,,,
52252763,42501866,6,,,
52225398,42501868,5,,,
52225399,42501868,7,,,
52258910,42501869,6,,,
52249198,42501872,6,,,
52253331,42501900,7,,,
52253332,42501902,4,,,
52253333,42501902,4,,,
52253334,42501902,4,,,
52253335,42501902,4,,,
52258918,42501905,5,,,
52258919,42501905,5,,,
52258920,42501905,7,,,
52258921,42501905,7,,,
52258922,42501908,7,,,
52258923,42501909,4,,,
52249204,42501911,7,,,
52252767,42501912,4,,,
52248734,42501914,5,,,
52248735,42501914,7,,,
52250080,42501918,7,,,
52248736,42501920,7,,,
52248737,42501920,7,,,
52249207,42501921,7,,,
52250081,42501922,7,,,
52252769,42501923,1,,,
52258926,42501926,4,,,
52252770,42501929,7,,,
52253337,42501930,7,,,
52249208,42501931,7,,,
52250083,42501932,7,,,
52250084,42501932,7,,,
52250085,42501932,7,,,
52253339,42501935,7,,,
52249209,42501939,7,,,
52225401,42501942,4,,,
52252743,42500944,6,,,
52225385,42500974,6,,,
52225386,42500974,6,,,
52248722,42500998,6,,,
52250088,42501950,1,,,
52250089,42501951,7,,,
52248741,42501952,4,,,
52225410,42501953,4,,,
52258928,42501956,7,0,,
52258929,42501957,7,0,,
52225411,42501958,4,,,
52253345,42501960,7,0,,
52258932,42501962,4,,,
52258933,42501963,6,,,
52258934,42501966,7,,,
52250091,42501974,7,,,
52250092,42501976,7,,,
52253346,42501979,7,,,
52258936,42501982,7,,,
52258937,42501984,4,,,
52225414,42501986,7,,,
52225415,42501986,7,,,
52225416,42501986,7,,,
52258938,42501987,4,,,
52248744,42501989,5,,,
52248745,42501989,5,,,
52248746,42501989,5,,,
52248747,42501989,5,,,
52248748,42501989,7,,,
52248749,42501989,7,,,
52248750,42501989,7,,,
52248751,42501989,7,,,
52258942,42501990,3,,,
52250094,42501992,7,,,
52250095,42501992,7,,,
52250096,42501992,7,,,
52252774,42501994,4,,,
52249217,42501996,7,,,
52258943,42501998,1,,,
52253349,42502003,7,,,
52253350,42502003,7,,,
52253351,42502003,7,,,
52253353,42502009,3,,,
52250098,42502010,5,,,
52250099,42502010,7,,,
52253354,42502012,4,,,
52225417,42502014,7,,,
52225418,42502014,7,,,
52225419,42502014,7,,,
52225420,42502014,7,,,
52226244,42502016,7,,,
52250068,42501019,6,,,
52250069,42501019,6,,,
52252759,42501041,6,,,
52249193,42501042,6,,,
52249194,42501044,6,,,
52249195,42501045,6,,,
52249196,42501045,6,,,
52252778,42502836,7,,,
52253355,42502838,4,,,
52253356,42502838,7,1,,
52253357,42502838,7,,,
52253358,42502838,7,,,
52253359,42502839,7,,,
52249220,42502840,4,,,
52252779,42502844,4,,,
52226253,42502845,4,,,
52250920,42502847,4,,,
52252780,42502853,4,,,
52258948,42502855,7,,,
52258913,42501880,5,,,
52258914,42501880,7,,,
52248731,42501883,6,,,
52253329,42501888,6,,,
52253330,42501888,6,,,
52249202,42501893,6,,,
52258917,42501896,6,,,
52250079,42501901,6,,,
52253336,42501903,1,,,
52249203,42501910,7,,,
52252768,42501917,7,,,
52258924,42501919,6,,,
52258925,42501919,6,,,
52250082,42501924,6,,,
52253362,42502856,4,,,
52248756,42502860,7,,,
52253363,42502862,7,,,
52250922,42502866,4,,,
52250923,42502868,7,,,
52250924,42502868,7,,,
52250925,42502868,7,,,
52250926,42502868,7,,,
52250927,42502868,7,,,
52253366,42502873,3,,,
52253367,42502873,7,,,
52250929,42502875,7,,,
52248761,42502877,4,,,
52250930,42502879,7,,,
52250931,42502879,7,,,
52250932,42502879,7,,,
52250933,42502880,7,,,
52258953,42502881,5,,0,
52258954,42502881,7,0,,
52248762,42502883,7,,,
52253368,42502887,7,,,
52226258,42502889,7,0,,
52252781,42502890,6,,,
52252782,42502890,6,,,
52248763,42502891,7,,,
52250934,42502893,5,,,
52250935,42502893,7,,,
52248765,42502894,4,,,
52249226,42502895,5,,,
52249227,42502895,5,,,
52249228,42502895,7,,,
52249229,42502895,7,,,
52249230,42502896,7,,,
52249231,42502896,7,,,
52249232,42502896,7,,,
52248766,42502897,7,,,
52226265,42502901,7,,,
52253370,42502903,4,,,
52226266,42502905,4,,,
52252783,42502906,7,,,
52252784,42502906,7,,,
52248767,42502908,4,,,
52253371,42502911,5,,,
52253372,42502911,7,,,
52258956,42502915,4,,,
52249236,42502916,4,,,
52226267,42502917,4,,,
52248772,42502919,4,,,
52226270,42502922,7,,,
52250940,42502923,4,,,
52249237,42502927,7,,,
52258957,42502928,4,,,
52253376,42502929,5,,,
52253377,42502929,7,,,
52250941,42502931,4,,,
52250943,42502933,7,,,
52249238,42502934,7,,,
52249239,42502934,7,,,
52249240,42502934,7,,,
52249241,42502934,7,,,
52249242,42502934,7,,,
52249243,42502934,7,,,
52248774,42502939,2,,,
52252787,42502940,7,,,
52252788,42502941,4,,,
52253338,42501934,6,,,
52253340,42501936,7,,,
52253341,42501936,7,,,
52248739,42501938,6,,,
52249210,42501940,6,,,
52249211,42501940,6,,,
52249212,42501941,4,,,
52225402,42501944,5,,,
52225403,42501944,5,,,
52225404,42501944,5,,,
52225405,42501944,7,,,
52225406,42501944,7,,,
52225407,42501944,7,,,
52225408,42501945,6,,,
52225409,42501945,6,,,
52253343,42501947,4,,,
52258927,42501948,6,,,
52248740,42501949,6,,,
52253344,42501954,6,,,
52258930,42501959,5,,,
52258931,42501959,7,,,
52258966,42503807,3,,,
52248775,42502943,4,,,
52248776,42502943,7,0,,
52258959,42502947,7,,,
52258960,42502947,7,,,
52252789,42502951,7,0,,
52252790,42502951,7,,,
52249249,42502966,7,,,
52250101,42502826,6,,,
52248753,42502827,6,,,
52258944,42502829,6,,,
52258945,42502829,6,,,
52226247,42502834,6,,,
52226248,42502834,6,,,
52258947,42502837,6,,,
52226249,42502841,5,,,
52226250,42502841,7,1,,
52226251,42502841,7,,,
52226252,42502841,7,,,
52250917,42502842,5,,,
52250918,42502842,7,,,
52250919,42502842,7,,,
52250103,42502842,5,,,
52248754,42502846,7,,,
52249221,42502850,5,,,
52249222,42502850,5,,,
52249223,42502850,7,,,
52249224,42502850,7,,,
52253360,42502854,7,,,
52253361,42502854,7,,,
52252771,42501967,6,,,
52252772,42501967,6,,,
52252773,42501973,6,,,
52258935,42501975,6,,,
52249213,42501978,5,,,
52249214,42501978,7,,,
52248742,42501983,6,,,
52248743,42501983,6,,,
52225413,42501985,6,,,
52249216,42501993,6,,,
52253347,42501997,6,,,
52253348,42501997,6,,,
52253352,42502004,7,,,
52250100,42502011,6,,,
52255075,42497997,7,,,
52253384,42503790,7,,,
52249254,42503795,7,,,
52253385,42503800,4,,,
52258964,42503801,7,,,
52258965,42503804,1,,,
52226276,42503805,7,,,
52226277,42503808,7,,,
52258967,42503809,7,,,
