agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
8267,42502824,4507208,08-52-OF,,,2008-01-08 00:00:00,,10,6,,0,C,2008_01_ME0160400_08-52-OF_INC_NIBRS,,,
8267,42502833,4507208,08-53-AR,,,2008-01-19 00:00:00,,9,6,,0,C,2008_01_ME0160400_08-53-AR_INC_NIBRS,,,
8267,42501861,4507208,08-31-AR,,,2008-01-17 00:00:00,,8,6,,0,C,2008_01_ME0160400_08-31-AR_INC_NIBRS,,,
8267,42500892,4507208,08-204-OF,,,2008-01-31 00:00:00,R,8,6,,0,C,2008_01_ME0160400_08-204-OF_INC_NIBRS,,,
8267,42500911,4507208,08-208-OF,,,2008-01-31 00:00:00,,14,6,,0,C,2008_01_ME0160400_08-208-OF_INC_NIBRS,,,
8267,42501873,4507208,08-33-OF,,,2008-01-06 00:00:00,R,23,6,,0,C,2008_01_ME0160400_08-33-OF_INC_NIBRS,,,
8267,42501879,4507208,08-34-AR,,,2008-01-13 00:00:00,,20,6,,0,C,2008_01_ME0160400_08-34-AR_INC_NIBRS,,,
8267,42501890,4507208,08-35-AR,,,2008-01-13 00:00:00,,22,6,,0,C,2008_01_ME0160400_08-35-AR_INC_NIBRS,,,
8267,42501891,4507208,08-35-OF,,,2008-01-07 00:00:00,,9,6,,0,C,2008_01_ME0160400_08-35-OF_INC_NIBRS,,,
8267,42501906,4507208,08-37-AR,,,2008-01-15 00:00:00,,12,6,,0,C,2008_01_ME0160400_08-37-AR_INC_NIBRS,,,
8267,42501916,4507208,08-38-AR,,,2008-01-15 00:00:00,,19,6,,0,C,2008_01_ME0160400_08-38-AR_INC_NIBRS,,,
8267,42501927,4507208,08-39-OF,,,2008-01-07 00:00:00,R,12,6,,0,C,2008_01_ME0160400_08-39-OF_INC_NIBRS,,,
8267,42502859,4507208,08-58-AR,,,2008-01-20 00:00:00,,13,6,,0,C,2008_01_ME0160400_08-58-AR_INC_NIBRS,,,
8267,42502864,4507208,08-59-AR,,,2008-01-20 00:00:00,,22,6,,0,C,2008_01_ME0160400_08-59-AR_INC_NIBRS,,,
8267,42502870,4507208,08-6-OF,,,2008-01-02 00:00:00,R,7,6,,0,C,2008_01_ME0160400_08-6-OF_INC_NIBRS,,,
8267,42502871,4507208,08-60-AR,,,2008-01-20 00:00:00,,23,6,,0,C,2008_01_ME0160400_08-60-AR_INC_NIBRS,,,
8267,42502872,4507208,08-60-OF,,,2008-01-09 00:00:00,R,16,6,,0,C,2008_01_ME0160400_08-60-OF_INC_NIBRS,,,
8267,42502900,4507208,08-64-OF,,,2008-01-10 00:00:00,,7,6,,0,C,2008_01_ME0160400_08-64-OF_INC_NIBRS,,,
8267,42502925,4507208,08-68-AR,,,2008-01-24 00:00:00,,20,6,,0,C,2008_01_ME0160400_08-68-AR_INC_NIBRS,,,
8267,42502926,4507208,08-68-OF,,,2008-01-09 00:00:00,,13,6,,0,C,2008_01_ME0160400_08-68-OF_INC_NIBRS,,,
8267,42502937,4507208,08-7-OF,,,2008-01-01 00:00:00,R,9,6,,0,C,2008_01_ME0160400_08-7-OF_INC_NIBRS,,,
8267,42502942,4507208,08-71-OF,,,2008-01-11 00:00:00,R,12,6,,0,C,2008_01_ME0160400_08-71-OF_INC_NIBRS,,,
8267,42499933,4507208,08-17-OF,,,2008-01-03 00:00:00,R,13,6,,0,C,2008_01_ME0160400_08-17-OF_INC_NIBRS,,,
8267,42499945,4507208,08-173-OF,,,2008-01-25 00:00:00,R,10,6,,0,C,2008_01_ME0160400_08-173-OF_INC_NIBRS,,,
8267,42499949,4507208,08-174-OF,,,2008-01-25 00:00:00,,10,6,,0,C,2008_01_ME0160400_08-174-OF_INC_NIBRS,,,
8267,42499964,4507208,08-178-OF,,,2008-01-26 00:00:00,R,8,6,,0,C,2008_01_ME0160400_08-178-OF_INC_NIBRS,,,
8267,42499970,4507208,08-179-OF,,,2008-01-26 00:00:00,,10,4,2008-01-26 00:00:00,0,C,2008_01_ME0160400_08-179-OF_INC_NIBRS,,,
8267,42499977,4507208,08-18-OF,,,2008-01-03 00:00:00,R,14,6,,0,C,2008_01_ME0160400_08-18-OF_INC_NIBRS,,,
8267,42499978,4507208,08-180-OF,,,2008-01-26 00:00:00,R,10,6,,0,C,2008_01_ME0160400_08-180-OF_INC_NIBRS,,,
8267,42501937,4507208,08-40-OF,,,2008-01-07 00:00:00,,11,6,,0,C,2008_01_ME0160400_08-40-OF_INC_NIBRS,,,
8267,42500997,4507208,08-23-AR,,,2008-01-10 00:00:00,,8,6,,0,C,2008_01_ME0160400_08-23-AR_INC_NIBRS,,,
8267,42501946,4507208,08-42-OF,,,2008-01-07 00:00:00,R,17,6,,0,C,2008_01_ME0160400_08-42-OF_INC_NIBRS,,,
8267,42501955,4507208,08-43-OF,,,2008-01-07 00:00:00,R,17,6,,0,C,2008_01_ME0160400_08-43-OF_INC_NIBRS,,,
8267,42501961,4507208,08-44-AR,,,2008-01-17 00:00:00,,13,6,,0,C,2008_01_ME0160400_08-44-AR_INC_NIBRS,,,
8267,42501977,4507208,08-46-OF,,,2008-01-07 00:00:00,,20,6,,0,C,2008_01_ME0160400_08-46-OF_INC_NIBRS,,,
8267,42501980,4507208,08-47-AR,,,2008-01-18 00:00:00,,1,6,,0,C,2008_01_ME0160400_08-47-AR_INC_NIBRS,,,
8267,42501981,4507208,08-47-OF,,,2008-01-07 00:00:00,,21,6,,0,C,2008_01_ME0160400_08-47-OF_INC_NIBRS,,,
8267,42501988,4507208,08-48-OF,,,2008-01-07 00:00:00,R,20,6,,0,C,2008_01_ME0160400_08-48-OF_INC_NIBRS,,,
8267,42501995,4507208,08-49-AR,,,2008-01-24 00:00:00,,11,6,,0,C,2008_01_ME0160400_08-49-AR_INC_NIBRS,,,
8267,42502000,4507208,08-5-OF,,,2008-01-01 00:00:00,,0,6,,0,C,2008_01_ME0160400_08-5-OF_INC_NIBRS,,,
8267,42502001,4507208,08-50-OF,,,2008-01-08 00:00:00,R,8,6,,0,C,2008_01_ME0160400_08-50-OF_INC_NIBRS,,,
8267,42502008,4507208,08-51-OF,,,2008-01-08 00:00:00,,10,6,,0,C,2008_01_ME0160400_08-51-OF_INC_NIBRS,,,
8267,42498981,4507208,08-138-OF,,,2008-01-19 00:00:00,,18,6,,0,C,2008_01_ME0160400_08-138-OF_INC_NIBRS,,,
8267,42498985,4507208,08-139-OF,,,2008-01-20 00:00:00,R,10,6,,0,C,2008_01_ME0160400_08-139-OF_INC_NIBRS,,,
8267,42498989,4507208,08-14-AR,,,2008-01-05 00:00:00,,21,6,,0,C,2008_01_ME0160400_08-14-AR_INC_NIBRS,,,
8267,42498990,4507208,08-140-OF,,,2008-01-20 00:00:00,R,14,6,,0,C,2008_01_ME0160400_08-140-OF_INC_NIBRS,,,
8267,42499009,4507208,08-144-OF,,,2008-01-21 00:00:00,R,11,6,,0,C,2008_01_ME0160400_08-144-OF_INC_NIBRS,,,
8267,42499017,4507208,08-146-OF,,,2008-01-22 00:00:00,R,1,6,,0,C,2008_01_ME0160400_08-146-OF_INC_NIBRS,,,
8267,42499035,4507208,08-15-AR,,,2008-01-06 00:00:00,,9,6,,0,C,2008_01_ME0160400_08-15-AR_INC_NIBRS,,,
8267,42497985,4507208,08-11-AR,,,2008-01-05 00:00:00,,8,6,,0,C,2008_01_ME0160400_08-11-AR_INC_NIBRS,,,
8267,42498030,4507208,08-118-OF,,,2008-01-18 00:00:00,R,10,6,,0,C,2008_01_ME0160400_08-118-OF_INC_NIBRS,,,
8267,42503794,4507208,08-81-AR,,,2008-01-28 00:00:00,,16,6,,0,C,2008_01_ME0160400_08-81-AR_INC_NIBRS,,,
8267,42503798,4507208,08-82-AR,,,2008-01-28 00:00:00,,18,6,,0,C,2008_01_ME0160400_08-82-AR_INC_NIBRS,,,
8267,42503799,4507208,08-82-OF,,,2008-01-14 00:00:00,R,8,6,,0,C,2008_01_ME0160400_08-82-OF_INC_NIBRS,,,
8267,42503806,4507208,08-83-AR,,,2008-01-28 00:00:00,,21,6,,0,C,2008_01_ME0160400_08-83-AR_INC_NIBRS,,,
8267,42503823,4507208,08-86-OF,,,2008-01-14 00:00:00,R,16,6,,0,C,2008_01_ME0160400_08-86-OF_INC_NIBRS,,,
8267,42499041,4507208,08-151-OF,,,2008-01-22 00:00:00,,15,6,,0,C,2008_01_ME0160400_08-151-OF_INC_NIBRS,,,
8267,42499050,4507208,08-153-OF,,,2008-01-22 00:00:00,,16,4,2008-01-23 00:00:00,0,C,2008_01_ME0160400_08-153-OF_INC_NIBRS,,,
8267,42499992,4507208,08-183-OF,,,2008-01-27 00:00:00,,16,6,,0,C,2008_01_ME0160400_08-183-OF_INC_NIBRS,,,
8267,42500046,4507208,08-195-OF,,,2008-01-30 00:00:00,,0,4,2008-01-30 00:00:00,0,C,2008_01_ME0160400_08-195-OF_INC_NIBRS,,,
8267,42500050,4507208,08-196-OF,,,2008-01-30 00:00:00,,3,6,,0,C,2008_01_ME0160400_08-196-OF_INC_NIBRS,,,
8267,42503850,4507208,08-9-AR,,,2008-01-05 00:00:00,,0,6,,0,C,2008_01_ME0160400_08-9-AR_INC_NIBRS,,,
8267,42503851,4507208,08-90-OF,,,2008-01-15 00:00:00,R,11,6,,0,C,2008_01_ME0160400_08-90-OF_INC_NIBRS,,,
8267,42503856,4507208,08-91-AR,,,2008-01-29 00:00:00,,21,6,,0,C,2008_01_ME0160400_08-91-AR_INC_NIBRS,,,
8267,42501036,4507208,08-27-OF,,,2008-01-04 00:00:00,R,15,6,,0,C,2008_01_ME0160400_08-27-OF_INC_NIBRS,,,
8267,42501040,4507208,08-29-OF,,,2008-01-05 00:00:00,R,17,6,,0,C,2008_01_ME0160400_08-29-OF_INC_NIBRS,,,
8267,42501046,4507208,08-3-OF,,,2008-01-01 00:00:00,,18,6,,0,C,2008_01_ME0160400_08-3-OF_INC_NIBRS,,,
8267,42501047,4507208,08-30-AR,,,2008-01-11 00:00:00,,11,6,,0,C,2008_01_ME0160400_08-30-AR_INC_NIBRS,,,
8267,42501049,4507208,08-301-OF,,,2008-01-25 00:00:00,,23,6,,0,C,2008_01_ME0160400_08-301-OF_INC_NIBRS,,,
