"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,118814115,122141500,3,36363718
2018,118823483,122129194,1,36371633
2018,118823483,122129193,1,36363743
2018,118823483,122141693,1,36371634
2018,118820249,122141907,24,36371680
2018,118823701,122141907,24,36371681
2018,118820362,122142028,25,36371703
2018,118820361,122129478,25,36363796
2018,118820361,122142028,24,36363797
2018,118820362,122142030,24,36369264
2018,118823797,122142028,24,36363799
2018,118823797,122129478,24,36371704
2018,118823797,122142030,25,36363800
2018,118820361,122142030,24,36363798
2018,118820362,122129478,24,36371702
2018,118823840,122142084,24,36363807
2018,118823840,122142083,24,36371709
2018,118823840,122142085,24,36371710
2018,118823855,122142103,24,36363808
2018,118820761,122142367,18,36371760
2018,118814750,122144891,15,36371846
2018,118814754,122138377,3,36363926
2018,118814755,122138377,16,36369326
2018,118824286,122138384,3,36363933
2018,118814778,122138401,26,36371874
2018,118826408,122145333,3,36371901
2018,118815004,122138702,6,36364011
2018,118826545,122138705,17,36371952
2018,118826653,122138760,21,36369360
2018,118824976,122138789,17,36364058
2018,118824988,122138795,21,36364067
2018,118826954,122143674,3,36372055
2018,118825193,122143707,16,36364107
2018,118827009,122143718,26,36372078
2018,118825230,122143738,21,36364118
2018,118825231,122143738,16,36364120
2018,118825230,122143737,16,36372089
2018,118825231,122143737,21,36364119
2018,118827093,122143800,24,36372099
2018,118827093,122143801,24,36372100
2018,118827093,122143803,24,36372101
2018,118825344,122143863,21,36364139
2018,118827175,122145921,21,36372121
2018,118825441,122143982,1,36372137
2018,118825592,122139128,1,36369459
2018,118825592,122139129,1,36364188
2018,118825659,122146210,9,36364216
2018,118827523,122144254,21,36372214
2018,118825831,122146385,24,36364248
2018,118825831,122146384,24,36364247
2018,118816020,122149680,18,36364315
2018,118831140,122146718,6,36364341
2018,118831162,122149827,1,36372287
2018,118827951,122146796,3,36364382
2018,118831413,122150085,24,36364427
2018,118831609,122147134,12,36364485
2018,118836638,122147157,21,36369778
2018,118828312,122155065,1,36364496
2018,118828357,122155097,17,36364503
2018,118836846,122150564,15,36369823
2018,118836903,122147360,13,36369833
2018,118831881,122150614,17,36364546
2018,118831926,122147396,21,36364559
2018,118832441,122151271,25,36369994
2018,118832441,122155669,7,36372535
2018,118837619,122155669,25,36369993
2018,118837619,122151271,7,36369992
2018,118832620,122151508,9,36372584
2018,118829411,122151731,24,36372610
2018,118833048,122148486,17,36364763
2018,118829861,122152160,1,36370137
2018,118829868,122156533,1,36372702
2018,118838784,122152432,24,36370225
2018,118838784,122148896,24,36370224
2018,118833477,122156866,1,36364883
2018,118833733,122157196,18,36364967
2018,118833800,122152759,18,36372890
2018,118833825,122149288,18,36364984
2018,118830614,122152818,3,36372895
2018,118830664,122149341,21,36372917
2018,118833901,122149344,6,36365001
2018,118830704,122157348,3,36372926
2018,118833919,122149370,24,36365009
2018,118830750,122149390,1,36372945
2018,118830750,122149388,24,36372943
2018,118830750,122149389,24,36372944
2018,118830769,122157417,3,36372950
2018,118833952,122149412,21,36365037
2018,118830817,122157467,24,36372979
2018,118833995,122149463,9,36365050
2018,118834035,122149507,16,36365069
2018,118834037,122149510,21,36365070
2018,118834042,122149518,24,36365075
2018,118834111,122149587,1,36365101
2018,118834132,122157679,21,36365107
2018,118831109,122153112,18,36373102
2018,118831109,122153115,18,36373103
2018,118834219,122153198,16,36365126
2018,118841322,122157963,24,36365172
2018,118841330,122153354,1,36373165
2018,118839796,122159864,1,36375526
2018,118834441,122158031,18,36375531
2018,118834615,122158210,1,36365252
2018,118841657,122158238,3,36373232
2018,118834651,122153734,9,36365265
2018,118840131,122153773,26,36373238
2018,118840218,122158330,21,36373263
2018,118841784,122153857,3,36373271
2018,118840297,122158390,18,36375658
2018,118841988,122158548,1,36373301
2018,118834976,122158561,24,36373302
2018,118834976,122158560,18,36380348
2018,118834976,122160366,18,36380347
2018,118842007,122158560,18,36375699
2018,118842005,122160366,18,36380349
2018,118842007,122160366,18,36375698
2018,118842005,122158560,18,36380350
2018,118842005,122158561,24,36380351
2018,118842007,122158561,24,36375701
2018,118840929,122154488,3,36375827
2018,118846231,122159245,24,36375844
2018,118846232,122159245,24,36375845
2018,118846249,122159262,21,36375849
2018,118846425,122165013,3,36375875
2018,118842962,122165013,4,36380472
2018,118836009,122165133,14,36380533
2018,118836025,122161375,16,36380537
2018,118846584,122161384,24,36375913
2018,118851160,122169706,16,36375934
2018,118846732,122161513,1,36375941
2018,118846752,122165300,16,36375953
2018,118851293,122165363,18,36375969
2018,118843364,122165402,24,36380602
2018,118851347,122165402,16,36373540
2018,118851433,122169981,1,36380620
2018,118851452,122169994,3,36380623
2018,118851477,122170018,1,36373563
2018,118851536,122170069,16,36373575
2018,118843564,122170102,24,36373586
2018,118847072,122165595,21,36376017
2018,118851952,122170457,16,36380739
2018,118843893,122162222,1,36373663
2018,118843920,122170478,18,36373668
2018,118843920,122162250,18,36373667
2018,118843920,122170480,18,36380748
2018,118845143,122171634,18,36373997
2018,118853128,122171729,21,36381046
2018,118845440,122163458,1,36374080
2018,118849024,122172022,11,36376505
2018,118845709,122172168,9,36381117
2018,118853555,122163725,1,36374163
2018,118845825,122163725,25,36374161
2018,118853555,122163726,25,36374164
2018,118845825,122163726,1,36374162
2018,118845869,122163746,25,36374175
2018,118849188,122163746,3,36381147
2018,118845869,122167611,3,36374176
2018,118849188,122167611,25,36374177
2018,118849208,122172387,19,36376575
2018,118845935,122172387,15,36374202
2018,118845950,122167646,17,36374205
2018,118853671,122167659,3,36376584
2018,118853684,122172426,3,36381180
2018,118853731,122172490,15,36374246
2018,118856315,122164038,1,36374351
2018,118849468,122167861,25,36376684
2018,118849468,122164038,1,36376686
2018,118853900,122167861,1,36374352
2018,118853900,122164038,25,36374354
2018,118853900,122172780,1,36374353
2018,118856315,122172780,25,36374350
2018,118856315,122167861,12,36374349
2018,118849468,122172780,12,36376685
2018,118849496,122167885,24,36381305
2018,118853964,122167899,25,36374370
2018,118853964,122164106,15,36374369
2018,118853962,122164106,25,36376696
2018,118853962,122167899,15,36376697
2018,118854271,122173323,3,36374446
2018,118854286,122168130,3,36381358
2018,118849805,122168174,21,36376755
2018,118854374,122168198,22,36381378
2018,118857048,122173480,3,36374484
2018,118857292,122168332,21,36376792
2018,118857341,122174667,3,36374534
2018,118857361,122173766,4,36376798
2018,118854715,122173897,4,36381443
2018,118854821,122174069,24,36381467
2018,118854872,122174124,16,36376857
2018,118855010,122174362,16,36376879
2018,118850582,122180048,1,36376947
2018,118850679,122175479,3,36374861
2018,118855392,122180250,16,36374886
2018,118859018,122180290,21,36374900
2018,118855459,122169138,14,36376994
2018,118859118,122175604,21,36374915
2018,118859376,122175739,24,36375103
2018,118859380,122180705,3,36375104
2018,118859389,122180712,18,36381712
2018,118855668,122175806,3,36381733
2018,118855672,122175812,24,36381736
