offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
12004849,10645319,1,5,27,M,2,,,,
12004850,10645320,0,,,,,,,,
12004851,10645321,0,,,,,,,,
12004853,10645322,2,5,15,M,2,,,,
12004852,10645322,1,5,15,M,2,,,,
12004854,10645323,1,5,34,M,2,,,,
12004855,10645324,1,5,17,M,2,,,,
12004856,10645325,1,5,30,M,2,,,,
12004857,10645326,1,5,41,M,2,,,,
12004858,10645327,1,5,43,M,2,,,,
12004859,10645328,1,5,15,M,2,,,,
12004860,10645329,0,,,,,,,,
12004861,10645330,0,,,,,,,,
12004862,10645331,0,,,,,,,,
12004863,10645332,0,,,,,,,,
12004864,10645333,1,5,34,M,1,,,,
12004865,10645334,1,5,40,F,2,,,,
12004866,10645335,1,5,42,F,2,,,,
12004867,10645336,0,,,,,,,,
12004868,10645337,1,5,35,M,1,,,,
12004869,10645338,0,,,,,,,,
12004870,10645339,1,5,36,M,2,,,,
12004871,10645340,0,,,,,,,,
12004872,10645341,1,5,38,M,2,,,,
12004873,10645342,0,,,,,,,,
12004874,10645343,1,5,28,M,2,,,,
12004875,10645344,1,5,32,M,2,,,,
12004876,10645345,0,,,,,,,,
12004877,10645346,0,,,,,,,,
12004878,10645347,1,5,37,M,1,,,,
12004879,10645348,0,,,,,,,,
12004880,10645349,0,,,,,,,,
12004881,10645350,0,,,,,,,,
12004882,10645351,1,5,42,M,2,,,,
12004883,10645352,0,,,,,,,,
12004884,10645353,0,,,,,,,,
12004885,10645354,1,5,29,M,1,,,,
12004886,10645355,0,,,,,,,,
12004887,10645356,0,,,,,,,,
12004888,10645357,0,,,,,,,,
12004889,10645358,0,,,,,,,,
12004890,10645359,0,,,,,,,,
12004891,10645360,0,,,,,,,,
12004892,10645361,0,,,,,,,,
12004893,10645362,0,,,,,,,,
12004894,10645363,0,,,,,,,,
12004895,10645364,0,,,,,,,,
12004896,10645365,1,5,58,M,1,,,,
12004897,10645366,0,,,,,,,,
12004898,10645367,0,,,,,,,,
12004899,10645368,1,5,29,M,2,,,,
12004900,10645369,0,,,,,,,,
12004901,10645370,1,5,24,M,2,,,,
