"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,97071064,10,
2016,96462360,1,
2016,96450989,10,
2016,91269101,6,
2016,91269176,6,
2016,97999351,1,
2016,98064381,1,
2016,97999610,10,
2016,98007660,9,
2016,98064420,9,
2016,98064431,1,
2016,91243183,10,
2016,91248664,9,
2016,91242483,9,
2016,91241717,9,
2016,91246429,1,
2016,91242577,1,
2016,91249635,6,
2016,91249747,1,
2016,91238932,1,
2016,91248286,1,
2016,91217421,1,
2016,91222374,1,
2016,91220883,1,
2016,91218515,6,
2016,91208037,1,
2016,91206605,1,
2016,91208261,1,
2016,91202013,1,
2016,91202075,9,
2016,91202883,1,
2016,91205342,10,
2016,91297087,6,
2016,91294734,9,
2016,91290068,1,
2016,91288639,1,
2016,91288661,6,
2016,91192687,4,
2016,91197672,1,
2016,91191366,1,
2016,91196178,1,
2016,91197744,1,
2016,91186910,9,
2016,91187687,1,
2016,91193077,6,
2016,91193893,9,
2016,91216365,1,
2016,91214139,6,
2016,91232687,6,
2016,91231957,6,
2016,91225580,6,
2016,91228844,1,
2016,91232860,10,
2016,91233686,2,
2016,91226494,1,
2016,91231335,1,
2016,91236302,1,
2016,91230736,9,
2016,91232389,1,
2016,91232424,2,
2016,91225991,1,
2016,91234101,1,
2016,91235781,10,
2016,91237448,1,
2016,91207009,1,
2016,91298991,9,
2016,91292696,1,
2016,91299097,9,
2016,91296787,6,
2016,91299320,1,
2016,91292210,10,
2016,91268970,1,
2016,91269101,1,
2016,91269176,1,
2016,91272708,1,
2016,91275234,1,
2016,91263231,6,
2016,91264027,9,
2016,91279179,2,
2016,91276839,1,
2016,91286401,1,
2016,91278665,1,
2016,91280466,1,
2016,91282782,1,
2016,91284333,10,
2016,91278870,9,
2016,91277465,9,
2016,91256977,2,
2016,91250163,9,
2016,91250984,6,
2016,91259615,10,
2016,91252712,9,
2016,91251237,1,
2016,91257608,1,
2016,91250574,10,
2016,91304235,2,
2016,91307435,9,
2016,91301172,10,
2016,91303570,1,
2016,91310037,4,
2016,91302059,6,
2016,91302078,9,
2016,91306905,2,
2016,91302120,1,
2016,91302932,1,
2016,91304567,1,
2016,91310228,1,
2016,91304774,1,
2016,91306520,1,
2016,96451526,6,
2016,91195602,9,
2016,91193321,9,
2016,91193401,1,
2016,91168989,6,
2016,91172222,6,
2016,91165051,1,
2016,91173073,1,
2016,91170042,6,
2016,91173250,1,
2016,91168522,6,
2016,91170126,10,
2016,91173339,1,
2016,91170215,6,
2016,91172712,10,
2016,91163065,1,
2016,91163136,1,
2016,91163994,1,
2016,91186474,9,
2016,91176101,1,
2016,91181876,1,
2016,91177042,1,
2016,91182710,9,
2016,91184281,10,
2016,91185234,10,
2016,91175655,1,
2016,91181347,9,
2016,91180874,9,
2016,91184030,2,
2016,91237667,1,
2016,91239989,1,
2016,91239291,1,
2016,91239292,1,
2016,96464697,2,
2016,96450669,6,
2016,91269589,9,
2016,97996381,6,
2016,91292695,6,
2016,91296814,6,
2016,96462144,9,
2016,98069926,10,
2016,98064506,1,
2016,91242432,10,
2016,91247998,6,
2016,91249576,1,
2016,91243386,6,
2016,91248120,1,
2016,91244393,1,
2016,91245188,9,
2016,91245970,1,
2016,91212622,9,
2016,91221524,9,
2016,91212766,6,
2016,91218461,9,
2016,91211095,1,
2016,91200816,1,
2016,91210508,10,
2016,91202623,3,
2016,91209879,1,
2016,91209921,1,
2016,91202834,1,
2016,91201362,1,
2016,91298673,9,
2016,91299480,1,
2016,91297254,1,
2016,91188862,1,
2016,91195219,1,
2016,91186753,1,
2016,91192953,9,
2016,91196124,1,
2016,91218693,1,
2016,91217915,10,
2016,91219713,6,
2016,91232694,1,
2016,91235938,1,
2016,91233601,4,
2016,91224821,1,
2016,91226420,1,
2016,91232909,6,
2016,91232942,6,
2016,91228192,1,
2016,91228207,1,
2016,91228237,1,
2016,91231527,1,
2016,91233095,6,
2016,91233123,6,
2016,91225864,10,
2016,91234012,1,
2016,91235654,9,
2016,91226038,1,
2016,91229330,6,
2016,91234154,1,
2016,91227050,8,
2016,91207052,1,
2016,91293244,9,
2016,91293373,9,
2016,91288902,10,
2016,91292695,1,
2016,91295092,9,
2016,91296814,1,
2016,91298524,1,
2016,91298537,9,
2016,91292945,1,
2016,91297791,1,
2016,91268231,1,
2016,91264180,9,
2016,91265928,10,
2016,91273177,9,
2016,91268524,1,
2016,91264441,1,
2016,91269589,1,
2016,91275232,1,
2016,91283073,9,
2016,91285376,3,
2016,91279279,2,
2016,91283270,1,
2016,91284009,1,
2016,91280959,9,
2016,91275497,10,
2016,91287239,1,
2016,91277166,1,
2016,91283437,10,
2016,91287317,10,
2016,91285878,1,
2016,91285975,1,
2016,91286829,10,
2016,91251511,1,
2016,91252272,1,
2016,91253899,6,
2016,91257795,9,
2016,91251614,4,
2016,91253155,1,
2016,91250927,9,
2016,91250947,1,
2016,91254888,6,
2016,91250298,1,
2016,91251878,1,
2016,91253520,6,
2016,91258375,1,
2016,91261549,9,
2016,91257661,1,
2016,91250651,1,
2016,91251471,1,
2016,91308218,1,
2016,91309031,9,
2016,91300451,6,
2016,91309214,1,
2016,91302132,1,
2016,91304780,1,
2016,91308748,6,
2016,91302335,9,
2016,91304795,6,
2016,91301742,1,
2016,91304129,1,
2016,91302540,2,
2016,96453404,9,
2016,91187842,9,
2016,91164052,2,
2016,91169006,10,
2016,91165867,1,
2016,91170801,1,
2016,91170821,10,
2016,91167795,1,
2016,91163874,9,
2016,91167114,10,
2016,91163925,1,
2016,91167961,2,
2016,91182515,10,
2016,91184901,1,
2016,91174447,10,
2016,91184199,9,
2016,91174641,2,
2016,91175578,6,
2016,91183629,1,
2016,91183765,2,
2016,91182246,10,
2016,91182381,10,
2016,91185640,9,
2016,97076611,9,
2016,91243700,10,
2016,91238356,1,
2016,91242356,1,
2016,91244731,9,
2016,91245514,10,
2016,96451323,10,
2016,96457758,6,
2016,96733174,1,
2016,96745447,10,
2016,97071368,1,
2016,91292406,6,
2016,98069891,10,
2016,98066196,6,
2016,91240849,2,
2016,91239634,1,
2016,91241172,1,
2016,91239746,1,
2016,91218264,1,
2016,91219233,1,
2016,91203197,9,
2016,91199198,1,
2016,91201601,1,
2016,91208059,1,
2016,91200204,2,
2016,91206041,1,
2016,91203002,1,
2016,91292406,1,
2016,91190391,9,
2016,91197580,1,
2016,91188994,6,
2016,91196053,1,
2016,91196886,6,
2016,91194727,9,
2016,91220951,16,
2016,91216183,10,
2016,91223468,1,
2016,91212229,10,
2016,91215482,9,
2016,91220478,1,
2016,91225480,6,
2016,91227103,10,
2016,91235300,9,
2016,91233730,6,
2016,91234551,6,
2016,91227352,1,
2016,91228185,1,
2016,91229083,1,
2016,91231500,9,
2016,91228359,1,
2016,91231717,6,
2016,91230281,1,
2016,91201514,1,
2016,91205558,9,
2016,91296580,1,
2016,91297612,1,
2016,91289789,1,
2016,91289186,1,
2016,91289187,1,
2016,91297830,1,
2016,91262577,9,
2016,91265930,10,
2016,91264017,10,
