"DATA_YEAR","VICTIM_ID","INJURY_ID"
2016,97069926,4
2016,97070928,4
2016,97070994,4
2016,97071109,4
2016,97071110,4
2016,97071115,4
2016,97071117,4
2016,97071119,4
2016,97071232,4
2016,97071287,5
2016,97071337,4
2016,97071345,4
2016,97071355,5
2016,97071368,4
2016,98012164,4
2016,98015563,4
2016,98015581,4
2016,98022721,4
2016,91241316,4
2016,91241318,4
2016,91241324,4
2016,91241333,4
2016,91241351,4
2016,91241363,4
2016,91242099,4
2016,91242133,4
2016,91242138,4
2016,91242139,4
2016,91242140,4
2016,91242147,4
2016,91242890,4
2016,91242891,4
2016,91242892,4
2016,91242926,4
2016,91242927,4
2016,91243671,4
2016,91243680,4
2016,91243681,4
2016,91243689,4
2016,91244446,4
2016,91244455,4
2016,91244460,4
2016,91244470,4
2016,91244472,4
2016,91245252,4
2016,91245253,4
2016,91246035,4
2016,91246039,4
2016,91246059,4
2016,91246801,4
2016,91246805,4
2016,91246827,4
2016,91246832,4
2016,91246833,4
2016,91246842,4
2016,91247595,4
2016,91247596,4
2016,91247609,4
2016,91247624,4
2016,91248361,4
2016,91248362,4
2016,91248370,4
2016,91248371,4
2016,91248372,4
2016,91248385,4
2016,91249148,4
2016,91249156,4
2016,91249928,4
2016,91249933,4
2016,91249934,4
2016,91249936,4
2016,91249938,4
2016,91249960,4
2016,91249968,4
2016,91238313,4
2016,91238321,4
2016,91238354,4
2016,91238357,4
2016,91239112,4
2016,91239113,4
2016,91239824,4
2016,91239862,4
2016,91240579,4
2016,91240582,4
2016,91240593,4
2016,91240599,4
2016,91240608,4
2016,91240609,4
2016,91241366,4
2016,91241369,4
2016,91241375,4
2016,91241380,4
2016,91241388,4
2016,91241393,4
2016,91241408,4
2016,91242148,4
2016,91242152,4
2016,91242155,4
2016,91242159,4
2016,91242171,4
2016,91242184,4
2016,91242191,4
2016,91242193,4
2016,91242937,4
2016,91242955,4
2016,91242964,4
2016,91243737,4
2016,91243740,4
2016,91243741,4
2016,91243749,4
2016,91243750,4
2016,91244495,4
2016,91244510,4
2016,91244515,4
2016,91244516,4
2016,91245284,4
2016,91245286,4
2016,91245299,4
2016,91245305,4
2016,91245308,4
2016,91245317,4
2016,91245324,4
2016,91246073,4
2016,91246082,4
2016,91246097,4
2016,91246844,4
2016,91246845,4
2016,91246846,4
2016,91246852,4
2016,91246857,4
2016,91246872,4
2016,91246881,4
2016,91246883,4
2016,91246889,4
2016,91247639,4
2016,91247670,4
2016,91247673,4
2016,91247674,4
2016,91248408,4
2016,91248420,4
2016,91248431,4
2016,91248438,4
2016,91248443,4
2016,91249199,4
2016,91249211,4
2016,91249220,4
2016,91249223,4
2016,91249229,4
2016,91249996,4
2016,91250001,4
2016,91250002,4
2016,91250011,4
2016,91238383,4
2016,91239125,4
2016,91239159,4
2016,91239879,4
2016,91240669,4
2016,91241445,4
2016,91241446,4
2016,91241449,4
2016,91241455,4
2016,91241458,4
2016,91241459,4
2016,91242202,4
2016,91242210,4
2016,91242243,4
2016,91243012,4
2016,91243018,4
2016,91243020,4
2016,91243773,4
2016,91243807,4
2016,91244546,4
2016,91244564,4
2016,91244565,4
2016,91244570,4
2016,91244576,4
2016,91244580,4
2016,91244585,4
2016,91245328,4
2016,91245343,4
2016,91245353,4
2016,91245367,4
2016,91245368,4
2016,91246118,4
2016,91246144,4
2016,91246901,4
2016,91246911,4
