"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,89861260,1,11,7000284
2016,5,95572113,2,1,7847561
2016,5,95572133,2,1,7847563
2016,5,95574690,91.7,1,7847976
2016,5,94126968,1,11,7022517
2016,12,92905231,1,11,7022518
2016,16,92905316,1,11,7022519
2016,5,93535426,1,11,7022638
2016,12,91091697,1,11,7022645
2016,5,92924780,1,11,7022653
2016,12,91091816,1,11,7022654
2016,5,92312143,1,11,7022655
2016,5,91805529,1,11,7022729
2016,5,89871074,1,11,7000544
2016,16,89986726,1,11,7000621
2016,5,89988735,1,11,7000653
2016,5,89973795,1,11,7000654
2016,5,89974776,1,11,7000655
2016,12,89975462,1,11,7000656
2016,5,89975495,1,11,7000657
2016,5,89975502,1,11,7000658
2016,5,89975537,1,11,7000659
2016,12,89975719,1,11,7000660
2016,5,89973912,1,11,7000661
2016,12,89974998,1,11,7000665
2016,12,89975000,1,11,7000666
2016,12,89975003,1,11,7000667
2016,5,89975599,1,11,7000668
2016,12,89976053,1,11,7000669
2016,17,89976058,1,11,7000670
2016,17,89976073,1,11,7000671
2016,12,89976085,1,11,7000672
2016,5,89976088,1,11,7000673
2016,5,89976136,1,11,7000674
2016,12,89976177,1,11,7000675
2016,5,89976191,1,11,7000676
2016,5,89976352,1,11,7000677
2016,2,89977287,1,11,7000679
2016,5,89977319,1,11,7000680
2016,5,89977384,1,11,7000681
2016,5,89977386,1,11,7000682
2016,5,89980024,1,11,7000683
2016,5,89976948,1,11,7000684
2016,5,89976979,1,11,7000685
2016,5,89980156,1,11,7000686
2016,5,89980212,1,11,7000687
2016,5,89980217,1,11,7000688
2016,5,89980219,1,11,7000689
2016,5,89976457,1,11,7000692
2016,12,89979869,1,11,7000694
2016,12,89979897,1,11,7000695
2016,5,89979931,1,11,7000696
2016,5,89979938,1,11,7000697
2016,12,89980001,1,11,7000698
2016,5,89977657,1,11,7000699
2016,5,89980018,1,11,7000700
2016,12,89977568,1,11,7000701
2016,12,89974114,1,11,7000702
2016,5,93645607,1,11,7013873
2016,17,91811795,1,11,7013874
2016,5,91811801,1,11,7013875
2016,8,93034157,1,11,7013876
2016,16,91201980,1,11,7013877
2016,5,89369730,1,11,7013878
2016,5,89369742,1,11,7013879
2016,5,91819344,1,11,7013880
2016,5,91195910,1,11,7013881
2016,5,89363556,1,11,7013882
2016,5,93028042,1,11,7013883
2016,12,91195929,1,11,7013884
2016,1,92415577,1,11,7013885
2016,5,93639561,1,11,7013886
2016,5,92415592,1,11,7013887
2016,5,89976169,1,11,7013888
2016,12,89365615,1,11,7013889
2016,12,90587087,1,11,7013890
2016,5,89977241,1,11,7013892
2016,12,90591148,1,11,7013893
2016,5,92421777,1,11,7013894
2016,12,89369764,1,11,7013895
2016,11,91811895,1,11,7013897
2016,12,91811903,1,11,7013898
2016,5,91805761,1,11,7013902
2016,5,90585100,1,11,7013903
2016,12,89974218,1,11,7013904
2016,16,89363673,1,11,7013905
2016,5,91805785,1,11,7013906
2016,12,93639625,1,11,7013907
2016,12,89364630,1,11,7013908
2016,8,92416661,1,11,7013909
2016,12,92417662,1,11,7013910
2016,5,91807771,1,11,7013911
2016,5,90588171,1,11,7013912
2016,5,89977272,1,11,7013913
2016,16,92418763,1,11,7013914
2016,5,91812961,1,11,7013915
2016,12,90592419,1,11,7013916
2016,8,91196043,1,11,7013917
2016,12,89974264,1,11,7013918
2016,5,93029200,1,11,7013921
2016,12,90586130,1,11,7013922
2016,12,92416715,1,11,7013923
2016,5,93640633,1,11,7013924
2016,5,89977291,1,11,7013925
2016,5,90588311,1,11,7013926
2016,5,89367958,1,11,7013927
2016,17,91809984,1,11,7013928
2016,5,93643843,1,11,7013929
2016,17,90589369,1,11,7013930
2016,17,91196109,1,11,7013931
2016,12,91196118,1,11,7013932
2016,5,89974307,1,11,7013933
2016,12,93028215,1,11,7013934
2016,12,91805895,1,11,7013935
2016,5,89974324,1,11,7013936
2016,5,90585222,1,11,7013937
2016,5,91805906,1,11,7013938
2016,12,91805909,1,11,7013939
2016,5,90586186,1,11,7013940
2016,5,90586249,1,11,7013941
2016,5,90589401,1,11,7013942
2016,17,89376323,1,11,7013943
2016,12,92415803,1,11,7013946
2016,17,90585283,1,11,7013948
2016,13,92416868,1,11,7013949
2016,16,91200356,1,11,7013950
2016,12,91805990,1,11,7013952
2016,5,89974423,1,11,7013953
2016,5,89364906,1,11,7013954
2016,12,89975457,1,11,7013955
2016,5,89975464,1,11,7013956
2016,16,91807049,1,11,7013957
2016,16,90590461,1,11,7013958
2016,5,90591545,1,11,7013959
2016,12,93034521,1,11,7013960
2016,12,90585360,1,11,7013962
2016,12,93639861,1,11,7013963
2016,5,91806071,1,11,7013964
2016,12,89363921,1,11,7013965
2016,12,93028435,1,11,7013966
2016,8,89363932,1,11,7013967
2016,12,91197300,1,11,7013968
2016,5,91807052,1,11,7013969
2016,12,93029431,1,11,7013970
2016,12,93029434,1,11,7013971
2016,12,92416966,1,11,7013972
2016,12,92416975,1,11,7013973
2016,12,91197314,1,11,7013974
2016,5,92416976,1,11,7013975
2016,12,93640873,1,11,7013976
2016,12,93029456,1,11,7013977
2016,5,90586399,1,11,7013978
2016,5,89364974,1,11,7013979
2016,5,91197331,1,11,7013981
2016,16,93029488,1,11,7013984
2016,12,90588538,1,11,7013985
2016,5,93643074,1,11,7013986
2016,17,91809219,1,11,7013987
2016,5,93031633,1,11,7013988
2016,5,91809234,1,11,7013989
2016,5,93031657,1,11,7013990
2016,12,93034528,1,11,7013991
2016,5,93646102,1,11,7013992
2016,5,90591619,1,11,7013993
2016,1,93639909,1,11,7013995
2016,5,92415992,1,11,7013996
2016,16,91196370,1,11,7013997
2016,5,89365002,1,11,7013998
2016,5,90586443,1,11,7013999
2016,12,92419177,1,11,7014000
2016,5,93031680,1,11,7014001
2016,5,90588622,1,11,7014002
2016,5,90591625,1,11,7014003
2016,5,91202411,1,11,7014004
2016,12,89370180,1,11,7014005
2016,5,93028480,1,11,7014007
2016,2,93028486,1,11,7014008
2016,4,89365052,1,11,7014009
2016,5,90592861,1,11,7014010
2016,17,90586579,1,11,7014014
2016,12,93641044,1,11,7014015
2016,5,91208893,1,11,7014016
2016,5,89973796,1,11,7014017
2016,5,93641051,1,11,7014019
2016,5,89979880,1,11,7014020
2016,5,89979886,1,11,7014021
2016,12,90598263,1,11,7014022
2016,5,91208992,1,11,7014023
2016,16,92416241,1,11,7014024
2016,16,93640194,1,11,7014025
2016,16,93029797,1,11,7014026
2016,5,89979912,1,11,7014027
2016,5,91811514,1,11,7014028
2016,5,91811519,1,11,7014029
2016,5,93645368,1,11,7014030
2016,12,91201713,1,11,7014031
2016,5,91201718,1,11,7014032
2016,8,91811536,1,11,7014033
2016,5,91204824,1,11,7014034
2016,5,90598283,1,11,7014035
2016,5,93041320,1,11,7014036
2016,12,90598333,1,11,7014037
2016,5,90598334,1,11,7014038
2016,5,91209045,1,11,7014039
2016,5,90584764,1,11,7014040
2016,5,91805485,1,11,7014041
2016,5,92415331,1,11,7014042
2016,12,90584790,1,11,7014043
2016,5,90584791,1,11,7014044
2016,5,93639342,1,11,7014045
2016,5,93027820,1,11,7014046
2016,12,89363362,1,11,7014047
2016,12,91805502,1,11,7014048
2016,5,91805505,1,11,7014049
2016,12,89973917,1,11,7014050
2016,5,91195735,1,11,7014051
2016,5,91197664,1,11,7014052
2016,5,93642363,1,11,7014053
2016,5,89976970,1,11,7014054
2016,5,89366471,1,11,7014055
2016,12,93642390,1,11,7014058
2016,16,91200789,1,11,7014059
2016,12,91811556,1,11,7014060
2016,5,91811565,1,11,7014061
2016,5,93033925,1,11,7014062
2016,5,89980000,1,11,7014063
2016,8,92421532,1,11,7014064
2016,5,93645441,1,11,7014065
2016,12,89981033,1,11,7014066
2016,5,91202775,1,11,7014067
2016,5,91812660,1,11,7014068
2016,5,93646542,1,11,7014069
2016,12,89373781,1,11,7014070
2016,5,91815935,1,11,7014071
2016,5,91209075,1,11,7014072
2016,5,93041379,1,11,7014073
2016,16,89987364,1,11,7014074
2016,5,93653018,1,11,7014075
2016,16,89376949,1,11,7014076
2016,5,89376960,1,11,7014077
2016,5,89363386,1,11,7014080
2016,1,89363387,1,11,7014081
2016,5,91195766,1,11,7014082
2016,5,93640303,1,11,7014083
2016,5,91196733,1,11,7014084
2016,5,93028898,1,11,7014085
2016,8,92422660,1,11,7014086
2016,5,92425910,1,11,7014087
2016,12,90598441,1,11,7014088
2016,16,93653060,1,11,7014089
2016,5,93041485,1,11,7014090
2016,5,91196789,1,11,7014091
2016,5,92416480,1,11,7014092
2016,5,93640390,1,11,7014093
2016,5,93535370,1,11,7018325
2016,5,92924547,1,11,7018327
2016,12,94145999,1,11,7018330
2016,5,89871096,1,11,7018361
2016,5,90490465,1,11,7018391
2016,5,92321328,1,11,7018392
2016,5,89880474,1,11,7018401
2016,12,92421817,1,11,7022749
