property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
35566586,68,,,35598990
35566587,32,100,,35598991
35560953,9,0,,35529093
35560955,9,0,,35530215
35572299,31,12,,35593278
35569786,10,0,,35591961
35565215,10,0,,35596476
35565216,11,20,,35596477
35566556,9,0,,35598960
35569761,3,10000,2005-01-13 00:00:00,35591936
35569762,3,10000,,35591937
35572284,3,5000,,35592125
35572285,6,50,,35592126
35565199,15,750,,35596460
35566592,63,10,,35598996
35565241,10,0,,35596502
35565201,11,1,,35596462
35566580,2,17,,35598984
35566581,11,10,,35598985
35576027,26,340,,35594723
35569743,20,5870,,35591918
35565182,3,50,,35595309
35565183,38,50,,35595310
35565184,31,50,,35595311
35565185,20,1250,,35595312
35572265,20,292,,35592106
35565186,19,150,,35595313
35566536,3,50,,35597799
35572266,3,300,,35592107
35572267,63,50,,35592108
35565187,68,,,35595314
35572268,20,243,,35592109
35563175,63,27,,35583093
35569759,20,2,,35591934
35576050,63,1,,35594746
35576055,20,25,,35594751
35564074,3,4000,2005-02-07 00:00:00,35597601
35564075,3,4500,,35597602
35577582,7,255,,35599689
35577583,17,1300,,35599690
35577584,22,0,,35599691
35577585,23,50,,35599692
35577586,26,200,,35599693
35577587,63,1000,,35599694
35564078,63,75,,35597605
35577592,10,0,,35599699
35577593,11,10,,35599700
35561856,20,74,,35524342
35573170,38,60,,35587338
35566622,9,0,,35599026
35565188,9,0,,35595315
35563176,19,200,,35583094
35572269,9,0,,35592110
35576028,63,100,2005-03-07 00:00:00,35594724
35576029,63,100,,35594725
35563177,35,20000,,35583095
35569748,26,195,,35591923
35566537,63,75,,35597800
35566538,26,150,,35597801
35572270,38,653,,35592111
35566540,3,800,,35597803
35566541,26,1000,,35597804
35569750,63,500,,35591925
35576030,63,75,,35594726
35569751,18,1000,2005-03-22 00:00:00,35591926
35569752,18,1000,,35591927
35566542,29,500,,35597805
35563178,26,350,,35583096
35569753,63,100,,35591928
35564016,17,1895,,35596412
35564017,20,1200,,35596413
35576031,63,100,,35594727
35566547,63,100,,35597810
35569754,29,2000,,35591929
35572271,63,2000,,35592112
35569755,19,360,,35591930
35566548,63,550,,35597811
35566549,68,,,35597812
35565226,10,0,,35596487
35565227,11,62,,35596488
35565228,63,20,,35596489
35569757,20,17000,,35591932
35572273,17,1500,,35592114
35572274,19,1873,,35592115
35572275,20,40,,35592116
35572276,63,500,,35592117
35572277,3,3500,,35592118
35564020,26,300,,35596416
35565189,38,75,,35595316
35565190,36,25,,35595317
35566550,36,850,,35597813
35566551,68,,,35597814
35566552,33,20,,35597815
35576032,3,1500,2005-04-05 00:00:00,35594728
35576033,9,0,2005-04-05 00:00:00,35594729
35576034,3,2000,,35594730
35576035,9,0,,35594731
35565191,10,0,,35595318
35572278,38,500,,35592119
35576036,20,800,,35594732
35569758,19,20,,35591933
35576037,3,10000,,35594733
35565192,20,5,,35595319
35565193,27,350,,35595320
35569760,36,1495,,35591935
35560959,38,450,,35530219
35561795,20,19,,35524281
35561796,3,500,,35524282
35566553,20,53,,35598957
35566554,27,146,,35598958
35566555,63,89,,35598959
35561800,20,800,,35524286
35566558,63,200,,35598962
35565196,38,247,,35595323
35565197,20,600,,35596458
35569763,21,84,,35591938
35564023,9,0,,35596419
35566559,38,250,,35598963
35566560,38,450,,35598964
35566561,63,100,,35598965
35566562,68,,,35598966
35566563,31,100,,35598967
35566564,63,308,,35598968
35578437,10,0,,35593725
35576043,3,500,2005-05-26 00:00:00,35594739
35576044,3,3000,,35594740
35569774,4,125,,35591949
35561807,68,,,35524293
35561808,4,8200,,35524294
35561809,7,4895,,35524295
35561810,16,5400,,35524296
35561811,17,67,,35524297
35561812,21,200,,35524298
35561813,25,700,,35524299
35561814,26,7300,,35524300
35561815,27,600,,35524301
35561816,63,869,,35524302
35572288,9,0,,35592129
35572289,20,140,,35592130
35572290,25,50,,35592131
35566574,6,100,,35598978
35566575,19,60,,35598979
35566576,26,550,,35598980
35566577,27,325,,35598981
35569775,6,40,,35591950
35569776,19,30,,35591951
35569777,23,100,,35591952
35569778,26,300,,35591953
35561817,63,100,,35524303
35569779,26,1300,,35591954
35566578,21,145,,35598982
35566579,27,10,,35598983
35572291,3,10,,35592132
35569738,68,,,35590777
35569741,2,22,2005-05-05 00:00:00,35591916
