"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7131015,6071,1,2016,"I",,"Y","F","C","2016_01_KS0030100_NIBRS",9765647,0
2016,7153799,6071,2,2016,"I",,"Y","F","C","2016_02_KS0030100_NIBRS",9766212,0
2016,7176583,6071,3,2016,"I",,"Y","F","C","2016_03_KS0030100_NIBRS",8560517,0
2016,7199367,6071,4,2016,"I",,"Y","F","C","2016_04_KS0030100_NIBRS",6469947,0
2016,7222151,6071,5,2016,"I",,"Y","F","C","2016_05_KS0030100_NIBRS",8561499,0
2016,7244935,6071,6,2016,"I",,"Y","F","C","2016_06_KS0030100_NIBRS",7621792,0
2016,7267719,6071,7,2016,"I",,"Y","F","C","2016_07_KS0030100_NIBRS",9766260,0
2016,7290503,6071,8,2016,"I",,"Y","F","C","2016_08_KS0030100_NIBRS",9765689,0
2016,7313287,6071,9,2016,"I",,"Y","F","C","2016_09_KS0030100_NIBRS",6470210,0
2016,7336071,6071,10,2016,"I",,"Y","F","C","2016_10_KS0030100_NIBRS",8560626,0
2016,7358855,6071,11,2016,"I",,"Y","F","C","2016_11_KS0030100_NIBRS",3493547,0
2016,7381639,6071,12,2016,"I",,"Y","F","C","2016_12_KS0030100_NIBRS",6470317,0
2016,7131211,6267,1,2016,"I",,"N","F","C","2016_01_KS0500100_NIBRS",8575829,0
2016,7153995,6267,2,2016,"I",,"Y","F","C","2016_02_KS0500100_NIBRS",8575863,0
2016,7176779,6267,3,2016,"I",,"Y","F","C","2016_03_KS0500100_NIBRS",8575896,0
2016,7199563,6267,4,2016,"I",,"N","F","C","2016_04_KS0500100_NIBRS",8575988,0
2016,7222347,6267,5,2016,"I",,"Y","F","C","2016_05_KS0500100_NIBRS",8576194,0
2016,7245131,6267,6,2016,"I",,"Y","F","C","2016_06_KS0500100_NIBRS",8576026,0
2016,7267915,6267,7,2016,"I",,"Y","F","C","2016_07_KS0500100_NIBRS",8576073,0
2016,7290699,6267,8,2016,"I",,"Y","F","C","2016_08_KS0500100_NIBRS",8576239,0
2016,7313483,6267,9,2016,"I",,"N","F","C","2016_09_KS0500100_NIBRS",8576145,0
2016,7336267,6267,10,2016,"I",,"Y","F","C","2016_10_KS0500100_NIBRS",6563720,0
2016,7359051,6267,11,2016,"I",,"Y","F","C","2016_11_KS0500100_NIBRS",3518633,0
2016,7381835,6267,12,2016,"I",,"Y","F","C","2016_12_KS0500100_NIBRS",6816363,0
2016,7131186,6242,1,2016,"I",,"Y","F","C","2016_01_KS0460300_NIBRS",6535853,0
2016,7153970,6242,2,2016,"I",,"Y","F","C","2016_02_KS0460300_NIBRS",5654358,0
2016,7176754,6242,3,2016,"I",,"N","F","C","2016_03_KS0460300_NIBRS",,0
