"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2016,91436172,94454340,3,27842630
2016,91436251,94454410,3,27842631
2016,91436261,94454421,3,27842632
2016,91437968,94456132,3,27842633
2016,91437987,94456156,3,27842634
2016,91439695,94457924,3,27842635
2016,91439756,94457990,3,27842637
2016,91439757,94457991,3,27842638
2016,91439776,94458013,3,27842640
2016,91429046,94447392,3,27842643
2016,91430777,94449141,3,27842645
2016,91430797,94449163,3,27842646
2016,91430806,94449174,3,27842647
2016,91430807,94449175,3,27842648
2016,91430808,94449176,3,27842649
2016,91432723,94450960,3,27842651
2016,91432733,94450968,3,27842652
2016,91432738,94450973,3,27842653
2016,91432745,94450979,3,27842654
2016,91432747,94450982,3,27842655
2016,91432752,94450987,3,27842656
2016,91421803,94440261,3,27842662
2016,91421854,94440304,3,27842663
2016,91421862,94440312,3,27842664
2016,91421865,94440315,3,27842665
2016,91421887,94440339,3,27842666
2016,91423637,94442059,3,27842667
2016,91423642,94442063,3,27842668
2016,91394103,94413846,19,27851508
2016,91415837,94434241,19,27851509
2016,91411515,94429958,19,27851510
2016,91340771,94364373,16,27797773
2016,91461242,94477960,1,27802284
2016,91463268,94479807,1,27802285
2016,91439058,94457264,3,27833933
2016,91439070,94457276,3,27833934
2016,91439143,94457353,3,27833935
2016,91440897,94459083,3,27833936
2016,91430227,94448563,3,27833937
2016,91431998,94450263,3,27833938
2016,91432028,94450290,3,27833939
2016,91432048,94450305,3,27833940
2016,91432050,94450307,3,27833941
2016,91432054,94450311,3,27833942
2016,91432074,94450332,3,27833943
2016,91433866,94452086,3,27833944
2016,91433869,94452089,3,27833945
2016,91433888,94452110,3,27833946
2016,91433909,94452132,3,27833947
2016,91433913,94452136,3,27833948
2016,91433924,94452149,3,27833949
2016,91433938,94452162,3,27833950
2016,91435726,94453892,3,27833951
2016,91435729,94453895,3,27833952
2016,91435734,94453900,3,27833953
2016,91435737,94453904,3,27833954
2016,91435753,94453922,3,27833955
2016,91435760,94453931,3,27833956
2016,91435776,94453942,3,27833957
2016,91426053,94444421,3,27842694
2016,91426057,94444426,3,27842695
2016,91426125,94444491,3,27842696
2016,91426127,94444493,3,27842697
2016,91426135,94444501,3,27842698
2016,91427949,94446330,3,27842700
2016,91427953,94446334,3,27842701
2016,91440931,94459124,3,27842711
2016,91440934,94459126,3,27842712
2016,91440947,94459135,3,27842713
2016,91440964,94459152,3,27842714
2016,91419002,94437440,3,27842715
2016,91419019,94437455,3,27842716
2016,91419034,94437466,3,27842718
2016,91419039,94437471,3,27842719
2016,91419054,94437487,3,27842720
2016,91419066,94437499,3,27842721
2016,91419071,94437502,3,27842722
2016,91419072,94437503,3,27842723
2016,91420790,94439239,3,27842724
2016,91420803,94439252,3,27842725
2016,91437518,94455678,3,27842726
2016,91437535,94455692,3,27842727
2016,91437552,94455709,3,27842728
2016,91437577,94455733,3,27842729
2016,91437585,94455744,3,27842730
2016,91437588,94455746,3,27842731
2016,91439290,94457487,3,27842733
2016,91439321,94457524,3,27842734
2016,91426666,94445017,3,27842746
2016,91426668,94445019,3,27842747
2016,91426670,94445021,3,27842748
2016,91426676,94445027,3,27842749
2016,91426687,94445037,3,27842751
2016,91426697,94445049,3,27842752
2016,91426705,94445058,3,27842753
2016,91428534,94446893,3,27842754
2016,91428547,94446901,3,27842755
2016,91428552,94446904,3,27842756
2016,91428564,94446916,3,27842757
2016,91428590,94446949,3,27842758
2016,91428595,94446954,3,27842759
2016,91428603,94446964,3,27842760
2016,91430362,94448711,3,27842761
2016,91430370,94448722,3,27842762
2016,91430378,94448727,3,27842763
2016,91430398,94448741,3,27842764
2016,91430411,94448754,3,27842765
2016,91432236,94450488,3,27842767
2016,91432261,94450509,3,27842768
2016,91438116,94456288,19,27842858
2016,91442315,94460532,19,27842863
2016,91433394,94451646,19,27842865
2016,91435250,94453418,19,27842866
2016,91420768,94439217,19,27842867
2016,91420769,94439217,19,27842868
2016,91422507,94440946,19,27842869
2016,91426162,94444529,19,27842870
2016,91435875,94454048,19,27842871
2016,91437660,94455816,19,27842872
2016,91425031,94443388,19,27842874
2016,91426738,94445094,19,27842875
2016,91426764,94445120,19,27842876
2016,91466433,94482734,19,27851656
2016,91466435,94482734,19,27851657
2016,91468405,94484576,19,27851658
2016,91470231,94486264,19,27851659
2016,91472250,94488122,19,27851660
2016,91472279,94488153,19,27851661
2016,91434598,94452790,19,27851690
2016,91436394,94454542,19,27851691
2016,91436425,94454571,19,27851692
2016,91438184,94456354,19,27851693
2016,91423691,94442109,19,27851694
2016,91425584,94443948,19,27851695
2016,91427385,94445754,19,27851696
2016,91427440,94445808,19,27851697
2016,91427441,94445809,19,27851698
2016,91429211,94447560,19,27851699
2016,91429234,94447586,19,27851700
2016,91418507,94436965,19,27851701
2016,91420215,94438679,19,27851702
2016,91435211,94453382,19,27851704
2016,91436990,94455134,19,27851705
2016,91419532,94437994,3,27789307
2016,91419542,94438006,3,27789308
2016,91438093,94456265,3,27789316
2016,91438095,94456267,3,27789317
2016,91438107,94456279,3,27789318
2016,91438111,94456283,3,27789319
2016,91438112,94456284,3,27789320
2016,91438145,94456319,3,27789321
2016,91429746,94448088,3,27789360
2016,91429752,94448095,3,27789361
2016,91431426,94449804,3,27789362
2016,91431452,94449833,3,27789363
2016,91431491,94449863,3,27789364
2016,91431492,94449864,3,27789365
2016,91431493,94449865,3,27789366
2016,91431501,94449873,3,27789367
2016,91431521,94449890,3,27789368
2016,91433352,94451617,3,27789369
2016,91433365,94451627,3,27789370
2016,91433369,94451631,3,27789371
2016,91433430,94451689,3,27789372
2016,91433438,94451696,3,27789373
