"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,91829609,87040956,7,,
2016,93664792,87114624,5,,
2016,93054804,87196848,7,,
2016,89380127,85921683,7,,
2016,92432228,83848160,4,,
2016,91822361,84517147,6,,
2016,89991461,87253584,5,,
2016,89381114,87254640,5,,
2016,92434081,86967791,4,,
2016,89992415,86970775,6,,
2016,91210725,83395932,6,,
2016,91210736,83396018,5,,0
2016,93656411,87762723,4,,
2016,93046538,84021057,4,,
2016,90600017,83398073,5,,0
2016,89379452,82889201,7,1,
2016,93657358,83921415,6,,
2016,92430553,83399112,6,,
2016,93043921,83391945,7,,
2016,91821632,87761707,6,,
2016,93656530,85905729,3,,
2016,91213492,83863234,7,,
2016,92434329,82898506,7,,
2016,90611293,87169730,1,,
2016,93055071,87206093,4,,
2016,90612202,87206098,7,,
2016,92435260,87765479,7,,
2016,89993542,87766424,4,,
2016,89383184,87767147,3,,
2016,93050459,84613883,4,,
2016,91218442,84613980,3,,
2016,91219308,87007641,4,,
2016,89387081,87008688,7,,
2016,92439163,87009629,6,,
2016,93663146,87009817,7,,
2016,92441922,87170818,5,,1
2016,89390838,87207051,3,,
2016,90001956,87244656,7,,
2016,93049546,82874897,7,,
2016,91217490,82876095,6,,
2016,91827204,82876174,5,,
2016,91828129,84615874,7,1,
2016,90607675,84616906,4,,
2016,91831000,87127216,4,,
2016,91833763,87246636,7,,
2016,90002030,87247758,7,,
2016,89392843,82897575,4,,
2016,89383272,87769917,7,,
2016,89994614,84507691,7,,
2016,91216581,84507734,5,,
2016,89996453,84617012,4,,
2016,93664113,87072318,5,,
2016,90611421,87174788,7,,
2016,90611430,87174834,7,,
2016,90001215,87214129,7,,
2016,90001231,87215074,1,,
2016,90003058,82899857,4,,
2016,91214653,84600816,7,,
2016,90604844,85244697,4,,
2016,89993764,85247899,5,,
2016,93051559,87020122,6,,
2016,91220414,87073310,4,,
2016,89998444,87073315,7,,
2016,90001251,87216053,7,,
2016,91832977,87216066,7,,
2016,91224117,87250883,7,1,
2016,90614228,82901094,7,,
2016,91214674,84600985,7,,
2016,90604918,85248984,4,,
2016,93660471,84396331,7,,
2016,91826490,84396434,2,,
2016,93051632,87022345,7,,
2016,89997564,87023323,7,,
2016,93663361,87024252,7,,
2016,89998521,87077628,7,,
2016,92441214,87134620,4,,
2016,93053521,87136623,7,,
2016,93660520,84398589,4,,
2016,89388265,87079550,7,,
2016,89391211,87221339,5,,
2016,93048879,84399816,7,,
2016,89384495,84399869,1,,
2016,92436558,84399871,3,,
2016,92439505,87030448,5,,
2016,89997692,87030620,7,,
2016,89999575,87139807,7,,
2016,91222453,87185831,5,,
2016,89392167,87258377,5,,0
2016,89393155,87301521,4,,
2016,92435667,85256720,5,,
2016,93048969,83922382,4,,
2016,92441377,87143790,4,,
2016,93665289,87144812,4,,
2016,93665307,87145785,3,,
2016,90001522,87227472,7,,
2016,90613530,87259382,7,,
2016,90604142,84611022,7,,
2016,92434803,84569906,6,,
2016,93661621,82895704,7,,
2016,92437687,82902780,7,1,
2016,93663565,87036770,4,,
2016,93666261,87188971,4,,
2016,91225342,83396404,6,,
2016,93660748,86471132,4,,
2016,89996842,84634320,7,,
2016,93052882,87096189,7,0,
2016,89389493,87149792,7,,
2016,93665424,87151976,7,,
2016,89392314,87265647,5,,1
2016,91217042,85407143,7,,
2016,90606234,83867667,4,,
2016,93662714,86267219,6,,
2016,91829633,87042013,4,,
2016,93051961,87043174,4,,
2016,91830522,87098364,5,,1
2016,93664542,87098375,5,,
