suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
1,60260622,1,1,4001543
5,60260641,1,3,4001560
5,60260643,1,3,4001561
1,60260652,1,1,4001562
5,60260654,1,3,4001563
8,60260683,1,9,4001564
8,60263232,1,9,4001616
5,60259677,1,3,4001640
7,60259685,5,9,4001641
5,60259714,1,3,4001642
1,60259719,1,1,4001643
5,60259725,1,3,4001644
5,60259738,1,3,4001645
8,60263378,4,9,4001648
5,60263391,2,3,4001649
5,60263392,1,3,4001650
5,60263417,2,3,4001651
2,60259742,1,1,4001652
5,60259758,1,3,4001653
5,60259762,1,3,4001654
5,60259770,1,11,4001655
5,60259771,1,3,4001656
5,60259790,1,11,4001657
5,60261021,1,3,4001660
2,60261022,1,1,4001661
17,60261025,12,9,4001662
5,60261032,1,3,4001663
5,60261083,1,3,4001664
5,60261085,1,3,4001665
1,60263500,1,1,4001667
5,60261111,1,3,4001677
5,60262460,3,3,4001732
16,60262488,5,9,4001733
5,60262495,1,3,4001734
8,60262509,8,9,4001735
1,60260101,1,1,4001748
5,60260103,1,3,4001749
5,60260109,1,3,4001750
1,60262535,1,1,4001753
5,60260110,1,3,4001760
5,60260162,1,3,4001761
16,60260181,53,9,4001762
5,60263849,1,3,4001772
5,60263884,1,3,4001773
5,60263898,1,3,4001774
5,60263903,1,3,4001786
5,60335136,4.7,1,4005976
5,60335139,2.8,1,4005977
5,60335154,10,1,4005978
5,60335159,16,1,4005979
5,60335175,5.8,1,4005980
5,60335870,27.7,1,4005981
5,60335871,1.3,1,4005982
5,60335881,1,1,4005983
16,60335888,50,9,4005984
5,60335889,4.6,1,4005985
5,60319342,2,1,4005989
5,60321728,2,1,4005990
5,60321740,2,1,4005991
5,60321755,3,1,4005992
14,60321792,4,9,4005993
5,60319366,1,1,4006063
5,60319374,1,1,4006064
5,60319388,10,1,4006065
5,60320607,1,1,4006069
5,60320614,2,1,4006070
5,60320617,3,1,4006071
13,60329167,5,9,4006104
2,60329168,1,1,4006105
1,60320684,6,1,4006165
5,60320696,0.001,1,4006166
12,60331689,8,1,4006204
5,60331696,1,1,4006205
16,60331706,15,9,4006206
5,60334127,5,1,4006210
5,60334130,7,10,4006211
5,60334143,1,1,4006212
5,60334160,2,1,4006213
16,60334176,1,9,4006214
16,60334180,4,9,4006215
5,60334187,6,1,4006216
12,60334188,1.3,1,4006217
5,60334190,2,1,4006218
5,60320772,71,1,4006231
1,60321983,1,1,4006232
16,60433083,1,9,4010580
5,60433089,1,1,4010581
1,60433097,1,9,4010582
5,60433101,1,1,4010583
5,60451550,95,1,4010648
16,60451554,11,9,4010649
5,60451555,4,1,4010650
5,60436829,1,9,4010663
5,60429930,60.1,1,4014836
5,60429938,4.7,1,4014837
7,60429944,7,9,4014838
5,60414337,1,11,4014852
5,60414338,1,9,4014853
5,60414341,1,9,4014854
16,60414354,1,9,4014855
5,60416707,0.1,1,4014867
12,60416716,1.1,1,4014868
7,60416718,14,9,4014869
7,60416736,72,9,4014870
5,60416741,9,1,4014871
16,60416743,5,9,4014872
5,60427542,1,9,4014951
5,60427544,1,11,4014952
16,60427557,1,11,4014953
5,60427560,1,11,4014954
5,60427561,1,11,4014955
5,60427562,1,11,4014956
12,60427569,1,11,4014957
5,60427581,1,3,4014958
5,60427594,1,11,4014959
16,60427595,1,11,4014960
16,60428740,2,9,4014961
5,60428761,1,1,4014962
5,60428764,0.35,1,4014963
5,60428794,1,9,4014964
5,60416748,6.7,1,4014993
5,60416750,1.7,1,4014994
5,60416772,1,1,4014995
1,60416774,3.3,1,4014996
5,60421560,1,11,4015026
5,60421561,1,11,4015027
1,60421566,1,11,4015028
5,60421567,1,1,4015029
5,60421571,1,11,4015030
1,60427623,1,11,4015048
5,60431289,0.8,1,4015062
7,60431294,10,9,4015063
5,60431295,22.4,1,4015064
5,60431297,1.2,1,4015065
5,60431300,0,,4015066
7,60431305,12,9,4015067
5,60431310,3.7,1,4015068
5,60431320,0.1,1,4015069
1,60419206,1,11,4015107
5,60419212,1,11,4015108
5,60419214,1,11,4015109
5,60419223,1,3,4015110
12,60419226,1,11,4015111
1,60419239,2,9,4015112
5,60472136,1,11,4019296
1,60472162,1,11,4019297
2,60472164,1,11,4019298
5,60474524,1,11,4019347
1,60479147,0.3,1,4019371
16,60479162,26,9,4019372
5,60479169,1,1,4019373
1,60479172,1,1,4019374
5,60479192,7,1,4019375
8,60479194,66,9,4019376
5,60479202,12.5,1,4019377
8,60479203,7,9,4019378
5,60480306,1,1,4019387
12,60480308,1,1,4019388
2,60480310,4,1,4019389
5,60480333,19,1,4019390
15,60480337,1,9,4019391
8,60480338,3,9,4019392
5,60480341,1,1,4019393
1,60481433,2,1,4019395
8,60481435,1,9,4019396
1,60481445,6,1,4019397
15,60481450,256,9,4019398
5,60481457,8.5,1,4019399
1,60481458,0.1,1,4019400
8,60481464,9,9,4019401
15,60481465,7,9,4019402
5,60487447,1.9,1,4019450
2,60487449,1,1,4019451
7,60472178,11,9,4019472
5,60472179,0.5,4,4019473
1,60472188,2,9,4019474
2,60472189,1,11,4019475
5,60472195,1,9,4019476
5,60472198,1,11,4019477
5,60472199,1,11,4019478
5,60472200,1,11,4019479
5,60472204,0.1,3,4019480
5,60472208,0.01,3,4019481
5,60472209,0.3,3,4019482
5,60472210,0.001,3,4019483
15,60472211,22,9,4019484
5,60472212,1,11,4019485
5,60472216,1,11,4019486
5,60472218,0.3,1,4019487
5,60472219,1,11,4019488
16,60472220,1,11,4019489
5,60472224,1,11,4019490
5,60472225,3.5,1,4019491
5,60472226,2,1,4019492
5,60472227,1,11,4019493
5,60472228,1,11,4019494
2,60472230,5,1,4019495
5,60474560,1,11,4019503
12,60474575,0.25,1,4019504
5,60474577,1,9,4019505
12,60474579,1,11,4019506
5,60474580,1,11,4019507
8,60480348,8.5,7,4019529
1,60480349,1,1,4019530
1,60480353,1.1,1,4019531
5,60480354,1,1,4019532
17,60480372,1,1,4019533
5,60480374,57.4,1,4019534
12,60480375,0.3,1,4019535
1,60480376,6.2,1,4019536
12,60480377,3,1,4019537
5,60480391,1,1,4019538
15,60480392,1.5,9,4019539
5,60480399,2,1,4019540
5,60480414,8,1,4019541
1,60481474,8.2,1,4019542
1,60481486,2,1,4019543
1,60481505,1,1,4019544
5,60481509,6.1,1,4019545
1,60481513,2,1,4019546
16,60468160,2,9,4023728
5,60468161,1,11,4023729
5,60468162,1,11,4023730
5,60468163,1,1,4023731
1,60468181,1,11,4023732
1,60468182,1,11,4023733
2,60468183,1,11,4023734
5,60468187,50,9,4023735
5,60468203,1,11,4023736
16,60468211,1,11,4023737
5,60454920,5,1,4023785
5,60454930,1,1,4023786
15,60457327,3,9,4023790
15,60457329,1,9,4023791
1,60457342,1,11,4023792
12,60457346,1.4,1,4023793
5,60457350,1,11,4023794
7,60468233,20,9,4023856
5,60468234,1,11,4023857
5,60468235,3,9,4023858
5,60468236,1,11,4023859
5,60468237,1,11,4023860
5,60468246,0.5,3,4023861
5,60468247,1,3,4023862
5,60468249,0.001,3,4023863
5,60468251,0.001,3,4023864
5,60468252,0.1,3,4023865
15,60468253,22,9,4023866
5,60468254,0.01,3,4023867
5,60468255,1,11,4023868
2,60468256,1,11,4023869
16,60468257,1,11,4023870
1,60468258,1,11,4023871
5,60468260,1,11,4023872
5,60468264,1,11,4023873
15,60468266,1,11,4023874
1,60468276,1,11,4023875
5,60468277,1,1,4023876
1,60468283,1,11,4023877
2,60468288,1,11,4023878
1,60468295,1,11,4023879
5,60468296,1,11,4023880
16,60468297,1,11,4023881
5,60468301,1,11,4023882
5,60454935,2,1,4023913
5,60454940,5,3,4023914
5,60454956,27,1,4023915
5,60454964,0.01,2,4023916
1,60457359,1,11,4023925
5,60457367,1,11,4023926
5,60457369,1,11,4023927
12,60457379,1.9,1,4023928
12,60457381,1.9,1,4023929
15,60457385,1,11,4023930
5,60262883,1,3,4001831
5,60262887,1,3,4001832
5,60262903,2,9,4001833
2,60264068,1,1,4001834
5,60264085,1,3,4001835
5,60264102,1,3,4001836
1,60262915,1,1,4001850
1,60262925,1,1,4001851
5,60262945,1,3,4001852
5,60262946,1,3,4001853
5,60264133,1,1,4001855
5,60264134,1,3,4001856
1,60264162,1,1,4001857
8,60264166,1,9,4001858
5,60264196,1,3,4001859
2,60277551,1,11,4001880
8,60277561,1,9,4001881
5,60277581,1,3,4001882
5,60277589,1,3,4001883
5,60277619,1,3,4001890
5,60277626,1,3,4001891
12,60278059,0.001,1,4001946
5,60278061,36.5,1,4001947
5,60278062,2.7,1,4001948
5,60278064,4.5,1,4001949
5,60278069,2,1,4001950
16,60278072,5,9,4001951
8,60278074,15.5,9,4001961
5,60278081,0.01,1,4001962
5,60278083,0.001,1,4001963
5,60278087,0.001,1,4001964
5,60278090,0.009,1,4001965
5,60278100,3.5,1,4001966
8,60278102,4,9,4001967
8,60278103,10,9,4001968
8,60278104,25,9,4001969
5,60278110,37.1,1,4001970
5,60278112,0.002,1,4001971
5,60278117,54.8,1,4001972
5,60278119,0.002,1,4001973
5,60278122,0.009,1,4001974
8,60278123,21,1,4001975
5,60278125,35,1,4001976
12,60278128,0.01,1,4001977
16,60275826,1,11,4001996
16,60275855,1,9,4001999
12,60275877,5,1,4002000
5,60275896,1,3,4002001
5,60275900,1,3,4002002
5,60275904,1,3,4002003
5,60277099,1,3,4002004
5,60277106,1,3,4002005
5,60277154,1,3,4002010
5,60277166,1,3,4002011
17,60277167,1,9,4002012
1,60277181,1,1,4002013
5,60278506,1,3,4002029
5,60278514,1,11,4002030
1,60278522,1,1,4002031
1,60274881,1,1,4002032
5,60274910,1,3,4002033
5,60274911,1,3,4002034
5,60274915,1,3,4002035
2,60274918,1,1,4002036
8,60278547,1,9,4002042
1,60274927,5,1,4002049
5,60274950,1,3,4002050
5,60274954,1,3,4002051
5,60272723,1,3,4002085
5,60270361,1,3,4002090
5,60270368,1,3,4002091
5,60324396,67,1,4006242
2,60331764,0.1,1,4006284
5,60331782,0.1,1,4006285
16,60334195,9,9,4006291
15,60318367,1,9,4006310
2,60318392,7.5,1,4006311
13,60318403,1,9,4006312
2,60320808,0.001,1,4006315
5,60322078,235,1,4006319
12,60318476,13,1,4006392
5,60327041,6,1,4006432
8,60336371,1,9,4006462
1,60323413,1.1,1,4006480
5,60327047,0.01,1,4006498
12,60327066,2,1,4006499
5,60330763,30,1,4006513
5,60330785,1,1,4006514
5,60330825,1,1,4006515
5,60330827,60,1,4006516
12,60330829,0.5,1,4006517
12,60440427,1,1,4010675
8,60441580,200,9,4010680
15,60441583,80,9,4010681
8,60441586,14,9,4010682
17,60441587,20,1,4010683
5,60443908,1,11,4010687
5,60443919,1,11,4010688
5,60443924,1,11,4010689
5,60436871,1,9,4010750
2,60439432,1,1,4010852
5,60439460,1,9,4010853
5,60440585,1,1,4010854
5,60440614,0.9,1,4010855
5,60439475,1,9,4010919
1,60439524,1,9,4010920
5,60439525,5.9,1,4010921
5,60440618,1,1,4010922
5,60440630,1,9,4010923
5,60440639,1,9,4010924
5,60441818,1,11,4010927
5,60441828,1,11,4010928
12,60442926,9,9,4010933
1,60442931,1,3,4010934
2,60442959,0.5,1,4010935
5,60419241,1,11,4015113
16,60419244,1,11,4015114
5,60421596,1,11,4015120
5,60421627,1.4,1,4015121
5,60421645,5.9,1,4015122
5,60422807,7.6,1,4015124
5,60422818,1,9,4015125
5,60422819,1,1,4015126
5,60422843,1,1,4015127
5,60422845,1,1,4015128
5,60422862,1,1,4015129
5,60431325,3.3,1,4015163
16,60431326,0.5,6,4015164
5,60431338,6.9,1,4015165
5,60431340,1,1,4015166
5,60431342,0,,4015167
5,60431347,2,1,4015168
5,60431349,1,9,4015169
2,60415768,1,11,4015202
5,60415770,1,9,4015203
5,60415774,1,11,4015204
16,60415782,1,9,4015205
5,60419246,1,11,4015221
5,60419250,1,9,4015222
5,60419252,1,9,4015223
5,60419261,1,11,4015224
8,60419313,9,9,4015225
