suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2,56063635,5.4,1,3673299
5,56067295,0.09,3,3673309
2,56067305,7.2,1,3673310
5,56067317,0.293,3,3673311
4,56070437,0.6,1,3673318
5,56070448,19.74,3,3673319
5,56070491,0.087,3,3673320
2,56051852,0.3,1,3673323
2,56051859,10.1,1,3673324
12,56055485,29.09,1,3673333
5,56055487,0.344,3,3673334
5,56055541,0.035,3,3673335
2,56056721,0.6,1,3673336
11,56066146,3.25,1,3673392
5,56066151,0.94,3,3673393
16,56067342,1.42,1,3673394
2,56067378,7,1,3673395
5,56055610,0.04,3,3673443
5,56060232,0.144,3,3673458
5,56060254,0.07,3,3673459
5,56060263,0.47,3,3673460
5,56060287,1.001,3,3673461
5,56060303,0.144,3,3673462
2,56129989,22.4,1,3677741
5,56130004,0.007,3,3677742
12,56130016,100.2,1,3677743
11,56130021,0,,3677744
5,56130043,0.46,3,3677745
4,56137251,0.5,1,3677767
2,56137252,0.27,1,3677768
17,56137313,8.7,1,3677769
5,56137314,0.126,3,3677770
5,56138427,0.165,3,3677772
5,56138429,0.432,3,3677773
2,56139549,12.9,1,3677774
4,56139555,0.1,1,3677775
5,56139572,0.003,3,3677776
2,56139580,0.22,1,3677777
5,56143193,7,1,3677787
5,56143258,0.099,3,3677788
5,56143269,0.182,3,3677789
5,56132511,0.222,3,3677832
5,56132512,7.1,1,3677833
4,56136198,1.3,1,3677846
5,56136218,124,9,3677847
16,56137370,5.6,1,3677848
4,56137372,0.9,1,3677849
5,56137373,0.223,3,3677850
2,56139615,3.86,1,3677856
17,56139644,19,9,3677857
12,56139646,1.7,1,3677858
4,56143302,0.25,1,3677870
12,56143309,1.07,1,3677871
5,56145717,0.04,3,3677883
5,56145733,0.064,3,3677884
16,56145734,1.07,1,3677885
5,56132587,0.2,1,3677920
1,56136261,7.17,1,3677924
11,56137427,50,9,3677929
5,56137447,0.224,3,3677930
9,56139708,2,9,3677939
5,56139710,0.185,3,3677940
2,56139711,11.2,1,3677941
4,56139751,0.8,1,3677942
5,56145787,1.35,3,3677959
5,56145799,2.323,3,3677960
5,56145832,0.168,3,3677961
5,56147044,0.048,3,3677971
5,56209695,5.87,1,3682302
5,56215640,4,10,3682326
5,56215641,0.74,1,3682327
1,56215643,0.01,1,3682328
5,56219231,4.08,1,3682437
5,56224787,4.85,1,3682477
5,56224789,0.5,4,3682478
5,56224792,1.64,1,3682479
12,56276053,0,,3691223
5,56276057,3.9,1,3691224
12,56276062,1.5,1,3691225
5,56276063,5.1,1,3691226
8,56276065,0,,3691227
5,56276068,0.5,1,3691228
5,56276094,1.6,1,3691229
5,56276099,8.9,1,3691230
5,56276104,0,,3691231
5,56276113,0,,3691232
5,56276115,0,,3691233
5,56276121,0,,3691234
5,56238909,7.14,1,3691330
5,56238917,15.2,1,3691331
1,56238933,0.1,1,3691332
4,56226943,0.25,1,3691359
5,56226953,4.19,1,3691360
5,56235338,5.37,1,3691400
5,56235356,6.75,1,3691401
2,56235357,0.57,1,3691402
5,56238984,33.7,1,3691420
5,56238995,3.39,1,3691421
8,56239013,11.37,1,3691422
5,56239016,25.94,1,3691423
1,56239044,2.58,1,3691424
5,56241373,0.07,3,3691435
12,56241375,0.7,1,3691436
5,56241384,0.22,3,3691437
15,56241386,15.5,9,3691438
5,56241403,0.3,3,3691439
5,56241410,0.02,3,3691440
5,56241415,0.33,3,3691441
13,56241423,1,9,3691442
11,56241426,2.7,1,3691443
5,56241433,0.06,3,3691444
2,55525640,0.3,1,3638864
5,55525641,0.12,3,3638865
5,55525656,0.335,3,3638866
4,55526836,1,1,3638869
5,55526840,3.1,3,3638870
1,55526863,0.2,1,3638871
12,55532368,1.2,1,3638894
5,55532370,0.99,3,3638895
5,55532409,1.62,3,3638896
5,55515180,0.02,3,3638897
2,55515185,0.2,1,3638898
5,55515189,2,10,3638899
5,55515201,0.1,3,3638900
5,55522314,0.3,3,3638917
5,55522320,0.11,3,3638918
5,55522322,0.2,3,3638919
5,55526891,3.68,3,3638933
12,55526892,0.3,1,3638934
5,55532416,0.69,3,3638951
5,55532420,0.375,3,3638952
5,55532421,0.085,3,3638953
5,55515226,0.15,3,3638958
5,55516462,0.07,3,3638959
12,55516481,18.8,1,3638960
2,55486801,1.4,1,3638980
5,55493921,0.03,3,3639018
2,55493957,0.05,1,3639019
1,55483150,0.01,3,3639064
1,55483173,1,1,3639065
5,55483176,18.4,3,3639066
16,55483181,22.6,1,3639067
5,55483182,1,3,3639068
5,55483183,0.26,3,3639069
16,55483187,3.7,1,3639070
1,55483188,4.3,1,3639071
