victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
40696729,37739925,1,4,,,,5,50,F,1,2,R,,,,
40696730,37739926,1,4,,,,5,17,M,2,2,R,,,,
40696731,37739927,1,4,,,,5,86,M,1,2,R,,,,
40696732,37739928,1,4,,,,5,74,F,1,2,R,,,,
40696733,37739929,1,4,,,,5,34,M,2,2,R,,,,
40696734,37739930,1,8,,,,,,,,,,,,,
40696735,37739931,1,8,,,,,,,,,,,,,
40696736,37739932,1,8,,,,,,,,,,,,,
40698942,37742757,1,4,,,,5,24,M,1,2,R,,,,
40698943,37742758,1,4,,,,5,42,F,1,2,R,,,,
40698944,37742759,1,4,,,,5,33,F,2,2,R,,,,
40698945,37742760,1,1,,,,,,,,,,,,,
40698946,37742761,1,4,,,,5,32,F,2,2,R,,,,
40698947,37742762,1,4,,,,5,49,M,2,2,R,,,,
40698948,37742763,1,4,,,,5,34,M,2,2,R,,,,
40698949,37742764,1,4,,,,5,43,F,1,2,R,,,,
40698950,37742765,1,8,,,,,,,,,,,,,
40698951,37742766,1,1,,,,,,,,,,,,,
40698952,37742767,1,4,,,,5,36,F,1,2,R,,,,
40698953,37742768,1,4,,,,5,33,F,1,,R,,,,
40698954,37742769,1,4,,,,5,41,M,1,2,R,,,,
40698955,37742770,1,4,,,,5,20,F,2,,R,,,,
40698956,37742771,1,4,,,,5,14,F,1,2,R,,,,
40698957,37742772,1,4,,,,5,58,F,1,2,R,,,,
40698958,37742773,2,4,,,,5,16,M,1,2,R,,,,
40697821,37741730,1,4,,,,5,24,F,1,2,R,,,,
40697822,37741731,1,4,,,,5,24,M,1,2,R,,,,
40697823,37741732,1,4,,,,5,47,F,1,2,R,,,,
40697824,37741732,2,4,,,,5,29,M,1,2,R,,,,
40697825,37741733,1,4,,,,5,58,F,1,2,R,,,,
40697826,37741734,1,4,,,,5,28,F,2,2,R,,,,
40697827,37741735,1,1,,,,,,,,,,,,,
40697828,37741736,1,4,,,,5,50,M,1,2,R,,,,
40697829,37741737,1,4,,,,5,35,F,2,2,R,,,,
40697830,37741738,1,4,,,,5,52,M,1,2,R,,,,
40697831,37741739,1,4,,,,5,49,F,1,2,R,,,,
40697832,37741740,1,4,,,,5,73,F,1,2,R,,,,
40697833,37741741,1,8,,,,,,,,,,,,,
40697834,37741742,1,4,,,,5,37,F,1,2,N,,,,
40697835,37741743,1,4,,,,5,28,M,1,2,N,,,,
40697836,37741744,1,4,,,,5,35,F,1,2,R,,,,
40697837,37741745,1,1,,,,,,,,,,,,,
40697838,37741746,1,4,,,,5,42,F,1,2,R,,,,
40697840,37741747,2,4,,,,5,24,F,1,,R,,,,
40697839,37741747,1,4,,,,5,23,M,1,2,R,,,,
40697841,37741748,1,8,,,,,,,,,,,,,
40697842,37741749,1,4,,,,5,16,F,2,2,R,,,,
40697843,37741750,1,8,,,,,,,,,,,,,
40697844,37741751,1,1,,,,,,,,,,,,,
40697845,37741752,1,4,,,,5,24,M,2,2,R,,,,
40697846,37741753,1,4,,,,5,36,F,2,2,R,,,,
40697847,37741754,1,4,,,,5,41,M,1,2,R,,,,
40697848,37741755,1,4,,,,5,82,F,1,2,R,,,,
40697849,37741756,1,4,,,,5,28,M,1,2,R,,,,
40697850,37741757,1,4,,,,5,41,F,1,2,R,,,,
40697851,37741758,1,4,,,,5,36,F,1,2,R,,,,
40697852,37741759,1,4,,,,5,23,M,1,2,R,,,,
40697853,37741760,1,4,,,,5,30,F,1,2,R,,,,
40697854,37741761,1,1,,,,,,,,,,,,,
40697855,37741762,1,4,,,,5,79,M,2,2,R,,,,
40697856,37741763,1,4,,,,5,38,F,1,2,R,,,,
40697857,37741764,1,4,,,,5,47,F,1,2,R,,,,
40697858,37741765,1,4,,,,5,28,M,1,2,R,,,,
40697859,37741765,2,4,,,,5,24,F,1,2,R,,,,
40697860,37741766,1,4,,,,5,44,F,1,2,R,,,,
40697861,37741767,1,4,,,,5,19,F,2,2,R,,,,
40697862,37741768,1,4,,,,5,25,F,1,2,R,,,,
40697863,37741768,2,4,,,,5,33,M,1,2,R,,,,
