victim_id,offense_id
9138070,9227302
9138072,9227304
9138073,9227305
9138074,9227306
9138075,9227307
9138076,9227308
9138084,9227315
9138084,9227316
9138077,9227309
9138078,9227310
9138079,9227311
9138080,9227311
9138081,9227312
9138082,9227313
9138083,9227314
9138085,9227317
9138067,9227299
9138086,9227318
9138087,9227319
9138087,9227320
9138088,9227321
9138089,9227322
9138090,9227323
9138090,9227324
9138091,9227325
9138091,9227326
9138092,9227327
9138093,9227328
9138094,9227329
9138095,9227330
9138096,9227331
9138071,9227303
9138068,9227300
9138069,9227301
9138173,9227413
9138232,9227479
9138097,9227332
9138098,9227332
9138099,9227333
9138100,9227333
9138101,9227334
9138102,9227335
9138102,9227336
9138103,9227337
9138103,9227338
9138104,9227339
9138105,9227340
9138106,9227341
9138107,9227342
9138108,9227343
9138109,9227344
9138110,9227345
9138110,9227346
9138111,9227347
9138112,9227348
9138112,9227349
9138113,9227350
9138114,9227351
9138114,9227352
9138115,9227353
9138116,9227354
9138117,9227355
9138118,9227356
9138129,9227367
9138202,9227444
9138119,9227357
9138120,9227358
9138121,9227359
9138122,9227360
9138123,9227361
9138124,9227362
9138125,9227363
9138126,9227364
9138127,9227365
9138128,9227366
9138130,9227368
9138131,9227369
9138132,9227370
9138135,9227373
9138140,9227379
9138133,9227371
9138134,9227372
9138136,9227374
9138137,9227375
9138138,9227376
9138138,9227377
9138139,9227378
9138141,9227380
9138142,9227381
9138143,9227382
9138144,9227383
9138145,9227384
9138146,9227385
9138148,9227387
9138148,9227388
9138149,9227389
9138150,9227390
9138151,9227391
9138151,9227392
9138152,9227393
9138153,9227394
9138154,9227395
9138155,9227396
9138156,9227397
9138157,9227398
9138158,9227399
9138159,9227400
9138160,9227401
9138161,9227402
9138162,9227403
9138162,9227404
9138163,9227405
9138164,9227406
9138165,9227407
9138166,9227408
9138166,9227409
9138168,9227410
9138169,9227410
9138170,9227410
9138167,9227410
9138171,9227411
9138172,9227412
9138147,9227386
9138174,9227414
9138176,9227415
9138175,9227416
9138177,9227417
9138178,9227418
9138179,9227419
9138180,9227420
9138180,9227421
9138181,9227422
9138182,9227423
9138182,9227424
9138183,9227425
9138184,9227426
9138185,9227427
9138186,9227428
9138187,9227429
9138188,9227430
9138189,9227431
9138190,9227432
9138191,9227433
9138192,9227434
9138193,9227435
9138204,9227446
9138194,9227436
9138194,9227437
9138195,9227438
9138197,9227439
9138196,9227439
9138198,9227440
9138199,9227441
9138200,9227442
9138201,9227443
9138203,9227445
9138205,9227448
9138206,9227447
9138207,9227449
9138207,9227450
9138208,9227451
9138209,9227452
9138209,9227453
9138210,9227454
9138210,9227455
9138211,9227456
9138212,9227457
9138213,9227458
9138214,9227459
9138215,9227460
9138216,9227461
9138217,9227462
9138218,9227463
9138219,9227464
9138220,9227465
9138221,9227466
9138222,9227467
9138222,9227468
9138223,9227469
9138224,9227470
9138225,9227471
9138226,9227472
9138227,9227473
9138228,9227474
9138229,9227475
9138230,9227476
9138231,9227477
9138231,9227478
9138233,9227480
9138234,9227480
9138235,9227481
9138236,9227482
9138238,9227484
9138237,9227483
9138239,9227485
9138240,9227486
9138240,9227487
9138240,9227488
9138241,9227489
9138242,9227490
9138243,9227491
9138244,9227492
9138245,9227493
9138246,9227494
9138247,9227495
9138268,9227517
9138248,9227496
9138249,9227497
9138250,9227498
9138251,9227499
9138252,9227500
9138253,9227501
9138254,9227502
9138255,9227503
9138256,9227504
9138257,9227505
9138258,9227506
9138258,9227507
9138259,9227508
9138260,9227509
9138261,9227510
9138262,9227511
9138263,9227512
9138264,9227513
9138265,9227514
9138266,9227515
9138267,9227516
9138269,9227518
9138270,9227519
9138271,9227520
9138272,9227521
9138273,9227521
9138274,9227522
9138275,9227523
9138276,9227524
9138277,9227525
9138299,9227548
9138278,9227526
9138279,9227527
9138280,9227528
9138281,9227529
9138282,9227530
9138283,9227531
9138283,9227532
9138284,9227533
9138285,9227533
9138286,9227534
9138287,9227535
9138288,9227536
9138289,9227537
9138290,9227538
9138331,9227581
9138291,9227539
9138291,9227540
9138292,9227541
9138293,9227542
9138294,9227543
9138295,9227544
9138296,9227545
9138297,9227546
9138298,9227547
9138300,9227549
9138301,9227550
9138302,9227551
9138303,9227552
9138304,9227553
9138305,9227554
