property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
9685178,8618198,6,,,
9685180,8618200,1,,,
9685181,8618201,7,,,
9685182,8618202,7,,,
9685183,8618203,7,,,
9685184,8618203,7,,,
9685185,8618204,7,,,
9685192,8618211,4,,,
9685193,8618211,7,,,
9685186,8618205,4,,,
9685187,8618206,4,,,
9685188,8618206,4,,,
9685189,8618208,5,,1,
9685190,8618208,7,1,,
9685191,8618210,4,,,
9685194,8618212,5,,1,
9685195,8618212,7,1,,
9685176,8618195,6,,,
9685196,8618213,4,,,
9685197,8618214,4,,,
9685198,8618214,7,,,
9685199,8618214,7,,,
9685200,8618215,4,,,
9685201,8618216,4,,,
9685202,8618217,4,,,
9685203,8618217,4,,,
9685204,8618217,7,,,
9685205,8618218,4,,,
9685206,8618220,4,,,
9685207,8618220,4,,,
9685208,8618220,4,,,
9685209,8618221,4,,,
9685210,8618222,4,,,
9685211,8618223,7,,,
9685179,8618199,6,,,
9685177,8618196,6,,,
9685335,8618351,7,,,
9685212,8618227,6,,,
9685213,8618227,6,,,
9685214,8618228,6,,,
9685215,8618228,6,,,
9685216,8618229,5,,,
9685217,8618229,7,,,
9685218,8618230,4,,,
9685219,8618231,7,,,
9685220,8618232,3,,,
9685221,8618233,4,,,
9685222,8618235,5,,,
9685223,8618235,7,,,
9685224,8618237,4,,,
9685225,8618239,4,,,
9685226,8618239,7,,,
9685227,8618241,4,,,
9685240,8618254,7,,,
9685304,8618322,7,,,
9685228,8618244,7,,,
9685229,8618244,7,,,
9685230,8618244,7,,,
9685231,8618245,7,,,
9685232,8618246,7,,,
9685233,8618247,6,,,
9685234,8618248,4,,,
9685235,8618249,4,,,
9685236,8618250,6,,,
9685237,8618251,4,,,
9685238,8618252,7,,,
9685239,8618253,4,,,
9685241,8618255,4,,,
9685242,8618256,4,,,
9685243,8618257,6,,,
9685246,8618260,7,,,
9685251,8618265,7,,,
9685244,8618258,4,,,
9685245,8618259,4,,,
9685247,8618261,3,,,
9685248,8618262,3,,,
9685249,8618263,6,,,
9685250,8618263,6,,,
9685252,8618266,4,,,
9685253,8618267,4,,,
9685254,8618268,7,,,
9685255,8618268,7,,,
9685256,8618268,7,,,
9685257,8618269,4,,,
9685258,8618270,4,,,
9685259,8618271,7,,,
9685261,8618273,6,,,
9685262,8618273,6,,,
9685263,8618275,6,,,
9685264,8618276,6,,,
9685265,8618276,6,,,
9685266,8618277,7,,,
9685267,8618278,7,0,,
9685268,8618279,5,,,
9685269,8618279,7,,,
9685270,8618281,5,,,
9685271,8618281,7,,,
9685272,8618283,4,,,
9685273,8618284,4,,,
9685274,8618286,4,,,
9685275,8618287,6,,,
9685276,8618287,6,,,
9685277,8618288,7,,,
9685278,8618289,6,,,
9685279,8618290,6,,,
9685280,8618291,6,,,
9685281,8618291,6,,,
9685282,8618293,4,,,
9685260,8618272,7,,,
9685283,8618296,6,,,
9685284,8618297,6,,,
9685285,8618298,7,,,
9685286,8618299,6,,,
9685287,8618300,6,,,
9685288,8618301,6,,,
9685289,8618301,6,,,
9685290,8618302,4,,,
9685291,8618303,6,,,
9685292,8618303,6,,,
9685293,8618304,7,,,
9685294,8618304,7,,,
9685295,8618305,4,,,
9685296,8618306,6,,,
9685297,8618307,4,,,
9685298,8618308,4,,,
9685299,8618310,4,,,
9685300,8618311,6,,,
9685306,8618324,4,,,
9685301,8618315,6,,,
9685302,8618315,6,,,
9685303,8618316,7,,,
9685305,8618323,7,,,
9685307,8618325,6,,,
9685308,8618326,4,,,
9685309,8618326,7,,,
9685310,8618327,6,,,
9685311,8618328,6,,,
9685312,8618328,6,,,
9685313,8618329,6,,,
9685314,8618329,6,,,
9685315,8618332,4,,,
9685316,8618333,4,,,
9685317,8618335,7,,,
9685318,8618336,4,,,
9685319,8618337,5,,1,
9685320,8618337,7,1,,
9685321,8618337,7,,,
9685322,8618338,7,,,
9685323,8618339,4,,,
9685324,8618340,4,,,
9685325,8618341,4,,,
9685326,8618341,7,,,
9685327,8618342,7,,,
9685328,8618343,5,,0,
9685329,8618344,6,,,
9685330,8618345,6,,,
9685331,8618348,5,,1,
9685332,8618348,7,1,,
9685333,8618350,6,,,
9685334,8618350,6,,,
9685336,8618353,7,,,
9685337,8618354,7,,,
9685338,8618354,7,,,
9685339,8618355,5,,,
9685340,8618355,5,,,
9685341,8618355,5,,,
9685342,8618356,7,,,
9685343,8618356,7,,,
9685344,8618357,5,,1,
9685345,8618357,5,,,
9685346,8618357,5,,,
9685347,8618357,5,,,
9685348,8618357,5,,,
9685349,8618357,5,,,
9685350,8618357,5,,,
9685351,8618357,7,1,,
9685352,8618357,7,,,
9685353,8618358,4,,,
9685354,8618359,7,,,
9685355,8618360,7,,,
9685356,8618362,7,,,
9685357,8618362,7,,,
9685358,8618362,7,,,
9685359,8618363,7,,,
9685360,8618363,7,,,
9685361,8618363,7,,,
9685362,8618363,7,,,
9685363,8618364,4,,,
9685380,8618385,3,,,
9685364,8618365,4,,,
9685365,8618366,6,,,
9685366,8618370,8,,,
9685367,8618371,7,,,
9685368,8618373,7,0,,
9685369,8618374,5,,,
9685370,8618374,7,,,
9685371,8618375,6,,,
9685372,8618375,6,,,
9685373,8618377,4,,,
9685374,8618380,4,,,
9685375,8618381,7,,,
9685376,8618381,7,,,
9685377,8618382,7,,,
9685378,8618383,4,,,
9685379,8618384,6,,,
9685381,8618387,6,,,
9685382,8618390,7,,,
9685383,8618390,7,,,
9685384,8618391,7,1,,
9685385,8618393,7,,,
9685405,8618414,7,,,
9685386,8618394,6,,,
9685387,8618396,5,,,
9685388,8618396,7,,,
9685389,8618397,6,,,
9685390,8618398,7,,,
9685391,8618398,7,,,
9685392,8618399,4,,,
9685393,8618399,7,,,
9685394,8618402,6,,,
9685395,8618403,7,,,
9685396,8618404,7,,,
9685434,8618445,4,,,
9685397,8618406,4,,,
9685398,8618406,7,,,
9685399,8618407,7,,,
9685400,8618410,7,,,
9685401,8618410,7,,,
9685402,8618410,7,,,
9685403,8618411,4,,,
9685404,8618413,7,,,
9685406,8618415,4,,,
9685407,8618416,7,,,
9685408,8618416,7,,,
9685409,8618418,1,,,
9685410,8618419,6,,,
9685411,8618421,7,,,
9685412,8618422,4,,,
9685413,8618423,7,,,
9685414,8618424,7,,,
9685415,8618425,7,,,
9685428,8618437,4,,,
9685429,8618439,7,,,
9685416,8618429,7,,,
9685417,8618430,7,,,
9685418,8618431,7,,,
9685419,8618432,7,,,
9685420,8618433,4,,,
9685421,8618433,7,,,
9685422,8618433,7,,,
9685423,8618434,7,,,
9685424,8618434,7,,,
9685425,8618434,7,,,
9685426,8618435,4,,,
9685427,8618436,5,,0,
9685430,8618440,4,,,
9685431,8618441,4,,,
