"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2016,26303109,1,26323103
2016,26303147,1,26323140
2016,26303137,1,26323131
2016,26303212,1,26323208
2016,26303297,1,26323291
2016,26306594,1,26326599
2016,26307129,1,26327134
2016,26306747,1,26326753
2016,26306785,7,26326791
2016,26306813,1,26326820
2016,26306888,1,26326894
2016,26307235,1,26327243
2016,25636219,1,25655044
2016,23891539,1,23902795
2016,23891540,1,23902796
2016,23891541,1,23902797
2016,23891542,1,23902798
2016,23891543,1,23902799
2016,23891545,1,23902801
2016,23891546,1,23902802
2016,23891547,1,23902803
2016,23891550,1,23902806
2016,23891551,1,23902807
2016,23891552,1,23902808
2016,23891553,1,23902809
2016,23891554,1,23902810
2016,23891555,1,23902811
2016,23891556,1,23902812
2016,23891557,1,23902813
2016,23891558,1,23902814
2016,23891560,1,23902816
2016,23891566,1,23902822
2016,23891567,1,23902823
2016,23891568,1,23902824
2016,23891569,1,23902825
2016,23891572,1,23902828
2016,23891573,1,23902829
2016,23891574,1,23902830
2016,23891575,1,23902831
2016,23891576,1,23902832
2016,23891577,1,23902833
2016,23891578,1,23902834
2016,23891579,1,23902835
2016,23891580,1,23902836
2016,23891581,1,23902837
2016,23891582,1,23902838
2016,23891583,1,23902839
2016,23891584,1,23902840
2016,23891585,1,23902841
2016,23891586,1,23902842
2016,23891587,1,23902843
2016,23891588,1,23902844
2016,23891589,1,23902845
2016,23891590,1,23902846
2016,23891591,1,23902847
2016,23891592,1,23902848
2016,23891593,1,23902849
2016,23891594,1,23902850
2016,23891595,1,23902851
2016,23891597,1,23902852
2016,23891598,1,23902853
2016,23891599,1,23902854
2016,23891600,1,23902855
2016,23891601,1,23902856
2016,23891602,1,23902857
2016,23891603,1,23902858
2016,23891606,1,23902861
2016,23891607,1,23902862
2016,23891608,1,23902863
2016,23891611,1,23902866
2016,23891612,1,23902867
2016,23891613,1,23902868
2016,23891614,1,23902869
2016,23891615,1,23902870
2016,23891616,1,23902871
2016,23891617,1,23902872
2016,23891618,1,23902873
2016,23891619,1,23902874
2016,23891620,1,23902875
2016,23891621,1,23902876
2016,23891622,1,23902877
2016,23891623,1,23902878
2016,23891624,1,23902879
2016,23891625,1,23902880
2016,23891627,1,23902882
2016,23891628,1,23902883
2016,23891631,1,23902886
2016,23891632,1,23902887
2016,23891633,1,23902888
2016,23891634,1,23902889
2016,23891635,1,23902890
2016,23891636,1,23902891
2016,23891637,1,23902892
2016,23891638,1,23902893
2016,23891639,1,23902894
2016,23891640,1,23902895
2016,23891641,1,23902896
2016,23891642,1,23902897
2016,23891643,1,23902898
2016,23891644,1,23902899
2016,23891645,1,23902900
2016,23891646,1,23902901
2016,23891647,1,23902902
2016,23891648,1,23902903
2016,23891649,1,23902904
2016,23891650,1,23902905
2016,23891651,1,23902906
2016,23891652,1,23902907
2016,23891653,1,23902908
2016,23891654,1,23902909
2016,23891655,1,23902910
