offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
31147969,29487540,49,C,20,0,N,
31147970,29487540,45,C,20,,,
31151401,29487541,45,C,20,,,
31151934,29487542,21,C,18,,,
31151935,29487543,49,C,20,0,F,
31151936,29487543,45,C,20,,,
31151402,29487544,49,A,20,0,F,
31151408,29487601,49,C,19,1,F,
31152700,29487602,49,C,18,0,F,
31152701,29487602,14,C,18,,,
31148152,29487603,21,C,18,,,
31150353,29487604,21,C,18,,,
31146308,29487605,45,C,20,,,
31152702,29487606,47,C,3,,,
31146297,29487545,49,C,20,0,N,
31151937,29487546,45,C,25,,,
31144027,29487547,45,C,20,,,
31147971,29487548,49,C,20,0,N,
31150341,29487550,51,C,20,,,
31148153,29487607,16,C,20,,,
31148154,29487607,35,C,20,,,
31144022,29487535,16,C,20,,,
31144023,29487536,16,C,20,,,
31144024,29487536,35,C,20,,,
31147972,29487549,49,C,19,1,F,
31147973,29487549,47,C,19,,,
31144028,29487551,45,C,18,,,
31148146,29487552,5,C,18,,,
31148147,29487553,45,C,20,,,
31146298,29487554,49,C,5,0,F,
31146299,29487554,47,C,5,,,
31146300,29487554,5,C,5,,,
31144029,29487555,21,C,18,,,
31151938,29487556,49,C,19,1,F,
31151939,29487556,47,C,19,,,
31152692,29487567,45,C,10,,,
31148742,29487608,45,C,20,,,
31148743,29487608,5,C,25,,,
31144025,29487537,16,C,17,,,
31144026,29487537,35,C,17,,,
31151933,29487538,16,C,23,,,
31144030,29487557,7,C,18,,,
31151403,29487558,5,C,19,,,
31146301,29487559,46,C,25,,,
31144031,29487560,45,C,20,,,
31147974,29487561,44,C,20,,,
31146302,29487562,45,C,20,,,
31150342,29487564,14,C,25,,,
31147975,29487566,45,C,20,,,
31151409,29487609,16,C,13,,,
31151410,29487610,5,C,20,,,
31151411,29487611,49,C,20,0,F,
31151412,29487611,45,C,20,,,
31150340,29487539,35,C,20,,,
31152691,29487563,45,C,13,,,
31150343,29487565,27,C,20,,,
31147976,29487568,5,C,13,,,
31152693,29487569,5,C,13,,,
31144034,29487598,16,C,14,,,
31148741,29487599,16,C,13,,,
31148744,29487612,45,C,8,,,
31150354,29487613,21,C,18,,,
31144790,29487614,44,C,7,,,
31144791,29487615,49,C,20,0,F,
31144792,29487615,47,C,20,,,
31148745,29487616,21,C,20,,,
31151404,29487570,51,C,20,,,
31148148,29487571,5,C,4,,,
31150344,29487572,5,C,13,,,
31148746,29487617,45,C,18,,,
31144793,29487618,47,C,25,,,
31148149,29487573,27,C,18,,,
31144032,29487574,5,C,20,,,
31152694,29487575,5,C,6,,,
31146303,29487576,7,C,25,,,
31151405,29487577,16,C,10,,,
31146304,29487578,45,C,20,,,
31150352,29487600,5,C,7,,,
31152695,29487579,51,C,20,,,
31151406,29487580,21,C,19,,,
31146305,29487581,5,C,20,,,
31150345,29487582,45,C,10,,,
31150346,29487583,45,C,10,,,
31150347,29487584,45,C,10,,,
31146306,29487585,5,C,5,,,
31152697,29487589,5,C,20,,,
31148747,29487619,5,C,3,,,
31150348,29487586,5,C,20,,,
31152696,29487587,45,C,20,,,
31150351,29487593,45,C,18,,,
31150355,29487620,51,C,13,,,
31152703,29487621,21,C,19,,,
31152704,29487627,49,C,20,0,N,
31152705,29487627,45,C,20,,,
31150349,29487588,5,C,25,,,
31150350,29487590,47,C,25,,,
31152698,29487591,49,C,19,1,N,
31152699,29487591,45,C,19,,,
31148150,29487592,49,C,20,0,N,
31148151,29487592,45,C,20,,,
31150356,29487622,49,C,20,0,F,
31150357,29487622,45,C,20,,,
31150358,29487623,45,C,20,,,
31151413,29487624,47,C,19,,,
31148155,29487625,49,C,20,0,F,
31148156,29487625,45,C,20,,,
31148748,29487626,49,C,20,0,F,
31148749,29487626,45,C,20,,,
31151414,29487628,49,C,20,0,F,
31151415,29487628,45,C,20,,,
31147977,29487594,45,C,10,,,
31146307,29487595,5,C,18,,,
31144033,29487596,45,C,19,,,
31151407,29487597,45,C,19,,,
31152706,29487629,21,C,20,,,
31150359,29487630,49,C,8,0,F,
31150360,29487630,45,C,8,,,
31152707,29487631,14,C,13,,,
31150361,29487632,45,C,13,,,
31148750,29487633,7,C,5,,,
31148751,29487633,45,C,5,,,
31148752,29487633,21,C,5,,,
31144794,29487634,49,C,5,0,N,
31148157,29488440,27,C,20,,,
31147076,29488441,51,C,20,,,
31148753,29488442,5,C,20,,,
31150362,29488443,47,C,20,,,
31148158,29488444,51,C,20,,,
31144795,29488445,49,C,20,0,F,
31150363,29488446,47,C,8,,,
31152708,29488447,45,C,20,,,
31150364,29488448,36,C,20,,,
31150365,29488448,49,C,20,0,F,
31148159,29488449,49,C,20,0,F,
31148160,29488449,45,C,20,,,
31147077,29488450,51,C,22,,,
31148754,29488451,27,C,5,,,
31144796,29488452,7,C,25,,,
31147078,29488453,29,C,20,,,
31147079,29488453,27,C,20,,,
31147080,29488453,49,C,20,0,F,
31147081,29488453,39,C,20,,,
31144797,29488454,51,C,13,,,
31144798,29488454,16,C,13,,,
31148755,29488456,11,C,12,,,
31148162,29488457,16,C,22,,,
31148756,29488460,47,C,20,,,
31147082,29488461,51,C,25,,,
31147094,29488524,51,C,20,,,
31148161,29488455,51,C,22,,,
31150366,29488458,45,C,8,,,
31148163,29488459,51,C,22,,,
31150367,29488462,5,C,20,,,
31148757,29488463,51,C,22,,,
31151416,29488464,45,C,20,,,
31148164,29488465,14,C,25,,,
31151417,29488466,51,C,12,,,
31152709,29488467,45,C,7,,,
31152710,29488468,45,C,7,,,
31152711,29488469,28,C,13,,,
31152712,29488469,16,C,13,,,
31152713,29488469,39,C,13,,,
31148165,29488470,49,C,25,0,F,
31148166,29488470,47,C,25,,,
31148167,29488470,5,C,25,,,
31147083,29488471,45,C,20,,,
31151418,29488472,14,C,25,,,
31148168,29488473,44,C,25,,,
31150368,29488477,14,C,20,,,
31152715,29488478,44,C,25,,,
31147090,29488506,51,C,25,,,
31148758,29488474,47,C,7,,,
31152714,29488475,49,C,20,0,F,
31144799,29488476,47,C,22,,,
31152716,29488479,51,C,22,,,
31148759,29488480,51,C,25,,,
31150369,29488481,51,C,13,,,
31148760,29488482,51,C,20,,,
31150370,29488483,16,C,13,,,
31147084,29488484,47,C,20,,,
31148169,29488485,16,C,13,,,
31148170,29488485,39,C,13,,,
31144800,29488486,49,C,20,0,F,
31144801,29488486,5,C,20,,,
31144802,29488487,16,C,20,,,
31148761,29488488,47,C,20,,,
31150371,29488489,45,C,20,,,
31148762,29488490,14,C,20,,,
31147085,29488491,45,C,25,,,
31152717,29488492,16,C,25,,,
31152718,29488493,5,C,18,,,
31148763,29488494,51,C,3,,,
31148764,29488495,51,C,13,,,
31152719,29488496,51,C,13,,,
31147086,29488497,49,C,20,0,F,
31152720,29488498,27,C,20,,,
31152726,29488519,11,C,20,,,
31144803,29488520,11,C,12,,,
31148765,29488523,5,C,25,,,
31150372,29488499,45,C,20,,,
31152721,29488500,16,C,13,,,
31147087,29488501,45,C,20,,,
31148171,29488502,51,C,22,,,
31147088,29488503,51,C,22,,,
31152722,29488504,30,C,14,,,
31147089,29488505,27,C,13,,,
31148172,29488507,44,C,13,,,
31147091,29488508,44,C,13,,,
31147092,29488509,23,C,12,,,
31147093,29488510,11,C,25,,,
31148173,29488511,16,C,3,,,
31152723,29488512,51,C,20,,,
