bias_id,offense_id
21,31147969
21,31147970
21,31151401
21,31151934
21,31151935
21,31151936
21,31151402
21,31151408
21,31152700
21,31152701
21,31148152
21,31150353
21,31146308
21,31152702
21,31146297
21,31151937
21,31144027
22,31147971
21,31150341
21,31148153
21,31148154
21,31144022
21,31144023
21,31144024
21,31147972
21,31147973
21,31144028
21,31148146
21,31148147
21,31146298
21,31146299
21,31146300
21,31144029
21,31151938
21,31151939
21,31152692
21,31148742
21,31148743
21,31144025
21,31144026
21,31151933
21,31144030
21,31151403
21,31146301
21,31144031
21,31147974
21,31146302
21,31150342
21,31147975
21,31151409
21,31151410
21,31151411
21,31151412
21,31150340
21,31152691
21,31150343
21,31147976
21,31152693
21,31144034
21,31148741
21,31148744
21,31150354
21,31144790
21,31144791
21,31144792
21,31148745
21,31151404
21,31148148
21,31150344
21,31148746
21,31144793
21,31148149
21,31144032
21,31152694
21,31146303
21,31151405
21,31146304
21,31150352
21,31152695
21,31151406
21,31146305
21,31150345
21,31150346
21,31150347
21,31146306
21,31152697
21,31148747
21,31150348
21,31152696
21,31150351
21,31150355
21,31152703
21,31152704
21,31152705
21,31150349
21,31150350
21,31152698
21,31152699
21,31148150
21,31148151
21,31150356
21,31150357
21,31150358
21,31151413
21,31148155
21,31148156
21,31148748
21,31148749
21,31151414
21,31151415
21,31147977
21,31146307
21,31144033
21,31151407
21,31152706
21,31150359
21,31150360
22,31152707
22,31150361
21,31148750
21,31148751
21,31148752
21,31144794
21,31148157
21,31147076
21,31148753
21,31150362
21,31148158
21,31144795
21,31150363
21,31152708
21,31150364
21,31150365
21,31148159
21,31148160
21,31147077
21,31148754
21,31144796
21,31147078
21,31147079
21,31147080
21,31147081
21,31144797
21,31144798
21,31148755
21,31148162
21,31148756
21,31147082
21,31147094
21,31148161
21,31150366
21,31148163
21,31150367
21,31148757
21,31151416
21,31148164
21,31151417
21,31152709
21,31152710
21,31152711
21,31152712
21,31152713
21,31148165
21,31148166
21,31148167
21,31147083
21,31151418
21,31148168
21,31150368
21,31152715
21,31147090
21,31148758
21,31152714
21,31144799
21,31152716
21,31148759
21,31150369
21,31148760
21,31150370
21,31147084
21,31148169
21,31148170
21,31144800
21,31144801
21,31144802
21,31148761
21,31150371
21,31148762
21,31147085
21,31152717
21,31152718
21,31148763
