victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
51757148,47839179,1,4,,,,5,73,M,1,2,R,,,,
51757149,47839180,1,8,,,,,,,,,,,,,
51757150,47839181,1,4,,,,5,10,M,0,3,R,,,,
51757151,47839182,2,1,,,,,,,,,,,,,
51757152,47839183,1,4,,,,5,29,F,1,1,R,,,,
51757153,47839184,1,4,,,,5,45,M,1,1,R,,,,
51757154,47839185,1,4,,,,5,40,M,1,2,R,,,,
51757155,47839186,3,4,,,,5,39,M,1,3,R,,,,
51757156,47839187,1,4,,,,5,32,M,1,3,R,,,,
51757157,47839188,1,8,,,,,,,,,,,,,
51757158,47839189,2,4,,,,5,19,F,0,3,R,,,,
51757159,47839190,2,4,,,,5,27,M,1,2,R,,,,
51757160,47839191,2,1,,,,,,,,,,,,,
51757161,47839192,2,4,,,,5,23,F,1,2,R,,,,
51757162,47839193,2,4,,,,5,19,M,1,3,R,,,,
51757163,47839194,1,4,,,,5,29,M,0,3,R,,,,
51757164,47839195,2,3,,,,,,,,,,,,,
51757165,47839196,2,4,,,,5,24,F,1,2,N,,,,
51757166,47839197,1,3,,,,,,,,,,,,,
51757167,47839198,1,3,,,,,,,,,,,,,
51757168,47839199,1,1,,,,,,,,,,,,,
51757169,47839200,1,4,,,,5,45,M,0,3,R,,,,
51757170,47839201,2,4,,,,5,44,F,1,2,R,,,,
51758065,47839204,1,4,,,,5,58,F,0,3,R,,,,
51758062,47839202,2,1,,,,,,,,,,,,,
51758063,47839203,2,4,,,,5,45,F,1,2,R,,,,
51758064,47839203,3,4,,,,5,19,M,1,2,R,,,,
51758066,47839205,1,4,,,,5,32,M,1,2,R,,,,
51758067,47839206,2,4,,,,5,19,M,1,3,R,,,,
51758068,47839207,1,8,,,,,,,,,,,,,
51758069,47839208,1,8,,,,,,,,,,,,,
51758070,47839209,1,4,,,,5,25,F,0,3,R,,,,
51758071,47839210,2,4,,,,5,40,M,1,3,R,,,,
51758072,47839211,1,4,,,,5,70,M,1,2,R,,,,
51758073,47839212,2,4,,,,5,26,M,1,1,R,,,,
51758074,47839213,2,4,,,,5,16,F,1,2,R,,,,
51758075,47839213,3,8,,,,,,,,,,,,,
51758095,47840043,1,4,,,,5,29,F,1,2,N,,,,
51758096,47840044,1,4,,,,5,54,M,1,2,N,,,,
51758097,47840045,1,4,,,,5,20,F,1,2,N,,,,
51758098,47840046,1,4,,,,5,34,M,1,2,N,,,,
51758099,47840047,1,4,,,,5,50,M,1,2,N,,,,
51758100,47840048,1,8,,,,,,,,,,,,,
51758101,47840049,1,8,,,,,,,,,,,,,
51758102,47840050,1,4,,,,5,39,F,1,2,N,,,,
51758103,47840051,1,4,,,,5,40,M,1,2,N,,,,
51758104,47840052,1,8,,,,,,,,,,,,,
51758105,47840053,1,4,,,,5,73,F,1,2,N,,,,
51758119,47840066,1,4,,,,5,59,M,1,2,N,,,,
51758182,47840120,1,4,,,,5,40,M,1,2,N,,,,
51758076,47839217,1,4,,,,5,67,M,1,2,N,,,,
