weapon_id,offense_id,nibrs_weapon_id
12,52649262,10620845
3,52645758,10625136
12,52647348,10618694
12,52655090,10618569
12,52649264,10620846
12,52646268,10618874
12,52655093,10618570
2,52647351,10618695
12,52645760,10625137
12,52645761,10625138
12,52646793,10620261
18,52649588,10618721
12,52649269,10620847
18,52649269,11435349
12,52649591,10618722
18,52649592,10618723
12,52649275,10620848
9,52653825,10618206
12,52653826,10618207
12,52647354,10618876
3,52646281,10618875
19,52653827,10618208
12,52649597,10618890
12,52649599,10618891
12,52656995,10620365
18,52646800,10620262
12,52649600,10618892
16,52655107,10618571
12,52656997,10620366
12,52646806,10620263
20,52646807,10620264
12,52655111,10618572
12,52653837,10618209
12,52646810,10620265
20,52647359,10618877
12,52646814,10620266
12,52653838,10618210
12,52649608,10618893
18,52646816,10620267
12,52647362,10618878
12,52649611,10618894
12,52647365,10618879
12,52647367,10618880
12,52646817,10620268
18,52655119,10618573
12,52657011,10620558
3,52647370,10618881
11,52658857,10619430
12,52653841,10618211
12,52649615,10618895
3,52649296,10620849
3,52657020,10620559
12,52655122,10618762
12,52649298,10620850
12,52646821,10620269
19,52657025,10620560
12,52653843,10618212
12,52653844,10618213
12,52658870,10619431
19,52649624,10618896
18,52658871,10619432
12,52658871,11435335
12,52658872,10619433
12,52658873,10619434
12,52649626,10618897
12,52658875,10619435
12,52646827,10620270
12,52646828,10620271
18,52658093,10620371
12,52649631,10618898
12,52658880,10619436
12,52657037,10620561
12,52658883,10619437
12,52655130,10618763
12,52657038,10620562
9,52653855,10618214
12,52658101,10620372
12,52655131,10618764
12,52655135,10618765
20,52658107,10620373
12,52658890,10619438
12,52649638,10618899
12,52658109,10620374
12,52658111,10620376
12,52657051,10620563
9,52649640,10618900
12,52653863,10618379
12,52658897,10619439
12,52658898,10619440
14,52658110,10620375
12,52646845,10620272
3,52655144,10618766
12,52646850,10620273
12,52658900,10619441
18,52658900,11435336
12,52658901,10619442
18,52658901,11435337
3,52658115,10620377
12,52653869,10618380
12,52657824,10619606
12,52656623,10619403
12,52649650,10618901
12,52649651,10618902
12,52656625,10619404
12,52658908,10619615
12,52657832,10619607
12,52655926,10620737
12,52657833,10619608
12,52658128,10620378
12,52657836,10619609
12,52666623,10622533
12,52658131,10620573
12,52658137,10620575
12,52658132,10620574
12,52649662,10618903
12,52656635,10619405
12,52649663,10619054
4,52654664,10620331
9,52654664,11435345
