arrestee_id,weapon_id,nibrs_arrestee_weapon_id
9859405,1,9862547
9849351,1,9857109
9849331,1,9857089
9853914,1,9865474
9854896,1,9865267
9851631,1,9865040
9851629,1,9865038
9849388,1,9857146
9852712,1,9864866
9858358,1,9862688
9858333,1,9862468
9858332,1,9862467
9858331,1,9862466
9857114,1,9861852
9849493,1,9857250
9860429,3,9875139
9860401,3,9875111
9860401,5,11275447
9853850,2,9865212
9853801,1,9865163
9851561,1,9864773
9851559,1,9864771
9852667,3,9864627
9859461,5,9862798
9859436,2,9862773
9859336,1,9862283
9849346,1,9857104
9849379,1,9857137
9860402,1,9875112
9858342,1,9862477
9850426,1,9858173
9853941,1,9865698
9851709,1,9865318
9851694,1,9865303
9852797,1,9865148
9852796,1,9865147
9851651,1,9865060
9852733,1,9864887
9852702,1,9864856
9852687,1,9864841
9851585,1,9864797
9857241,1,9862368
9859337,1,9862284
9850540,1,9858287
9850471,1,9858218
9850470,1,9858217
9850465,3,9858212
9855041,1,9865808
9854955,1,9865524
9858316,1,9862451
9858299,1,9862434
9856045,1,9861774
9856033,1,9861570
9856027,1,9861564
9850498,1,9858245
9849406,1,9857164
9850427,1,9858174
9851692,1,9865301
9853860,1,9865222
9852756,1,9865107
9850478,3,9858225
9849502,1,9857259
9853843,1,9865205
9856101,1,9861830
9860430,1,9875140
9860428,1,9875138
9855034,1,9865801
9854941,1,9865510
9854940,1,9865509
9854937,1,9865506
9859307,1,9862254
9859292,1,9862239
9859291,1,9862238
9859290,1,9862237
9859289,1,9862236
9858224,1,9862164
9857225,1,9862157
9857224,1,9862156
9850507,1,9858254
9849398,1,9857156
9849356,1,9857114
9852811,1,9865361
9854877,1,9865248
9851652,1,9865061
9850430,1,9858177
9854902,1,9865273
9853830,1,9865192
9852758,1,9865109
9851679,1,9865088
9851642,1,9865051
9853775,1,9864939
9859437,1,9862774
9859415,1,9862752
9850591,1,9858338
9850429,1,9858176
9849473,1,9857230
9858355,1,9862685
9849426,1,9857184
9855004,1,9865771
9854967,1,9865536
9852741,1,9865092
9859422,1,9862759
9859421,1,9862758
9859381,1,9862523
9856144,1,9862067
9858205,1,9861951
9857118,1,9861856
9855992,1,9861529
9849371,1,9857129
9859353,1,9862495
9859352,1,9862494
9857195,1,9862127
9858204,1,9861950
9857151,1,9861889
9856044,1,9861773
9850612,1,9858359
9850600,1,9858347
9850593,1,9858340
9850492,1,9858239
9850468,1,9858215
9849482,1,9857239
9849455,1,9857212
9849441,1,9857198
9849412,1,9857170
9860426,1,9875136
9854945,1,9865514
9854944,1,9865513
9854943,1,9865512
9854942,1,9865511
9853909,1,9865469
9853905,1,9865465
9853811,1,9865173
9853810,1,9865172
9853803,1,9865165
9852804,1,9865155
9851658,1,9865067
9853777,1,9864941
9853776,1,9864940
9852671,1,9864630
9858310,1,9862445
9857172,1,9862104
9856127,1,9862050
9856038,1,9861575
9850587,1,9858334
9850503,1,9858250
9850494,1,9858241
9849485,1,9857242
9849425,1,9857183
9849419,1,9857177
9849418,1,9857176
9849417,1,9857175
9856085,1,9861814
9854926,6,9865495
9856013,1,9861550
9855037,1,9865804
9852766,1,9865117
9853783,1,9864947
9856113,1,9862036
9856089,1,9861818
9853934,1,9865691
9853908,1,9865468
9853893,1,9865453
9852789,1,9865140
9852780,1,9865131
9852757,1,9865108
9853781,1,9864945
9853771,1,9864935
9852739,1,9864893
9852736,1,9864890
9852735,1,9864889
9857143,1,9861881
9856075,1,9861804
9850597,1,9858344
9850554,1,9858301
9850545,1,9858292
9850452,1,9858199
9849414,1,9857172
9849405,1,9857163
9860417,1,9875127
9856107,1,9862030
9855043,1,9865810
9852831,1,9865381
9852815,1,9865365
9854875,1,9865246
9850550,1,9858297
9850529,1,9858276
9850475,1,9858222
9850428,7,9858175
9849381,1,9857139
9854992,1,9865759
9853828,1,9865190
9859364,1,9862506
9858290,1,9862425
9857242,1,9862369
9857228,1,9862355
9859322,1,9862269
9858273,1,9862213
9858269,1,9862209
9858260,1,9862200
9858248,1,9862188
9858245,1,9862185
9856148,1,9862071
9856117,1,9862040
9858210,1,9861956
9857080,1,9861626
9855979,1,9861516
9850464,1,9858211
9849344,1,9857102
9855002,1,9865769
9854985,1,9865554
9854979,1,9865548
9854939,1,9865508
9854923,1,9865492
9853928,1,9865488
9853897,1,9865457
9853895,1,9865455
9853881,1,9865441
9851719,1,9865328
9851698,1,9865307
9851682,1,9865291
9854862,1,9865233
9853833,1,9865195
9853826,1,9865188
9853824,1,9865186
9853815,1,9865177
9852800,1,9865151
9852747,1,9865098
9851634,1,9865043
9852721,1,9864875
9851609,1,9864821
9851564,1,9864776
9852666,1,9864626
9852664,1,9864624
9851544,1,9864564
9851539,1,9864559
9851538,1,9864558
9859347,1,9862489
9858317,1,9862452
9857253,1,9862380
9857250,1,9862377
9858247,1,9862187
9858244,1,9862184
9858243,1,9862183
9858242,1,9862182
9858241,1,9862181
9858240,1,9862180
9858239,1,9862179
