offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
45369827,37237926,5,C,22,,,
45380239,37237927,5,C,13,,,
45380240,37237928,49,C,24,0,F,
45380241,37237928,5,C,24,,,
45385719,37237929,49,A,20,0,F,
45385720,37237929,5,C,20,,,
45369828,37237930,14,C,18,,,
45378359,37237931,45,C,20,,,
45398522,37237932,23,C,12,,,
45398523,37237933,21,C,18,,,
45369829,37237934,51,C,20,,,
45369830,37237934,21,C,20,,,
45398524,37237935,49,C,20,0,F,
45382451,37237936,23,C,7,,,
45369831,37237937,45,C,21,,,
45398525,37237938,7,C,18,,,
45382452,37237939,40,C,24,,,
45380242,37237940,7,C,18,,,
45380243,37237941,44,C,20,,,
45382453,37237942,5,C,25,,,
45398526,37237943,40,C,7,,,
45369832,37237944,35,C,13,,,
45369833,37237945,14,A,20,,,
45385721,37237946,45,C,24,,,
45398527,37237947,5,C,20,,,
45380244,37237948,45,C,24,,,
45398528,37237949,44,C,20,,,
45382702,37237950,45,C,20,,,
45382703,37237950,5,C,20,,,
45382454,37237951,5,C,5,,,
45369834,37237952,5,C,20,,,
45382704,37237953,45,C,20,,,
45369835,37237954,21,C,20,,,
45382705,37237955,5,C,20,,,
45369836,37237956,5,C,20,,,
45383212,37237957,45,C,20,,,
45378360,37237958,45,C,20,,,
45380245,37237959,5,C,20,,,
45369837,37237960,5,C,25,,,
45398529,37237961,5,C,5,,,
45383213,37237962,45,C,24,,,
45398530,37237963,51,C,22,,,
45380246,37237964,5,C,20,,,
45369838,37237965,23,C,8,,,
45378361,37237966,14,C,20,,,
45378362,37237966,5,C,20,,,
45385722,37237967,16,C,20,,,
45398531,37237968,14,C,20,,,
45383214,37237969,14,C,25,,,
45382706,37237970,44,C,20,,,
45382707,37237970,49,C,20,0,F,
45378363,37237971,5,C,5,,,
45380247,37237972,23,C,8,,,
45369787,37236106,36,C,20,,,
45382417,37236107,51,C,20,,,
45382418,37236107,5,C,20,,,
45382669,37236108,5,C,20,,,
45378310,37236109,21,C,20,,,
45382419,37236110,45,C,20,,,
45378311,37236111,51,C,20,,,
45380202,37236112,45,C,20,,,
45382420,37236113,5,C,20,,,
45385685,37236114,36,C,20,,,
45378312,37236115,51,C,13,,,
45382670,37236116,49,C,20,0,F,
45382421,37236117,21,C,18,,,
45369788,37236118,45,C,24,,,
45369789,37236119,14,C,18,,,
45369790,37236119,5,C,18,,,
45380203,37236120,43,C,20,,,
45385686,37236121,5,C,20,,,
45378313,37236122,51,C,20,,,
45369791,37236123,49,C,19,1,F,
45378314,37236124,5,C,20,,,
45398514,37237057,51,C,20,,,
45378342,37237058,51,C,20,,,
45398515,37237059,44,C,20,,,
45398516,37237059,5,C,20,,,
45382441,37237060,51,C,20,,,
45385707,37237061,51,C,20,,,
45398517,37237062,45,C,20,,,
45382691,37237063,21,C,18,,,
45385708,37237064,14,C,20,,,
45369815,37237065,51,C,20,,,
45385709,37237066,23,C,8,,,
45380229,37237067,14,C,18,,,
45382442,37237068,51,C,13,,,
45382443,37237069,41,C,20,,,
45385710,37237070,21,C,20,,,
45385711,37237070,5,C,20,,,
45382444,37237071,45,C,20,,,
45398518,37237072,23,C,8,,,
45398519,37237073,5,C,18,,,
45385712,37237074,40,C,13,,,
45380230,37237075,14,C,18,,,
45385713,37237076,14,C,20,,,
45380231,37237077,2,C,25,,,
45378343,37237078,44,C,20,,,
45382445,37237079,16,C,20,,,
45382446,37237079,35,C,20,,,
45382692,37237081,23,C,8,,,
45369816,37237082,51,C,22,,,
45382693,37237083,14,C,20,,,
45398520,37237084,14,C,20,,,
45385714,37237085,14,C,20,,,
45378344,37237086,14,C,20,,,
45378345,37237087,45,C,18,,,
45378346,37237087,5,C,18,,,
45378347,37237088,5,C,20,,,
45369817,37237089,5,C,20,,,
45382694,37237090,23,C,8,,,
45382695,37237090,35,C,8,,,
45385715,37237091,49,C,24,0,F,
45382447,37237092,21,C,20,,,
45369818,37237093,44,C,8,,,
45369819,37237094,5,C,5,,,
45369820,37237095,5,C,20,,,
45382448,37237096,45,C,20,,,
45380232,37237098,49,C,20,0,F,
45378348,37237099,14,A,20,,,
45378349,37237099,5,C,20,,,
45382449,37237100,51,C,20,,,
45385716,37237101,51,C,3,,,
45378350,37237102,23,C,8,,,
45378351,37237103,51,C,3,,,
45382696,37237104,21,C,20,,,
45382697,37237104,16,C,20,,,
45382698,37237104,35,C,20,,,
45380233,37237105,51,C,20,,,
45380234,37237105,5,C,20,,,
45380235,37237106,45,C,22,,,
45369821,37237107,45,C,2,,,
45369822,37237108,45,C,7,,,
45369823,37237108,5,C,7,,,
45382699,37237109,45,C,20,,,
45378352,37237110,21,C,18,,,
