agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
61,69632301,6115052,201300010925,,,2013-01-26 00:00:00,,19,4,2013-01-30 00:00:00,0,C,2013_01_AL0011200_201300010925_INC_NIBRS,,,
61,69632302,6115052,201300010994,,,2013-01-26 00:00:00,,23,6,,0,C,2013_01_AL0011200_201300010994_INC_NIBRS,,,
61,69632303,6115052,201300011010,,,2013-01-27 00:00:00,,0,6,,0,C,2013_01_AL0011200_201300011010_INC_NIBRS,,,
61,69632304,6115052,201300011050,,,2013-01-27 00:00:00,,2,6,,0,C,2013_01_AL0011200_201300011050_INC_NIBRS,,,
61,69632305,6115052,201300011074,,,2013-01-27 00:00:00,,3,6,,0,C,2013_01_AL0011200_201300011074_INC_NIBRS,,,
61,69632306,6115052,201300011262,,,2013-01-27 00:00:00,,15,6,,0,C,2013_01_AL0011200_201300011262_INC_NIBRS,,,
61,69632307,6115052,201300011265,,,2013-01-27 00:00:00,,15,6,,0,C,2013_01_AL0011200_201300011265_INC_NIBRS,,,
61,69632308,6115052,201300011289,,,2013-01-27 00:00:00,,17,2,2013-01-30 00:00:00,0,C,2013_01_AL0011200_201300011289_INC_NIBRS,,,
61,69632309,6115052,201300011311,,,2013-01-27 00:00:00,,16,6,,0,C,2013_01_AL0011200_201300011311_INC_NIBRS,,,
61,69632310,6115052,201300011315,,,2013-01-27 00:00:00,,18,6,,0,C,2013_01_AL0011200_201300011315_INC_NIBRS,,,
61,69632311,6115052,201300011334,,,2013-01-27 00:00:00,,21,6,,0,C,2013_01_AL0011200_201300011334_INC_NIBRS,,,
61,69632312,6115052,201300011461,,,2013-01-28 00:00:00,R,,6,,0,C,2013_01_AL0011200_201300011461_INC_NIBRS,,,
61,69632313,6115052,201300011511,,,2013-01-17 00:00:00,,22,6,,0,C,2013_01_AL0011200_201300011511_INC_NIBRS,,,
61,69632314,6115052,201300011519,,,2013-01-27 00:00:00,,16,4,2013-02-12 00:00:00,0,C,2013_01_AL0011200_201300011519_INC_NIBRS,,,
61,69632315,6115052,201300011524,,,2013-01-28 00:00:00,R,,6,,0,C,2013_01_AL0011200_201300011524_INC_NIBRS,,,
61,69632316,6115052,201300011546,,,2013-01-26 00:00:00,,12,6,,0,C,2013_01_AL0011200_201300011546_INC_NIBRS,,,
61,69632317,6115052,201300011550,,,2013-01-28 00:00:00,,11,6,,0,C,2013_01_AL0011200_201300011550_INC_NIBRS,,,
61,69632318,6115052,201300011553,,,2013-01-28 00:00:00,R,,6,,0,C,2013_01_AL0011200_201300011553_INC_NIBRS,,,
61,69632319,6115052,201300011562,,,2013-01-23 00:00:00,,0,6,,0,C,2013_01_AL0011200_201300011562_INC_NIBRS,,,
61,69632320,6115052,201300011570,,,2013-01-25 00:00:00,,10,6,,0,C,2013_01_AL0011200_201300011570_INC_NIBRS,,,
61,69632321,6115052,201300011572,,,2013-01-28 00:00:00,,13,6,,0,C,2013_01_AL0011200_201300011572_INC_NIBRS,,,
61,69632322,6115052,201300011643,,,2013-01-28 00:00:00,R,,6,,0,C,2013_01_AL0011200_201300011643_INC_NIBRS,,,
61,69632323,6115052,201300011669,,,2013-01-28 00:00:00,,18,6,,0,C,2013_01_AL0011200_201300011669_INC_NIBRS,,,
61,69632324,6115052,201300011691,,,2013-01-28 00:00:00,,19,6,,0,C,2013_01_AL0011200_201300011691_INC_NIBRS,,,
61,69632325,6115052,201300011696,,,2013-01-28 00:00:00,,19,6,,0,C,2013_01_AL0011200_201300011696_INC_NIBRS,,,
61,69632326,6115052,201300011705,,,2013-01-28 00:00:00,,19,6,,0,C,2013_01_AL0011200_201300011705_INC_NIBRS,,,
61,69632327,6115052,201300011738,,,2013-01-28 00:00:00,,22,6,,0,C,2013_01_AL0011200_201300011738_INC_NIBRS,,,
61,69632328,6115052,201300011848,,,2013-01-26 00:00:00,,12,6,,0,C,2013_01_AL0011200_201300011848_INC_NIBRS,,,
