offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
69352666,63549574,16,C,1,,,
69355823,63549575,18,C,1,,,
69351987,63549576,40,C,1,,,
69351988,63549577,45,C,1,,,
69349454,63549578,51,C,1,,,
69349455,63549578,21,C,1,,,
69353929,63549579,40,A,1,,,
69353930,63549580,40,A,1,,,
69370176,63549581,28,C,1,,,
69370177,63549581,16,C,1,,,
69349456,63549582,14,C,18,,,
69352667,63549583,51,C,1,,,
69358482,63549584,51,C,13,,,
69349321,63549585,51,C,1,,,
69349322,63549585,44,C,1,,,
69349323,63549586,40,C,1,,,
69358483,63549587,51,C,1,,,
69352668,63549588,45,C,1,,,
69358484,63549589,16,C,1,,,
69358485,63549589,35,C,1,,,
69349324,63549590,14,C,18,,,
69349325,63549590,5,C,18,,,
69356699,63549591,16,C,1,,,
69356700,63549592,7,C,1,,,
69349457,63549593,14,C,1,,,
69349458,63549594,40,C,1,,,
69358486,63549595,18,C,1,,,
69349326,63549596,40,C,1,,,
69349327,63549597,47,C,11,,,
69370178,63549598,27,C,13,,,
69349328,63549599,51,C,1,,,
69356701,63549600,35,C,1,,,
69353931,63549601,51,C,1,,,
69356702,63549602,35,C,1,,,
69358487,63549603,5,C,25,,,
69349329,63549604,51,C,13,,,
69370179,63549605,18,C,13,,,
69352669,63549606,51,C,1,,,
69352673,63549655,40,C,1,,,
69354287,63549656,40,C,1,,,
69354288,63549656,27,C,1,,,
69354289,63549656,51,C,1,,,
69354290,63549657,51,C,1,,,
69356711,63549658,5,C,13,,,
69360452,63549659,5,C,18,,,
69356712,63549660,51,C,1,,,
69356713,63549660,5,C,1,,,
69356714,63549661,40,C,13,,,
69354291,63549662,5,C,18,,,
69358496,63549663,5,C,18,,,
69356715,63549664,14,C,18,,,
69356716,63549664,5,C,18,,,
69360453,63549665,18,C,1,,,
69358497,63549666,21,A,18,,,
69358498,63549666,5,C,18,,,
69356717,63549667,5,C,13,,,
69356718,63549667,39,C,13,,,
69356719,63549668,40,C,1,,,
69360454,63549669,13,C,1,,,
69370188,63549670,7,C,18,,,
69358499,63549671,18,C,1,,,
69358500,63549672,18,C,1,,,
69351999,63549673,13,C,1,,,
69352674,63549674,51,C,13,,,
69370189,63549675,13,C,1,,,
69354292,63549676,18,C,1,,,
69354293,63549677,13,C,1,,,
69352000,63549678,28,C,1,,,
69356720,63549679,18,C,1,,,
69354294,63549680,18,C,1,,,
69360455,63549681,18,C,1,,,
69352675,63549682,51,C,1,,,
69352676,63549682,13,C,1,,,
69356721,63549683,18,C,1,,,
69356722,63549684,51,C,1,,,
69356723,63549685,51,C,13,,,
69360456,63549686,18,C,13,,,
69352001,63549687,18,C,1,,,
69353937,63549688,18,C,1,,,
69352002,63549689,18,C,1,,,
69353938,63549690,40,C,13,,,
69370190,63549691,27,C,1,,,
69353939,63549692,18,C,1,,,
69352677,63549693,27,C,1,,,
69358501,63549694,7,C,1,,,
69353940,63549695,18,C,1,,,
69353941,63549696,18,C,25,,,
69353942,63549697,40,C,1,,,
69360457,63549698,18,C,1,,,
69352003,63549699,13,C,1,,,
69353943,63549700,18,C,1,,,
69352004,63549701,5,C,18,,,
69353944,63549702,13,C,1,,,
69352678,63549703,27,C,1,,,
69360458,63549704,13,C,1,,,
69370191,63549705,18,C,1,,,
69358502,63549706,40,C,13,,,
69360459,63549707,27,C,1,,,
69353945,63549708,18,A,1,,,
69352005,63549709,13,C,13,,,
69354295,63549710,40,A,1,,,
69353946,63549711,18,C,1,,,
69352679,63549712,18,C,1,,,
69353947,63549713,13,C,1,,,
69354296,63549714,40,A,1,,,
69356724,63549715,51,C,1,,,
69358503,63549716,45,C,1,,,
69353948,63549717,18,C,1,,,
69353949,63549718,18,C,1,,,
69354297,63549719,40,A,13,,,
69352680,63549720,51,C,13,,,
69358504,63549721,18,C,1,,,
69356725,63549722,13,C,1,,,
69358505,63549723,45,C,1,,,
69353950,63549724,18,C,1,,,
69356726,63549725,35,C,1,,,
69352681,63549726,18,C,1,,,
69360460,63549727,40,C,1,,,
69358507,63550704,40,A,13,,,
69358508,63550705,40,A,13,,,
69353952,63550706,40,C,1,,,
69352683,63550707,21,A,18,,,
69352684,63550707,5,C,18,,,
69360462,63550708,5,C,18,,,
69352008,63550709,51,C,13,,,
69352009,63550710,13,C,1,,,
69360463,63550711,45,C,1,,,
69354300,63550712,13,C,1,,,
69354301,63550713,18,C,1,,,
69353953,63550714,18,C,1,,,
69352010,63550715,13,C,1,,,
69352011,63550716,5,C,18,,,
69353954,63550717,27,C,1,,,
69352685,63550718,18,C,1,,,
69352686,63550719,14,C,18,,,
69352687,63550719,5,C,18,,,
69358509,63550720,14,C,18,,,
69358510,63550720,5,C,18,,,
69352688,63550721,18,C,1,,,
69360464,63550722,40,C,25,,,
69356727,63550723,13,C,1,,,
69358511,63550724,44,C,1,,,
69353955,63550725,13,C,1,,,
69358512,63550726,51,C,1,,,
69352689,63550727,5,C,13,,,
69353956,63550728,5,C,18,,,
69352012,63550729,21,C,18,,,
69356728,63550730,13,C,1,,,
69354828,63550731,51,C,1,,,
69354829,63550731,13,C,1,,,
69354830,63550732,51,C,13,,,
69358513,63550733,13,C,1,,,
69352013,63550734,13,C,1,,,
69354302,63550735,5,C,18,,,
69354836,63550789,18,C,1,,,
69354310,63550790,5,C,18,,,
69354311,63550791,13,C,1,,,
69354837,63550792,40,C,1,,,
69370200,63550793,14,C,18,,,
69354838,63550794,45,C,1,,,
69352006,63550696,51,C,1,,,
69354298,63550697,51,C,1,,,
69354299,63550698,40,C,13,,,
69352007,63550699,51,C,1,,,
69352682,63550700,18,A,1,,,
69358506,63550701,40,C,1,,,
69353951,63550702,13,C,1,,,
69370192,63550736,13,C,1,,,
69370193,63550737,13,C,1,,,
69352690,63550738,18,C,1,,,
69354303,63550739,13,C,1,,,
69358514,63550740,18,C,1,,,
69352014,63550741,40,C,13,,,
69358515,63550742,18,C,1,,,
69360465,63550743,5,C,25,,,
69360466,63550744,44,C,1,,,
69360467,63550745,27,C,1,,,
69356729,63550746,13,C,1,,,
69354831,63550747,21,C,18,,,
69354304,63550748,5,C,18,,,
69354305,63550749,7,C,18,,,
69356730,63550750,16,C,1,,,
69360468,63550751,16,C,1,,,
69352691,63550752,18,C,1,,,
69358516,63550753,18,C,1,,,
69358517,63550754,18,C,1,,,
69354306,63550755,18,C,1,,,
69360469,63550756,13,C,1,,,
69352015,63550757,18,C,13,,,
69356731,63550758,7,C,1,,,
69352016,63550759,18,C,1,,,
69354307,63550760,18,C,1,,,
69354832,63550761,18,C,1,,,
69356732,63550762,18,C,13,,,
69352017,63550763,27,C,1,,,
69360470,63550764,27,C,1,,,
69370194,63550765,51,C,1,,,
69354833,63550766,18,C,1,,,
69370195,63550767,5,C,1,,,
69358518,63550768,51,C,1,,,
69370196,63550769,14,C,18,,,
69370197,63550769,5,C,18,,,
69358519,63550770,27,C,1,,,
69370198,63550771,46,C,1,,,
69352018,63550772,29,C,1,,,
69352019,63550772,40,C,1,,,
69360471,63550773,14,C,18,,,
69360472,63550773,5,C,18,,,
69354834,63550774,45,C,1,,,
69354308,63550775,5,C,13,,,
69352692,63550776,45,C,1,,,
69356733,63550777,13,C,1,,,
69354309,63550778,13,C,1,,,
69354835,63550779,21,C,25,,,
69358520,63550780,51,C,1,,,
69356734,63550781,18,C,1,,,
69352693,63550782,13,C,1,,,
69356735,63550783,40,C,1,,,
69352694,63550784,13,C,1,,,
69352695,63550785,13,C,1,,,
69358521,63550786,5,C,1,,,
69360473,63550787,40,C,1,,,
69370199,63550788,18,C,1,,,
69360461,63550703,45,C,18,,,
69370180,63549607,21,A,18,,,
69370181,63549607,5,C,18,,,
69349459,63549608,51,C,1,,,
69358488,63549609,40,A,1,,,
69349460,63549610,13,C,1,,,
69358489,63549611,40,C,1,,,
69350338,63549612,18,C,1,,,
69358490,63549613,51,C,1,,,
69349330,63549614,40,C,1,,,
69351989,63549615,40,C,1,,,
69351990,63549615,51,C,1,,,
69352670,63549616,45,C,1,,,
69353932,63549617,45,C,11,,,
69356703,63549618,18,C,1,,,
69350339,63549619,45,C,11,,,
69358491,63549620,40,C,13,,,
69351991,63549621,40,C,13,,,
69351992,63549622,5,C,13,,,
69370182,63549623,18,C,1,,,
69353933,63549624,18,C,1,,,
69351993,63549625,14,C,1,,,
69351994,63549625,5,C,1,,,
69356704,63549626,18,C,13,,,
69370183,63549627,40,C,13,,,
69350340,63549628,51,C,1,,,
69352671,63549629,13,C,1,,,
69370184,63549630,40,C,1,,,
69356705,63549631,40,A,1,,,
69353934,63549632,40,C,18,,,
69356706,63549633,40,C,13,,,
69353935,63549634,40,C,13,,,
69356707,63549635,18,C,1,,,
69360450,63549636,40,C,1,,,
69352672,63549637,51,C,1,,,
69360451,63549638,51,C,1,,,
69358492,63549639,21,C,1,,,
69358493,63549639,5,C,1,,,
69353936,63549640,18,C,1,,,
69351995,63549641,16,C,25,,,
69370185,63549642,18,C,13,,,
69356708,63549643,45,C,1,,,
69351996,63549644,21,C,18,,,
69370186,63549645,40,C,1,,,
69358494,63549646,18,C,1,,,
69351997,63549647,14,C,18,,,
69351998,63549647,5,C,18,,,
69349331,63549648,51,C,1,,,
69349332,63549648,5,C,1,,,
69354285,63549649,51,C,1,,,
69354286,63549650,51,C,13,,,
69370187,63549651,16,C,1,,,
69356709,63549652,51,C,13,,,
69356710,63549653,27,C,1,,,
69358495,63549654,45,A,1,,,
69352701,63551824,13,C,1,,,
69354330,63551888,18,C,1,,,
69358550,63551889,45,C,1,,,
69361370,63551890,13,C,1,,,
69354865,63551891,5,C,13,,,
69352037,63551892,21,C,18,,,
69358551,63551893,13,C,1,,,
69353581,63551894,5,C,18,,,
69356750,63551895,40,C,1,,,
69353582,63551896,51,C,1,,,
69358552,63551897,13,C,1,,,
69353583,63551898,18,C,1,,,
69356751,63551899,45,C,1,,,
69370211,63551900,45,C,1,,,
69352038,63551901,14,C,18,,,
69356752,63551902,16,C,1,,,
69352039,63551903,44,C,1,,,
69361371,63551904,16,C,1,,,
69352040,63551905,18,C,1,,,
69361372,63551906,5,C,18,,,
69352041,63551907,13,C,1,,,
69352042,63551908,40,C,13,,,
69358553,63551909,45,C,1,,,
69354866,63551910,18,C,1,,,
69354867,63551910,16,C,1,,,
69361373,63551911,40,C,1,,,
69354868,63551912,2,C,1,,,
69370212,63551913,18,C,1,,,
69356753,63551914,51,C,1,,,
69361374,63551915,40,C,1,,,
69361375,63551916,45,C,1,,,
69355199,63551917,51,C,1,,,
69352043,63551918,51,C,11,,,
69370213,63551919,40,C,1,,,
69352044,63551920,40,C,1,,,
69355200,63551921,45,C,25,,,
69355201,63551922,27,C,18,,,
69370214,63551923,45,C,1,,,
69370215,63551924,51,C,13,,,
69370216,63551925,18,A,1,,,
69355202,63551926,5,C,13,,,
69358554,63551927,18,C,1,,,
69355203,63551928,18,C,1,,,
69355204,63551928,16,C,25,,,
69353584,63551929,18,C,1,,,
69361376,63551930,18,C,1,,,
69354869,63551931,51,C,13,,,
69370217,63551932,27,C,13,,,
69370218,63551933,27,C,13,,,
69358555,63551934,51,C,1,,,
69352045,63551935,18,C,1,,,
69352046,63551935,39,C,1,,,
69355205,63551936,18,C,1,,,
69356754,63551937,18,C,1,,,
69354870,63551938,45,C,1,,,
69361363,63551825,51,C,13,,,
69358533,63551826,45,C,1,,,
69370204,63551827,45,C,1,,,
69370205,63551828,51,C,13,,,
69361364,63551829,21,A,18,,,
69361365,63551829,5,C,18,,,
69370206,63551830,18,C,1,,,
69352027,63551831,13,C,1,,,
69352028,63551831,16,C,1,,,
69352029,63551831,35,C,1,,,
69352030,63551831,39,C,1,,,
69358534,63551832,18,C,1,,,
69358535,63551833,45,C,1,,,
69370207,63551834,40,A,1,,,
69358536,63551835,45,C,1,,,
69354851,63551836,18,C,1,,,
69358537,63551837,18,C,1,,,
69361366,63551838,51,C,1,,,
69354852,63551839,16,C,1,,,
69356743,63551840,18,C,1,,,
69356744,63551841,13,C,1,,,
69358538,63551842,13,C,1,,,
69358539,63551843,18,C,1,,,
69358540,63551844,13,C,1,,,
69354323,63551845,16,C,1,,,
69354324,63551846,51,C,1,,,
69352031,63551847,51,C,1,,,
69352032,63551848,27,C,1,,,
69358541,63551849,18,C,13,,,
